date,median_price,volume_sold,item,weapon,skin,wear,stattrak
Feb 21 2014,398.025,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 18 2016,105.377,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 19 2016,91.53,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 20 2016,91.563,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 21 2016,90.426,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 22 2016,95.067,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 23 2016,86.861,6,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 24 2016,83.104,6,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 25 2016,89.555,8,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 26 2016,92.98,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 27 2016,88.157,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 28 2016,91.166,9,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 29 2016,84.603,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 30 2016,89.628,6,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 01 2016,82.577,11,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 02 2016,84.574,8,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 03 2016,90.957,9,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 04 2016,92.609,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 05 2016,88.066,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 06 2016,86.99,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 07 2016,88.493,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 08 2016,82.759,6,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 09 2016,90.967,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 10 2016,108.242,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 11 2016,86.075,7,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 12 2016,94.646,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 13 2016,92.461,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 14 2016,92.818,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 15 2016,84.039,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 16 2016,76.853,8,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 17 2016,80.738,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 18 2016,87.772,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 19 2016,88.323,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 20 2016,84.653,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 21 2016,86.346,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 22 2016,115.3,6,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 23 2016,90.102,8,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 24 2016,94.498,10,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 25 2016,88.245,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 26 2016,74.423,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 27 2016,87.351,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 28 2016,77.229,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 29 2016,81.819,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 30 2016,85.702,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 31 2016,84.939,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 01 2016,78.64,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 02 2016,91.733,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 03 2016,93.815,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 04 2016,94.655,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 05 2016,99.149,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 06 2016,95.978,6,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 07 2016,101.918,6,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 08 2016,101.31,8,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 09 2016,103.328,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 10 2016,101.489,6,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 11 2016,116.479,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 12 2016,107.519,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 13 2016,98.817,6,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 14 2016,101.907,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 15 2016,95.138,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 16 2016,109.696,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 17 2016,99.195,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 18 2016,100.371,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 19 2016,91.707,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 20 2016,99.498,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 22 2016,70.116,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 23 2016,107.17,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 24 2016,83.481,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 25 2016,89.556,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 26 2016,86.868,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 27 2016,83.449,6,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 28 2016,123.521,7,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 29 2016,78.418,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 30 2016,79.525,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 01 2016,82.19,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 02 2016,83.666,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 03 2016,86.842,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 04 2016,91.401,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 05 2016,92.958,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 06 2016,105.693,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 07 2016,92.853,6,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 08 2016,87.733,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 09 2016,95.325,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 10 2016,88.518,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 11 2016,86.049,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 12 2016,82.486,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 13 2016,82.119,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 14 2016,92.57,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 15 2016,96.8,6,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 16 2016,84.27,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 17 2016,97.38,7,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 18 2016,93.529,6,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 19 2016,101.103,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 20 2016,96.611,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 21 2016,89.655,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 22 2016,103.377,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 23 2016,93.631,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 24 2016,92.241,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 25 2016,106.904,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 26 2016,91.125,8,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 27 2016,95.795,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 28 2016,92.021,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 29 2016,108.008,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 30 2016,92.446,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 31 2016,118.179,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 01 2017,94.866,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 02 2017,99.744,8,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 03 2017,113.709,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 04 2017,103.645,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 05 2017,113.505,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 06 2017,100.991,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 07 2017,108.52,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 08 2017,109.229,6,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 09 2017,106.639,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 10 2017,106.872,8,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 11 2017,109.488,6,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 12 2017,101.409,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 13 2017,113.667,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 14 2017,117.82,8,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 15 2017,116.498,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 16 2017,123.376,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 17 2017,108.879,6,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 18 2017,115.45,6,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 19 2017,121.348,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 20 2017,118.915,6,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 21 2017,104.084,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 22 2017,226.124,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 23 2017,116.896,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 24 2017,104.054,6,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 25 2017,112.159,8,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 26 2017,99.5,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 27 2017,117.244,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 28 2017,117.065,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 29 2017,107.097,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 30 2017,106.598,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 31 2017,114.247,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 01 2017,117.468,7,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 02 2017,109.851,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 03 2017,114.906,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 04 2017,118.641,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 06 2017,125.939,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 07 2017,121.177,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 08 2017,114.789,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 09 2017,115.285,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 10 2017,123.368,8,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 11 2017,122.33,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 12 2017,267.353,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 13 2017,122.548,7,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 14 2017,104.78,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 15 2017,116.576,8,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 16 2017,112.687,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 17 2017,118.867,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 18 2017,107.96,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 19 2017,119.539,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 20 2017,94.098,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 21 2017,102.915,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 22 2017,108.189,6,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 24 2017,99.519,7,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 25 2017,109.775,9,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 26 2017,115.282,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 27 2017,105.179,10,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 28 2017,111.689,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 01 2017,102.36,6,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 02 2017,110.075,7,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 03 2017,110.062,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 04 2017,137.557,7,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 05 2017,125.02,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 06 2017,122.183,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 07 2017,127.843,7,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 08 2017,111.051,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 09 2017,121.244,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 10 2017,124.581,6,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 11 2017,130.981,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 12 2017,122.591,6,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 13 2017,114.11,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 14 2017,119.48,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 15 2017,135.073,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 16 2017,109.592,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 17 2017,117.928,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 18 2017,117.445,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 19 2017,115.391,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 20 2017,118.181,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 21 2017,117.365,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 22 2017,118.69,8,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 23 2017,125.279,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 24 2017,147.981,6,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 25 2017,111.413,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 26 2017,108.253,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 27 2017,104.714,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 28 2017,109.436,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 29 2017,142.803,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 30 2017,110.02,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 31 2017,107.761,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 01 2017,112.826,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 02 2017,103.695,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 03 2017,104.727,7,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 04 2017,110.103,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 05 2017,107.487,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 06 2017,105.507,8,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 07 2017,106.966,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 08 2017,125.308,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 09 2017,115.621,6,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 10 2017,109.611,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 11 2017,112.89,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 12 2017,117.97,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 13 2017,107.807,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 14 2017,161.448,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 15 2017,107.103,6,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 16 2017,104.291,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 17 2017,104.945,6,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 18 2017,106.773,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 19 2017,106.67,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 20 2017,106.03,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 21 2017,119.759,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 22 2017,108.956,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 23 2017,141.762,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 24 2017,109.034,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 25 2017,125.403,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 27 2017,124.4,6,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 28 2017,132.701,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 29 2017,141.945,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 30 2017,121.654,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 02 2017,116.95,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 03 2017,131.186,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 04 2017,128.288,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 05 2017,134.074,6,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 06 2017,129.989,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 07 2017,130.922,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 08 2017,117.302,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 09 2017,114.94,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 10 2017,144.653,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 11 2017,127.415,7,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 12 2017,116.325,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 13 2017,110.25,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 14 2017,104.365,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 15 2017,118.297,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 16 2017,116.543,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 17 2017,112.722,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 18 2017,122.847,6,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 19 2017,118.755,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 20 2017,120.18,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 21 2017,137.967,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 22 2017,122.811,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 23 2017,120.239,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 24 2017,102.468,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 25 2017,112.566,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 26 2017,109.012,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 27 2017,117.911,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 28 2017,90.993,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 29 2017,94.581,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 30 2017,101.179,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 31 2017,107.196,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 01 2017,99.674,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 02 2017,99.828,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 03 2017,113.251,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 04 2017,113.212,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 05 2017,103.789,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 06 2017,99.875,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 07 2017,108.897,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 08 2017,100.404,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 09 2017,113.634,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 10 2017,93.651,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 11 2017,135.695,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 12 2017,106.361,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 13 2017,103.5,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 14 2017,104.759,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 15 2017,108.12,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 16 2017,98.73,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 17 2017,107.857,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 18 2017,104.83,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 19 2017,100.983,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 20 2017,113.19,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 21 2017,106.006,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 22 2017,108.46,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 23 2017,100.279,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 24 2017,113.197,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 25 2017,108.276,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 26 2017,101.284,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 27 2017,105.671,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 28 2017,104.126,7,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 29 2017,96.284,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 30 2017,49.888,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 01 2017,95.294,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 02 2017,90.374,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 03 2017,137.74,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 04 2017,100.488,6,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 05 2017,111.171,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 06 2017,103.309,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 07 2017,100.414,6,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 08 2017,106.54,6,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 09 2017,114.228,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 10 2017,103.948,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 11 2017,101.587,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 12 2017,94.61,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 13 2017,154.137,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 14 2017,100.664,6,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 15 2017,114.787,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 16 2017,109.274,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 17 2017,120.375,8,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 18 2017,121.83,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 19 2017,108.993,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 20 2017,135.228,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 21 2017,103.749,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 22 2017,112.356,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 23 2017,109.34,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 24 2017,104.38,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 25 2017,115.937,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 26 2017,115.402,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 28 2017,118.452,6,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 29 2017,125.425,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 30 2017,110.536,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 31 2017,112.3,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Aug 01 2017,113.209,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Aug 02 2017,124.286,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Aug 03 2017,107.67,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Aug 04 2017,117.772,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Aug 05 2017,114.261,7,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Aug 06 2017,115.758,7,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
