date,median_price,volume_sold,item,weapon,skin,wear,stattrak
Feb 21 2014,41.405,198,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 22 2014,35.08,225,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 23 2014,33.149,183,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 24 2014,36.266,128,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 25 2014,40.936,90,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 26 2014,41.973,90,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 27 2014,42.482,75,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 28 2014,42.854,123,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 01 2014,31.551,238,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 02 2014,29.886,202,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 03 2014,28.995,195,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 04 2014,30.949,135,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 05 2014,30.728,150,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 06 2014,32.941,122,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 07 2014,33.226,174,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 08 2014,30.973,210,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 09 2014,29.365,231,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 10 2014,28.222,223,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 11 2014,30.773,181,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 12 2014,30.072,195,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 13 2014,30.781,120,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 14 2014,34.829,149,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 15 2014,32.178,274,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 16 2014,30.699,252,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 17 2014,30.875,203,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 18 2014,31.23,183,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 19 2014,29.834,222,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 20 2014,29.674,194,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 21 2014,31.046,189,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 22 2014,30.299,263,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 23 2014,28.896,269,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 24 2014,29.315,251,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 25 2014,30.521,222,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 26 2014,29.847,234,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 27 2014,29.785,245,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 28 2014,29.458,268,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 29 2014,29.292,332,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 30 2014,28.807,328,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 31 2014,29.004,324,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Apr 01 2014,30.781,208,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Apr 02 2014,28.88,274,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Apr 03 2014,28.633,267,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Apr 04 2014,27.981,341,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Apr 05 2014,28.387,297,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Apr 06 2014,27.944,335,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Apr 07 2014,28.356,339,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Apr 08 2014,27.79,325,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Apr 09 2014,28.546,309,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Apr 10 2014,28.802,315,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Apr 11 2014,28.614,399,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Apr 12 2014,28.8,346,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Apr 13 2014,28.371,373,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Apr 14 2014,28.024,349,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Apr 15 2014,27.616,378,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Apr 16 2014,26.728,407,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Apr 17 2014,27.1,394,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Apr 18 2014,26.68,376,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Apr 19 2014,26.799,430,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Apr 20 2014,26.261,443,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Apr 21 2014,25.694,439,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Apr 22 2014,26.461,431,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Apr 23 2014,26.094,354,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Apr 24 2014,26.175,419,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Apr 25 2014,26.808,429,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Apr 26 2014,26.881,449,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Apr 27 2014,26.02,457,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Apr 28 2014,25.298,482,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Apr 29 2014,26.145,455,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Apr 30 2014,26.2,517,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 01 2014,25.846,506,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 02 2014,22.423,731,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 03 2014,21.986,634,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 04 2014,21.602,727,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 05 2014,20.89,684,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 06 2014,20.738,596,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 07 2014,21.974,616,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 08 2014,22.064,604,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 09 2014,19.073,685,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 10 2014,18.101,706,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 11 2014,15.983,691,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 12 2014,15.727,565,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 13 2014,16.518,556,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 14 2014,16.805,528,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 15 2014,15.748,711,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 16 2014,15.579,752,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 17 2014,15.351,714,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 18 2014,15.007,660,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 19 2014,14.751,646,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 20 2014,15.258,626,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 21 2014,15.343,668,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 22 2014,14.995,627,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 23 2014,14.697,770,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 24 2014,14.654,682,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 25 2014,14.17,643,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 26 2014,14.331,646,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 27 2014,14.407,585,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 28 2014,13.864,757,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 29 2014,13.666,653,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 30 2014,13.96,666,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 31 2014,13.672,685,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jun 01 2014,13.461,688,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jun 02 2014,12.874,767,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jun 03 2014,13.447,620,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jun 04 2014,13.434,668,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jun 05 2014,12.815,649,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jun 06 2014,12.882,644,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jun 07 2014,12.497,632,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jun 08 2014,11.917,685,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jun 09 2014,12.08,656,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jun 10 2014,12.34,628,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jun 11 2014,11.745,653,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jun 12 2014,11.597,820,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jun 13 2014,12.024,739,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jun 14 2014,12.451,831,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jun 15 2014,12.284,822,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jun 16 2014,12.768,866,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jun 17 2014,11.536,951,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jun 18 2014,11.655,740,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jun 19 2014,11.287,810,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jun 20 2014,9.947,964,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jun 21 2014,9.46,894,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jun 22 2014,9.097,986,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jun 23 2014,8.833,935,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jun 24 2014,8.66,808,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jun 25 2014,9.176,813,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jun 26 2014,9.311,779,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jun 27 2014,9.535,841,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jun 28 2014,9.865,927,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jun 29 2014,9.691,1023,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jun 30 2014,9.425,1006,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 01 2014,10.529,914,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 02 2014,7.607,1885,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 03 2014,8.922,1051,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 04 2014,9.469,864,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 05 2014,9.713,896,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 06 2014,9.773,933,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 07 2014,9.958,1015,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 08 2014,10.169,913,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 09 2014,10.4,1013,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 10 2014,10.415,1037,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 11 2014,9.958,1057,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 12 2014,10.25,936,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 13 2014,10.375,935,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 14 2014,10.564,1050,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 15 2014,11.051,1061,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 16 2014,10.949,1044,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 17 2014,10.439,977,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 18 2014,10.526,959,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 19 2014,10.51,955,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 20 2014,9.832,1066,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 21 2014,10.129,995,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 22 2014,10.232,939,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 23 2014,10.462,995,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 24 2014,10.479,991,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 25 2014,10.951,1137,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 26 2014,10.679,1135,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 27 2014,10.974,1123,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 28 2014,10.975,1157,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 29 2014,11.179,1207,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 30 2014,11.444,1129,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 31 2014,11.496,1265,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 01 2014,11.534,1298,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 02 2014,12.62,1327,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 03 2014,12.085,1418,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 04 2014,11.474,1391,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 05 2014,11.117,1484,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 06 2014,11.56,1283,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 07 2014,11.665,1293,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 08 2014,12.012,1359,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 09 2014,11.609,1164,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 10 2014,11.61,1159,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 11 2014,11.578,1357,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 12 2014,11.536,1265,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 13 2014,11.881,1279,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 14 2014,12.765,1443,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 15 2014,12.669,1614,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 16 2014,12.812,1638,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 17 2014,11.342,2081,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 18 2014,11.402,1581,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 19 2014,11.969,1330,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 20 2014,11.781,1307,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 21 2014,11.987,1361,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 22 2014,11.943,1463,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 23 2014,11.958,1417,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 24 2014,11.973,1350,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 25 2014,12.133,1569,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 26 2014,12.49,1503,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 27 2014,12.625,1455,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 28 2014,12.524,1469,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 29 2014,12.531,1603,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 30 2014,12.756,1621,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 31 2014,12.429,1512,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Sep 01 2014,13.082,1490,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Sep 02 2014,12.927,1397,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Sep 03 2014,13.338,1236,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Sep 04 2014,13.382,1243,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Sep 05 2014,12.659,1411,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Sep 06 2014,12.742,1519,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Sep 07 2014,12.508,1521,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Sep 08 2014,12.757,1280,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Sep 09 2014,12.896,1220,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Sep 10 2014,12.998,1261,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Sep 11 2014,12.824,1383,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Sep 12 2014,12.242,1620,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Sep 13 2014,12.217,1567,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Sep 14 2014,11.992,1450,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Sep 15 2014,12.161,1450,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Sep 16 2014,12.153,1339,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Sep 17 2014,12.079,1414,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Sep 18 2014,12.005,1500,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Sep 19 2014,11.92,1582,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Sep 20 2014,11.418,1771,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Sep 21 2014,11.426,1432,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Sep 22 2014,11.438,1390,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Sep 23 2014,11.459,1290,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Sep 24 2014,11.435,1216,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Sep 25 2014,11.503,1253,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Sep 26 2014,11.192,1591,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Sep 27 2014,10.867,1675,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Sep 28 2014,10.815,1605,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Sep 29 2014,10.798,1391,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Sep 30 2014,10.819,1527,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 01 2014,11.004,1554,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 02 2014,10.95,1571,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 03 2014,11.179,1722,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 04 2014,11.025,1871,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 05 2014,10.705,1871,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 06 2014,10.786,1617,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 07 2014,10.956,1475,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 08 2014,10.951,1627,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 09 2014,10.985,1679,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 10 2014,10.779,1861,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 11 2014,10.846,2037,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 12 2014,10.68,1878,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 13 2014,10.584,1658,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 14 2014,10.871,1444,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 15 2014,10.673,1478,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 16 2014,10.596,1628,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 17 2014,10.314,1870,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 18 2014,10.107,2143,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 19 2014,9.843,1967,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 20 2014,9.682,1705,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 21 2014,9.727,1502,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 22 2014,9.956,1550,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 23 2014,9.85,1642,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 24 2014,10.293,1921,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 25 2014,10.759,1853,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 26 2014,9.448,2312,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 27 2014,9.155,1811,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 28 2014,9.332,1665,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 29 2014,9.327,1593,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 30 2014,10.652,1541,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 31 2014,9.37,2563,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 01 2014,9.432,2314,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 02 2014,9.105,2253,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 03 2014,8.85,1788,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 04 2014,9.045,1731,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 05 2014,8.973,1626,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 06 2014,8.938,1772,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 07 2014,8.963,1800,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 08 2014,9.096,2042,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 09 2014,8.74,1947,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 10 2014,8.528,1810,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 11 2014,8.57,1880,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 12 2014,7.019,5198,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 13 2014,7.287,2800,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 14 2014,7.385,2300,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 15 2014,7.374,2434,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 16 2014,7.365,2308,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 17 2014,7.178,2039,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 18 2014,7.356,1785,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 19 2014,7.131,1697,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 20 2014,7.118,1735,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 21 2014,7.0,2130,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 22 2014,7.144,2291,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 23 2014,7.043,2048,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 24 2014,7.023,2030,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 25 2014,7.584,1697,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 26 2014,7.68,2009,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 27 2014,7.938,2713,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 28 2014,8.111,2702,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 29 2014,11.454,319,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 30 2014,8.249,4379,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 01 2014,6.948,2523,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 02 2014,7.275,2136,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 03 2014,7.875,1908,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 04 2014,8.007,1832,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 05 2014,8.443,2313,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 06 2014,8.684,2649,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 07 2014,8.382,2716,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 08 2014,8.007,2344,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 09 2014,8.245,2127,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 10 2014,7.969,2585,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 11 2014,8.336,2278,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 12 2014,8.245,2305,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 13 2014,8.471,2641,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 14 2014,8.335,2422,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 15 2014,8.23,2235,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 16 2014,8.186,2223,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 17 2014,7.998,2458,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 18 2014,8.009,2484,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 19 2014,8.174,2916,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 20 2014,8.095,2841,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 21 2014,8.013,2813,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 22 2014,7.906,2849,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 23 2014,8.08,2611,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 24 2014,8.079,3438,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 25 2014,8.976,3717,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 26 2014,9.027,3449,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 27 2014,9.018,3513,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 28 2014,8.952,2904,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 29 2014,8.848,3155,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 30 2014,8.937,3219,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 31 2014,8.858,2787,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 01 2015,8.573,2709,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 02 2015,8.66,3611,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 03 2015,8.839,3354,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 04 2015,8.824,3062,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 05 2015,8.849,3188,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 06 2015,9.107,2781,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 07 2015,9.355,2463,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 08 2015,9.187,2854,AK-47 | Redline,AK-47,Redline,Field-Tested,0
