date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Mar 21 2017,2017-03-21,0.548,1422,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Mar 22 2017,2017-03-22,0.538,1373,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Mar 23 2017,2017-03-23,0.544,1322,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Mar 24 2017,2017-03-24,0.549,1436,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Mar 25 2017,2017-03-25,0.552,1808,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Mar 26 2017,2017-03-26,0.55,1736,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Mar 27 2017,2017-03-27,0.546,1358,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Mar 28 2017,2017-03-28,0.551,1287,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Mar 29 2017,2017-03-29,0.549,1319,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Mar 30 2017,2017-03-30,0.547,1172,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Mar 31 2017,2017-03-31,0.544,1395,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Apr 01 2017,2017-04-01,0.544,1681,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Apr 02 2017,2017-04-02,0.544,1641,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Apr 03 2017,2017-04-03,0.547,1226,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Apr 04 2017,2017-04-04,0.548,1295,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Apr 05 2017,2017-04-05,0.539,1296,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Apr 06 2017,2017-04-06,0.54,1280,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Apr 07 2017,2017-04-07,0.542,1377,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Apr 08 2017,2017-04-08,0.559,1471,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Apr 09 2017,2017-04-09,0.55,1465,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Apr 10 2017,2017-04-10,0.54,1278,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Apr 11 2017,2017-04-11,0.54,1295,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Apr 12 2017,2017-04-12,0.542,1217,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Apr 13 2017,2017-04-13,0.543,1236,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Apr 14 2017,2017-04-14,0.549,1296,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Apr 15 2017,2017-04-15,0.552,1436,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Apr 16 2017,2017-04-16,0.56,1403,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Apr 17 2017,2017-04-17,0.565,1451,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Apr 18 2017,2017-04-18,0.57,1370,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Apr 19 2017,2017-04-19,0.578,1181,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Apr 20 2017,2017-04-20,0.587,1156,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Apr 21 2017,2017-04-21,0.59,1336,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Apr 22 2017,2017-04-22,0.595,1425,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Apr 23 2017,2017-04-23,0.598,1380,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Apr 24 2017,2017-04-24,0.595,1143,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Apr 25 2017,2017-04-25,0.59,1177,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Apr 26 2017,2017-04-26,0.593,1008,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Apr 27 2017,2017-04-27,0.589,1052,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Apr 28 2017,2017-04-28,0.606,1310,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Apr 29 2017,2017-04-29,0.597,1370,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Apr 30 2017,2017-04-30,0.601,1450,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
May 01 2017,2017-05-01,0.6,1223,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
May 02 2017,2017-05-02,0.598,1102,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
May 03 2017,2017-05-03,0.593,1133,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
May 04 2017,2017-05-04,0.594,1035,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
May 05 2017,2017-05-05,0.576,1176,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
May 06 2017,2017-05-06,0.577,1480,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
May 07 2017,2017-05-07,0.578,1322,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
May 08 2017,2017-05-08,0.579,1174,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
May 09 2017,2017-05-09,0.587,1033,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
May 10 2017,2017-05-10,0.604,985,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
May 11 2017,2017-05-11,0.597,1040,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
May 12 2017,2017-05-12,0.605,1261,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
May 13 2017,2017-05-13,0.61,1286,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
May 14 2017,2017-05-14,0.611,1261,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
May 15 2017,2017-05-15,0.613,996,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
May 16 2017,2017-05-16,0.609,998,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
May 17 2017,2017-05-17,0.626,919,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
May 18 2017,2017-05-18,0.633,984,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
May 19 2017,2017-05-19,0.645,971,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
May 20 2017,2017-05-20,0.651,1194,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
May 21 2017,2017-05-21,0.635,1082,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
May 22 2017,2017-05-22,0.631,1098,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
May 23 2017,2017-05-23,0.645,974,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
May 24 2017,2017-05-24,0.522,1477,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
May 25 2017,2017-05-25,0.544,1301,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
May 26 2017,2017-05-26,0.568,1003,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
May 27 2017,2017-05-27,0.571,1297,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
May 28 2017,2017-05-28,0.567,1018,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
May 29 2017,2017-05-29,0.553,1064,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
May 30 2017,2017-05-30,0.535,867,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
May 31 2017,2017-05-31,0.549,1155,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Jun 01 2017,2017-06-01,0.555,896,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Jun 02 2017,2017-06-02,0.55,877,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Jun 03 2017,2017-06-03,0.554,1114,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Jun 04 2017,2017-06-04,0.555,994,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Jun 05 2017,2017-06-05,0.556,996,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Jun 06 2017,2017-06-06,0.557,931,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Jun 07 2017,2017-06-07,0.565,1019,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Jun 08 2017,2017-06-08,0.563,892,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Jun 09 2017,2017-06-09,0.572,928,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Jun 10 2017,2017-06-10,0.559,945,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Jun 11 2017,2017-06-11,0.535,875,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Jun 12 2017,2017-06-12,0.519,928,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Jun 13 2017,2017-06-13,0.511,860,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Jun 14 2017,2017-06-14,0.505,732,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Jun 15 2017,2017-06-15,0.507,950,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Jun 16 2017,2017-06-16,0.498,967,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Jun 17 2017,2017-06-17,0.478,1102,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Jun 18 2017,2017-06-18,0.482,782,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Jun 19 2017,2017-06-19,0.482,756,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Jun 20 2017,2017-06-20,0.47,790,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Jun 21 2017,2017-06-21,0.464,1054,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Jun 22 2017,2017-06-22,0.433,1033,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Jun 23 2017,2017-06-23,0.395,1316,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Jun 24 2017,2017-06-24,0.368,1173,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Jun 25 2017,2017-06-25,0.374,1032,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Jun 26 2017,2017-06-26,0.385,1067,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Jun 27 2017,2017-06-27,0.393,975,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Jun 28 2017,2017-06-28,0.391,1047,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Jun 29 2017,2017-06-29,0.394,932,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Jun 30 2017,2017-06-30,0.41,1061,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Jul 01 2017,2017-07-01,0.414,1008,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Jul 02 2017,2017-07-02,0.412,1002,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Jul 03 2017,2017-07-03,0.412,1063,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Jul 04 2017,2017-07-04,0.423,1112,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Jul 05 2017,2017-07-05,0.438,1028,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Jul 06 2017,2017-07-06,0.453,946,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Jul 07 2017,2017-07-07,0.452,1129,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Jul 08 2017,2017-07-08,0.445,990,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Jul 09 2017,2017-07-09,0.446,898,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Jul 10 2017,2017-07-10,0.452,1023,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Jul 11 2017,2017-07-11,0.453,1067,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Jul 12 2017,2017-07-12,0.447,954,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Jul 13 2017,2017-07-13,0.45,939,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Jul 14 2017,2017-07-14,0.446,1043,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Jul 15 2017,2017-07-15,0.439,933,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Jul 16 2017,2017-07-16,0.437,975,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Jul 17 2017,2017-07-17,0.448,1026,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Jul 18 2017,2017-07-18,0.463,964,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Jul 19 2017,2017-07-19,0.476,942,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Jul 20 2017,2017-07-20,0.468,970,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Jul 21 2017,2017-07-21,0.464,956,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Jul 22 2017,2017-07-22,0.468,920,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Jul 23 2017,2017-07-23,0.455,1125,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Jul 24 2017,2017-07-24,0.457,1100,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Jul 25 2017,2017-07-25,0.469,1052,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Jul 26 2017,2017-07-26,0.484,1038,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Jul 27 2017,2017-07-27,0.487,929,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Jul 28 2017,2017-07-28,0.508,872,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Jul 29 2017,2017-07-29,0.521,822,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Jul 30 2017,2017-07-30,0.525,893,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Jul 31 2017,2017-07-31,0.527,879,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Aug 01 2017,2017-08-01,0.53,943,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Aug 02 2017,2017-08-02,0.534,846,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Aug 03 2017,2017-08-03,0.52,903,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Aug 04 2017,2017-08-04,0.521,1033,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Aug 05 2017,2017-08-05,0.533,925,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Aug 06 2017,2017-08-06,0.523,951,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Aug 07 2017,2017-08-07,0.506,937,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Aug 08 2017,2017-08-08,0.506,898,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Aug 09 2017,2017-08-09,0.507,938,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Aug 10 2017,2017-08-10,0.507,929,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Aug 11 2017,2017-08-11,0.508,931,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Aug 12 2017,2017-08-12,0.511,862,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Aug 13 2017,2017-08-13,0.508,797,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Aug 14 2017,2017-08-14,0.5,934,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Aug 15 2017,2017-08-15,0.516,961,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Aug 16 2017,2017-08-16,0.51,823,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Aug 17 2017,2017-08-17,0.503,827,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Aug 18 2017,2017-08-18,0.507,846,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Aug 19 2017,2017-08-19,0.503,792,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Aug 20 2017,2017-08-20,0.496,854,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Aug 21 2017,2017-08-21,0.501,790,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Aug 22 2017,2017-08-22,0.493,828,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Aug 23 2017,2017-08-23,0.497,790,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Aug 24 2017,2017-08-24,0.486,759,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Aug 25 2017,2017-08-25,0.486,889,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Aug 26 2017,2017-08-26,0.488,867,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Aug 27 2017,2017-08-27,0.498,892,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Aug 28 2017,2017-08-28,0.479,913,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Aug 29 2017,2017-08-29,0.49,1067,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Aug 30 2017,2017-08-30,0.486,872,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Aug 31 2017,2017-08-31,0.495,708,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Sep 01 2017,2017-09-01,0.497,939,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Sep 02 2017,2017-09-02,0.507,942,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Sep 03 2017,2017-09-03,0.499,938,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Sep 04 2017,2017-09-04,0.492,892,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Sep 05 2017,2017-09-05,0.499,828,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Sep 06 2017,2017-09-06,0.508,802,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Sep 07 2017,2017-09-07,0.514,797,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Sep 08 2017,2017-09-08,0.513,818,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Sep 09 2017,2017-09-09,0.523,1191,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Sep 10 2017,2017-09-10,0.508,930,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Sep 11 2017,2017-09-11,0.518,1366,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Sep 12 2017,2017-09-12,0.515,738,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Sep 13 2017,2017-09-13,0.512,687,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Sep 14 2017,2017-09-14,0.517,786,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Sep 15 2017,2017-09-15,0.528,955,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Sep 16 2017,2017-09-16,0.528,1217,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Sep 17 2017,2017-09-17,0.53,1085,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Sep 18 2017,2017-09-18,0.505,973,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Sep 19 2017,2017-09-19,0.517,828,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Sep 20 2017,2017-09-20,0.537,912,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Sep 21 2017,2017-09-21,0.544,891,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Sep 22 2017,2017-09-22,0.548,904,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Sep 23 2017,2017-09-23,0.558,1163,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Sep 24 2017,2017-09-24,0.54,988,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Sep 25 2017,2017-09-25,0.547,707,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Sep 26 2017,2017-09-26,0.572,1033,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Sep 27 2017,2017-09-27,0.549,643,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Sep 28 2017,2017-09-28,0.539,706,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Sep 29 2017,2017-09-29,0.546,877,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Sep 30 2017,2017-09-30,0.543,959,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Oct 01 2017,2017-10-01,0.558,995,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Oct 02 2017,2017-10-02,0.557,791,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Oct 03 2017,2017-10-03,0.554,797,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Oct 04 2017,2017-10-04,0.557,679,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Oct 05 2017,2017-10-05,0.55,771,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Oct 06 2017,2017-10-06,0.545,811,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Oct 07 2017,2017-10-07,0.568,965,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Oct 08 2017,2017-10-08,0.553,868,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Oct 09 2017,2017-10-09,0.541,714,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Oct 10 2017,2017-10-10,0.55,695,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Oct 11 2017,2017-10-11,0.556,792,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Oct 12 2017,2017-10-12,0.56,788,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Oct 13 2017,2017-10-13,0.548,888,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Oct 14 2017,2017-10-14,0.555,884,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Oct 15 2017,2017-10-15,0.547,768,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Oct 16 2017,2017-10-16,0.542,721,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Oct 17 2017,2017-10-17,0.535,803,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Oct 18 2017,2017-10-18,0.527,695,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Oct 19 2017,2017-10-19,0.525,678,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Oct 20 2017,2017-10-20,0.522,743,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Oct 21 2017,2017-10-21,0.512,857,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Oct 22 2017,2017-10-22,0.504,839,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Oct 23 2017,2017-10-23,0.484,803,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Oct 24 2017,2017-10-24,0.467,701,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Oct 25 2017,2017-10-25,0.485,751,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Oct 26 2017,2017-10-26,0.462,761,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Oct 27 2017,2017-10-27,0.456,875,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Oct 28 2017,2017-10-28,0.456,980,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Oct 29 2017,2017-10-29,0.46,849,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Oct 30 2017,2017-10-30,0.454,741,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Oct 31 2017,2017-10-31,0.453,719,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Nov 01 2017,2017-11-01,0.447,840,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Nov 02 2017,2017-11-02,0.459,733,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Nov 03 2017,2017-11-03,0.455,745,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Nov 04 2017,2017-11-04,0.457,900,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Nov 05 2017,2017-11-05,0.457,722,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Nov 06 2017,2017-11-06,0.454,641,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Nov 07 2017,2017-11-07,0.445,611,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Nov 08 2017,2017-11-08,0.463,549,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Nov 09 2017,2017-11-09,0.46,490,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Nov 10 2017,2017-11-10,0.462,608,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Nov 11 2017,2017-11-11,0.456,770,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Nov 12 2017,2017-11-12,0.463,721,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Nov 13 2017,2017-11-13,0.462,514,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Nov 14 2017,2017-11-14,0.466,576,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Nov 15 2017,2017-11-15,0.455,575,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Nov 16 2017,2017-11-16,0.461,550,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Nov 17 2017,2017-11-17,0.462,644,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Nov 18 2017,2017-11-18,0.459,768,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Nov 19 2017,2017-11-19,0.455,665,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Nov 20 2017,2017-11-20,0.443,573,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Nov 21 2017,2017-11-21,0.436,567,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Nov 22 2017,2017-11-22,0.434,647,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Nov 23 2017,2017-11-23,0.415,853,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Nov 24 2017,2017-11-24,0.417,930,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Nov 25 2017,2017-11-25,0.419,922,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Nov 26 2017,2017-11-26,0.405,834,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Nov 27 2017,2017-11-27,0.399,669,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Nov 28 2017,2017-11-28,0.399,667,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Nov 29 2017,2017-11-29,0.411,628,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Nov 30 2017,2017-11-30,0.415,558,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Dec 01 2017,2017-12-01,0.424,712,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Dec 02 2017,2017-12-02,0.445,706,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Dec 03 2017,2017-12-03,0.457,671,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Dec 04 2017,2017-12-04,0.451,617,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Dec 05 2017,2017-12-05,0.45,545,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Dec 06 2017,2017-12-06,0.452,689,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
Dec 07 2017,2017-12-07,0.455,629,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,0
