date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Jul 16 2014,2014-07-16,60.488,,,,12.821436131016384,9.992608734789169,13.341860345735725,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Jul 20 2014,2014-07-20,63.906,2.4168909780956165,2.416890978095619,2.4168909780956165,12.821436131016384,9.992608734789169,13.341860345735725,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Jul 21 2014,2014-07-21,61.959,1.714515189006305,1.8251460724082007,1.714515189006305,12.821436131016384,9.992608734789169,13.341860345735725,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Jul 24 2014,2014-07-24,62.996,1.467165833617089,1.7704736893979671,1.467165833617089,12.821436131016384,9.992608734789169,13.341860345735725,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Jul 26 2014,2014-07-26,71.16,4.145191817033318,4.25873437065183,4.145191817033318,12.821436131016384,9.992608734789169,13.341860345735725,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Jul 27 2014,2014-07-27,55.366,5.144426670355662,4.402864615812883,5.144426670355662,12.821436131016384,9.992608734789169,13.341860345735725,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Jul 28 2014,2014-07-28,59.961,4.804584571506873,4.024361635156099,4.804584571506873,12.821436131016384,9.992608734789169,13.341860345735725,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Jul 29 2014,2014-07-29,73.047,5.858760252513202,5.329917485554197,5.858760252513202,12.821436131016384,9.992608734789169,13.341860345735725,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Jul 30 2014,2014-07-30,47.121,7.7617969533120625,6.732074212575854,7.7617969533120625,12.821436131016384,9.992608734789169,13.341860345735725,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Aug 06 2014,2014-08-06,64.58,7.3713325977510085,6.4017389912151454,7.3713325977510085,12.821436131016384,9.992608734789169,13.341860345735725,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Aug 07 2014,2014-08-07,65.55,7.071858819549238,6.165397470224409,7.071858819549238,12.821436131016384,9.992608734789169,13.341860345735725,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Aug 08 2014,2014-08-08,60.0,6.7775431836367215,5.848860726928718,6.7775431836367215,12.821436131016384,9.992608734789169,13.341860345735725,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Aug 09 2014,2014-08-09,62.87,6.491842630839854,5.570251853145638,6.491842630839854,12.821436131016384,9.992608734789169,13.341860345735725,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Aug 12 2014,2014-08-12,30.697,10.484779544339812,9.992738680475851,10.484779544339812,12.821436131016384,9.992608734789169,13.341860345735725,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Aug 13 2014,2014-08-13,40.03,11.340560230975402,10.903037001602582,11.340560230975402,12.821436131016384,9.992608734789169,13.341860345735725,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Aug 14 2014,2014-08-14,45.771,11.419245607744845,10.949995654820842,11.419245607744845,12.821436131016384,9.992608734789169,13.341860345735725,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Aug 15 2014,2014-08-15,50.455,11.200924987079254,10.651028481886055,11.200924987079254,12.821436131016384,9.992608734789169,13.341860345735725,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Aug 17 2014,2014-08-17,48.207,11.08084769532813,10.474453741600449,11.08084769532813,12.821436131016384,9.992608734789169,13.341860345735725,6,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Aug 18 2014,2014-08-18,53.039,10.804978928946168,10.097047168443575,10.804978928946168,12.821436131016384,9.992608734789169,13.341860345735725,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Aug 19 2014,2014-08-19,52.442,10.559702477243126,9.754394344981053,10.559702477243126,12.821436131016384,9.992608734789169,13.341860345735725,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Aug 20 2014,2014-08-20,59.501,10.313384308751415,9.429392088701798,10.313384308751415,12.821436131016384,9.992608734789169,13.341860345735725,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Aug 21 2014,2014-08-21,60.95,10.106963727230335,9.161275424051993,10.106963727230335,12.821436131016384,9.992608734789169,13.341860345735725,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Aug 22 2014,2014-08-22,60.0,9.8967907628262,8.871495241156717,9.8967907628262,12.821436131016384,9.992608734789169,13.341860345735725,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Aug 24 2014,2014-08-24,58.314,9.683193431726531,8.560536592395184,9.683193431726531,12.821436131016384,9.992608734789169,13.341860345735725,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Aug 25 2014,2014-08-25,60.99,9.512557730880443,8.323323475710902,9.512557730880443,12.821436131016384,9.992608734789169,13.341860345735725,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Aug 26 2014,2014-08-26,45.996,9.574790044695494,8.509869716042559,9.574790044695494,12.821436131016384,9.992608734789169,13.341860345735725,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Aug 28 2014,2014-08-28,59.709,9.406154526088805,8.255666747976193,9.406154526088805,12.821436131016384,9.992608734789169,13.341860345735725,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Aug 29 2014,2014-08-29,64.905,9.354828309120464,8.243365062460434,9.354828309120464,12.821436131016384,9.992608734789169,13.341860345735725,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Aug 30 2014,2014-08-30,60.54,9.207889141832444,8.006051048236056,9.207889141832444,12.821436131016384,9.992608734789169,13.341860345735725,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Aug 31 2014,2014-08-31,56.624,9.048485614324843,7.733782420616348,9.048485614324843,12.821436131016384,9.992608734789169,13.341860345735725,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Sep 01 2014,2014-09-01,39.48,9.585366262976196,8.716624688385856,9.45090950461997,12.821436131016384,9.992608734789169,13.341860345735725,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Sep 02 2014,2014-09-02,49.987,9.553285220639887,8.562504304381129,9.371902175443823,12.821436131016384,9.992608734789169,13.341860345735725,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Sep 05 2014,2014-09-05,49.318,9.563578657606671,8.429882559569267,9.307653663298234,12.821436131016384,9.992608734789169,13.341860345735725,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Sep 06 2014,2014-09-06,51.011,9.496373821489506,8.218258493427312,9.209329235213973,12.821436131016384,9.992608734789169,13.341860345735725,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Sep 07 2014,2014-09-07,58.631,9.037134038376665,7.993321669373708,9.083069031366621,12.821436131016384,9.992608734789169,13.341860345735725,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Sep 08 2014,2014-09-08,59.358,9.074513657466177,7.7933977272875925,8.968222949161833,12.821436131016384,9.992608734789169,13.341860345735725,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Sep 09 2014,2014-09-09,33.139,9.853636400702094,9.399817503547395,9.6244008086179,12.821436131016384,9.992608734789169,13.341860345735725,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Sep 12 2014,2014-09-12,49.977,9.200571206405495,9.145475659401011,9.537549802289483,12.821436131016384,9.992608734789169,13.341860345735725,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Sep 14 2014,2014-09-14,45.438,9.24461247448741,9.08856045685887,9.547486312744194,12.821436131016384,9.992608734789169,13.341860345735725,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Sep 15 2014,2014-09-15,51.585,8.996560751805076,8.797426784530991,9.44178047895737,12.821436131016384,9.992608734789169,13.341860345735725,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Sep 17 2014,2014-09-17,48.031,8.70543968302076,8.603264267371719,9.388653851208108,12.821436131016384,9.992608734789169,13.341860345735725,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Sep 18 2014,2014-09-18,51.799,8.581010797304023,8.322758660110454,9.286223895352236,12.821436131016384,9.992608734789169,13.341860345735725,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Sep 19 2014,2014-09-19,45.336,8.407658386270807,8.260721922234474,9.289712091327498,12.821436131016384,9.992608734789169,13.341860345735725,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Sep 21 2014,2014-09-21,51.976,7.445542528961517,7.988373177619234,9.189950930078545,12.821436131016384,9.992608734789169,13.341860345735725,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Sep 22 2014,2014-09-22,52.657,7.088956242092259,7.725399441520165,9.089518275064263,12.821436131016384,9.992608734789169,13.341860345735725,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Sep 23 2014,2014-09-23,52.9,6.973974511604247,7.472200059520689,8.991261115486516,12.821436131016384,9.992608734789169,13.341860345735725,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Sep 24 2014,2014-09-24,51.802,6.963062400654058,7.2272927512079415,8.901808638425821,12.821436131016384,9.992608734789169,13.341860345735725,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Sep 25 2014,2014-09-25,44.738,7.069748986829841,7.241240308253051,8.917685906989934,12.821436131016384,9.992608734789169,13.341860345735725,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Sep 26 2014,2014-09-26,46.995,7.144663754947766,7.106117352398596,8.885078096340019,12.821436131016384,9.992608734789169,13.341860345735725,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Sep 27 2014,2014-09-27,37.058,7.6789236228619355,7.764402518583198,9.118558273081979,12.821436131016384,9.992608734789169,13.341860345735725,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Sep 28 2014,2014-09-28,39.852,7.849457852572384,7.973467647288261,9.234835769870006,12.821436131016384,9.992608734789169,13.341860345735725,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Sep 29 2014,2014-09-29,44.42,7.728173560377009,7.831440536805465,9.230045143275733,12.821436131016384,9.992608734789169,13.341860345735725,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Sep 30 2014,2014-09-30,41.16,7.716244188231324,7.857918677710052,9.292228120421107,12.821436131016384,9.992608734789169,13.341860345735725,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Oct 01 2014,2014-10-01,37.957,7.864864373880843,8.084872676284046,9.431743001877175,12.821436131016384,9.992608734789169,13.341860345735725,5,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Oct 02 2014,2014-10-02,33.503,8.071955083433341,8.647818052894277,9.699916286493567,12.821436131016384,9.992608734789169,13.341860345735725,9,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Oct 03 2014,2014-10-03,41.985,8.148221917948588,8.469709139265756,9.712720625433803,12.821436131016384,9.992608734789169,13.341860345735725,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Oct 04 2014,2014-10-04,43.61,7.90391653214571,8.234844154731759,9.693753851415329,12.821436131016384,9.992608734789169,13.341860345735725,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Oct 05 2014,2014-10-05,37.82,7.421893929139793,8.27227447591043,9.79011220171978,12.821436131016384,9.992608734789169,13.341860345735725,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Oct 06 2014,2014-10-06,36.933,7.1795228846055315,8.32832931683355,9.898355244448195,12.821436131016384,9.992608734789169,13.341860345735725,5,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Oct 07 2014,2014-10-07,41.06,6.956890767722518,8.13415510241689,9.9083631516327,12.821436131016384,9.992608734789169,13.341860345735725,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Oct 08 2014,2014-10-08,46.954,6.861469297427487,7.878078863504338,9.842256624905273,12.821436131016384,9.992608734789169,13.341860345735725,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Oct 09 2014,2014-10-09,49.212,6.846993561654132,7.6787237401411055,9.76510006219848,12.821436131016384,9.992608734789169,13.341860345735725,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Oct 10 2014,2014-10-10,45.757,6.816023159126364,7.42680545334138,9.711502469286483,12.821436131016384,9.992608734789169,13.341860345735725,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Oct 11 2014,2014-10-11,47.346,6.751107089202841,7.19550731642847,9.646456488754534,12.821436131016384,9.992608734789169,13.341860345735725,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Oct 12 2014,2014-10-12,44.196,6.29152775372261,6.97048095628916,9.609996400108384,12.821436131016384,9.992608734789169,13.341860345735725,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Oct 13 2014,2014-10-13,40.66,5.737422921025819,6.856824967238222,9.621647920790645,12.821436131016384,9.992608734789169,13.341860345735725,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Oct 14 2014,2014-10-14,37.311,5.497377943008436,6.928877490386242,9.692176077727042,12.821436131016384,9.992608734789169,13.341860345735725,6,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Oct 17 2014,2014-10-17,40.488,5.4541718303673035,6.78859867442178,9.699243080584166,12.821436131016384,9.992608734789169,13.341860345735725,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Oct 18 2014,2014-10-18,42.731,5.457964486897078,6.5815212605278095,9.67377623189751,12.821436131016384,9.992608734789169,13.341860345735725,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Oct 19 2014,2014-10-19,36.8,5.441326186493131,6.644825827383982,9.741103846167634,12.821436131016384,9.992608734789169,13.341860345735725,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Oct 21 2014,2014-10-21,41.975,5.389820836913114,6.4454998286317675,9.72111824671419,12.821436131016384,9.992608734789169,13.341860345735725,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Oct 22 2014,2014-10-22,41.004,5.177404360550127,6.273349580242191,9.712314473810277,12.821436131016384,9.992608734789169,13.341860345735725,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Oct 24 2014,2014-10-24,42.051,5.165538603845284,6.080358654721115,9.689576859989648,12.821436131016384,9.992608734789169,13.341860345735725,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Oct 25 2014,2014-10-25,39.295,4.927264165936237,5.975198487095706,9.701723601374528,12.821436131016384,9.992608734789169,13.341860345735725,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Oct 27 2014,2014-10-27,35.344,4.727574479679755,6.107783207183359,9.77873431633918,12.821436131016384,9.992608734789169,13.341860345735725,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Oct 28 2014,2014-10-28,28.755,4.877929094223861,6.863997038782553,10.002498457806478,12.821436131016384,9.992608734789169,13.341860345735725,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Oct 29 2014,2014-10-29,35.26,4.5744736799194285,6.839455865495028,10.06441457968879,12.821436131016384,9.992608734789169,13.341860345735725,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Oct 30 2014,2014-10-30,34.159,4.662634599949197,6.859154745613683,10.14122981830962,12.821436131016384,9.992608734789169,13.341860345735725,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Oct 31 2014,2014-10-31,35.67,4.566764769984056,6.763987560863066,10.185740680783283,12.821436131016384,9.992608734789169,13.341860345735725,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Nov 01 2014,2014-11-01,34.485,4.647579929011597,6.71861635141964,10.246048054075482,12.821436131016384,9.992608734789169,13.341860345735725,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Nov 03 2014,2014-11-03,34.741,4.743048568119447,6.640509005099738,10.297210940316928,12.821436131016384,9.992608734789169,13.341860345735725,6,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Nov 04 2014,2014-11-04,34.824,4.741150593171044,6.544788580600515,10.342782221408998,12.821436131016384,9.992608734789169,13.341860345735725,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Nov 06 2014,2014-11-06,35.576,4.78053581568606,6.4069434153852605,10.373087751590836,12.821436131016384,9.992608734789169,13.341860345735725,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Nov 09 2014,2014-11-09,32.459,4.934664372008244,6.426859375954914,10.450473058733728,12.821436131016384,9.992608734789169,13.341860345735725,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Nov 11 2014,2014-11-11,37.109,4.837460671377716,6.231090759509288,10.453832845043044,12.821436131016384,9.992608734789169,13.341860345735725,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Nov 12 2014,2014-11-12,32.626,4.951151068882493,6.216570570942032,10.519760543534094,12.821436131016384,9.992608734789169,13.341860345735725,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Nov 13 2014,2014-11-13,25.307,5.4499578017980115,6.837209810447348,10.728010879996614,12.821436131016384,9.992608734789169,13.341860345735725,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Nov 14 2014,2014-11-14,29.484,5.680964767102255,6.909164985096306,10.834733148877861,12.821436131016384,9.992608734789169,13.341860345735725,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Nov 15 2014,2014-11-15,29.89,5.868403557117992,6.913189339079581,10.927059209530727,12.821436131016384,9.992608734789169,13.341860345735725,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Nov 16 2014,2014-11-16,29.91,6.003141770256039,6.887392275725603,11.012884252963136,12.821436131016384,9.992608734789169,13.341860345735725,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Nov 17 2014,2014-11-17,30.011,5.866743634944398,6.832658231108589,11.091321219456331,12.821436131016384,9.992608734789169,13.341860345735725,5,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Nov 18 2014,2014-11-18,30.515,5.485014356690702,6.7343983163958105,11.156529221312766,12.821436131016384,9.992608734789169,13.341860345735725,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Nov 19 2014,2014-11-19,30.47,5.2716450480512576,6.627426046093289,11.217982046137829,12.821436131016384,9.992608734789169,13.341860345735725,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Nov 20 2014,2014-11-20,23.06,5.283382252647054,7.075656699526963,11.410495397317064,12.821436131016384,9.992608734789169,13.341860345735725,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Nov 21 2014,2014-11-21,24.908,5.283222794739042,7.232900492987041,11.553714561307356,12.821436131016384,9.992608734789169,13.341860345735725,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Nov 22 2014,2014-11-22,26.717,5.311212691901947,7.208323196903959,11.655897191396438,12.821436131016384,9.992608734789169,13.341860345735725,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Nov 23 2014,2014-11-23,24.707,5.515575785013701,7.289447724568412,11.786757479856806,12.821436131016384,9.992608734789169,13.341860345735725,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Nov 24 2014,2014-11-24,25.595,5.520661866450234,7.268882274373719,11.89435178581821,12.821436131016384,9.992608734789169,13.341860345735725,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Nov 26 2014,2014-11-26,26.077,5.326507741216658,7.195957811722455,11.987658950855941,12.821436131016384,9.992608734789169,13.341860345735725,8,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Nov 27 2014,2014-11-27,29.351,5.282595383214413,6.987273033665013,12.028547246807769,12.821436131016384,9.992608734789169,13.341860345735725,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Nov 28 2014,2014-11-28,29.37,4.956745750669607,6.782336586512898,12.066266077526356,12.821436131016384,9.992608734789169,13.341860345735725,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Nov 29 2014,2014-11-29,38.052,4.790640299392193,6.760267755116583,12.024101651634071,12.821436131016384,9.992608734789169,13.341860345735725,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Nov 30 2014,2014-11-30,22.44,4.6405790563420535,6.955748454065841,12.162216782085615,12.821436131016384,9.992608734789169,13.341860345735725,5,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Dec 01 2014,2014-12-01,24.635,4.492562717565993,6.932080487916494,12.256650519994713,12.821436131016384,9.992608734789169,13.341860345735725,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Dec 03 2014,2014-12-03,29.257,4.397251001229707,6.717165688770985,12.284131615468539,12.821436131016384,9.992608734789169,13.341860345735725,6,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Dec 06 2014,2014-12-06,33.664,4.433557318125369,6.536544267333169,12.266891243544643,12.821436131016384,9.992608734789169,13.341860345735725,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Dec 07 2014,2014-12-07,30.79,4.336711754074808,6.32233565103076,12.274828228814657,12.821436131016384,9.992608734789169,13.341860345735725,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Dec 08 2014,2014-12-08,30.954,4.274734528827912,6.114989202440226,12.279806360229024,12.821436131016384,9.992608734789169,13.341860345735725,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Dec 09 2014,2014-12-09,29.846,4.142720856146788,5.920985676497917,12.294551995316674,12.821436131016384,9.992608734789169,13.341860345735725,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Dec 10 2014,2014-12-10,29.99,4.051238114283119,5.731194299198401,12.306271375290802,12.821436131016384,9.992608734789169,13.341860345735725,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Dec 11 2014,2014-12-11,24.138,4.062799077019368,5.789939471689458,12.386454560243331,12.821436131016384,9.992608734789169,13.341860345735725,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Dec 12 2014,2014-12-12,26.076,3.972342917910134,5.703241203707193,12.437068102846903,12.821436131016384,9.992608734789169,13.341860345735725,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Dec 13 2014,2014-12-13,22.275,3.966829623958756,5.854083058719914,12.535644336079015,12.821436131016384,9.992608734789169,13.341860345735725,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Dec 14 2014,2014-12-14,27.2,3.908755233557301,5.694111534999808,12.566698136668318,12.821436131016384,9.992608734789169,13.341860345735725,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Dec 15 2014,2014-12-15,31.411,3.6013917494953036,5.528955996729641,12.556382252878274,12.821436131016384,9.992608734789169,13.341860345735725,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Dec 16 2014,2014-12-16,30.027,3.523939172077926,5.348776793790153,12.556851873687766,12.821436131016384,9.992608734789169,13.341860345735725,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Dec 17 2014,2014-12-17,31.064,3.517472679435368,5.186062267324489,12.547880568608903,12.821436131016384,9.992608734789169,13.341860345735725,6,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Dec 18 2014,2014-12-18,28.61,3.511766575778939,5.023449219093713,12.559256418466958,12.821436131016384,9.992608734789169,13.341860345735725,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Dec 19 2014,2014-12-19,31.553,3.549558065579299,4.88227599361579,12.545152628179583,12.821436131016384,9.992608734789169,13.341860345735725,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Dec 20 2014,2014-12-20,29.83,3.5484318409523627,4.722191001185407,12.543889468235772,12.821436131016384,9.992608734789169,13.341860345735725,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Dec 21 2014,2014-12-21,27.959,3.536458451355032,4.589524215435694,12.558163160021405,12.821436131016384,9.992608734789169,13.341860345735725,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Dec 22 2014,2014-12-22,24.805,3.5694982597609273,4.600934755533151,12.603295280388824,12.821436131016384,9.992608734789169,13.341860345735725,5,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Dec 23 2014,2014-12-23,25.572,3.572260480938878,4.548276180037001,12.637725604235673,12.821436131016384,9.992608734789169,13.341860345735725,5,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Dec 24 2014,2014-12-24,26.171,3.4675999325114666,4.459244411959486,12.664067298977923,12.821436131016384,9.992608734789169,13.341860345735725,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Dec 25 2014,2014-12-25,30.373,3.4374676072036263,4.328602145045028,12.653197963070241,12.821436131016384,9.992608734789169,13.341860345735725,7,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
Dec 26 2014,2014-12-26,32.194,3.496333216188097,4.262111914857985,12.630100637405224,12.821436131016384,9.992608734789169,13.341860345735725,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Well-Worn,1,1,0
