date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Feb 07 2015,2015-02-07,53.981,5.636591259784995,5.64818291699778,9.39706550574546,32.17838379380912,10.877031874716145,41.884223612513566,5,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Feb 08 2015,2015-02-08,46.197,5.631431418958801,5.558264190304671,9.384595474980353,32.17838379380912,10.877031874716145,41.884223612513566,2,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Feb 09 2015,2015-02-09,51.79,5.535136277382423,5.393846149372483,9.369953892807308,32.17838379380912,10.877031874716145,41.884223612513566,3,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Feb 10 2015,2015-02-10,51.321,5.52568451930583,5.225183367369083,9.355156754374045,32.17838379380912,10.877031874716145,41.884223612513566,2,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Feb 11 2015,2015-02-11,53.901,5.555635919093043,5.136687975077525,9.342583597826192,32.17838379380912,10.877031874716145,41.884223612513566,4,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Feb 12 2015,2015-02-12,53.422,5.186033019385866,5.0230307360704325,9.32949020187561,32.17838379380912,10.877031874716145,41.884223612513566,4,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Feb 13 2015,2015-02-13,52.552,5.166844567311677,4.881447100045846,9.315622054355469,32.17838379380912,10.877031874716145,41.884223612513566,1,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Feb 14 2015,2015-02-14,53.465,4.943525667738135,4.768988601652447,9.302687337163807,32.17838379380912,10.877031874716145,41.884223612513566,3,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Feb 15 2015,2015-02-15,52.045,4.676088993086416,4.6207257527882,9.288577727323801,32.17838379380912,10.877031874716145,41.884223612513566,4,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Feb 16 2015,2015-02-16,57.631,4.77608569880173,4.764820509311729,9.283270037736756,32.17838379380912,10.877031874716145,41.884223612513566,2,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Feb 17 2015,2015-02-17,56.986,4.836069264499222,4.812021583474017,9.276396921656016,32.17838379380912,10.877031874716145,41.884223612513566,2,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Feb 18 2015,2015-02-18,56.748,4.939045661924404,4.815451188681307,9.268984832416065,32.17838379380912,10.877031874716145,41.884223612513566,2,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Feb 19 2015,2015-02-19,57.643,4.931088309150755,4.857553808099714,9.263646573357123,32.17838379380912,10.877031874716145,41.884223612513566,1,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Feb 20 2015,2015-02-20,59.302,5.030554442603677,4.998097369771654,9.262817539878979,32.17838379380912,10.877031874716145,41.884223612513566,1,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Feb 21 2015,2015-02-21,51.75,4.981299169156904,4.842985224566573,9.248807388698904,32.17838379380912,10.877031874716145,41.884223612513566,1,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Feb 24 2015,2015-02-24,54.991,4.950132149751115,4.714809195369935,9.238145894765482,32.17838379380912,10.877031874716145,41.884223612513566,1,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Feb 25 2015,2015-02-25,56.578,4.910319650268778,4.647890686253082,9.23038647972382,32.17838379380912,10.877031874716145,41.884223612513566,1,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Feb 26 2015,2015-02-26,49.937,4.892678446225596,4.569398743970095,9.216248407381023,32.17838379380912,10.877031874716145,41.884223612513566,2,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Feb 27 2015,2015-02-27,54.35,4.881776979559852,4.432356530022007,9.204782682939106,32.17838379380912,10.877031874716145,41.884223612513566,3,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Feb 28 2015,2015-02-28,47.98,4.885915537918943,4.473031371322743,9.19168630849369,32.17838379380912,10.877031874716145,41.884223612513566,1,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Mar 01 2015,2015-03-01,51.771,4.691687527688823,4.333378377281174,9.178033056904695,32.17838379380912,10.877031874716145,41.884223612513566,4,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Mar 02 2015,2015-03-02,52.515,4.6324061349206165,4.191504631664949,9.164875538168525,32.17838379380912,10.877031874716145,41.884223612513566,2,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Mar 03 2015,2015-03-03,53.245,4.629003986733538,4.05646341865625,9.152375940700198,32.17838379380912,10.877031874716145,41.884223612513566,3,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Mar 04 2015,2015-03-04,59.02,4.777482062255389,4.227431966280092,9.150827338151744,32.17838379380912,10.877031874716145,41.884223612513566,1,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Mar 05 2015,2015-03-05,59.529,4.856414502088094,4.390607044403206,9.150691118553212,32.17838379380912,10.877031874716145,41.884223612513566,1,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Mar 06 2015,2015-03-06,57.812,4.828961586691979,4.378735935995587,9.145861978566355,32.17838379380912,10.877031874716145,41.884223612513566,2,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Mar 08 2015,2015-03-08,54.175,4.828050791688715,4.236085055922379,9.134450719040734,32.17838379380912,10.877031874716145,41.884223612513566,3,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Mar 09 2015,2015-03-09,52.119,3.308833662621339,4.119625978004404,9.12128978347739,32.17838379380912,10.877031874716145,41.884223612513566,1,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Mar 10 2015,2015-03-10,42.944,3.8034662902001966,4.810061737107961,9.116954487802007,32.17838379380912,10.877031874716145,41.884223612513566,1,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Mar 11 2015,2015-03-11,49.08,3.8793315397632475,4.755951003099122,9.103763285646945,32.17838379380912,10.877031874716145,41.884223612513566,2,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Mar 12 2015,2015-03-12,52.568,3.881775142125388,4.600271741042524,9.0910524110876,32.17838379380912,10.877031874716145,41.884223612513566,2,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Mar 13 2015,2015-03-13,48.98,3.732977764266128,4.548724626494823,9.078024856566891,32.17838379380912,10.877031874716145,41.884223612513566,2,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Mar 16 2015,2015-03-16,45.533,3.99932001705917,4.733221613287281,9.06860400566654,32.17838379380912,10.877031874716145,41.884223612513566,3,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Mar 17 2015,2015-03-17,49.602,4.041188197866353,4.619293462049912,9.055448196729218,32.17838379380912,10.877031874716145,41.884223612513566,3,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Mar 18 2015,2015-03-18,51.343,4.054433651508227,4.47004140840326,9.042371014357474,32.17838379380912,10.877031874716145,41.884223612513566,2,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Mar 19 2015,2015-03-19,54.92,4.06663123934064,4.389970669912256,9.032444191065435,32.17838379380912,10.877031874716145,41.884223612513566,1,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Mar 20 2015,2015-03-20,57.992,4.155345935500166,4.496493842777396,9.028454075329424,32.17838379380912,10.877031874716145,41.884223612513566,2,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Mar 21 2015,2015-03-21,52.003,4.163346746709061,4.350471856573907,9.015772629767174,32.17838379380912,10.877031874716145,41.884223612513566,2,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Mar 22 2015,2015-03-22,54.897,4.1646158195129495,4.252973209834502,9.005891169133301,32.17838379380912,10.877031874716145,41.884223612513566,2,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Mar 23 2015,2015-03-23,56.089,4.120707451815508,4.205780094318002,8.997937701545345,32.17838379380912,10.877031874716145,41.884223612513566,2,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Mar 24 2015,2015-03-24,56.955,4.119784456056822,4.197718376317426,8.991650348001315,32.17838379380912,10.877031874716145,41.884223612513566,2,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Mar 25 2015,2015-03-25,51.323,4.087255539317028,4.0836118982979475,8.978897469857442,32.17838379380912,10.877031874716145,41.884223612513566,2,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Mar 26 2015,2015-03-26,50.026,4.040077359137526,4.017283591837221,8.966137393890113,32.17838379380912,10.877031874716145,41.884223612513566,1,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Mar 27 2015,2015-03-27,46.684,4.0157002350972935,4.172836275179597,8.955724687651653,32.17838379380912,10.877031874716145,41.884223612513566,2,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Mar 28 2015,2015-03-28,51.042,4.022681029837641,4.0498204996811085,8.943074720847443,32.17838379380912,10.877031874716145,41.884223612513566,3,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Mar 29 2015,2015-03-29,47.241,4.107373733866289,4.115483766108728,8.932124217136995,32.17838379380912,10.877031874716145,41.884223612513566,1,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Mar 30 2015,2015-03-30,47.409,4.117275126144392,4.140324950463051,8.921044369032021,32.17838379380912,10.877031874716145,41.884223612513566,4,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Mar 31 2015,2015-03-31,42.225,4.473862372060345,4.648747383456272,8.91925614839819,32.17838379380912,10.877031874716145,41.884223612513566,3,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Apr 01 2015,2015-04-01,48.96,4.472514759200225,4.5269320519046214,8.907114591050577,32.17838379380912,10.877031874716145,41.884223612513566,1,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Apr 02 2015,2015-04-02,40.921,4.836728187976588,5.042229964223742,8.90892979161102,32.17838379380912,10.877031874716145,41.884223612513566,3,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Apr 03 2015,2015-04-03,47.547,4.883720292502609,4.9245508076099505,8.897822026769001,32.17838379380912,10.877031874716145,41.884223612513566,2,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Apr 04 2015,2015-04-04,47.075,4.932297185651496,4.8229026668902835,8.88721451198348,32.17838379380912,10.877031874716145,41.884223612513566,2,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Apr 05 2015,2015-04-05,40.156,5.290505790304064,5.2631694860395495,8.891294231140057,32.17838379380912,10.877031874716145,41.884223612513566,4,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Apr 06 2015,2015-04-06,44.735,5.141618919094923,5.215785136500856,8.883976596958366,32.17838379380912,10.877031874716145,41.884223612513566,2,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Apr 07 2015,2015-04-07,47.387,4.839808377155611,5.060570683017513,8.873119358153035,32.17838379380912,10.877031874716145,41.884223612513566,6,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Apr 09 2015,2015-04-09,43.818,4.699161909747567,5.055700896049122,8.867562959748298,32.17838379380912,10.877031874716145,41.884223612513566,3,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Apr 10 2015,2015-04-10,52.113,4.638446041435619,4.969920002255829,8.855883989538835,32.17838379380912,10.877031874716145,41.884223612513566,2,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Apr 11 2015,2015-04-11,48.48,4.604853373681171,4.807540898761062,8.844321924733332,32.17838379380912,10.877031874716145,41.884223612513566,1,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Apr 12 2015,2015-04-12,41.255,4.690988302236912,5.01448612958995,8.844993389412641,32.17838379380912,10.877031874716145,41.884223612513566,3,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Apr 14 2015,2015-04-14,39.233,5.014579708268093,5.351285844159082,8.851838320487783,32.17838379380912,10.877031874716145,41.884223612513566,2,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Apr 15 2015,2015-04-15,42.099,5.093796994113603,5.361598285353771,8.850111351952249,32.17838379380912,10.877031874716145,41.884223612513566,7,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Apr 16 2015,2015-04-16,40.25,5.297035484182549,5.47983456252942,8.853464124961274,32.17838379380912,10.877031874716145,41.884223612513566,2,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Apr 17 2015,2015-04-17,31.796,6.055100906929862,6.503673225513172,8.893148263897887,32.17838379380912,10.877031874716145,41.884223612513566,4,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Apr 18 2015,2015-04-18,30.431,6.794218582271072,7.383967672754823,8.939986931024578,32.17838379380912,10.877031874716145,41.884223612513566,12,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Apr 20 2015,2015-04-20,37.556,6.946514718262234,7.374335829667423,8.951707097285118,32.17838379380912,10.877031874716145,41.884223612513566,1,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Apr 21 2015,2015-04-21,36.296,6.992789095770757,7.416717793322729,8.968166141131103,32.17838379380912,10.877031874716145,41.884223612513566,2,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Apr 22 2015,2015-04-22,41.9,6.633251741195137,7.191029333958252,8.966124365748604,32.17838379380912,10.877031874716145,41.884223612513566,1,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Apr 24 2015,2015-04-24,37.626,6.648874844317769,7.123133167174071,8.97704856692625,32.17838379380912,10.877031874716145,41.884223612513566,2,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Apr 25 2015,2015-04-25,40.472,6.409604664409679,6.927806683238609,8.978583711284418,32.17838379380912,10.877031874716145,41.884223612513566,1,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Apr 26 2015,2015-04-26,40.5,6.042580997702259,6.734354269982111,8.979961501892033,32.17838379380912,10.877031874716145,41.884223612513566,2,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Apr 27 2015,2015-04-27,39.031,5.562394638650809,6.589356794185217,8.985654615766387,32.17838379380912,10.877031874716145,41.884223612513566,2,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Apr 28 2015,2015-04-28,38.0,5.420395994780195,6.483451672303279,8.994661323750982,32.17838379380912,10.877031874716145,41.884223612513566,1,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Apr 29 2015,2015-04-29,37.862,5.310591176477195,6.375033750722353,9.003983967025684,32.17838379380912,10.877031874716145,41.884223612513566,2,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Apr 30 2015,2015-04-30,43.486,5.252092305130259,6.174855991068127,8.99812610484758,32.17838379380912,10.877031874716145,41.884223612513566,1,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
May 01 2015,2015-05-01,0.03,9.12821391047567,12.121759231993067,9.339282241228426,32.17838379380912,10.877031874716145,41.884223612513566,4,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
May 02 2015,2015-05-02,45.338,9.086484368833565,11.813942775121117,9.329804734789423,32.17838379380912,10.877031874716145,41.884223612513566,1,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
May 04 2015,2015-05-04,43.903,9.016386172937551,11.470251975707331,9.322388011793603,32.17838379380912,10.877031874716145,41.884223612513566,2,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
May 05 2015,2015-05-05,43.086,9.023929528389091,11.118213372573862,9.316387666101651,32.17838379380912,10.877031874716145,41.884223612513566,1,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
May 06 2015,2015-05-06,37.915,8.885979923258377,10.770704901617533,9.323529421350814,32.17838379380912,10.877031874716145,41.884223612513566,1,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
May 07 2015,2015-05-07,38.264,8.889826185544608,10.428555965139372,9.329418055734205,32.17838379380912,10.877031874716145,41.884223612513566,2,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
May 08 2015,2015-05-08,40.657,8.77427526954485,10.087631842549959,9.328493787826028,32.17838379380912,10.877031874716145,41.884223612513566,1,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
May 09 2015,2015-05-09,40.797,8.666311435867481,9.758344656563196,9.327176763106156,32.17838379380912,10.877031874716145,41.884223612513566,2,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
May 10 2015,2015-05-10,40.619,8.667964483176451,9.439048746637207,9.326244365062545,32.17838379380912,10.877031874716145,41.884223612513566,1,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
May 12 2015,2015-05-12,36.622,8.625389780697724,9.172607653089159,9.337187249009286,32.17838379380912,10.877031874716145,41.884223612513566,4,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
May 13 2015,2015-05-13,43.763,8.532044936590477,8.922851269795089,9.329824941652927,32.17838379380912,10.877031874716145,41.884223612513566,2,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
May 14 2015,2015-05-14,41.422,8.497566304469167,8.63567112489577,9.326871317857623,32.17838379380912,10.877031874716145,41.884223612513566,3,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
May 15 2015,2015-05-15,28.877,8.320767568207701,8.824529098876074,9.372500233636176,32.17838379380912,10.877031874716145,41.884223612513566,1,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
May 16 2015,2015-05-16,39.643,8.099687863220925,8.535161465512875,9.373570856563681,32.17838379380912,10.877031874716145,41.884223612513566,1,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
May 17 2015,2015-05-17,39.945,8.084815816823113,8.255849165392327,9.37379228126016,32.17838379380912,10.877031874716145,41.884223612513566,2,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
May 18 2015,2015-05-18,45.491,8.199935498835137,8.12096511294687,9.364047752956827,32.17838379380912,10.877031874716145,41.884223612513566,4,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
May 19 2015,2015-05-19,44.714,8.257361091916595,7.944223700487914,9.355220942066564,32.17838379380912,10.877031874716145,41.884223612513566,2,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
May 20 2015,2015-05-20,51.1,8.581070902543688,8.147133251452235,9.343917735049706,32.17838379380912,10.877031874716145,41.884223612513566,2,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
May 21 2015,2015-05-21,29.184,8.665027553663421,8.41132248839699,9.386447410080253,32.17838379380912,10.877031874716145,41.884223612513566,1,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
May 22 2015,2015-05-22,40.479,8.536242167384255,8.135765859966895,9.385120088253293,32.17838379380912,10.877031874716145,41.884223612513566,1,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
May 24 2015,2015-05-24,41.063,8.54235695523044,7.871782009369323,9.38243334469396,32.17838379380912,10.877031874716145,41.884223612513566,4,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
May 25 2015,2015-05-25,40.594,8.532586985657707,7.614045223316643,9.380758903128179,32.17838379380912,10.877031874716145,41.884223612513566,2,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
May 27 2015,2015-05-27,46.187,8.616934959250488,7.5101612285770125,9.370414162652501,32.17838379380912,10.877031874716145,41.884223612513566,2,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
May 30 2015,2015-05-30,43.14,8.640485765133258,7.289966129406895,9.363774950545176,32.17838379380912,10.877031874716145,41.884223612513566,2,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Jun 01 2015,2015-06-01,41.511,8.646985205872271,7.052924970574129,9.360089758674864,32.17838379380912,10.877031874716145,41.884223612513566,1,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Jun 02 2015,2015-06-02,42.543,8.663643793157233,6.834322836043926,9.354442625277349,32.17838379380912,10.877031874716145,41.884223612513566,1,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Jun 03 2015,2015-06-03,41.88,8.673833711060274,6.613979270882399,9.350000954535671,32.17838379380912,10.877031874716145,41.884223612513566,1,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Jun 04 2015,2015-06-04,32.891,8.756172470117065,6.713418756090901,9.373123364368952,32.17838379380912,10.877031874716145,41.884223612513566,1,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Jun 05 2015,2015-06-05,34.836,8.792254637417788,6.646522083852929,9.38822779593367,32.17838379380912,10.877031874716145,41.884223612513566,1,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Jun 06 2015,2015-06-06,35.11,8.788806877297736,6.550694077526229,9.40210942361661,32.17838379380912,10.877031874716145,41.884223612513566,2,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Jun 07 2015,2015-06-07,34.764,4.896882230726853,6.460781308029251,9.417037174139208,32.17838379380912,10.877031874716145,41.884223612513566,3,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Jun 08 2015,2015-06-08,32.998,4.96913292882843,6.456487585173716,9.438582147388773,32.17838379380912,10.877031874716145,41.884223612513566,4,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Jun 09 2015,2015-06-09,28.984,5.281086026523278,6.734876417414683,9.47817452706573,32.17838379380912,10.877031874716145,41.884223612513566,4,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Jun 10 2015,2015-06-10,32.23,5.383839398404756,6.695513303826221,9.50214987940951,32.17838379380912,10.877031874716145,41.884223612513566,2,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Jun 11 2015,2015-06-11,30.016,5.6235512447472225,6.7782517668329625,9.535671395128128,32.17838379380912,10.877031874716145,41.884223612513566,4,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Jun 12 2015,2015-06-12,33.089,5.7152935996223535,6.648385530453264,9.555418970898208,32.17838379380912,10.877031874716145,41.884223612513566,3,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Jun 13 2015,2015-06-13,32.48,5.803426589465014,6.538741722376708,9.577314642934581,32.17838379380912,10.877031874716145,41.884223612513566,2,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Jun 14 2015,2015-06-14,33.646,5.841192535795157,6.376956508295861,9.594358796408319,32.17838379380912,10.877031874716145,41.884223612513566,3,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Jun 15 2015,2015-06-15,38.25,5.820458489662497,6.179844618706184,9.59660392156823,32.17838379380912,10.877031874716145,41.884223612513566,1,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Jun 16 2015,2015-06-16,38.405,5.815900966464552,5.990488226747308,9.598376273700536,32.17838379380912,10.877031874716145,41.884223612513566,3,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Jun 17 2015,2015-06-17,38.574,5.714082909693361,5.8089174134923525,9.599653728377582,32.17838379380912,10.877031874716145,41.884223612513566,1,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Jun 20 2015,2015-06-20,39.633,5.684253411990295,5.656284640335111,9.598378312485933,32.17838379380912,10.877031874716145,41.884223612513566,1,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Jun 21 2015,2015-06-21,37.702,5.432439243409217,5.472298457145642,9.60178256028772,32.17838379380912,10.877031874716145,41.884223612513566,1,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Jun 24 2015,2015-06-24,35.119,5.4490597476383495,5.318794159400653,9.612799519526558,32.17838379380912,10.877031874716145,41.884223612513566,3,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Jun 25 2015,2015-06-25,34.93,5.460605216867626,5.172442986239091,9.62427191810681,32.17838379380912,10.877031874716145,41.884223612513566,1,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Jun 26 2015,2015-06-26,32.191,5.346486430411462,5.1419133007361,9.645515762065482,32.17838379380912,10.877031874716145,41.884223612513566,3,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Jun 27 2015,2015-06-27,30.863,5.279551149504007,5.178426626167184,9.67189724458448,32.17838379380912,10.877031874716145,41.884223612513566,2,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Jun 28 2015,2015-06-28,33.784,4.561458234269795,5.046841518027563,9.686602490622342,32.17838379380912,10.877031874716145,41.884223612513566,3,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Jun 29 2015,2015-06-29,32.836,4.413091164658329,4.949227331518237,9.704524744493856,32.17838379380912,10.877031874716145,41.884223612513566,2,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Jun 30 2015,2015-06-30,35.284,4.34722627924838,4.789345549874069,9.71383956636598,32.17838379380912,10.877031874716145,41.884223612513566,3,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Jul 01 2015,2015-07-01,34.438,4.2582152210714685,4.64579400448037,9.725721328371622,32.17838379380912,10.877031874716145,41.884223612513566,5,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Jul 02 2015,2015-07-02,40.014,4.237734560150986,4.617216229152523,9.722755511735437,32.17838379380912,10.877031874716145,41.884223612513566,1,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Jul 03 2015,2015-07-03,39.588,3.840371202873661,4.553027645209738,9.720623479721837,32.17838379380912,10.877031874716145,41.884223612513566,2,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Jul 04 2015,2015-07-04,31.618,3.6443104232376764,4.554355300513938,9.742303537796161,32.17838379380912,10.877031874716145,41.884223612513566,2,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Jul 05 2015,2015-07-05,34.952,3.4530711128420255,4.412289490032031,9.751985507789817,32.17838379380912,10.877031874716145,41.884223612513566,3,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Jul 06 2015,2015-07-06,35.203,3.156388693049138,4.271154486711765,9.760747313684668,32.17838379380912,10.877031874716145,41.884223612513566,2,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Jul 07 2015,2015-07-07,38.894,2.96948604167849,4.200214879719464,9.759768885023142,32.17838379380912,10.877031874716145,41.884223612513566,3,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Jul 08 2015,2015-07-08,22.997,3.656236293578687,5.210142226399516,9.822295569115836,32.17838379380912,10.877031874716145,41.884223612513566,1,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Jul 10 2015,2015-07-10,30.48,3.7261071263774266,5.1760297994337146,9.8470771268387,32.17838379380912,10.877031874716145,41.884223612513566,1,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Jul 11 2015,2015-07-11,36.225,3.739975508709434,5.017128762410491,9.852120507709591,32.17838379380912,10.877031874716145,41.884223612513566,4,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Jul 14 2015,2015-07-14,32.659,3.7514665968905376,4.887425960850949,9.868172519031473,32.17838379380912,10.877031874716145,41.884223612513566,2,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Jul 15 2015,2015-07-15,39.86,3.878323177774594,4.890736863060479,9.864689073686918,32.17838379380912,10.877031874716145,41.884223612513566,1,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Jul 17 2015,2015-07-17,34.95,3.736181011637872,4.7306425106823395,9.873037856835246,32.17838379380912,10.877031874716145,41.884223612513566,1,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Jul 18 2015,2015-07-18,34.223,3.7084181652700656,4.581355806681568,9.88346283897293,32.17838379380912,10.877031874716145,41.884223612513566,4,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Jul 19 2015,2015-07-19,29.957,3.711037383854691,4.613005587833447,9.909004400114922,32.17838379380912,10.877031874716145,41.884223612513566,1,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
Jul 20 2015,2015-07-20,32.567,3.7203615502215737,4.495210364135205,9.924448375639322,32.17838379380912,10.877031874716145,41.884223612513566,2,AWP | Redline,AWP,Redline,Well-Worn,1,1,0
