date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Feb 13 2014,2014-02-13,12.488,,,,6.954586334463896,1.6222759354828695,6.19341681298022,83,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Feb 14 2014,2014-02-14,10.09,1.6956420612853407,1.6956420612853411,1.6956420612853407,6.954586334463896,1.6222759354828695,6.19341681298022,109,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Feb 15 2014,2014-02-15,9.186,1.706400890763949,2.018830440200937,1.706400890763949,6.954586334463896,1.6222759354828695,6.19341681298022,93,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Feb 16 2014,2014-02-16,8.859,1.639683785571677,2.175554254637914,1.639683785571677,6.954586334463896,1.6222759354828695,6.19341681298022,77,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Feb 17 2014,2014-02-17,8.595,1.5822800953055052,2.2803701472307645,1.5822800953055052,6.954586334463896,1.6222759354828695,6.19341681298022,77,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Feb 18 2014,2014-02-18,7.474,1.7142701848502955,2.535480163308831,1.7142701848502955,6.954586334463896,1.6222759354828695,6.19341681298022,90,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Feb 19 2014,2014-02-19,6.807,1.8563000578467654,2.781823451599596,1.8563000578467654,6.954586334463896,1.6222759354828695,6.19341681298022,79,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Feb 20 2014,2014-02-20,7.014,1.8661829214813246,2.8837405093558606,1.8661829214813246,6.954586334463896,1.6222759354828695,6.19341681298022,68,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Feb 21 2014,2014-02-21,6.2,1.9510518317051446,3.044821099288173,1.9510518317051446,6.954586334463896,1.6222759354828695,6.19341681298022,109,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Feb 22 2014,2014-02-22,6.634,1.9340970359432446,3.0856426506768235,1.9340970359432446,6.954586334463896,1.6222759354828695,6.19341681298022,106,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Feb 23 2014,2014-02-23,6.252,1.9393269591653324,3.138493126372508,1.9393269591653324,6.954586334463896,1.6222759354828695,6.19341681298022,93,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Feb 24 2014,2014-02-24,6.721,1.894240904969747,3.1177465089675382,1.894240904969747,6.954586334463896,1.6222759354828695,6.19341681298022,78,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Feb 25 2014,2014-02-25,6.491,1.8629390138248676,3.104900470751818,1.8629390138248676,6.954586334463896,1.6222759354828695,6.19341681298022,87,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Feb 26 2014,2014-02-26,6.076,1.855653051422261,3.113667726520259,1.855653051422261,6.954586334463896,1.6222759354828695,6.19341681298022,80,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Feb 27 2014,2014-02-27,6.563,1.8154461736784735,3.0698090739734436,1.8154461736784735,6.954586334463896,1.6222759354828695,6.19341681298022,82,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Feb 28 2014,2014-02-28,6.967,1.7633484234546504,2.9969906513389017,1.7633484234546504,6.954586334463896,1.6222759354828695,6.19341681298022,83,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Mar 01 2014,2014-03-01,6.49,1.730421427333952,2.9514172244822765,1.730421427333952,6.954586334463896,1.6222759354828695,6.19341681298022,101,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Mar 02 2014,2014-03-02,6.091,1.7151824423242903,2.9263332874844528,1.7151824423242903,6.954586334463896,1.6222759354828695,6.19341681298022,93,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Mar 03 2014,2014-03-03,5.881,1.7077328717933344,2.9067671600736333,1.7077328717933344,6.954586334463896,1.6222759354828695,6.19341681298022,97,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Mar 04 2014,2014-03-04,5.615,1.7102054077923228,2.8956701256454553,1.7102054077923228,6.954586334463896,1.6222759354828695,6.19341681298022,78,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Mar 05 2014,2014-03-05,5.877,1.6965742219178594,2.85821683602881,1.6965742219178594,6.954586334463896,1.6222759354828695,6.19341681298022,76,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Mar 06 2014,2014-03-06,6.118,1.673361927585494,2.802901809863359,1.673361927585494,6.954586334463896,1.6222759354828695,6.19341681298022,79,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Mar 07 2014,2014-03-07,5.631,1.6674671758714459,2.770807953395789,1.6674671758714459,6.954586334463896,1.6222759354828695,6.19341681298022,102,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Mar 08 2014,2014-03-08,5.716,1.6563614654862704,2.728277536849424,1.6563614654862704,6.954586334463896,1.6222759354828695,6.19341681298022,100,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Mar 09 2014,2014-03-09,5.556,1.6497564143432406,2.690011079325938,1.6497564143432406,6.954586334463896,1.6222759354828695,6.19341681298022,91,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Mar 10 2014,2014-03-10,5.498,1.6435993616263243,2.6502001472237744,1.6435993616263243,6.954586334463896,1.6222759354828695,6.19341681298022,65,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Mar 11 2014,2014-03-11,5.277,1.6438034443122338,2.617701103681305,1.6438034443122338,6.954586334463896,1.6222759354828695,6.19341681298022,84,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Mar 12 2014,2014-03-12,5.157,1.6461779076708882,2.5863660662952004,1.6461779076708882,6.954586334463896,1.6222759354828695,6.19341681298022,95,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Mar 13 2014,2014-03-13,5.674,1.6307788122497662,2.5266339736472925,1.6307788122497662,6.954586334463896,1.6222759354828695,6.19341681298022,66,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Mar 14 2014,2014-03-14,6.213,1.6059107664048997,2.45023674186037,1.6059107664048997,6.954586334463896,1.6222759354828695,6.19341681298022,84,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Mar 15 2014,2014-03-15,5.695,1.2000249978239204,2.390908559651946,1.5907607269236252,6.954586334463896,1.6222759354828695,6.19341681298022,118,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Mar 16 2014,2014-03-16,5.451,1.0119158505062311,2.3406008662906865,1.581367836040339,6.954586334463896,1.6222759354828695,6.19341681298022,132,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Mar 17 2014,2014-03-17,5.089,0.8911883942371505,2.3048538113529307,1.581483969994159,6.954586334463896,1.6222759354828695,6.19341681298022,101,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Mar 18 2014,2014-03-18,5.075,0.76956445063306,2.2663909322262126,1.5805850890438218,6.954586334463896,1.6222759354828695,6.19341681298022,94,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Mar 19 2014,2014-03-19,5.342,0.6260496151980753,2.2143100879368367,1.5717008653315792,6.954586334463896,1.6222759354828695,6.19341681298022,83,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Mar 20 2014,2014-03-20,5.301,0.5759002507818328,2.1631365776360845,1.563400908276569,6.954586334463896,1.6222759354828695,6.19341681298022,83,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Mar 21 2014,2014-03-21,4.937,0.5810168810731385,2.1260693053748896,1.5636858723885398,6.954586334463896,1.6222759354828695,6.19341681298022,101,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Mar 22 2014,2014-03-22,5.078,0.5585764171472934,2.08072767734572,1.5593069212569872,6.954586334463896,1.6222759354828695,6.19341681298022,131,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Mar 23 2014,2014-03-23,4.925,0.5770396597856349,2.0403954975217156,1.5579624410143325,6.954586334463896,1.6222759354828695,6.19341681298022,116,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Mar 24 2014,2014-03-24,4.926,0.574096032056478,1.9983705031797754,1.5557259950887474,6.954586334463896,1.6222759354828695,6.19341681298022,118,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Mar 25 2014,2014-03-25,4.922,0.5831004339665323,1.9552518327639987,1.5528433154040764,6.954586334463896,1.6222759354828695,6.19341681298022,79,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Mar 26 2014,2014-03-26,4.985,0.5618204820251689,1.908954697975132,1.5479804228940315,6.954586334463896,1.6222759354828695,6.19341681298022,113,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Mar 27 2014,2014-03-27,4.829,0.5549300722230469,1.8679358214663027,1.545982643641498,6.954586334463896,1.6222759354828695,6.19341681298022,101,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Mar 28 2014,2014-03-28,4.629,0.571632202305511,1.8340097779017293,1.5478863777332286,6.954586334463896,1.6222759354828695,6.19341681298022,133,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Mar 29 2014,2014-03-29,4.714,0.5543752090541191,1.7948522679169703,1.5469302224506816,6.954586334463896,1.6222759354828695,6.19341681298022,138,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Mar 30 2014,2014-03-30,4.827,0.4867023081737075,1.750839198077905,1.5430299016204088,6.954586334463896,1.6222759354828695,6.19341681298022,135,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Mar 31 2014,2014-03-31,4.665,0.45682855256297966,1.7123326684346647,1.5419258540865268,6.954586334463896,1.6222759354828695,6.19341681298022,133,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Apr 01 2014,2014-04-01,5.16,0.4339147659828328,1.6599548205759593,1.531984354811278,6.954586334463896,1.6222759354828695,6.19341681298022,94,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Apr 02 2014,2014-04-02,4.773,0.42919002168346054,1.6183051260399115,1.5281068775618094,6.954586334463896,1.6222759354828695,6.19341681298022,109,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Apr 03 2014,2014-04-03,4.635,0.438061226235603,1.5812805045664315,1.5264151532266714,6.954586334463896,1.6222759354828695,6.19341681298022,135,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Apr 04 2014,2014-04-04,4.798,0.4266167409726987,1.5387577175929907,1.5214270177028149,6.954586334463896,1.6222759354828695,6.19341681298022,133,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Apr 05 2014,2014-04-05,4.675,0.3983881908073062,1.500285068163926,1.5182586243381186,6.954586334463896,1.6222759354828695,6.19341681298022,137,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Apr 06 2014,2014-04-06,4.616,0.3982139088999597,1.4637216369449433,1.5157732603932157,6.954586334463896,1.6222759354828695,6.19341681298022,148,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Apr 07 2014,2014-04-07,4.44,0.39880277152336713,1.4332841951558912,1.5160737560628457,6.954586334463896,1.6222759354828695,6.19341681298022,137,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Apr 08 2014,2014-04-08,4.521,0.39936766254300554,1.3991014924671417,1.5144065482115414,6.954586334463896,1.6222759354828695,6.19341681298022,99,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Apr 09 2014,2014-04-09,4.508,0.4000566066268045,1.3651450533295415,1.5125808741928575,6.954586334463896,1.6222759354828695,6.19341681298022,120,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Apr 10 2014,2014-04-10,4.55,0.4043541750131702,1.329786844580332,1.5097338864497742,6.954586334463896,1.6222759354828695,6.19341681298022,112,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Apr 11 2014,2014-04-11,4.637,0.40721171313010107,1.2923280690436523,1.5053357034752388,6.954586334463896,1.6222759354828695,6.19341681298022,134,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Apr 12 2014,2014-04-12,4.736,0.38536770916149016,1.2533998848817667,1.4994670703393749,6.954586334463896,1.6222759354828695,6.19341681298022,137,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Apr 13 2014,2014-04-13,4.724,0.29968746363849835,1.2156326385236709,1.4936891844225892,6.954586334463896,1.6222759354828695,6.19341681298022,136,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Apr 14 2014,2014-04-14,4.633,0.2591081720586861,1.18063068102869,1.489004066243481,6.954586334463896,1.6222759354828695,6.19341681298022,158,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Apr 15 2014,2014-04-15,4.557,0.23643915160945897,1.1481175307628597,1.4852080870612132,6.954586334463896,1.6222759354828695,6.19341681298022,151,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Apr 16 2014,2014-04-16,4.295,0.24793264982769508,1.1244954930668607,1.4850669366906046,6.954586334463896,1.6222759354828695,6.19341681298022,142,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Apr 17 2014,2014-04-17,4.41,0.2504036649138881,1.0961989815473205,1.482861956185131,6.954586334463896,1.6222759354828695,6.19341681298022,152,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Apr 18 2014,2014-04-18,4.377,0.23429547363430941,1.0689768849248589,1.480892821590565,6.954586334463896,1.6222759354828695,6.19341681298022,163,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Apr 19 2014,2014-04-19,4.491,0.21130372811961862,1.038649633858113,1.4771938723010054,6.954586334463896,1.6222759354828695,6.19341681298022,176,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Apr 20 2014,2014-04-20,4.269,0.22037148625453215,1.0154524391530761,1.4763341168904522,6.954586334463896,1.6222759354828695,6.19341681298022,170,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Apr 21 2014,2014-04-21,3.916,0.24783675800957847,1.008004009474672,1.4807676060909984,6.954586334463896,1.6222759354828695,6.19341681298022,154,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Apr 22 2014,2014-04-22,4.087,0.2612476805154862,0.9895632703953952,1.4818617318232215,6.954586334463896,1.6222759354828695,6.19341681298022,175,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Apr 23 2014,2014-04-23,4.238,0.26275984621250303,0.9647005583730339,1.4804509833421293,6.954586334463896,1.6222759354828695,6.19341681298022,163,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Apr 24 2014,2014-04-24,4.247,0.2620043344381482,0.9396110927864914,1.478702576945885,6.954586334463896,1.6222759354828695,6.19341681298022,172,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Apr 25 2014,2014-04-25,4.218,0.2569537840282687,0.915530952666326,1.4771293248234982,6.954586334463896,1.6222759354828695,6.19341681298022,190,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Apr 26 2014,2014-04-26,4.42,0.251845154031609,0.8871012550298406,1.4730087172608093,6.954586334463896,1.6222759354828695,6.19341681298022,180,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Apr 27 2014,2014-04-27,4.111,0.26205697371234754,0.8673576599742469,1.472487221334606,6.954586334463896,1.6222759354828695,6.19341681298022,216,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Apr 28 2014,2014-04-28,4.457,0.2592856433117651,0.8395335415544739,1.4677988330879739,6.954586334463896,1.6222759354828695,6.19341681298022,142,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Apr 29 2014,2014-04-29,4.433,0.25201199798114093,0.8128081918076884,1.4633156733338724,6.954586334463896,1.6222759354828695,6.19341681298022,166,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Apr 30 2014,2014-04-30,4.316,0.25154596938264306,0.7886841591938254,1.4599794838631939,6.954586334463896,1.6222759354828695,6.19341681298022,173,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
May 01 2014,2014-05-01,4.347,0.21655644853550082,0.7645437949666993,1.4562460042549223,6.954586334463896,1.6222759354828695,6.19341681298022,171,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
May 02 2014,2014-05-02,3.823,0.23595763549234192,0.760820232867587,1.4587969432323007,6.954586334463896,1.6222759354828695,6.19341681298022,217,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
May 03 2014,2014-05-03,3.951,0.24687711355128272,0.7482291653926715,1.459267324179406,6.954586334463896,1.6222759354828695,6.19341681298022,270,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
May 04 2014,2014-05-04,3.994,0.2450699665519176,0.7329216026338858,1.4589565075934872,6.954586334463896,1.6222759354828695,6.19341681298022,256,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
May 05 2014,2014-05-05,3.864,0.25442548307273144,0.7227641722135925,1.460060088561488,6.954586334463896,1.6222759354828695,6.19341681298022,231,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
May 06 2014,2014-05-06,4.017,0.25548273216950096,0.7053036302916413,1.45905244149584,6.954586334463896,1.6222759354828695,6.19341681298022,208,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
May 07 2014,2014-05-07,3.974,0.26199137697490527,0.6892243378275165,1.4583697617120557,6.954586334463896,1.6222759354828695,6.19341681298022,196,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
May 08 2014,2014-05-08,4.025,0.26347344955555074,0.6713150136420334,1.4569513508197398,6.954586334463896,1.6222759354828695,6.19341681298022,199,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
May 09 2014,2014-05-09,3.627,0.2861695582901263,0.6721028793309934,1.4602392419185473,6.954586334463896,1.6222759354828695,6.19341681298022,225,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
May 10 2014,2014-05-10,3.301,0.32977607345091303,0.6942919919226269,1.4679488592072263,6.954586334463896,1.6222759354828695,6.19341681298022,235,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
May 11 2014,2014-05-11,3.044,0.38359295955570205,0.732394068267769,1.4793030589537384,6.954586334463896,1.6222759354828695,6.19341681298022,206,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
May 12 2014,2014-05-12,3.058,0.41801441431453773,0.7580772910133646,1.4896459577422332,6.954586334463896,1.6222759354828695,6.19341681298022,171,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
May 13 2014,2014-05-13,3.013,0.44673163149112977,0.7792279591209743,1.5000209828328497,6.954586334463896,1.6222759354828695,6.19341681298022,166,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
May 14 2014,2014-05-14,3.128,0.4632532586061427,0.7845805253485438,1.5078833429095826,6.954586334463896,1.6222759354828695,6.19341681298022,162,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
May 15 2014,2014-05-15,3.084,0.47997026368620305,0.7887117229735311,1.5158519642814283,6.954586334463896,1.6222759354828695,6.19341681298022,172,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
May 16 2014,2014-05-16,3.01,0.5049173598024732,0.7938228059276631,1.5243812255636273,6.954586334463896,1.6222759354828695,6.19341681298022,217,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
May 17 2014,2014-05-17,3.036,0.5199360526551224,0.7931411134160229,1.531945297201249,6.954586334463896,1.6222759354828695,6.19341681298022,217,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
May 18 2014,2014-05-18,3.119,0.5276847674446548,0.7847485978643107,1.5378157115928912,6.954586334463896,1.6222759354828695,6.19341681298022,198,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
May 19 2014,2014-05-19,3.367,0.5182626636231509,0.7646544404363091,1.540111024670431,6.954586334463896,1.6222759354828695,6.19341681298022,165,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
May 20 2014,2014-05-20,3.376,0.5150292581801791,0.7443873552933393,1.542039788320291,6.954586334463896,1.6222759354828695,6.19341681298022,149,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
May 21 2014,2014-05-21,3.366,0.5188155930002937,0.7245768929831077,1.5438390657412777,6.954586334463896,1.6222759354828695,6.19341681298022,158,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
May 22 2014,2014-05-22,3.335,0.5193900589473676,0.7058327068573644,1.545752450164065,6.954586334463896,1.6222759354828695,6.19341681298022,145,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
May 23 2014,2014-05-23,3.278,0.5152927178385972,0.6889688355682204,1.5480726891554841,6.954586334463896,1.6222759354828695,6.19341681298022,171,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
May 24 2014,2014-05-24,3.242,0.5096608563601527,0.6732317140110916,1.5505520677015225,6.954586334463896,1.6222759354828695,6.19341681298022,196,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
May 25 2014,2014-05-25,3.221,0.5034406230327043,0.6580335854694279,1.5530167592944977,6.954586334463896,1.6222759354828695,6.19341681298022,183,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
May 26 2014,2014-05-26,3.316,0.4821844462753881,0.6397687136790414,1.5542109203705428,6.954586334463896,1.6222759354828695,6.19341681298022,169,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
May 27 2014,2014-05-27,3.36,0.47276994478252626,0.6207925827115036,1.5547672319475079,6.954586334463896,1.6222759354828695,6.19341681298022,150,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
May 28 2014,2014-05-28,3.243,0.4434522820290811,0.605208769505269,1.5563497674156668,6.954586334463896,1.6222759354828695,6.19341681298022,179,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
May 29 2014,2014-05-29,3.215,0.4104620889154076,0.5905317617230377,1.5580228402112555,6.954586334463896,1.6222759354828695,6.19341681298022,164,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
May 30 2014,2014-05-30,3.543,0.37842747980462904,0.5712357688114367,1.5564429710384091,6.954586334463896,1.6222759354828695,6.19341681298022,164,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
May 31 2014,2014-05-31,3.373,0.3377527508247326,0.5535498928685474,1.5562614657100073,6.954586334463896,1.6222759354828695,6.19341681298022,174,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Jun 01 2014,2014-06-01,3.34,0.328784700541804,0.5368953410646626,1.5562551881036386,6.954586334463896,1.6222759354828695,6.19341681298022,164,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Jun 02 2014,2014-06-02,3.163,0.31389081489935317,0.5256812799578671,1.5578110697730938,6.954586334463896,1.6222759354828695,6.19341681298022,178,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Jun 03 2014,2014-06-03,3.313,0.29081472752793264,0.509933578687519,1.5577647143659106,6.954586334463896,1.6222759354828695,6.19341681298022,181,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Jun 04 2014,2014-06-04,3.466,0.2749701781113619,0.49321299942099217,1.556305620565655,6.954586334463896,1.6222759354828695,6.19341681298022,137,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Jun 05 2014,2014-06-05,3.652,0.25060018988906063,0.4794586715416457,1.5534101603962334,6.954586334463896,1.6222759354828695,6.19341681298022,135,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Jun 06 2014,2014-06-06,3.635,0.22656507780939705,0.4655230782502493,1.550604567103165,6.954586334463896,1.6222759354828695,6.19341681298022,130,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Jun 07 2014,2014-06-07,3.464,0.18464441129021292,0.4502792282682448,1.5489978681637677,6.954586334463896,1.6222759354828695,6.19341681298022,159,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Jun 08 2014,2014-06-08,3.461,0.1764920499007834,0.4355411208496881,1.5473510882569075,6.954586334463896,1.6222759354828695,6.19341681298022,139,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Jun 09 2014,2014-06-09,3.494,0.1806002921295008,0.42127195364347897,1.5454029137356038,6.954586334463896,1.6222759354828695,6.19341681298022,121,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Jun 10 2014,2014-06-10,3.282,0.17452392056848334,0.4104724335480163,1.54503779341003,6.954586334463896,1.6222759354828695,6.19341681298022,148,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Jun 11 2014,2014-06-11,3.501,0.17220505018832713,0.39709644584372805,1.5429222300017724,6.954586334463896,1.6222759354828695,6.19341681298022,109,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Jun 12 2014,2014-06-12,3.44,0.16398731728369836,0.3841469374477762,1.541193609153749,6.954586334463896,1.6222759354828695,6.19341681298022,166,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Jun 13 2014,2014-06-13,3.539,0.1639196046286971,0.3719699850737517,1.5387405526695372,6.954586334463896,1.6222759354828695,6.19341681298022,146,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Jun 14 2014,2014-06-14,3.403,0.1568589709950574,0.36019249702218686,1.5371842599786583,6.954586334463896,1.6222759354828695,6.19341681298022,146,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Jun 15 2014,2014-06-15,3.081,0.15198451221766654,0.36156623803222565,1.5381172749282679,6.954586334463896,1.6222759354828695,6.19341681298022,189,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Jun 16 2014,2014-06-16,3.068,0.14977095155955147,0.36205976058631195,1.539031176477233,6.954586334463896,1.6222759354828695,6.19341681298022,180,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Jun 17 2014,2014-06-17,3.003,0.1573831987995761,0.3652896895481437,1.5403809244846318,6.954586334463896,1.6222759354828695,6.19341681298022,211,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Jun 18 2014,2014-06-18,3.092,0.16429600774498054,0.36118436042037644,1.540834344669889,6.954586334463896,1.6222759354828695,6.19341681298022,156,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Jun 19 2014,2014-06-19,3.062,0.1718925386036447,0.35786836563042795,1.541423087071921,6.954586334463896,1.6222759354828695,6.19341681298022,162,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Jun 20 2014,2014-06-20,2.639,0.21317820509249133,0.38937905203611156,1.545791018053088,6.954586334463896,1.6222759354828695,6.19341681298022,193,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Jun 21 2014,2014-06-21,2.513,0.25769534717189363,0.4256385242222268,1.551227347317878,6.954586334463896,1.6222759354828695,6.19341681298022,188,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Jun 22 2014,2014-06-22,2.42,0.30177471996377614,0.46158945066167395,1.5573838536152513,6.954586334463896,1.6222759354828695,6.19341681298022,216,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Jun 23 2014,2014-06-23,2.4,0.3394846601582744,0.48932418588392784,1.5634546135015095,6.954586334463896,1.6222759354828695,6.19341681298022,176,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
