date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
May 28 2015,2015-05-28,381.945,,,,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
May 29 2015,2015-05-29,391.89,7.03217693890019,7.032176938900211,7.03217693890019,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
May 30 2015,2015-05-30,378.71,6.868777790359314,5.355193162942931,6.868777790359314,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Jun 01 2015,2015-06-01,243.0,70.81326963394645,60.78403864657732,70.81326963394645,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Jun 23 2015,2015-06-23,407.52,66.69687170325157,54.15786908863586,66.69687170325157,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Jun 26 2015,2015-06-26,401.992,62.00119700054185,49.19989342436858,62.00119700054185,59.63782345321474,52.40856422514416,62.052350209229964,4,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Jun 27 2015,2015-06-27,399.763,57.89706066352756,45.36923514916547,57.89706066352756,59.63782345321474,52.40856422514416,62.052350209229964,2,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Jun 30 2015,2015-06-30,402.471,54.66600518979518,42.49337930212417,54.66600518979518,59.63782345321474,52.40856422514416,62.052350209229964,2,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Jul 02 2015,2015-07-02,399.707,51.746886370099595,39.98561233737184,51.746886370099595,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Jul 03 2015,2015-07-03,395.114,49.06763188543384,37.68727836190746,49.06763188543384,59.63782345321474,52.40856422514416,62.052350209229964,4,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Jul 04 2015,2015-07-04,400.0,46.93046921098952,35.87765449945767,46.93046921098952,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Jul 05 2015,2015-07-05,399.99,45.04646467512487,34.27391869049964,45.04646467512487,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Jul 06 2015,2015-07-06,401.076,43.40305390531514,32.872033526676525,43.40305390531514,59.63782345321474,52.40856422514416,62.052350209229964,5,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Jul 07 2015,2015-07-07,397.038,41.82713059804525,31.460668729455232,41.82713059804525,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Jul 08 2015,2015-07-08,309.661,44.83644970471914,36.556477209331014,44.83644970471914,59.63782345321474,52.40856422514416,62.052350209229964,4,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Jul 09 2015,2015-07-09,401.592,43.63112469055204,35.37824210171339,43.63112469055204,59.63782345321474,52.40856422514416,62.052350209229964,4,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Jul 10 2015,2015-07-10,404.599,42.600771112273236,34.384850936306066,42.600771112273236,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Jul 11 2015,2015-07-11,382.507,41.32923924841759,32.984712442324266,41.32923924841759,59.63782345321474,52.40856422514416,62.052350209229964,5,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Jul 12 2015,2015-07-12,391.875,40.21346481230542,31.741845398046916,40.21346481230542,59.63782345321474,52.40856422514416,62.052350209229964,6,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Jul 13 2015,2015-07-13,372.577,39.219967737009995,30.670177381132604,39.219967737009995,59.63782345321474,52.40856422514416,62.052350209229964,8,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Jul 14 2015,2015-07-14,395.968,38.3290723985506,29.674776091387205,38.3290723985506,59.63782345321474,52.40856422514416,62.052350209229964,3,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Jul 15 2015,2015-07-15,372.663,37.48011352785109,28.73287836726273,37.48011352785109,59.63782345321474,52.40856422514416,62.052350209229964,6,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Jul 16 2015,2015-07-16,356.691,37.03500421751433,28.540210662569137,37.03500421751433,59.63782345321474,52.40856422514416,62.052350209229964,3,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Jul 17 2015,2015-07-17,359.404,36.51607869062911,28.111171257869216,36.51607869062911,59.63782345321474,52.40856422514416,62.052350209229964,5,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Jul 18 2015,2015-07-18,366.482,35.86750842684783,27.344330349679876,35.86750842684783,59.63782345321474,52.40856422514416,62.052350209229964,2,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Jul 19 2015,2015-07-19,360.255,35.36793949092661,26.836330088011227,35.36793949092661,59.63782345321474,52.40856422514416,62.052350209229964,4,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Jul 20 2015,2015-07-20,360.657,34.87600079332753,26.28608269206816,34.87600079332753,59.63782345321474,52.40856422514416,62.052350209229964,5,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Jul 21 2015,2015-07-21,379.567,34.22417943493619,25.379738968502345,34.22417943493619,59.63782345321474,52.40856422514416,62.052350209229964,9,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Jul 22 2015,2015-07-22,361.441,33.76702364664677,24.835482118647075,33.76702364664677,59.63782345321474,52.40856422514416,62.052350209229964,4,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Jul 23 2015,2015-07-23,372.647,33.196860057790886,24.002978226644693,33.196860057790886,59.63782345321474,52.40856422514416,62.052350209229964,4,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Jul 24 2015,2015-07-24,394.491,33.323231690777554,23.64191702507831,32.76828393467769,59.63782345321474,52.40856422514416,62.052350209229964,3,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Jul 25 2015,2015-07-25,386.59,33.26495409942394,22.958789508901685,32.26471202223916,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Jul 26 2015,2015-07-26,338.363,34.06365687182763,24.315083105118187,32.537154810710426,59.63782345321474,52.40856422514416,62.052350209229964,3,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Jul 27 2015,2015-07-27,353.124,23.354549582739622,24.153620316021712,32.319217858977396,59.63782345321474,52.40856422514416,62.052350209229964,5,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Jul 28 2015,2015-07-28,341.391,23.866729852321164,24.734128386190722,32.407420139594606,59.63782345321474,52.40856422514416,62.052350209229964,4,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Jul 29 2015,2015-07-29,385.99,23.503267038836334,24.169261707918725,31.983786738032894,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Jul 30 2015,2015-07-30,229.976,35.49554208210236,42.76813734141318,39.66917732214669,59.63782345321474,52.40856422514416,62.052350209229964,17,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Jul 31 2015,2015-07-31,340.181,35.50155653477683,41.757111702032894,39.47691537633301,59.63782345321474,52.40856422514416,62.052350209229964,6,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Aug 01 2015,2015-08-01,336.133,35.58837323538941,40.88814343932588,39.3646945092899,59.63782345321474,52.40856422514416,62.052350209229964,3,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Aug 02 2015,2015-08-02,311.049,36.69407351089534,41.41763060366849,39.98286814262151,59.63782345321474,52.40856422514416,62.052350209229964,5,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Aug 03 2015,2015-08-03,350.814,36.19327009132294,40.07721368071713,39.58366116056462,59.63782345321474,52.40856422514416,62.052350209229964,5,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Aug 04 2015,2015-08-04,349.55,35.62246209997803,38.79329424048327,39.20951424473126,59.63782345321474,52.40856422514416,62.052350209229964,2,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Aug 05 2015,2015-08-05,366.372,34.87017210872292,37.59567672617392,38.74097964017717,59.63782345321474,52.40856422514416,62.052350209229964,4,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Aug 06 2015,2015-08-06,368.622,34.23736271257831,36.47137429341526,38.287904725245454,59.63782345321474,52.40856422514416,62.052350209229964,5,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Aug 07 2015,2015-08-07,357.709,32.89693775742805,35.26813128912455,37.88270008940279,59.63782345321474,52.40856422514416,62.052350209229964,8,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Aug 08 2015,2015-08-08,349.82,32.07670142119311,34.162484620468724,37.55500140132636,59.63782345321474,52.40856422514416,62.052350209229964,7,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Aug 09 2015,2015-08-09,387.139,31.389060558640928,33.875248751478324,37.25388329151572,59.63782345321474,52.40856422514416,62.052350209229964,6,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Aug 10 2015,2015-08-10,390.214,31.61596754815123,33.66967445371189,36.99461079611022,59.63782345321474,52.40856422514416,62.052350209229964,5,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Aug 11 2015,2015-08-11,361.389,31.026995921220077,32.56165276772796,36.62117686131188,59.63782345321474,52.40856422514416,62.052350209229964,2,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Aug 12 2015,2015-08-12,368.77,30.975498401749515,31.548064657782167,36.245620789551964,59.63782345321474,52.40856422514416,62.052350209229964,2,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Aug 14 2015,2015-08-14,353.52,30.161347431027984,30.578181218420923,35.94121180432205,59.63782345321474,52.40856422514416,62.052350209229964,2,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Aug 15 2015,2015-08-15,346.661,30.070197053278434,29.79309025421682,35.71037686345549,59.63782345321474,52.40856422514416,62.052350209229964,4,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Aug 16 2015,2015-08-16,301.384,31.688806638774878,32.347182900901615,36.51719479980864,59.63782345321474,52.40856422514416,62.052350209229964,6,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Aug 17 2015,2015-08-17,287.189,33.951603277701714,35.74886711648852,37.742202863022335,59.63782345321474,52.40856422514416,62.052350209229964,4,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Aug 18 2015,2015-08-18,293.35,35.46159166993957,37.54733141842134,38.61613341630142,59.63782345321474,52.40856422514416,62.052350209229964,2,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Aug 19 2015,2015-08-19,301.86,36.43886918203594,38.11283462144693,39.14313546472826,59.63782345321474,52.40856422514416,62.052350209229964,3,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Aug 20 2015,2015-08-20,298.468,37.422126782789064,38.66485709058823,39.70861756594056,59.63782345321474,52.40856422514416,62.052350209229964,4,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Aug 21 2015,2015-08-21,327.42,36.99183121601046,37.576256373654495,39.61061890209137,59.63782345321474,52.40856422514416,62.052350209229964,3,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Aug 22 2015,2015-08-22,316.886,37.149933883018655,36.84728051242137,39.681649227603465,59.63782345321474,52.40856422514416,62.052350209229964,3,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Aug 23 2015,2015-08-23,296.451,37.601026684197905,37.235908163204705,40.19164613595115,59.63782345321474,52.40856422514416,62.052350209229964,2,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Aug 24 2015,2015-08-24,302.173,36.72951026514319,37.04160241020935,40.51388759157182,59.63782345321474,52.40856422514416,62.052350209229964,4,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Aug 25 2015,2015-08-25,309.516,35.79734508141882,36.370691757749235,40.65071449379334,59.63782345321474,52.40856422514416,62.052350209229964,6,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Aug 26 2015,2015-08-26,309.656,36.06077841136202,35.657250566035366,40.765531605535685,59.63782345321474,52.40856422514416,62.052350209229964,3,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Aug 27 2015,2015-08-27,308.186,36.13326725015723,34.97528019206236,40.88959995732889,59.63782345321474,52.40856422514416,62.052350209229964,4,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Aug 28 2015,2015-08-28,317.734,36.170225084799775,33.96592090322192,40.84227243703707,59.63782345321474,52.40856422514416,62.052350209229964,6,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Aug 29 2015,2015-08-29,354.245,34.94369653318707,33.44284880912215,40.52704810341723,59.63782345321474,52.40856422514416,62.052350209229964,7,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Aug 30 2015,2015-08-30,373.068,30.314719451326987,34.02601108573941,40.27825192354726,59.63782345321474,52.40856422514416,62.052350209229964,3,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Aug 31 2015,2015-08-31,230.0,35.78560895680297,41.86163810288903,42.77278522158622,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Sep 01 2015,2015-09-01,321.0,35.81514316478177,40.51483547509341,42.63802692599586,59.63782345321474,52.40856422514416,62.052350209229964,4,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Sep 02 2015,2015-09-02,315.999,35.73451428168987,39.2732004073212,42.55982133456419,59.63782345321474,52.40856422514416,62.052350209229964,2,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Sep 03 2015,2015-09-03,351.873,35.75578434940842,38.539630298934114,42.25481460140131,59.63782345321474,52.40856422514416,62.052350209229964,4,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Sep 04 2015,2015-09-04,329.715,35.57509073289967,37.27965926852538,42.04262909772589,59.63782345321474,52.40856422514416,62.052350209229964,4,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Sep 05 2015,2015-09-05,335.651,34.92463899509847,36.11257732171405,41.79488686962592,59.63782345321474,52.40856422514416,62.052350209229964,6,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Sep 06 2015,2015-09-06,327.045,34.10757424137719,34.929167626001735,41.609160713972365,59.63782345321474,52.40856422514416,62.052350209229964,2,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Sep 07 2015,2015-09-07,313.979,33.70271244428737,33.96658731929364,41.5559154897817,59.63782345321474,52.40856422514416,62.052350209229964,2,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Sep 08 2015,2015-09-08,298.64,33.751325802295064,33.61679159237605,41.71581664413418,59.63782345321474,52.40856422514416,62.052350209229964,8,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Sep 09 2015,2015-09-09,304.954,31.75161222920893,32.910193203208884,41.76427996460285,59.63782345321474,52.40856422514416,62.052350209229964,3,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Sep 10 2015,2015-09-10,317.438,28.985612798996712,31.87312408490555,41.654786220972134,59.63782345321474,52.40856422514416,62.052350209229964,4,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Sep 11 2015,2015-09-11,315.79,27.86779321917913,30.88923202161378,41.5602635204002,59.63782345321474,52.40856422514416,62.052350209229964,2,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Sep 12 2015,2015-09-12,285.007,26.739697296149167,31.354450323707493,41.91286804742198,59.63782345321474,52.40856422514416,62.052350209229964,4,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Sep 13 2015,2015-09-13,321.442,25.762672558051236,30.326789402892892,41.75659834565078,59.63782345321474,52.40856422514416,62.052350209229964,5,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Sep 14 2015,2015-09-14,318.458,25.02466905728166,29.33740281295643,41.62552287474308,59.63782345321474,52.40856422514416,62.052350209229964,2,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Sep 15 2015,2015-09-15,289.23,25.31290468127832,29.433703345794786,41.8636984309587,59.63782345321474,52.40856422514416,62.052350209229964,5,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Sep 16 2015,2015-09-16,326.114,24.970622436555285,28.5316063721691,41.672343980442264,59.63782345321474,52.40856422514416,62.052350209229964,7,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Sep 17 2015,2015-09-17,330.707,24.851391583992868,27.750311806616107,41.45952254617929,59.63782345321474,52.40856422514416,62.052350209229964,2,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Sep 18 2015,2015-09-18,294.077,25.032791923588693,27.596786904508782,41.59988772760723,59.63782345321474,52.40856422514416,62.052350209229964,3,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Sep 19 2015,2015-09-19,261.1,26.739691378045784,30.254394290858873,42.343205976393286,59.63782345321474,52.40856422514416,62.052350209229964,3,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Sep 20 2015,2015-09-20,260.559,28.27747143057403,32.209342146828746,43.04751318846517,59.63782345321474,52.40856422514416,62.052350209229964,4,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Sep 21 2015,2015-09-21,249.115,30.434268925504355,34.77416120802985,43.965583996615344,59.63782345321474,52.40856422514416,62.052350209229964,5,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Sep 22 2015,2015-09-22,252.457,32.07375822693742,36.2864303427726,44.74379984765485,59.63782345321474,52.40856422514416,62.052350209229964,5,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Sep 23 2015,2015-09-23,247.652,33.87966171683483,37.76384965892854,45.57661592695984,59.63782345321474,52.40856422514416,62.052350209229964,8,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Sep 24 2015,2015-09-24,264.94,34.67381620531937,37.5522477211792,46.01024814543701,59.63782345321474,52.40856422514416,62.052350209229964,3,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Sep 25 2015,2015-09-25,261.195,35.52889362680558,37.44208010785941,46.48287560924851,59.63782345321474,52.40856422514416,62.052350209229964,4,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Sep 26 2015,2015-09-26,241.288,37.22380418396912,38.64241152079668,47.320717200598125,59.63782345321474,52.40856422514416,62.052350209229964,4,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Sep 27 2015,2015-09-27,251.523,38.10980294512336,38.70403008501289,47.89880944832643,59.63782345321474,52.40856422514416,62.052350209229964,4,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Sep 28 2015,2015-09-28,269.789,36.92347465351207,37.74656518196101,48.13979644863165,59.63782345321474,52.40856422514416,62.052350209229964,4,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Sep 29 2015,2015-09-29,267.506,34.18802556991278,36.8631618553968,48.397617628337926,59.63782345321474,52.40856422514416,62.052350209229964,5,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Sep 30 2015,2015-09-30,252.747,33.00161566194744,36.64392817709738,48.87223902287251,59.63782345321474,52.40856422514416,62.052350209229964,6,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Oct 01 2015,2015-10-01,258.563,33.11521150869435,36.02608466717859,49.22399616587465,59.63782345321474,52.40856422514416,62.052350209229964,5,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Oct 02 2015,2015-10-02,235.167,34.237123992119585,36.81709687061264,49.96481322357845,59.63782345321474,52.40856422514416,62.052350209229964,6,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Oct 03 2015,2015-10-03,252.624,32.58678030418396,36.24565301216065,50.35593009261065,59.63782345321474,52.40856422514416,62.052350209229964,8,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Oct 04 2015,2015-10-04,264.51,31.62617579043719,35.217031906068605,50.55429856597727,59.63782345321474,52.40856422514416,62.052350209229964,5,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Oct 05 2015,2015-10-05,273.503,30.005547363148022,34.073698588524486,50.631502074393936,59.63782345321474,52.40856422514416,62.052350209229964,5,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Oct 06 2015,2015-10-06,270.643,28.710627371187442,32.99254712953409,50.73293792841495,59.63782345321474,52.40856422514416,62.052350209229964,3,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Oct 07 2015,2015-10-07,236.16,28.896092055231623,33.45997906657109,51.32171482438934,59.63782345321474,52.40856422514416,62.052350209229964,2,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Oct 08 2015,2015-10-08,253.17,28.84723936663464,32.77213900396621,51.61398120340824,59.63782345321474,52.40856422514416,62.052350209229964,7,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Oct 09 2015,2015-10-09,224.026,29.649532232166173,33.933198471849614,52.361260708155825,59.63782345321474,52.40856422514416,62.052350209229964,4,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Oct 10 2015,2015-10-10,240.402,28.863781904728516,33.60944871972626,52.79234337714063,59.63782345321474,52.40856422514416,62.052350209229964,7,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Oct 11 2015,2015-10-11,248.668,27.68787120113481,32.846313438403016,53.082059193623174,59.63782345321474,52.40856422514416,62.052350209229964,3,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Oct 12 2015,2015-10-12,234.2,28.08333189546125,32.76554537490043,53.5644612472231,59.63782345321474,52.40856422514416,62.052350209229964,6,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Oct 13 2015,2015-10-13,241.631,26.279521316955783,32.189797972757944,53.912392752690955,59.63782345321474,52.40856422514416,62.052350209229964,7,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Oct 14 2015,2015-10-14,239.989,24.34015241938532,31.64996905852424,54.26423075257112,59.63782345321474,52.40856422514416,62.052350209229964,4,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Oct 15 2015,2015-10-15,247.26,23.788706197637783,30.812221071060716,54.502383213915834,59.63782345321474,52.40856422514416,62.052350209229964,5,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Oct 16 2015,2015-10-16,271.429,20.251397982113353,29.929081847799697,54.47839260430156,59.63782345321474,52.40856422514416,62.052350209229964,2,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Oct 17 2015,2015-10-17,263.32,14.726365118738752,28.9528351690459,54.52295174868408,59.63782345321474,52.40856422514416,62.052350209229964,4,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Oct 18 2015,2015-10-18,255.605,12.67608685988588,28.038744703661788,54.638532126357035,59.63782345321474,52.40856422514416,62.052350209229964,6,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Oct 19 2015,2015-10-19,262.404,12.70693034117459,27.121858212638333,54.679202118395196,59.63782345321474,52.40856422514416,62.052350209229964,4,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Oct 20 2015,2015-10-20,263.445,12.776331477908451,26.239605283800547,54.7050963354823,59.63782345321474,52.40856422514416,62.052350209229964,3,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Oct 21 2015,2015-10-21,261.987,12.851570784670416,25.379939952560765,54.73922708496431,59.63782345321474,52.40856422514416,62.052350209229964,5,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Oct 22 2015,2015-10-22,257.516,12.86932360287296,24.564775438018128,54.80957289917964,59.63782345321474,52.40856422514416,62.052350209229964,2,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Oct 23 2015,2015-10-23,242.991,12.973346693286153,24.179498633623957,55.02570260292176,59.63782345321474,52.40856422514416,62.052350209229964,5,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Oct 24 2015,2015-10-24,256.474,12.809361640534316,23.401248010878575,55.09112182998939,59.63782345321474,52.40856422514416,62.052350209229964,3,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Oct 25 2015,2015-10-25,249.227,12.741979120578423,22.78121667176256,55.22094587829755,59.63782345321474,52.40856422514416,62.052350209229964,4,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Oct 26 2015,2015-10-26,235.141,12.982722283293233,22.820789152330107,55.49830116407433,59.63782345321474,52.40856422514416,62.052350209229964,4,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Oct 27 2015,2015-10-27,229.226,13.673501104727386,23.166380004334197,55.83423300885264,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Oct 28 2015,2015-10-28,242.323,13.355593531398148,22.64958344351645,56.00406010016251,59.63782345321474,52.40856422514416,62.052350209229964,3,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Oct 29 2015,2015-10-29,239.348,13.14791501538501,22.24052576896256,56.19597696731811,59.63782345321474,52.40856422514416,62.052350209229964,5,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Oct 30 2015,2015-10-30,248.368,13.14208887069023,21.55264252505221,56.288195629756174,59.63782345321474,52.40856422514416,62.052350209229964,5,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Oct 31 2015,2015-10-31,229.161,13.569121433542557,21.706006741793278,56.57502010383242,59.63782345321474,52.40856422514416,62.052350209229964,5,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Nov 01 2015,2015-11-01,234.822,13.581387592721933,21.41905078138736,56.78520125081323,59.63782345321474,52.40856422514416,62.052350209229964,3,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Nov 02 2015,2015-11-02,240.025,13.659575417243895,20.88810434060682,56.93171919847153,59.63782345321474,52.40856422514416,62.052350209229964,5,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
Nov 03 2015,2015-11-03,239.046,13.42377105657625,20.38849395165975,57.07973841084655,59.63782345321474,52.40856422514416,62.052350209229964,6,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,0
