date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
May 28 2016,2016-05-28,24.784,181,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
May 29 2016,2016-05-29,24.728,162,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
May 30 2016,2016-05-30,25.916,172,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
May 31 2016,2016-05-31,27.271,174,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jun 01 2016,2016-06-01,25.845,260,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jun 02 2016,2016-06-02,25.951,183,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jun 03 2016,2016-06-03,24.1,183,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jun 04 2016,2016-06-04,23.91,196,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jun 05 2016,2016-06-05,23.402,174,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jun 06 2016,2016-06-06,23.705,187,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jun 07 2016,2016-06-07,23.87,158,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jun 08 2016,2016-06-08,24.365,150,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jun 09 2016,2016-06-09,24.154,161,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jun 10 2016,2016-06-10,24.921,164,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jun 11 2016,2016-06-11,24.724,165,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jun 12 2016,2016-06-12,24.104,163,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jun 13 2016,2016-06-13,23.243,199,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jun 14 2016,2016-06-14,23.66,184,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jun 15 2016,2016-06-15,23.671,187,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jun 16 2016,2016-06-16,22.473,205,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jun 17 2016,2016-06-17,22.352,199,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jun 18 2016,2016-06-18,21.767,212,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jun 19 2016,2016-06-19,21.883,190,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jun 20 2016,2016-06-20,21.82,247,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jun 21 2016,2016-06-21,23.234,194,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jun 22 2016,2016-06-22,20.419,192,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jun 23 2016,2016-06-23,17.789,289,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jun 24 2016,2016-06-24,17.441,319,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jun 25 2016,2016-06-25,18.158,310,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jun 26 2016,2016-06-26,18.106,279,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jun 27 2016,2016-06-27,18.718,257,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jun 28 2016,2016-06-28,18.642,244,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jun 29 2016,2016-06-29,18.536,249,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jun 30 2016,2016-06-30,18.358,261,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jul 01 2016,2016-07-01,18.329,251,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jul 02 2016,2016-07-02,18.239,275,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jul 03 2016,2016-07-03,18.546,231,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jul 04 2016,2016-07-04,18.492,269,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jul 05 2016,2016-07-05,19.939,258,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jul 06 2016,2016-07-06,21.778,256,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jul 07 2016,2016-07-07,22.142,212,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jul 08 2016,2016-07-08,22.284,258,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jul 09 2016,2016-07-09,22.37,235,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jul 10 2016,2016-07-10,20.28,331,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jul 11 2016,2016-07-11,21.508,271,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jul 12 2016,2016-07-12,22.45,214,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jul 13 2016,2016-07-13,23.947,169,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jul 14 2016,2016-07-14,20.822,277,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jul 15 2016,2016-07-15,21.722,245,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jul 16 2016,2016-07-16,22.68,229,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jul 17 2016,2016-07-17,22.396,194,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jul 18 2016,2016-07-18,22.563,204,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jul 19 2016,2016-07-19,22.822,172,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jul 20 2016,2016-07-20,21.656,179,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jul 21 2016,2016-07-21,21.399,183,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jul 22 2016,2016-07-22,20.828,200,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jul 23 2016,2016-07-23,19.879,214,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jul 24 2016,2016-07-24,19.175,208,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jul 25 2016,2016-07-25,20.215,204,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jul 26 2016,2016-07-26,20.85,199,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jul 27 2016,2016-07-27,21.089,176,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jul 28 2016,2016-07-28,20.876,168,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jul 29 2016,2016-07-29,20.708,216,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jul 30 2016,2016-07-30,20.951,190,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jul 31 2016,2016-07-31,19.988,215,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Aug 01 2016,2016-08-01,21.103,203,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Aug 02 2016,2016-08-02,20.642,215,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Aug 03 2016,2016-08-03,20.174,236,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Aug 04 2016,2016-08-04,19.09,220,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Aug 05 2016,2016-08-05,18.967,212,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Aug 06 2016,2016-08-06,19.592,201,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Aug 07 2016,2016-08-07,18.571,195,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Aug 08 2016,2016-08-08,18.127,239,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Aug 09 2016,2016-08-09,17.929,269,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Aug 10 2016,2016-08-10,17.588,225,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Aug 11 2016,2016-08-11,17.34,244,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Aug 12 2016,2016-08-12,18.001,231,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Aug 13 2016,2016-08-13,16.489,284,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Aug 14 2016,2016-08-14,17.034,222,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Aug 15 2016,2016-08-15,18.246,232,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Aug 16 2016,2016-08-16,18.267,204,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Aug 17 2016,2016-08-17,18.313,210,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Aug 18 2016,2016-08-18,18.392,217,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Aug 19 2016,2016-08-19,17.773,267,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Aug 20 2016,2016-08-20,18.34,216,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Aug 21 2016,2016-08-21,18.406,223,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Aug 22 2016,2016-08-22,18.111,227,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Aug 23 2016,2016-08-23,17.879,230,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Aug 24 2016,2016-08-24,17.823,220,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Aug 25 2016,2016-08-25,18.21,233,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Aug 26 2016,2016-08-26,18.6,241,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Aug 27 2016,2016-08-27,19.323,213,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Aug 28 2016,2016-08-28,18.891,238,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Aug 29 2016,2016-08-29,18.492,230,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Aug 30 2016,2016-08-30,18.426,222,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Aug 31 2016,2016-08-31,18.95,224,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Sep 01 2016,2016-09-01,19.376,225,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Sep 02 2016,2016-09-02,19.362,205,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Sep 03 2016,2016-09-03,19.198,241,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Sep 04 2016,2016-09-04,18.85,223,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Sep 05 2016,2016-09-05,19.131,192,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Sep 06 2016,2016-09-06,19.703,177,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Sep 07 2016,2016-09-07,18.588,191,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Sep 08 2016,2016-09-08,20.134,213,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Sep 09 2016,2016-09-09,18.748,228,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Sep 10 2016,2016-09-10,18.763,256,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Sep 11 2016,2016-09-11,18.85,267,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Sep 12 2016,2016-09-12,19.609,215,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Sep 13 2016,2016-09-13,19.804,157,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Sep 14 2016,2016-09-14,20.164,170,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Sep 15 2016,2016-09-15,19.928,185,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Sep 16 2016,2016-09-16,19.969,209,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Sep 17 2016,2016-09-17,19.766,237,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Sep 18 2016,2016-09-18,19.491,251,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Sep 19 2016,2016-09-19,19.91,177,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Sep 20 2016,2016-09-20,19.966,179,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Sep 21 2016,2016-09-21,19.892,171,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Sep 22 2016,2016-09-22,19.857,177,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Sep 23 2016,2016-09-23,19.957,179,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Sep 24 2016,2016-09-24,19.872,211,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Sep 25 2016,2016-09-25,19.805,217,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Sep 26 2016,2016-09-26,19.467,187,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Sep 27 2016,2016-09-27,19.759,171,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Sep 28 2016,2016-09-28,18.954,171,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Sep 29 2016,2016-09-29,18.694,185,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Sep 30 2016,2016-09-30,19.312,224,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Oct 01 2016,2016-10-01,19.446,233,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Oct 02 2016,2016-10-02,19.008,266,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Oct 03 2016,2016-10-03,19.252,194,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Oct 04 2016,2016-10-04,19.883,189,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Oct 05 2016,2016-10-05,19.614,184,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Oct 06 2016,2016-10-06,19.243,172,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Oct 07 2016,2016-10-07,19.113,208,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Oct 08 2016,2016-10-08,18.982,230,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Oct 09 2016,2016-10-09,18.504,225,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Oct 10 2016,2016-10-10,19.239,207,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Oct 11 2016,2016-10-11,19.417,166,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Oct 12 2016,2016-10-12,19.262,173,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Oct 13 2016,2016-10-13,19.119,163,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Oct 14 2016,2016-10-14,19.017,187,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Oct 15 2016,2016-10-15,19.032,198,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Oct 16 2016,2016-10-16,18.828,218,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Oct 17 2016,2016-10-17,19.567,164,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Oct 18 2016,2016-10-18,18.517,179,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Oct 19 2016,2016-10-19,19.314,200,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Oct 20 2016,2016-10-20,18.373,188,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Oct 21 2016,2016-10-21,17.951,202,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Oct 22 2016,2016-10-22,18.227,216,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Oct 23 2016,2016-10-23,18.024,192,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Oct 24 2016,2016-10-24,18.165,200,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Oct 25 2016,2016-10-25,18.093,171,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Oct 26 2016,2016-10-26,17.913,185,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Oct 27 2016,2016-10-27,17.997,168,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Oct 28 2016,2016-10-28,17.714,190,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Oct 29 2016,2016-10-29,16.507,260,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Oct 30 2016,2016-10-30,16.884,232,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Oct 31 2016,2016-10-31,16.462,215,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Nov 01 2016,2016-11-01,17.366,190,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Nov 02 2016,2016-11-02,17.905,177,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Nov 03 2016,2016-11-03,18.906,133,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Nov 04 2016,2016-11-04,19.025,218,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Nov 05 2016,2016-11-05,19.119,209,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Nov 06 2016,2016-11-06,18.818,194,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Nov 07 2016,2016-11-07,19.38,156,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Nov 08 2016,2016-11-08,19.565,145,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Nov 09 2016,2016-11-09,19.888,153,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Nov 10 2016,2016-11-10,19.577,169,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Nov 11 2016,2016-11-11,19.506,196,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Nov 12 2016,2016-11-12,19.922,202,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Nov 13 2016,2016-11-13,19.484,188,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Nov 14 2016,2016-11-14,19.024,157,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Nov 15 2016,2016-11-15,20.264,142,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Nov 16 2016,2016-11-16,19.166,154,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Nov 17 2016,2016-11-17,21.443,160,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Nov 18 2016,2016-11-18,20.078,164,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Nov 19 2016,2016-11-19,20.041,193,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Nov 20 2016,2016-11-20,18.833,207,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Nov 21 2016,2016-11-21,18.506,173,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Nov 22 2016,2016-11-22,18.794,161,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Nov 23 2016,2016-11-23,18.275,174,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Nov 24 2016,2016-11-24,16.98,186,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Nov 25 2016,2016-11-25,17.312,231,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Nov 26 2016,2016-11-26,17.448,242,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Nov 27 2016,2016-11-27,17.372,203,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Nov 28 2016,2016-11-28,17.594,179,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Nov 29 2016,2016-11-29,16.967,214,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Nov 30 2016,2016-11-30,18.287,156,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Dec 01 2016,2016-12-01,18.615,173,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Dec 02 2016,2016-12-02,19.288,193,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Dec 03 2016,2016-12-03,19.69,205,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Dec 04 2016,2016-12-04,19.574,197,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Dec 05 2016,2016-12-05,19.273,137,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Dec 06 2016,2016-12-06,19.464,143,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Dec 07 2016,2016-12-07,19.62,152,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Dec 08 2016,2016-12-08,19.691,168,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Dec 09 2016,2016-12-09,20.144,173,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Dec 10 2016,2016-12-10,20.314,187,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Dec 11 2016,2016-12-11,20.04,195,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Dec 12 2016,2016-12-12,20.207,160,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Dec 13 2016,2016-12-13,20.048,153,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Dec 14 2016,2016-12-14,19.624,134,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Dec 15 2016,2016-12-15,20.229,158,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Dec 16 2016,2016-12-16,19.642,195,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Dec 17 2016,2016-12-17,19.59,194,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Dec 18 2016,2016-12-18,19.63,184,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Dec 19 2016,2016-12-19,19.014,198,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Dec 20 2016,2016-12-20,18.992,190,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Dec 21 2016,2016-12-21,19.65,182,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Dec 22 2016,2016-12-22,18.485,214,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Dec 23 2016,2016-12-23,17.48,219,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Dec 24 2016,2016-12-24,18.928,277,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Dec 25 2016,2016-12-25,20.783,357,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Dec 26 2016,2016-12-26,21.148,335,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Dec 27 2016,2016-12-27,21.568,263,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Dec 28 2016,2016-12-28,20.537,269,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Dec 29 2016,2016-12-29,20.857,224,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Dec 30 2016,2016-12-30,21.341,216,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Dec 31 2016,2016-12-31,21.381,188,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jan 01 2017,2017-01-01,20.559,174,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jan 02 2017,2017-01-02,20.866,214,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jan 03 2017,2017-01-03,21.907,176,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jan 04 2017,2017-01-04,22.695,160,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jan 05 2017,2017-01-05,22.817,159,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jan 06 2017,2017-01-06,22.796,181,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jan 07 2017,2017-01-07,23.028,196,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jan 08 2017,2017-01-08,22.507,178,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jan 09 2017,2017-01-09,22.951,146,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jan 10 2017,2017-01-10,22.78,164,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jan 11 2017,2017-01-11,22.658,160,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jan 12 2017,2017-01-12,22.9,146,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jan 13 2017,2017-01-13,22.365,195,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jan 14 2017,2017-01-14,23.512,190,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jan 15 2017,2017-01-15,23.227,175,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jan 16 2017,2017-01-16,23.44,147,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jan 17 2017,2017-01-17,24.366,167,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jan 18 2017,2017-01-18,23.646,138,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jan 19 2017,2017-01-19,22.696,124,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jan 20 2017,2017-01-20,23.115,161,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jan 21 2017,2017-01-21,23.312,177,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jan 22 2017,2017-01-22,23.007,164,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jan 23 2017,2017-01-23,23.001,174,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jan 24 2017,2017-01-24,23.447,170,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jan 25 2017,2017-01-25,24.261,172,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jan 26 2017,2017-01-26,24.394,185,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jan 27 2017,2017-01-27,24.709,195,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jan 28 2017,2017-01-28,25.685,223,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jan 29 2017,2017-01-29,25.535,247,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jan 30 2017,2017-01-30,26.355,177,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Jan 31 2017,2017-01-31,25.64,173,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Feb 01 2017,2017-02-01,26.504,161,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Feb 02 2017,2017-02-02,27.467,150,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Feb 03 2017,2017-02-03,26.607,160,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Feb 04 2017,2017-02-04,26.097,205,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Feb 05 2017,2017-02-05,26.148,208,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Feb 06 2017,2017-02-06,26.112,160,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Feb 07 2017,2017-02-07,25.609,173,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Feb 08 2017,2017-02-08,25.991,131,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
Feb 09 2017,2017-02-09,26.06,147,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,0
