date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Aug 11 2016,2016-08-11,21.258,24,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Aug 12 2016,2016-08-12,21.39,21,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Aug 13 2016,2016-08-13,21.469,11,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Aug 14 2016,2016-08-14,21.229,21,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Aug 15 2016,2016-08-15,20.757,21,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Aug 16 2016,2016-08-16,21.887,8,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Aug 17 2016,2016-08-17,21.701,15,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Aug 18 2016,2016-08-18,21.543,8,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Aug 19 2016,2016-08-19,21.073,20,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Aug 20 2016,2016-08-20,23.059,6,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Aug 21 2016,2016-08-21,20.573,20,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Aug 22 2016,2016-08-22,21.584,15,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Aug 23 2016,2016-08-23,22.019,9,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Aug 24 2016,2016-08-24,21.861,13,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Aug 25 2016,2016-08-25,23.195,9,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Aug 26 2016,2016-08-26,22.991,9,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Aug 27 2016,2016-08-27,22.677,6,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Aug 28 2016,2016-08-28,21.066,13,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Aug 29 2016,2016-08-29,21.081,14,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Aug 30 2016,2016-08-30,21.893,9,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Aug 31 2016,2016-08-31,20.014,12,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Sep 01 2016,2016-09-01,21.011,13,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Sep 02 2016,2016-09-02,20.722,14,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Sep 03 2016,2016-09-03,20.504,11,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Sep 04 2016,2016-09-04,19.122,19,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Sep 05 2016,2016-09-05,20.85,17,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Sep 06 2016,2016-09-06,21.584,11,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Sep 07 2016,2016-09-07,18.878,10,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Sep 08 2016,2016-09-08,18.808,21,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Sep 09 2016,2016-09-09,20.481,24,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Sep 10 2016,2016-09-10,21.602,16,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Sep 11 2016,2016-09-11,21.766,15,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Sep 12 2016,2016-09-12,20.468,20,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Sep 13 2016,2016-09-13,20.448,16,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Sep 14 2016,2016-09-14,20.529,10,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Sep 15 2016,2016-09-15,20.401,13,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Sep 16 2016,2016-09-16,21.542,19,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Sep 17 2016,2016-09-17,25.091,13,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Sep 18 2016,2016-09-18,22.549,14,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Sep 19 2016,2016-09-19,24.79,20,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Sep 20 2016,2016-09-20,22.614,14,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Sep 21 2016,2016-09-21,23.63,4,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Sep 22 2016,2016-09-22,26.136,10,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Sep 23 2016,2016-09-23,25.733,12,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Sep 24 2016,2016-09-24,23.787,25,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Sep 25 2016,2016-09-25,24.626,11,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Sep 26 2016,2016-09-26,24.191,16,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Sep 27 2016,2016-09-27,25.577,9,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Sep 28 2016,2016-09-28,22.951,10,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Sep 29 2016,2016-09-29,22.587,8,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Sep 30 2016,2016-09-30,23.079,15,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Oct 01 2016,2016-10-01,22.725,19,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Oct 02 2016,2016-10-02,20.765,7,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Oct 03 2016,2016-10-03,20.551,15,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Oct 04 2016,2016-10-04,22.629,14,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Oct 05 2016,2016-10-05,22.64,4,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Oct 06 2016,2016-10-06,22.811,10,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Oct 07 2016,2016-10-07,22.866,11,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Oct 08 2016,2016-10-08,21.185,17,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Oct 09 2016,2016-10-09,21.105,15,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Oct 10 2016,2016-10-10,20.958,19,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Oct 11 2016,2016-10-11,20.467,13,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Oct 12 2016,2016-10-12,21.11,6,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Oct 13 2016,2016-10-13,19.475,14,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Oct 14 2016,2016-10-14,19.569,13,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Oct 15 2016,2016-10-15,20.386,14,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Oct 16 2016,2016-10-16,20.415,16,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Oct 17 2016,2016-10-17,22.089,3,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Oct 18 2016,2016-10-18,20.814,5,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Oct 19 2016,2016-10-19,21.454,10,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Oct 20 2016,2016-10-20,20.22,15,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Oct 21 2016,2016-10-21,20.964,15,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Oct 22 2016,2016-10-22,21.022,13,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Oct 23 2016,2016-10-23,21.051,9,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Oct 24 2016,2016-10-24,20.118,11,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Oct 25 2016,2016-10-25,21.393,10,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Oct 26 2016,2016-10-26,19.361,10,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Oct 27 2016,2016-10-27,21.063,22,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Oct 28 2016,2016-10-28,19.27,9,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Oct 29 2016,2016-10-29,18.884,16,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Oct 30 2016,2016-10-30,17.146,11,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Oct 31 2016,2016-10-31,17.263,22,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Nov 01 2016,2016-11-01,17.729,13,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Nov 02 2016,2016-11-02,19.281,16,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Nov 03 2016,2016-11-03,20.331,9,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Nov 04 2016,2016-11-04,23.814,12,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Nov 05 2016,2016-11-05,19.142,20,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Nov 06 2016,2016-11-06,17.577,19,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Nov 07 2016,2016-11-07,18.154,11,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Nov 08 2016,2016-11-08,18.477,10,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Nov 09 2016,2016-11-09,18.541,13,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Nov 10 2016,2016-11-10,19.293,8,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Nov 11 2016,2016-11-11,18.899,14,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Nov 12 2016,2016-11-12,19.398,13,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Nov 13 2016,2016-11-13,18.955,14,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Nov 14 2016,2016-11-14,20.791,19,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Nov 15 2016,2016-11-15,18.117,16,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Nov 16 2016,2016-11-16,19.116,11,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Nov 17 2016,2016-11-17,19.898,18,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Nov 18 2016,2016-11-18,21.859,7,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Nov 19 2016,2016-11-19,21.276,11,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Nov 20 2016,2016-11-20,19.758,10,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Nov 21 2016,2016-11-21,19.093,17,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Nov 22 2016,2016-11-22,19.236,16,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Nov 23 2016,2016-11-23,20.705,16,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Nov 24 2016,2016-11-24,19.789,8,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Nov 25 2016,2016-11-25,19.971,24,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Nov 26 2016,2016-11-26,17.845,14,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Nov 27 2016,2016-11-27,18.848,13,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Nov 28 2016,2016-11-28,19.031,10,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Nov 29 2016,2016-11-29,17.826,17,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Nov 30 2016,2016-11-30,18.491,21,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Dec 01 2016,2016-12-01,17.54,9,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Dec 02 2016,2016-12-02,18.535,16,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Dec 03 2016,2016-12-03,18.514,8,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Dec 04 2016,2016-12-04,19.414,11,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Dec 05 2016,2016-12-05,18.252,16,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Dec 06 2016,2016-12-06,18.509,9,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Dec 07 2016,2016-12-07,18.527,17,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Dec 08 2016,2016-12-08,19.452,7,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Dec 09 2016,2016-12-09,20.878,10,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Dec 10 2016,2016-12-10,21.046,13,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Dec 11 2016,2016-12-11,18.677,18,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Dec 12 2016,2016-12-12,18.415,10,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Dec 13 2016,2016-12-13,19.899,14,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Dec 14 2016,2016-12-14,20.014,11,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Dec 15 2016,2016-12-15,20.25,10,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Dec 16 2016,2016-12-16,20.159,11,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Dec 17 2016,2016-12-17,19.141,8,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Dec 18 2016,2016-12-18,18.91,16,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Dec 19 2016,2016-12-19,19.593,10,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Dec 20 2016,2016-12-20,20.014,9,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Dec 21 2016,2016-12-21,18.023,11,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Dec 22 2016,2016-12-22,17.841,10,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Dec 23 2016,2016-12-23,18.814,11,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Dec 24 2016,2016-12-24,19.217,18,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Dec 25 2016,2016-12-25,21.368,17,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Dec 26 2016,2016-12-26,21.8,9,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Dec 27 2016,2016-12-27,22.819,10,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Dec 28 2016,2016-12-28,20.277,17,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Dec 29 2016,2016-12-29,18.903,8,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Dec 30 2016,2016-12-30,19.79,18,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Dec 31 2016,2016-12-31,17.36,11,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Jan 01 2017,2017-01-01,18.606,21,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Jan 02 2017,2017-01-02,19.108,11,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Jan 03 2017,2017-01-03,19.439,13,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Jan 04 2017,2017-01-04,21.215,19,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Jan 05 2017,2017-01-05,22.933,8,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Jan 06 2017,2017-01-06,22.109,13,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Jan 07 2017,2017-01-07,20.96,6,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Jan 08 2017,2017-01-08,20.847,16,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Jan 09 2017,2017-01-09,21.736,8,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Jan 10 2017,2017-01-10,22.127,12,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Jan 11 2017,2017-01-11,22.206,21,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Jan 12 2017,2017-01-12,24.234,4,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Jan 13 2017,2017-01-13,22.694,6,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Jan 14 2017,2017-01-14,20.921,12,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Jan 15 2017,2017-01-15,22.341,12,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Jan 16 2017,2017-01-16,22.755,7,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Jan 17 2017,2017-01-17,21.505,7,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Jan 18 2017,2017-01-18,20.409,2,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Jan 19 2017,2017-01-19,20.679,9,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Jan 20 2017,2017-01-20,20.188,11,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Jan 21 2017,2017-01-21,20.047,9,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Jan 22 2017,2017-01-22,19.058,18,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Jan 23 2017,2017-01-23,20.578,8,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Jan 24 2017,2017-01-24,20.449,13,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Jan 25 2017,2017-01-25,20.255,8,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Jan 26 2017,2017-01-26,21.038,9,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Jan 27 2017,2017-01-27,22.97,9,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Jan 28 2017,2017-01-28,23.569,8,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Jan 29 2017,2017-01-29,22.672,12,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Jan 30 2017,2017-01-30,21.414,11,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Jan 31 2017,2017-01-31,22.246,10,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Feb 01 2017,2017-02-01,22.046,13,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Feb 02 2017,2017-02-02,22.276,11,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Feb 03 2017,2017-02-03,22.854,10,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Feb 04 2017,2017-02-04,22.314,21,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Feb 05 2017,2017-02-05,22.342,6,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Feb 06 2017,2017-02-06,21.021,2,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Feb 07 2017,2017-02-07,22.154,15,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Feb 08 2017,2017-02-08,22.064,6,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Feb 09 2017,2017-02-09,23.733,6,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Feb 10 2017,2017-02-10,23.607,11,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Feb 11 2017,2017-02-11,24.652,7,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Feb 12 2017,2017-02-12,22.872,3,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Feb 13 2017,2017-02-13,23.914,9,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Feb 14 2017,2017-02-14,23.821,10,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Feb 15 2017,2017-02-15,23.755,8,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Feb 16 2017,2017-02-16,24.617,2,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Feb 17 2017,2017-02-17,21.499,8,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Feb 18 2017,2017-02-18,22.466,7,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Feb 19 2017,2017-02-19,20.915,12,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Feb 20 2017,2017-02-20,20.389,18,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Feb 21 2017,2017-02-21,21.032,11,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Feb 22 2017,2017-02-22,22.144,11,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Feb 23 2017,2017-02-23,21.531,9,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Feb 24 2017,2017-02-24,21.779,7,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Feb 25 2017,2017-02-25,19.832,14,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Feb 26 2017,2017-02-26,22.564,13,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Feb 27 2017,2017-02-27,21.521,10,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Feb 28 2017,2017-02-28,23.352,16,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Mar 01 2017,2017-03-01,23.475,9,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Mar 02 2017,2017-03-02,23.883,14,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Mar 03 2017,2017-03-03,25.619,13,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Mar 04 2017,2017-03-04,26.2,12,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Mar 05 2017,2017-03-05,26.628,7,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Mar 06 2017,2017-03-06,27.893,13,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Mar 07 2017,2017-03-07,25.112,7,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Mar 08 2017,2017-03-08,22.909,9,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Mar 09 2017,2017-03-09,24.2,10,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Mar 10 2017,2017-03-10,25.018,6,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Mar 11 2017,2017-03-11,23.937,13,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Mar 12 2017,2017-03-12,22.175,7,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Mar 13 2017,2017-03-13,20.939,8,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Mar 14 2017,2017-03-14,21.733,12,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Mar 15 2017,2017-03-15,21.15,8,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Mar 16 2017,2017-03-16,19.98,12,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Mar 17 2017,2017-03-17,21.11,14,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Mar 18 2017,2017-03-18,22.762,6,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Mar 19 2017,2017-03-19,24.607,11,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Mar 20 2017,2017-03-20,24.078,6,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Mar 21 2017,2017-03-21,22.359,19,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Mar 22 2017,2017-03-22,23.321,14,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Mar 23 2017,2017-03-23,21.173,17,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Mar 24 2017,2017-03-24,23.995,5,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Mar 25 2017,2017-03-25,21.744,13,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Mar 26 2017,2017-03-26,20.047,5,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Mar 27 2017,2017-03-27,20.411,14,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Mar 28 2017,2017-03-28,21.754,7,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Mar 29 2017,2017-03-29,22.988,11,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Mar 30 2017,2017-03-30,23.241,11,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Mar 31 2017,2017-03-31,22.501,9,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Apr 01 2017,2017-04-01,21.111,11,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Apr 02 2017,2017-04-02,21.14,9,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Apr 03 2017,2017-04-03,19.619,8,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Apr 04 2017,2017-04-04,20.347,13,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Apr 05 2017,2017-04-05,20.028,11,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Apr 06 2017,2017-04-06,18.963,10,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Apr 07 2017,2017-04-07,21.783,9,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Apr 08 2017,2017-04-08,23.076,7,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Apr 09 2017,2017-04-09,22.449,9,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Apr 10 2017,2017-04-10,22.145,6,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Apr 11 2017,2017-04-11,21.177,9,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Apr 12 2017,2017-04-12,20.696,10,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Apr 13 2017,2017-04-13,21.61,12,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Apr 14 2017,2017-04-14,21.848,15,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Apr 15 2017,2017-04-15,21.594,6,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Apr 16 2017,2017-04-16,20.59,15,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Apr 17 2017,2017-04-17,21.828,6,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Apr 18 2017,2017-04-18,21.823,13,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Apr 19 2017,2017-04-19,21.954,6,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Apr 20 2017,2017-04-20,22.215,4,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Apr 21 2017,2017-04-21,22.253,12,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Apr 22 2017,2017-04-22,24.859,14,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Apr 23 2017,2017-04-23,21.496,6,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Apr 24 2017,2017-04-24,24.188,11,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Apr 25 2017,2017-04-25,24.204,17,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Apr 26 2017,2017-04-26,24.127,4,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Apr 27 2017,2017-04-27,23.113,6,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Apr 28 2017,2017-04-28,22.162,7,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Apr 29 2017,2017-04-29,21.579,9,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
Apr 30 2017,2017-04-30,22.567,11,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,0
