date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Dec 19 2013,2013-12-19,13.231,,,,6.561979700344944,2.171656930509338,6.251639174380274,7,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Dec 20 2013,2013-12-20,9.056,2.9521708114538363,2.9521708114538368,2.9521708114538363,6.561979700344944,2.171656930509338,6.251639174380274,14,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Dec 21 2013,2013-12-21,7.527,2.9525153682919245,3.4962172578431057,2.9525153682919245,6.561979700344944,2.171656930509338,6.251639174380274,8,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Dec 22 2013,2013-12-22,7.01,2.8204362546717245,3.7494381232064793,2.8204362546717245,6.561979700344944,2.171656930509338,6.251639174380274,7,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Dec 23 2013,2013-12-23,6.13,2.8033017497229937,4.01801409738818,2.8033017497229937,6.561979700344944,2.171656930509338,6.251639174380274,8,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Dec 24 2013,2013-12-24,4.685,2.971421573366301,4.4073375961673555,2.971421573366301,6.561979700344944,2.171656930509338,6.251639174380274,15,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Dec 25 2013,2013-12-25,5.443,2.872000198965373,4.479830716479705,2.872000198965373,6.561979700344944,2.171656930509338,6.251639174380274,13,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Dec 26 2013,2013-12-26,5.548,2.754590752595694,4.484012281811674,2.754590752595694,6.561979700344944,2.171656930509338,6.251639174380274,12,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Dec 27 2013,2013-12-27,4.793,2.71177921298914,4.5468227983992415,2.71177921298914,6.561979700344944,2.171656930509338,6.251639174380274,16,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Dec 28 2013,2013-12-28,4.766,2.656493865145477,4.56782805981668,2.656493865145477,6.561979700344944,2.171656930509338,6.251639174380274,15,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Dec 29 2013,2013-12-29,4.064,2.6535289470302135,4.629458112813073,2.6535289470302135,6.561979700344944,2.171656930509338,6.251639174380274,17,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Dec 30 2013,2013-12-30,4.131,2.626062463195813,4.644329084097261,2.626062463195813,6.561979700344944,2.171656930509338,6.251639174380274,19,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Dec 31 2013,2013-12-31,3.86,2.608513578600577,4.65582494563954,2.608513578600577,6.561979700344944,2.171656930509338,6.251639174380274,13,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Jan 01 2014,2014-01-01,3.561,2.601559752985053,4.666850562046416,2.601559752985053,6.561979700344944,2.171656930509338,6.251639174380274,15,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Jan 02 2014,2014-01-02,3.954,2.561242689454811,4.623373781651672,2.561242689454811,6.561979700344944,2.171656930509338,6.251639174380274,12,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Jan 03 2014,2014-01-03,3.657,2.5344379521569143,4.588107280872733,2.5344379521569143,6.561979700344944,2.171656930509338,6.251639174380274,14,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Jan 04 2014,2014-01-04,3.155,2.531199122945486,4.574319109461524,2.531199122945486,6.561979700344944,2.171656930509338,6.251639174380274,27,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Jan 05 2014,2014-01-05,3.069,2.5250041635893967,4.54868230938838,2.5250041635893967,6.561979700344944,2.171656930509338,6.251639174380274,17,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Jan 06 2014,2014-01-06,2.846,2.5241549046079044,4.522740739081521,2.5241549046079044,6.561979700344944,2.171656930509338,6.251639174380274,17,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Jan 07 2014,2014-01-07,2.85,2.5166237742365523,4.481779402985841,2.5166237742365523,6.561979700344944,2.171656930509338,6.251639174380274,22,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Jan 08 2014,2014-01-08,2.995,2.4982655878867335,4.4207101277050445,2.4982655878867335,6.561979700344944,2.171656930509338,6.251639174380274,15,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Jan 09 2014,2014-01-09,2.88,2.4820985993126774,4.3581571780190504,2.4820985993126774,6.561979700344944,2.171656930509338,6.251639174380274,23,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Jan 10 2014,2014-01-10,2.936,2.4616289779933207,4.285456982546054,2.4616289779933207,6.561979700344944,2.171656930509338,6.251639174380274,21,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Jan 11 2014,2014-01-11,3.188,2.432051018710071,4.1957095194019525,2.432051018710071,6.561979700344944,2.171656930509338,6.251639174380274,22,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Jan 12 2014,2014-01-12,2.637,2.4200282078245836,4.1296622651042165,2.4200282078245836,6.561979700344944,2.171656930509338,6.251639174380274,42,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Jan 13 2014,2014-01-13,2.759,2.402084682104275,4.052106782703138,2.402084682104275,6.561979700344944,2.171656930509338,6.251639174380274,19,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Jan 14 2014,2014-01-14,2.651,2.386446405703142,3.9758478640465826,2.386446405703142,6.561979700344944,2.171656930509338,6.251639174380274,22,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Jan 15 2014,2014-01-15,2.572,2.37207190594723,3.8995952422771647,2.37207190594723,6.561979700344944,2.171656930509338,6.251639174380274,16,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Jan 16 2014,2014-01-16,2.561,2.3569464595744405,3.820600282643504,2.3569464595744405,6.561979700344944,2.171656930509338,6.251639174380274,20,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Jan 17 2014,2014-01-17,2.39,2.3457555763842763,3.7463404481780094,2.3457555763842763,6.561979700344944,2.171656930509338,6.251639174380274,29,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Jan 18 2014,2014-01-18,2.421,1.6694006168503195,3.6678418676245115,2.332567213705022,6.561979700344944,2.171656930509338,6.251639174380274,28,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Jan 19 2014,2014-01-19,2.655,1.386396007515591,3.5785966180535453,2.3130083031157183,6.561979700344944,2.171656930509338,6.251639174380274,28,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Jan 20 2014,2014-01-20,2.318,1.2181925300336902,3.501583497822043,2.3012735571523177,6.561979700344944,2.171656930509338,6.251639174380274,26,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Jan 21 2014,2014-01-21,2.269,1.0599823594281412,3.4248005852905656,2.2899814857310714,6.561979700344944,2.171656930509338,6.251639174380274,26,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Jan 22 2014,2014-01-22,2.068,0.9618036194041115,3.354437908539196,2.2829310464894044,6.561979700344944,2.171656930509338,6.251639174380274,15,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Jan 23 2014,2014-01-23,2.12,0.9504701081237537,3.279975871134265,2.273558406676949,6.561979700344944,2.171656930509338,6.251639174380274,23,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Jan 24 2014,2014-01-24,2.079,0.8768535186126851,3.205790860561208,2.2643788039698363,6.561979700344944,2.171656930509338,6.251639174380274,33,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Jan 25 2014,2014-01-25,2.317,0.7595800382334682,3.1227095906302966,2.249579719875241,6.561979700344944,2.171656930509338,6.251639174380274,31,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Jan 26 2014,2014-01-26,2.408,0.6888495832007597,3.037566038726994,2.233035266632457,6.561979700344944,2.171656930509338,6.251639174380274,28,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Jan 27 2014,2014-01-27,2.256,0.606684982355827,2.9578319626175467,2.219239495516772,6.561979700344944,2.171656930509338,6.251639174380274,27,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Jan 28 2014,2014-01-28,2.443,0.5660487002321274,2.8737623408723114,2.202241417505267,6.561979700344944,2.171656930509338,6.251639174380274,21,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Jan 29 2014,2014-01-29,2.082,0.5218256645067669,2.801213433515798,2.1915225411114907,6.561979700344944,2.171656930509338,6.251639174380274,23,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Jan 30 2014,2014-01-30,2.104,0.4883336538385023,2.728195250376354,2.180130504236816,6.561979700344944,2.171656930509338,6.251639174380274,16,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Jan 31 2014,2014-01-31,1.969,0.4748640567718206,2.659781746974214,2.1709484784266726,6.561979700344944,2.171656930509338,6.251639174380274,24,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Feb 01 2014,2014-02-01,1.981,0.41686727676417495,2.5911159635138445,2.1612266286542092,6.561979700344944,2.171656930509338,6.251639174380274,34,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Feb 02 2014,2014-02-02,1.977,0.37433174788048895,2.522953648058581,2.151321370827638,6.561979700344944,2.171656930509338,6.251639174380274,38,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Feb 03 2014,2014-02-03,2.018,0.3629607638463854,2.454214567271286,2.1405504392944668,6.561979700344944,2.171656930509338,6.251639174380274,34,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Feb 04 2014,2014-02-04,1.998,0.35360994810991436,2.386867279670923,2.1299742531657357,6.561979700344944,2.171656930509338,6.251639174380274,33,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Feb 05 2014,2014-02-05,1.844,0.35973550948107225,2.3246731436090102,2.1217099472689793,6.561979700344944,2.171656930509338,6.251639174380274,19,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Feb 06 2014,2014-02-06,1.818,0.363703529638168,2.2636492532237713,2.113616486749955,6.561979700344944,2.171656930509338,6.251639174380274,29,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Feb 07 2014,2014-02-07,2.092,0.3460301445243428,2.1964733188481826,2.1013940571747627,6.561979700344944,2.171656930509338,6.251639174380274,34,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Feb 08 2014,2014-02-08,1.988,0.3350253876123791,2.133012125355504,2.0905951807208134,6.561979700344944,2.171656930509338,6.251639174380274,36,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Feb 09 2014,2014-02-09,1.808,0.32398820221176416,2.075199197098148,2.0822841786318578,6.561979700344944,2.171656930509338,6.251639174380274,44,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Feb 10 2014,2014-02-10,1.921,0.27814344269214897,2.015313924680498,2.072277891097503,6.561979700344944,2.171656930509338,6.251639174380274,22,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Feb 11 2014,2014-02-11,2.0,0.26918186178240294,1.9549656878724067,2.0612677748731816,6.561979700344944,2.171656930509338,6.251639174380274,32,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Feb 12 2014,2014-02-12,1.759,0.2588063248707426,1.901480130276911,2.0533805977511275,6.561979700344944,2.171656930509338,6.251639174380274,32,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Feb 13 2014,2014-02-13,1.657,0.25778896519189776,1.8514628810057907,2.046774074220761,6.561979700344944,2.171656930509338,6.251639174380274,27,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Feb 14 2014,2014-02-14,1.799,0.25059364001065526,1.7982434794127073,2.038108735367395,6.561979700344944,2.171656930509338,6.251639174380274,39,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Feb 15 2014,2014-02-15,1.758,0.24286304972048944,1.7469653157899236,2.029901613644216,6.561979700344944,2.171656930509338,6.251639174380274,34,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Feb 16 2014,2014-02-16,2.003,0.2358540362952864,1.692158426030846,2.0188946656286832,6.561979700344944,2.171656930509338,6.251639174380274,23,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Feb 17 2014,2014-02-17,1.603,0.24043780948486793,1.6472194273220953,2.0125966446604147,6.561979700344944,2.171656930509338,6.251639174380274,30,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Feb 18 2014,2014-02-18,1.518,0.22901559701941132,1.6051434886020484,2.007261477967114,6.561979700344944,2.171656930509338,6.251639174380274,24,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Feb 19 2014,2014-02-19,1.517,0.23711189462932697,1.5632633372848244,2.001747203537819,6.561979700344944,2.171656930509338,6.251639174380274,36,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Feb 20 2014,2014-02-20,1.452,0.24852276428490896,1.5235851906064082,1.9969025393684365,6.561979700344944,2.171656930509338,6.251639174380274,38,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Feb 21 2014,2014-02-21,1.428,0.26457178805473386,1.4847509001526995,1.9921709846826745,6.561979700344944,2.171656930509338,6.251639174380274,37,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Feb 22 2014,2014-02-22,1.405,0.2781533852879066,1.446745143533689,1.9875403498858184,6.561979700344944,2.171656930509338,6.251639174380274,30,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Feb 23 2014,2014-02-23,1.413,0.28971695263424657,1.4086685106339336,1.9826244548783973,6.561979700344944,2.171656930509338,6.251639174380274,41,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Feb 24 2014,2014-02-24,1.631,0.2807968955521414,1.365933583487977,1.9750980747145193,6.561979700344944,2.171656930509338,6.251639174380274,29,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Feb 25 2014,2014-02-25,1.564,0.26533566682967824,1.325520493220986,1.968253781725152,6.561979700344944,2.171656930509338,6.251639174380274,24,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Feb 26 2014,2014-02-26,1.55,0.2571443085162391,1.2862824945992872,1.9615131778802632,6.561979700344944,2.171656930509338,6.251639174380274,24,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Feb 27 2014,2014-02-27,1.555,0.23072478505088573,1.2478194442255197,1.9546812118192147,6.561979700344944,2.171656930509338,6.251639174380274,26,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Feb 28 2014,2014-02-28,1.551,0.2265914572655882,1.210329108795923,1.947860287276283,6.561979700344944,2.171656930509338,6.251639174380274,37,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Mar 01 2014,2014-03-01,1.561,0.21941111362372895,1.173554366996101,1.9409195713228273,6.561979700344944,2.171656930509338,6.251639174380274,26,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Mar 02 2014,2014-03-02,1.671,0.21529642756937142,1.136161363428362,1.9329715083976107,6.561979700344944,2.171656930509338,6.251639174380274,37,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Mar 03 2014,2014-03-03,1.562,0.2118814703348549,1.1013836495330591,1.9260297582201447,6.561979700344944,2.171656930509338,6.251639174380274,26,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Mar 04 2014,2014-03-04,1.287,0.2196592162062939,1.0741514511821906,1.9218264157972593,6.561979700344944,2.171656930509338,6.251639174380274,34,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Mar 05 2014,2014-03-05,1.423,0.21594929162124987,1.0432592950580974,1.9161187058052647,6.561979700344944,2.171656930509338,6.251639174380274,32,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Mar 06 2014,2014-03-06,1.761,0.20776165887031992,1.0090520627589696,1.9075376325725057,6.561979700344944,2.171656930509338,6.251639174380274,27,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Mar 07 2014,2014-03-07,1.563,0.20565772256487266,0.9774303354602354,1.9005746698366779,6.561979700344944,2.171656930509338,6.251639174380274,37,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Mar 08 2014,2014-03-08,1.601,0.2034929720043614,0.9462480113155155,1.8933245139256096,6.561979700344944,2.171656930509338,6.251639174380274,37,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Mar 09 2014,2014-03-09,1.491,0.18706283903309537,0.9175577469807844,1.8870087728047202,6.561979700344944,2.171656930509338,6.251639174380274,46,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Mar 10 2014,2014-03-10,1.977,0.18633953992088298,0.8894983733362799,1.8774045039186242,6.561979700344944,2.171656930509338,6.251639174380274,32,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Mar 11 2014,2014-03-11,1.878,0.18911089308935322,0.8609020265356558,1.8684733434084408,6.561979700344944,2.171656930509338,6.251639174380274,30,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Mar 12 2014,2014-03-12,1.61,0.18087620711095712,0.8335108564550823,1.8613921940388294,6.561979700344944,2.171656930509338,6.251639174380274,27,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Mar 13 2014,2014-03-13,1.886,0.17363233715452428,0.8068863453098402,1.8526124485692732,6.561979700344944,2.171656930509338,6.251639174380274,30,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Mar 14 2014,2014-03-14,2.229,0.20541761220083873,0.7892052972943697,1.8424837584087412,6.561979700344944,2.171656930509338,6.251639174380274,22,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Mar 15 2014,2014-03-15,1.948,0.21344386055633166,0.7643495928611111,1.8336433100685665,6.561979700344944,2.171656930509338,6.251639174380274,44,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Mar 16 2014,2014-03-16,1.855,0.21512212249371812,0.7394108837430983,1.8253946006672768,6.561979700344944,2.171656930509338,6.251639174380274,54,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Mar 17 2014,2014-03-17,2.042,0.226371236648132,0.7176449740730326,1.8163668174339056,6.561979700344944,2.171656930509338,6.251639174380274,45,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Mar 18 2014,2014-03-18,2.271,0.24523645872840885,0.7032517687211224,1.8067016814606554,6.561979700344944,2.171656930509338,6.251639174380274,29,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Mar 19 2014,2014-03-19,2.194,0.26354563826455435,0.6856656031347146,1.7974068624159167,6.561979700344944,2.171656930509338,6.251639174380274,30,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Mar 20 2014,2014-03-20,2.058,0.2704637651809529,0.6648371790734311,1.7887195011778492,6.561979700344944,2.171656930509338,6.251639174380274,29,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Mar 21 2014,2014-03-21,1.961,0.27237038676442504,0.6433338368419416,1.780548907464973,6.561979700344944,2.171656930509338,6.251639174380274,44,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Mar 22 2014,2014-03-22,1.907,0.27001668956505964,0.6222543306027482,1.772724644005306,6.561979700344944,2.171656930509338,6.251639174380274,44,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Mar 23 2014,2014-03-23,1.852,0.2648319375989412,0.6019163940760713,1.765254670123248,6.561979700344944,2.171656930509338,6.251639174380274,30,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Mar 24 2014,2014-03-24,1.947,0.2594898819811101,0.5823736843694461,1.7574425145635957,6.561979700344944,2.171656930509338,6.251639174380274,40,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Mar 25 2014,2014-03-25,1.868,0.251690797351155,0.5633014022479738,1.7500748553578132,6.561979700344944,2.171656930509338,6.251639174380274,29,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Mar 26 2014,2014-03-26,1.999,0.2533858445274566,0.5455233753512099,1.7422475292527928,6.561979700344944,2.171656930509338,6.251639174380274,32,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Mar 27 2014,2014-03-27,1.86,0.25012892307951007,0.5277084851094501,1.7350938494082622,6.561979700344944,2.171656930509338,6.251639174380274,29,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Mar 28 2014,2014-03-28,1.898,0.24630647202401218,0.5104029821074366,1.7278560685240405,6.561979700344944,2.171656930509338,6.251639174380274,44,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Mar 29 2014,2014-03-29,1.941,0.24264234120845943,0.49380446921015747,1.72052927718867,6.561979700344944,2.171656930509338,6.251639174380274,36,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Mar 30 2014,2014-03-30,1.906,0.23758754224470843,0.47761512188400324,1.7134296662598034,6.561979700344944,2.171656930509338,6.251639174380274,43,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Mar 31 2014,2014-03-31,1.835,0.2319478463971415,0.4622149152454972,1.7067107633501906,6.561979700344944,2.171656930509338,6.251639174380274,42,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Apr 01 2014,2014-04-01,2.065,0.23304255691467485,0.44910677292105233,1.6992174609926611,6.561979700344944,2.171656930509338,6.251639174380274,32,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Apr 02 2014,2014-04-02,2.042,0.22860869795702302,0.4357344056538555,1.6918908141257454,6.561979700344944,2.171656930509338,6.251639174380274,39,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Apr 03 2014,2014-04-03,2.028,0.20168697722363102,0.4224161847008797,1.68470010856388,6.561979700344944,2.171656930509338,6.251639174380274,33,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Apr 04 2014,2014-04-04,1.786,0.1822505822011002,0.4099481503110203,1.6785123361159393,6.561979700344944,2.171656930509338,6.251639174380274,43,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Apr 05 2014,2014-04-05,1.799,0.1813187990709955,0.39750895563369326,1.6723287548130168,6.561979700344944,2.171656930509338,6.251639174380274,47,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Apr 06 2014,2014-04-06,1.877,0.1692656519189188,0.38453495977186064,1.6658922615773049,6.561979700344944,2.171656930509338,6.251639174380274,49,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Apr 07 2014,2014-04-07,2.033,0.1592379878722586,0.3733398423276417,1.6590052614085198,6.561979700344944,2.171656930509338,6.251639174380274,26,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Apr 08 2014,2014-04-08,2.16,0.14071588723216966,0.366400766647213,1.651881371949653,6.561979700344944,2.171656930509338,6.251639174380274,32,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Apr 09 2014,2014-04-09,2.113,0.1435425204335296,0.3574053421405051,1.6449549789591342,6.561979700344944,2.171656930509338,6.251639174380274,31,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Apr 10 2014,2014-04-10,1.969,0.1426738463656815,0.34576308874596196,1.6385114848251505,6.561979700344944,2.171656930509338,6.251639174380274,28,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Apr 11 2014,2014-04-11,1.895,0.12685798014485836,0.3346235404577903,1.6323855847116366,6.561979700344944,2.171656930509338,6.251639174380274,52,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Apr 12 2014,2014-04-12,1.866,0.12738855395269003,0.32415326316919707,1.626427316971559,6.561979700344944,2.171656930509338,6.251639174380274,40,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Apr 13 2014,2014-04-13,1.876,0.11899815993939562,0.31385310385795223,1.6204951532646197,6.561979700344944,2.171656930509338,6.251639174380274,36,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Apr 14 2014,2014-04-14,1.853,0.12062816430247524,0.30416801124619375,1.614705312416956,6.561979700344944,2.171656930509338,6.251639174380274,53,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Apr 15 2014,2014-04-15,1.823,0.12171185115936792,0.2952937492685068,1.6090820213844936,6.561979700344944,2.171656930509338,6.251639174380274,57,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Apr 16 2014,2014-04-16,1.665,0.13173284092930948,0.2925428796073187,1.6041534521245944,6.561979700344944,2.171656930509338,6.251639174380274,59,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Apr 17 2014,2014-04-17,1.769,0.12026582147928944,0.28489476909619466,1.5988314559639587,6.561979700344944,2.171656930509338,6.251639174380274,48,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Apr 18 2014,2014-04-18,1.821,0.11073918825821454,0.2761455313791391,1.5933660609759368,6.561979700344944,2.171656930509338,6.251639174380274,49,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Apr 19 2014,2014-04-19,1.707,0.11369271451297848,0.2709238451358539,1.588385004473407,6.561979700344944,2.171656930509338,6.251639174380274,52,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Apr 20 2014,2014-04-20,1.647,0.12238849487659034,0.2682696836912963,1.5836951988961758,6.561979700344944,2.171656930509338,6.251639174380274,47,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
Apr 21 2014,2014-04-21,1.774,0.1242793664271607,0.26040605218805096,1.5785362097316749,6.561979700344944,2.171656930509338,6.251639174380274,41,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,0
