date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Mar 09 2016,2016-03-09,8.06,0.45063324027563834,0.5051668221446236,2.4490742884402428,22.80386851004038,1.8735641796612608,25.006982235380818,29,USP-S | Caiman,USP-S,Caiman,Field-Tested,1,1,0
Mar 10 2016,2016-03-10,8.506,0.440828118301226,0.4885994611627359,2.4472201851587894,22.80386851004038,1.8735641796612608,25.006982235380818,26,USP-S | Caiman,USP-S,Caiman,Field-Tested,1,1,0
Mar 11 2016,2016-03-11,8.328,0.4406691685288366,0.47467388429953983,2.44543321042879,22.80386851004038,1.8735641796612608,25.006982235380818,32,USP-S | Caiman,USP-S,Caiman,Field-Tested,1,1,0
Mar 12 2016,2016-03-12,9.182,0.45769141338351527,0.4901562834897842,2.44353355688446,22.80386851004038,1.8735641796612608,25.006982235380818,35,USP-S | Caiman,USP-S,Caiman,Field-Tested,1,1,0
Mar 13 2016,2016-03-13,9.161,0.4764976161124652,0.4988876967478217,2.441635603276784,22.80386851004038,1.8735641796612608,25.006982235380818,25,USP-S | Caiman,USP-S,Caiman,Field-Tested,1,1,0
Mar 14 2016,2016-03-14,9.167,0.49485292021329047,0.504372589773926,2.43974281185203,22.80386851004038,1.8735641796612608,25.006982235380818,32,USP-S | Caiman,USP-S,Caiman,Field-Tested,1,1,0
Mar 15 2016,2016-03-15,9.717,0.5380224763496547,0.5599002754708354,2.4380202321036113,22.80386851004038,1.8735641796612608,25.006982235380818,22,USP-S | Caiman,USP-S,Caiman,Field-Tested,1,1,0
Mar 16 2016,2016-03-16,10.403,0.6339885636590922,0.6905439900668857,2.4367775326424064,22.80386851004038,1.8735641796612608,25.006982235380818,25,USP-S | Caiman,USP-S,Caiman,Field-Tested,1,1,0
Mar 17 2016,2016-03-17,9.548,0.6385851539540508,0.6936326572449381,2.4349902285235103,22.80386851004038,1.8735641796612608,25.006982235380818,15,USP-S | Caiman,USP-S,Caiman,Field-Tested,1,1,0
Mar 18 2016,2016-03-18,9.424,0.6560832019005182,0.6861916263429679,2.4331664170989846,22.80386851004038,1.8735641796612608,25.006982235380818,33,USP-S | Caiman,USP-S,Caiman,Field-Tested,1,1,0
Mar 19 2016,2016-03-19,8.957,0.6338163336705129,0.6639352694888665,2.4312825278815717,22.80386851004038,1.8735641796612608,25.006982235380818,25,USP-S | Caiman,USP-S,Caiman,Field-Tested,1,1,0
Mar 20 2016,2016-03-20,8.782,0.6206470890895625,0.6427181406770555,2.4294146624611086,22.80386851004038,1.8735641796612608,25.006982235380818,28,USP-S | Caiman,USP-S,Caiman,Field-Tested,1,1,0
Mar 21 2016,2016-03-21,9.452,0.626053150400493,0.6377370804466453,2.4276118880416204,22.80386851004038,1.8735641796612608,25.006982235380818,32,USP-S | Caiman,USP-S,Caiman,Field-Tested,1,1,0
Mar 22 2016,2016-03-22,9.254,0.6251345418405904,0.6224778824467839,2.4257656185649803,22.80386851004038,1.8735641796612608,25.006982235380818,22,USP-S | Caiman,USP-S,Caiman,Field-Tested,1,1,0
Mar 23 2016,2016-03-23,9.014,0.6114174937995185,0.6023428263227725,2.4238994034963857,22.80386851004038,1.8735641796612608,25.006982235380818,35,USP-S | Caiman,USP-S,Caiman,Field-Tested,1,1,0
Mar 24 2016,2016-03-24,9.222,0.5847133151549457,0.5866769117796781,2.4220562883651446,22.80386851004038,1.8735641796612608,25.006982235380818,31,USP-S | Caiman,USP-S,Caiman,Field-Tested,1,1,0
Mar 25 2016,2016-03-25,8.944,0.5522568170280653,0.5674565083037385,2.420198487422931,22.80386851004038,1.8735641796612608,25.006982235380818,29,USP-S | Caiman,USP-S,Caiman,Field-Tested,1,1,0
Mar 26 2016,2016-03-26,8.723,0.5293381477964638,0.552083234550073,2.418364811037895,22.80386851004038,1.8735641796612608,25.006982235380818,30,USP-S | Caiman,USP-S,Caiman,Field-Tested,1,1,0
Mar 27 2016,2016-03-27,8.627,0.5241599968509595,0.5399119026973893,2.4165535039143813,22.80386851004038,1.8735641796612608,25.006982235380818,51,USP-S | Caiman,USP-S,Caiman,Field-Tested,1,1,0
Mar 28 2016,2016-03-28,9.377,0.5258853552786,0.5342321614626185,2.414759191456842,22.80386851004038,1.8735641796612608,25.006982235380818,24,USP-S | Caiman,USP-S,Caiman,Field-Tested,1,1,0
Mar 29 2016,2016-03-29,8.578,0.5210454301016686,0.5252276438042109,2.412967755706964,22.80386851004038,1.8735641796612608,25.006982235380818,32,USP-S | Caiman,USP-S,Caiman,Field-Tested,1,1,0
Mar 30 2016,2016-03-30,9.142,0.4950299433645752,0.5107395356817216,2.4111395251937964,22.80386851004038,1.8735641796612608,25.006982235380818,33,USP-S | Caiman,USP-S,Caiman,Field-Tested,1,1,0
Mar 31 2016,2016-03-31,9.795,0.5144860497644691,0.5377816309897948,2.4095184222614425,22.80386851004038,1.8735641796612608,25.006982235380818,42,USP-S | Caiman,USP-S,Caiman,Field-Tested,1,1,0
Apr 01 2016,2016-04-01,11.11,0.6296347244290509,0.7407645561127193,2.4091217779178025,22.80386851004038,1.8735641796612608,25.006982235380818,30,USP-S | Caiman,USP-S,Caiman,Field-Tested,1,1,0
Apr 02 2016,2016-04-02,10.221,0.6452753533253434,0.7661044312024337,2.407780324309042,22.80386851004038,1.8735641796612608,25.006982235380818,34,USP-S | Caiman,USP-S,Caiman,Field-Tested,1,1,0
Apr 03 2016,2016-04-03,9.418,0.6412734717085942,0.7428810503729039,2.4060181844422375,22.80386851004038,1.8735641796612608,25.006982235380818,37,USP-S | Caiman,USP-S,Caiman,Field-Tested,1,1,0
Apr 04 2016,2016-04-04,9.271,0.6324168029421976,0.7186345548589628,2.4042264688903057,22.80386851004038,1.8735641796612608,25.006982235380818,27,USP-S | Caiman,USP-S,Caiman,Field-Tested,1,1,0
Apr 05 2016,2016-04-05,9.757,0.6376246914340672,0.7077826645657306,2.402600701645316,22.80386851004038,1.8735641796612608,25.006982235380818,26,USP-S | Caiman,USP-S,Caiman,Field-Tested,1,1,0
Apr 06 2016,2016-04-06,10.535,0.6687015974534047,0.755392422119657,2.401544523418583,22.80386851004038,1.8735641796612608,25.006982235380818,31,USP-S | Caiman,USP-S,Caiman,Field-Tested,1,1,0
Apr 07 2016,2016-04-07,10.371,0.6904209477249555,0.7747551941245067,2.400338295913794,22.80386851004038,1.8735641796612608,25.006982235380818,33,USP-S | Caiman,USP-S,Caiman,Field-Tested,1,1,0
Apr 08 2016,2016-04-08,10.069,0.6592284457440507,0.7674422112643455,2.398900766260068,22.80386851004038,1.8735641796612608,25.006982235380818,39,USP-S | Caiman,USP-S,Caiman,Field-Tested,1,1,0
Apr 09 2016,2016-04-09,11.381,0.7297128548783215,0.885482073840889,2.398886865736703,22.80386851004038,1.8735641796612608,25.006982235380818,31,USP-S | Caiman,USP-S,Caiman,Field-Tested,1,1,0
