date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Mar 09 2017,2017-03-09,38.396,13.951182648999605,12.29162832611909,12.961881782105511,16.463746422360536,13.63298140400811,18.338370994826732,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,1,1,0
Apr 02 2017,2017-04-02,48.11,12.750794718527295,11.929093543837832,12.915076222670017,16.463746422360536,13.63298140400811,18.338370994826732,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,1,1,0
Apr 04 2017,2017-04-04,26.77,12.119049703650067,12.352850246728915,12.974839440231555,16.463746422360536,13.63298140400811,18.338370994826732,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,1,1,0
Apr 21 2017,2017-04-21,44.0,11.926365362689857,11.949044980896247,12.929043594883028,16.463746422360536,13.63298140400811,18.338370994826732,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,1,1,0
May 13 2017,2017-05-13,29.707,10.827874672641778,12.048446998611603,12.957154502372635,16.463746422360536,13.63298140400811,18.338370994826732,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,1,1,0
May 17 2017,2017-05-17,41.203,10.774223142595353,11.65751674104976,12.917190091689555,16.463746422360536,13.63298140400811,18.338370994826732,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,1,1,0
May 18 2017,2017-05-18,43.174,10.771073131948999,11.276962967547364,12.873478704254964,16.463746422360536,13.63298140400811,18.338370994826732,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,1,1,0
May 28 2017,2017-05-28,27.395,9.86347190657147,11.535753136946257,12.92181561223255,16.463746422360536,13.63298140400811,18.338370994826732,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,1,1,0
Jul 08 2017,2017-07-08,50.077,9.850343300453144,11.363406376602036,12.881384867085076,16.463746422360536,13.63298140400811,18.338370994826732,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,1,1,0
Jul 28 2017,2017-07-28,56.549,10.282165136947022,11.575300732484726,12.86715586672746,16.463746422360536,13.63298140400811,18.338370994826732,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,1,1,0
Aug 31 2017,2017-08-31,59.69,10.814875314323707,11.951427430096457,12.873049932930433,16.463746422360536,13.63298140400811,18.338370994826732,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,1,1,0
Nov 05 2017,2017-11-05,58.948,10.889261332568246,12.1455289529857,12.872976895514704,16.463746422360536,13.63298140400811,18.338370994826732,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,1,1,0
Nov 08 2017,2017-11-08,57.485,11.066711231093645,12.154792513616966,12.863028654051332,16.463746422360536,13.63298140400811,18.338370994826732,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,1,1,0
Nov 12 2017,2017-11-12,57.515,11.173955842396037,12.115151573348736,12.852932346389697,16.463746422360536,13.63298140400811,18.338370994826732,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,1,1,0
Nov 29 2017,2017-11-29,65.319,11.583976958931586,12.620987731039685,12.903689063828724,16.463746422360536,13.63298140400811,18.338370994826732,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,1,1,0
Dec 01 2017,2017-12-01,101.996,15.328646083076947,18.23809655027665,13.632981404008103,16.463746422360536,13.63298140400811,18.338370994826732,6,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,1,1,0
Jun 16 2018,2018-06-16,55.0,15.087353550261062,17.66463889307378,13.604123459105338,16.463746422360536,13.63298140400811,18.338370994826732,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,1,1,1
Aug 19 2018,2018-08-19,62.681,14.965760465448982,17.31200203911795,13.619711078433086,16.463746422360536,13.63298140400811,18.338370994826732,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,1,1,1
Oct 08 2018,2018-10-08,63.5,14.814903990828679,16.979530893996724,13.640600829069637,16.463746422360536,13.63298140400811,18.338370994826732,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,1,1,1
Feb 08 2019,2019-02-08,52.139,14.315222238389559,16.423934957195627,13.602402561055602,16.463746422360536,13.63298140400811,18.338370994826732,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,1,1,1
May 10 2019,2019-05-10,36.89,14.516362454378742,16.38135041242266,13.582953966499257,16.463746422360536,13.63298140400811,18.338370994826732,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,1,1,1
Jul 02 2019,2019-07-02,35.006,14.778674238247156,16.394768808636737,13.573200427834118,16.463746422360536,13.63298140400811,18.338370994826732,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,1,1,1
Sep 23 2019,2019-09-23,54.271,14.633081556064568,15.881056900746172,13.542491349738865,16.463746422360536,13.63298140400811,18.338370994826732,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,1,1,1
Oct 15 2019,2019-10-15,108.96,18.14241237314491,21.11012547102147,14.36658878583827,16.463746422360536,13.63298140400811,18.338370994826732,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,1,1,1
Dec 04 2019,2019-12-04,33.217,18.46767684936695,21.114482002221624,14.364979777921244,16.463746422360536,13.63298140400811,18.338370994826732,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,1,1,1
Apr 09 2020,2020-04-09,34.5,18.72434780071309,20.95845268193255,14.35540342554034,16.463746422360536,13.63298140400811,18.338370994826732,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,1,1,1
Apr 13 2020,2020-04-13,35.81,18.91875000597307,20.67765716742278,14.338713539168134,16.463746422360536,13.63298140400811,18.338370994826732,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,1,1,1
Apr 28 2020,2020-04-28,67.0,19.03375843162179,20.39100642464261,14.378851864971097,16.463746422360536,13.63298140400811,18.338370994826732,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,1,1,1
May 20 2020,2020-05-20,65.391,19.17298692035949,19.999406937165006,14.404474314916582,16.463746422360536,13.63298140400811,18.338370994826732,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,1,1,1
May 21 2020,2020-05-21,88.998,20.112424942845887,21.33581097339266,14.721720719283638,16.463746422360536,13.63298140400811,18.338370994826732,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,1,1,1
May 31 2020,2020-05-31,84.756,20.69843767831255,21.90989857566008,14.957435881595016,16.463746422360536,13.63298140400811,18.338370994826732,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,1,1,1
Aug 15 2020,2020-08-15,51.149,20.671639283599752,21.245114513352977,14.914513346554347,16.463746422360536,13.63298140400811,18.338370994826732,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,1,1,1
Aug 20 2020,2020-08-20,52.483,19.983697547964088,20.576713594581392,14.874069184943208,16.463746422360536,13.63298140400811,18.338370994826732,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,1,1,1
Aug 28 2020,2020-08-28,48.387,19.910083479622013,20.005509190726993,14.829784833147436,16.463746422360536,13.63298140400811,18.338370994826732,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,1,1,1
Sep 07 2020,2020-09-07,70.97,19.453009290264745,19.707626164408175,14.89142494390787,16.463746422360536,13.63298140400811,18.338370994826732,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,1,1,1
Oct 30 2020,2020-10-30,62.008,19.227106850581503,19.10288227999662,14.886010948009954,16.463746422360536,13.63298140400811,18.338370994826732,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,1,1,1
Dec 13 2020,2020-12-13,69.608,19.127686650928073,18.73093577432611,14.932681196703824,16.463746422360536,13.63298140400811,18.338370994826732,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,1,1,1
Dec 15 2020,2020-12-15,50.37,18.262185589542575,18.218944010810592,14.890095442704464,16.463746422360536,13.63298140400811,18.338370994826732,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,1,1,1
Jan 07 2021,2021-01-07,79.907,18.530892476568983,18.482839553842883,15.039768477233304,16.463746422360536,13.63298140400811,18.338370994826732,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,1,1,1
Jan 19 2021,2021-01-19,58.523,18.51920656988741,17.877124931366897,15.0158945400192,16.463746422360536,13.63298140400811,18.338370994826732,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,1,1,1
Jan 27 2021,2021-01-27,58.42,18.523162514575617,17.291427725396634,14.991646772473551,16.463746422360536,13.63298140400811,18.338370994826732,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,1,1,1
Feb 11 2021,2021-02-11,76.16,18.732185476419684,17.267817426276952,15.092449028937052,16.463746422360536,13.63298140400811,18.338370994826732,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,1,1,1
Mar 03 2021,2021-03-03,65.0,18.729925122249085,16.746903845681857,15.09927888517573,16.463746422360536,13.63298140400811,18.338370994826732,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,1,1,1
Apr 17 2021,2021-04-17,72.689,18.822387999279,16.486793327703026,15.16240416151086,16.463746422360536,13.63298140400811,18.338370994826732,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,1,1,1
Apr 21 2021,2021-04-21,59.941,18.81566046992611,15.949100812370723,15.142279558123212,16.463746422360536,13.63298140400811,18.338370994826732,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,1,1,1
May 09 2021,2021-05-09,61.948,17.22298407788634,15.427490907988478,15.130874933747615,16.463746422360536,13.63298140400811,18.338370994826732,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,1,1,1
Jul 19 2021,2021-07-19,70.196,17.27832852295402,15.091575614055602,15.170172395315152,16.463746422360536,13.63298140400811,18.338370994826732,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,1,1,1
Nov 30 2021,2021-11-30,69.984,17.353683592172626,14.741332219186493,15.206467132447726,16.463746422360536,13.63298140400811,18.338370994826732,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,1,1,1
Jun 01 2022,2022-06-01,69.941,17.42189998071195,14.38613286390764,15.24112376488089,16.463746422360536,13.63298140400811,18.338370994826732,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,1,1,1
Jun 21 2022,2022-06-21,112.113,19.6151051395801,18.591694724458442,15.883642522504905,16.463746422360536,13.63298140400811,18.338370994826732,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,1,1,1
Jul 26 2022,2022-07-26,65.27,18.961645341335085,17.982764294676233,15.881549662382664,16.463746422360536,13.63298140400811,18.338370994826732,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,1,1,1
Aug 16 2022,2022-08-16,63.786,18.131381973183156,17.401061760948362,15.871692256976463,16.463746422360536,13.63298140400811,18.338370994826732,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,1,1,1
Sep 23 2022,2022-09-23,59.447,18.046336993112075,16.9043340615023,15.844521121691228,16.463746422360536,13.63298140400811,18.338370994826732,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,1,1,1
Oct 03 2022,2022-10-03,77.71,16.269522494600103,16.638587017432524,15.930854800139269,16.463746422360536,13.63298140400811,18.338370994826732,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,1,1,1
Oct 21 2022,2022-10-21,67.072,15.15946040956588,16.094533585995656,15.936333188275121,16.463746422360536,13.63298140400811,18.338370994826732,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,1,1,1
Oct 25 2023,2023-10-25,80.5,14.195702551958389,15.970612262065071,16.04501714968031,16.463746422360536,13.63298140400811,18.338370994826732,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,1,1,1
Dec 23 2024,2024-12-23,103.935,14.450332955476757,17.976208196901737,16.463746422360533,16.463746422360536,13.63298140400811,18.338370994826732,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,1,1,1
