date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Jun 12 2014,2014-06-12,12.357,,,,22.27623784891235,0.6076841788022715,22.815985708737337,126,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Jun 13 2014,2014-06-13,9.728,1.8589837277394337,1.8589837277394334,1.8589837277394337,22.27623784891235,0.6076841788022715,22.815985708737337,110,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Jun 14 2014,2014-06-14,8.165,2.1184693373597216,2.4573023575714252,2.1184693373597216,22.27623784891235,0.6076841788022715,22.815985708737337,132,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Jun 15 2014,2014-06-15,7.146,2.2691239131729533,2.8878765018617583,2.2691239131729533,22.27623784891235,0.6076841788022715,22.815985708737337,106,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Jun 16 2014,2014-06-16,6.284,2.395941881598968,3.243621853382371,2.395941881598968,22.27623784891235,0.6076841788022715,22.815985708737337,111,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Jun 17 2014,2014-06-17,5.064,2.6152808644579655,3.6482957324381733,2.6152808644579655,22.27623784891235,0.6076841788022715,22.815985708737337,137,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Jun 18 2014,2014-06-18,5.181,2.633831104249908,3.8310285966640096,2.633831104249908,22.27623784891235,0.6076841788022715,22.815985708737337,120,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Jun 19 2014,2014-06-19,4.708,2.6585217394796152,3.990066021387719,2.6585217394796152,22.27623784891235,0.6076841788022715,22.815985708737337,143,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Jun 20 2014,2014-06-20,4.398,2.6718684525585803,4.1121053824150176,2.6718684525585803,22.27623784891235,0.6076841788022715,22.815985708737337,147,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Jun 21 2014,2014-06-21,4.304,2.659769173359891,4.184289835813541,2.659769173359891,22.27623784891235,0.6076841788022715,22.815985708737337,149,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Jun 22 2014,2014-06-22,4.103,2.644992070790659,4.234487560038845,2.644992070790659,22.27623784891235,0.6076841788022715,22.815985708737337,147,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Jun 23 2014,2014-06-23,4.223,2.605745381349499,4.238147107236896,2.605745381349499,22.27623784891235,0.6076841788022715,22.815985708737337,168,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Jun 24 2014,2014-06-24,4.23,2.560334308099388,4.218894575814467,2.560334308099388,22.27623784891235,0.6076841788022715,22.815985708737337,126,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Jun 25 2014,2014-06-25,4.158,2.5165850105618564,4.188913212856058,2.5165850105618564,22.27623784891235,0.6076841788022715,22.815985708737337,165,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Jun 26 2014,2014-06-26,4.299,2.4646534635193844,4.1355224832514965,2.4646534635193844,22.27623784891235,0.6076841788022715,22.815985708737337,121,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Jun 27 2014,2014-06-27,4.287,2.4145647149124003,4.07468662479034,2.4145647149124003,22.27623784891235,0.6076841788022715,22.815985708737337,128,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Jun 28 2014,2014-06-28,4.396,2.362201694518958,4.00092372638879,2.362201694518958,22.27623784891235,0.6076841788022715,22.815985708737337,184,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Jun 29 2014,2014-06-29,4.474,2.310047395744996,3.919175567667112,2.310047395744996,22.27623784891235,0.6076841788022715,22.815985708737337,164,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Jun 30 2014,2014-06-30,4.406,2.26271819922915,3.8388275397764366,2.26271819922915,22.27623784891235,0.6076841788022715,22.815985708737337,164,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Jul 01 2014,2014-07-01,4.609,2.212919386359638,3.7468966649141002,2.212919386359638,22.27623784891235,0.6076841788022715,22.815985708737337,180,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Jul 02 2014,2014-07-02,3.36,2.2080690724185756,3.722361433087935,2.2080690724185756,22.27623784891235,0.6076841788022715,22.815985708737337,279,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Jul 03 2014,2014-07-03,3.707,2.1856863430152305,3.666518338293669,2.1856863430152305,22.27623784891235,0.6076841788022715,22.815985708737337,217,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Jul 04 2014,2014-07-04,3.97,2.1545911426753017,3.5922107158020826,2.1545911426753017,22.27623784891235,0.6076841788022715,22.815985708737337,180,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Jul 05 2014,2014-07-05,4.084,2.12144625564253,3.5107269174888507,2.12144625564253,22.27623784891235,0.6076841788022715,22.815985708737337,177,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Jul 06 2014,2014-07-06,4.016,2.0910414773504615,3.4311990324939696,2.0910414773504615,22.27623784891235,0.6076841788022715,22.815985708737337,195,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Jul 07 2014,2014-07-07,4.155,2.0587524392587486,3.345481412824682,2.0587524392587486,22.27623784891235,0.6076841788022715,22.815985708737337,199,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Jul 08 2014,2014-07-08,4.134,2.0281571084140047,3.260855350382787,2.0281571084140047,22.27623784891235,0.6076841788022715,22.815985708737337,174,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Jul 09 2014,2014-07-09,3.988,2.001489758646857,3.1818935177642556,2.001489758646857,22.27623784891235,0.6076841788022715,22.815985708737337,206,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Jul 10 2014,2014-07-10,3.926,1.9768527525890034,3.105062079574913,1.9768527525890034,22.27623784891235,0.6076841788022715,22.815985708737337,227,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Jul 11 2014,2014-07-11,4.017,1.9512489254232832,3.0249611506405896,1.9512489254232832,22.27623784891235,0.6076841788022715,22.815985708737337,183,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Jul 12 2014,2014-07-12,3.873,1.3782752177493685,2.9502434186061337,1.9290241814122284,22.27623784891235,0.6076841788022715,22.815985708737337,225,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Jul 13 2014,2014-07-13,3.838,1.009434962579641,2.8767687683376253,1.9079872142332137,22.27623784891235,0.6076841788022715,22.815985708737337,209,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Jul 14 2014,2014-07-14,3.672,0.7492739474156714,2.8091660304252906,1.890555418829786,22.27623784891235,0.6076841788022715,22.815985708737337,217,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Jul 15 2014,2014-07-15,3.795,0.5417394812243628,2.7369725985270645,1.8710803748535794,22.27623784891235,0.6076841788022715,22.815985708737337,255,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Jul 16 2014,2014-07-16,3.873,0.3871974399079425,2.662876331347647,1.8508107026767642,22.27623784891235,0.6076841788022715,22.815985708737337,227,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Jul 17 2014,2014-07-17,3.885,0.3520883983176461,2.589385581982693,1.8309157295545198,22.27623784891235,0.6076841788022715,22.815985708737337,246,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Jul 18 2014,2014-07-18,3.985,0.2922705033465354,2.5144733915597426,1.8102768366261626,22.27623784891235,0.6076841788022715,22.815985708737337,194,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Jul 19 2014,2014-07-19,3.74,0.27528953410220175,2.447511780662774,1.793572804601309,22.27623784891235,0.6076841788022715,22.815985708737337,218,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Jul 20 2014,2014-07-20,3.601,0.280306966382035,2.3853946363953913,1.779370200110656,22.27623784891235,0.6076841788022715,22.815985708737337,209,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Jul 21 2014,2014-07-21,3.767,0.2798099704089015,2.3188103617682083,1.7628817688005147,22.27623784891235,0.6076841788022715,22.815985708737337,180,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Jul 22 2014,2014-07-22,3.73,0.284202890130662,2.254233568497424,1.7472538589343496,22.27623784891235,0.6076841788022715,22.815985708737337,221,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Jul 23 2014,2014-07-23,3.692,0.286784353682766,2.191637264983315,1.732454197003617,22.27623784891235,0.6076841788022715,22.815985708737337,213,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Jul 24 2014,2014-07-24,3.668,0.28884025931697827,2.130603197513594,1.718252687440326,22.27623784891235,0.6076841788022715,22.815985708737337,218,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Jul 25 2014,2014-07-25,4.007,0.28676239513640595,2.063804501183107,1.7007325860584857,22.27623784891235,0.6076841788022715,22.815985708737337,236,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Jul 26 2014,2014-07-26,4.295,0.2866026926745041,1.9961407327848977,1.681966128846196,22.27623784891235,0.6076841788022715,22.815985708737337,230,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Jul 27 2014,2014-07-27,4.198,0.2835995821373969,1.931353765248924,1.6642634999006165,22.27623784891235,0.6076841788022715,22.815985708737337,223,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Jul 28 2014,2014-07-28,4.011,0.27174803238192663,1.8706998697203483,1.6482976919297958,22.27623784891235,0.6076841788022715,22.815985708737337,218,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Jul 29 2014,2014-07-29,4.138,0.25583062823834823,1.810339833154827,1.6319456656350748,22.27623784891235,0.6076841788022715,22.815985708737337,225,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Jul 30 2014,2014-07-30,4.039,0.24102635187640986,1.7529371755354217,1.6166774762069367,22.27623784891235,0.6076841788022715,22.815985708737337,262,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Jul 31 2014,2014-07-31,4.083,0.2062313202965658,1.696745122516824,1.6015468875625294,22.27623784891235,0.6076841788022715,22.815985708737337,240,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Aug 01 2014,2014-08-01,4.189,0.1846498519254546,1.6414280961175125,1.5862801943231721,22.27623784891235,0.6076841788022715,22.815985708737337,273,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Aug 02 2014,2014-08-02,4.4,0.19790305591432958,1.5875477243743445,1.5707858098199847,22.27623784891235,0.6076841788022715,22.815985708737337,266,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Aug 03 2014,2014-08-03,4.157,0.2011803788334901,1.5360669168781864,1.5565229308470019,22.27623784891235,0.6076841788022715,22.815985708737337,236,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Aug 04 2014,2014-08-04,4.151,0.20290913259869406,1.4862689852893343,1.5426679300542583,22.27623784891235,0.6076841788022715,22.815985708737337,256,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Aug 05 2014,2014-08-05,3.903,0.20302528012002957,1.441184754844074,1.530659959334898,22.27623784891235,0.6076841788022715,22.815985708737337,304,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Aug 06 2014,2014-08-06,4.252,0.2069126669011308,1.3938892836640837,1.5171019089938316,22.27623784891235,0.6076841788022715,22.815985708737337,281,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Aug 07 2014,2014-08-07,4.267,0.21197923342228417,1.3481314023034876,1.5038530484153267,22.27623784891235,0.6076841788022715,22.815985708737337,219,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Aug 08 2014,2014-08-08,4.29,0.21982369110815644,1.303872031595527,1.4908835863737224,22.27623784891235,0.6076841788022715,22.815985708737337,288,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Aug 09 2014,2014-08-09,4.234,0.22429403935895048,1.2611416484956433,1.4784009238506026,22.27623784891235,0.6076841788022715,22.815985708737337,237,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Aug 10 2014,2014-08-10,4.051,0.22451225294878302,1.2211363806468791,1.4669737652617045,22.27623784891235,0.6076841788022715,22.815985708737337,225,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Aug 11 2014,2014-08-11,4.12,0.2244964454573589,1.181645996011218,1.4554870332040533,22.27623784891235,0.6076841788022715,22.815985708737337,274,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Aug 12 2014,2014-08-12,4.333,0.23021844698749439,1.1430174956603116,1.4436420970915806,22.27623784891235,0.6076841788022715,22.815985708737337,216,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Aug 13 2014,2014-08-13,4.404,0.23112303535404,1.1060641965449896,1.431989498462582,22.27623784891235,0.6076841788022715,22.815985708737337,205,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Aug 14 2014,2014-08-14,4.363,0.23345024328955943,1.0700087911067473,1.4206601080515802,22.27623784891235,0.6076841788022715,22.815985708737337,231,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Aug 15 2014,2014-08-15,4.258,0.2333488065477127,1.0349156025103388,1.4097925698143847,22.27623784891235,0.6076841788022715,22.815985708737337,279,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Aug 16 2014,2014-08-16,4.513,0.2437727154166554,1.002690484154768,1.3989122154303275,22.27623784891235,0.6076841788022715,22.815985708737337,287,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Aug 17 2014,2014-08-17,3.985,0.2437727154166554,0.9728397508222141,1.3895882019047616,22.27623784891235,0.6076841788022715,22.815985708737337,368,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Aug 18 2014,2014-08-18,4.184,0.2348131587884937,0.9411878216910131,1.3796218867006238,22.27623784891235,0.6076841788022715,22.815985708737337,319,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Aug 19 2014,2014-08-19,4.304,0.21670395081504867,0.9103599110133384,1.3695822721437743,22.27623784891235,0.6076841788022715,22.815985708737337,261,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Aug 20 2014,2014-08-20,4.434,0.2120386025362309,0.8814564103296441,1.3596267808592968,22.27623784891235,0.6076841788022715,22.815985708737337,244,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Aug 21 2014,2014-08-21,4.406,0.20093393721926928,0.853122987386263,1.3498984659634454,22.27623784891235,0.6076841788022715,22.815985708737337,254,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Aug 22 2014,2014-08-22,4.41,0.183061075795115,0.8257002616607679,1.3403737017008608,22.27623784891235,0.6076841788022715,22.815985708737337,296,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Aug 23 2014,2014-08-23,4.575,0.16600444530815875,0.8016519061329513,1.3310969299454485,22.27623784891235,0.6076841788022715,22.815985708737337,245,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Aug 24 2014,2014-08-24,4.511,0.16796112029584404,0.7769173624483765,1.3219591721222854,22.27623784891235,0.6076841788022715,22.815985708737337,287,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Aug 25 2014,2014-08-25,4.554,0.17684957241782728,0.7535765346499557,1.313036231085854,22.27623784891235,0.6076841788022715,22.815985708737337,321,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Aug 26 2014,2014-08-26,4.529,0.1832365972580618,0.7303650003725172,1.3042727548129527,22.27623784891235,0.6076841788022715,22.815985708737337,275,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Aug 27 2014,2014-08-27,4.839,0.20429791183859344,0.7167489180166913,1.2963544088121712,22.27623784891235,0.6076841788022715,22.815985708737337,256,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Aug 28 2014,2014-08-28,4.657,0.212287067082701,0.696567633496727,1.2880784173814923,22.27623784891235,0.6076841788022715,22.815985708737337,251,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Aug 29 2014,2014-08-29,4.769,0.22141874044599313,0.6799196376875459,1.2802226320708217,22.27623784891235,0.6076841788022715,22.815985708737337,309,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Aug 30 2014,2014-08-30,4.805,0.2317974269193624,0.6644008932229478,1.2726174937674863,22.27623784891235,0.6076841788022715,22.815985708737337,303,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Aug 31 2014,2014-08-31,4.67,0.23604581670982272,0.6449460422714147,1.2648098917804524,22.27623784891235,0.6076841788022715,22.815985708737337,309,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Sep 01 2014,2014-09-01,4.818,0.24937421448613126,0.6300098438720736,1.2575160200971454,22.27623784891235,0.6076841788022715,22.815985708737337,298,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Sep 02 2014,2014-09-02,4.955,0.2655313129574736,0.620444314870645,1.2508707433283586,22.27623784891235,0.6076841788022715,22.815985708737337,295,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Sep 03 2014,2014-09-03,4.896,0.2743767210560536,0.6074971173219761,1.2440834372436067,22.27623784891235,0.6076841788022715,22.815985708737337,238,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Sep 04 2014,2014-09-04,4.885,0.26619155016512164,0.5937890698841507,1.2373629118533707,22.27623784891235,0.6076841788022715,22.815985708737337,261,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Sep 05 2014,2014-09-05,4.699,0.26574820854490755,0.5753019468471909,1.2302425292795538,22.27623784891235,0.6076841788022715,22.815985708737337,287,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Sep 06 2014,2014-09-06,4.745,0.26620885414085793,0.5580936812681488,1.2233368728676124,22.27623784891235,0.6076841788022715,22.815985708737337,361,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Sep 07 2014,2014-09-07,4.744,0.26637934233530297,0.541269018182617,1.2165438598360978,22.27623784891235,0.6076841788022715,22.815985708737337,332,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Sep 08 2014,2014-09-08,4.751,0.2638385543445474,0.5249794283779364,1.209877953096581,22.27623784891235,0.6076841788022715,22.815985708737337,266,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Sep 09 2014,2014-09-09,4.769,0.25027076142248117,0.5094247239762221,1.2033611035628666,22.27623784891235,0.6076841788022715,22.815985708737337,268,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Sep 10 2014,2014-09-10,4.875,0.24202977873208786,0.4969809689200172,1.1972448320164042,22.27623784891235,0.6076841788022715,22.815985708737337,289,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Sep 11 2014,2014-09-11,4.858,0.24193626262388562,0.483993295180544,1.1911663330696938,22.27623784891235,0.6076841788022715,22.815985708737337,284,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Sep 12 2014,2014-09-12,4.734,0.23995268930238778,0.46863164948723934,1.1848735667140649,22.27623784891235,0.6076841788022715,22.815985708737337,294,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Sep 13 2014,2014-09-13,4.506,0.2361332080712557,0.4547290786808183,1.1784880561507818,22.27623784891235,0.6076841788022715,22.815985708737337,376,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Sep 14 2014,2014-09-14,4.511,0.22705538592128136,0.4410437898734943,1.1722038622768833,22.27623784891235,0.6076841788022715,22.815985708737337,318,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Sep 15 2014,2014-09-15,4.658,0.22602650643054087,0.42662096515689985,1.1660951301808868,22.27623784891235,0.6076841788022715,22.815985708737337,327,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Sep 16 2014,2014-09-16,4.498,0.19204228760844563,0.4140610049204784,1.160009818212982,22.27623784891235,0.6076841788022715,22.815985708737337,248,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Sep 17 2014,2014-09-17,4.544,0.1720175378655711,0.4010154183428878,1.154016071284757,22.27623784891235,0.6076841788022715,22.815985708737337,278,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Sep 18 2014,2014-09-18,4.385,0.1667325616861825,0.39233781662490247,1.1482029082760112,22.27623784891235,0.6076841788022715,22.815985708737337,306,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Sep 19 2014,2014-09-19,4.501,0.16393852576464424,0.3803800044507692,1.142392012180998,22.27623784891235,0.6076841788022715,22.815985708737337,369,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Sep 20 2014,2014-09-20,4.431,0.16261602754277624,0.37030381396533146,1.136705138582213,22.27623784891235,0.6076841788022715,22.815985708737337,388,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Sep 21 2014,2014-09-21,4.553,0.15673986428943693,0.3582694528227935,1.1310672323347306,22.27623784891235,0.6076841788022715,22.815985708737337,321,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Sep 22 2014,2014-09-22,4.502,0.15888445885097657,0.34715855653002164,1.125511508648968,22.27623784891235,0.6076841788022715,22.815985708737337,284,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Sep 23 2014,2014-09-23,4.44,0.16186211316475757,0.3376116847119102,1.1200657385953763,22.27623784891235,0.6076841788022715,22.815985708737337,220,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Sep 24 2014,2014-09-24,4.459,0.16509399621490414,0.3277520690941496,1.1146860956975253,22.27623784891235,0.6076841788022715,22.815985708737337,275,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Sep 25 2014,2014-09-25,4.737,0.16349327379042997,0.3199214490680773,1.109558586377382,22.27623784891235,0.6076841788022715,22.815985708737337,263,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Sep 26 2014,2014-09-26,4.544,0.16203812876114587,0.30952999694002764,1.1043138140945266,22.27623784891235,0.6076841788022715,22.815985708737337,317,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Sep 27 2014,2014-09-27,4.474,0.16568695035289085,0.30041031826019143,1.0991527449191063,22.27623784891235,0.6076841788022715,22.815985708737337,341,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Sep 28 2014,2014-09-28,4.536,0.16572654737774245,0.2906621866062838,1.0940527012515753,22.27623784891235,0.6076841788022715,22.815985708737337,319,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Sep 29 2014,2014-09-29,4.291,0.1753774550053057,0.2893533869552939,1.0892522705235463,22.27623784891235,0.6076841788022715,22.815985708737337,297,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Sep 30 2014,2014-09-30,4.297,0.1855399823689532,0.2867743524171396,1.0845028914390786,22.27623784891235,0.6076841788022715,22.815985708737337,329,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Oct 01 2014,2014-10-01,4.28,0.1916292997058317,0.2843869558275735,1.0798477155613606,22.27623784891235,0.6076841788022715,22.815985708737337,294,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Oct 02 2014,2014-10-02,4.237,0.19084819748365234,0.28369997594818125,1.0753440931970122,22.27623784891235,0.6076841788022715,22.815985708737337,349,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Oct 03 2014,2014-10-03,4.455,0.18230235400526987,0.2745976166107414,1.0705910001407464,22.27623784891235,0.6076841788022715,22.815985708737337,394,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Oct 04 2014,2014-10-04,4.467,0.17258171144833845,0.2656802376491677,1.0658949750986275,22.27623784891235,0.6076841788022715,22.815985708737337,369,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Oct 05 2014,2014-10-05,4.415,0.17187853570031253,0.25769830268975946,1.061291812059637,22.27623784891235,0.6076841788022715,22.815985708737337,384,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Oct 06 2014,2014-10-06,4.29,0.1732257712238364,0.2540917196626651,1.056911998926496,22.27623784891235,0.6076841788022715,22.815985708737337,314,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Oct 07 2014,2014-10-07,4.443,0.16874693356090334,0.2458876392138523,1.0524053318678226,22.27623784891235,0.6076841788022715,22.815985708737337,319,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Oct 08 2014,2014-10-08,4.276,0.1680937204376649,0.24285542655860165,1.0481606059614503,22.27623784891235,0.6076841788022715,22.815985708737337,332,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Oct 09 2014,2014-10-09,4.345,0.16232363019456364,0.2366457042404502,1.043856543263089,22.27623784891235,0.6076841788022715,22.815985708737337,325,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Oct 10 2014,2014-10-10,4.147,0.15627224991007005,0.24129412857345295,1.0400190315990159,22.27623784891235,0.6076841788022715,22.815985708737337,359,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Oct 11 2014,2014-10-11,4.251,0.14163714770213673,0.23776899351356448,1.0359699410394585,22.27623784891235,0.6076841788022715,22.815985708737337,434,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Oct 12 2014,2014-10-12,4.14,0.1406697485635101,0.2404681537713849,1.0322372921325274,22.27623784891235,0.6076841788022715,22.815985708737337,376,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Oct 13 2014,2014-10-13,4.209,0.14482968197717921,0.2375843207148381,1.0283670750293685,22.27623784891235,0.6076841788022715,22.815985708737337,321,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Oct 14 2014,2014-10-14,4.309,0.14469334994132624,0.23069466150624995,1.024352526075579,22.27623784891235,0.6076841788022715,22.815985708737337,336,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Oct 15 2014,2014-10-15,4.163,0.14291887016163288,0.22993919557168538,1.0206810882934982,22.27623784891235,0.6076841788022715,22.815985708737337,316,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Oct 16 2014,2014-10-16,4.114,0.14969756868088213,0.2314812341461222,1.017183224540183,22.27623784891235,0.6076841788022715,22.815985708737337,326,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Oct 17 2014,2014-10-17,4.104,0.1540105422574663,0.23246678505361767,1.0137494213118634,22.27623784891235,0.6076841788022715,22.815985708737337,399,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
Oct 18 2014,2014-10-18,4.156,0.1583345214716528,0.22940723213536202,1.0102059106699581,22.27623784891235,0.6076841788022715,22.815985708737337,477,USP-S | Caiman,USP-S,Caiman,Minimal Wear,0,1,0
