date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
May 27 2015,2015-05-27,245.255,,,,56.9231470220063,23.31328054503898,61.86364312055793,34,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Jun 07 2015,2015-06-07,169.176,31.74941089455858,46.66830778739884,31.74941089455858,56.9231470220063,23.31328054503898,61.86364312055793,30,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Jun 08 2015,2015-06-08,168.873,30.587115109646565,45.623965520759036,30.587115109646565,56.9231470220063,23.31328054503898,61.86364312055793,22,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Jun 09 2015,2015-06-09,154.27,30.192197913743165,45.650294117543936,30.192197913743165,56.9231470220063,23.31328054503898,61.86364312055793,21,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Jun 10 2015,2015-06-10,169.759,29.178021183271294,44.43854605062321,29.178021183271294,56.9231470220063,23.31328054503898,61.86364312055793,27,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Jun 11 2015,2015-06-11,170.48,28.247352445848797,43.22268718388172,28.247352445848797,56.9231470220063,23.31328054503898,61.86364312055793,23,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Jun 12 2015,2015-06-12,160.475,27.653327968267913,42.584063499525904,27.653327968267913,56.9231470220063,23.31328054503898,61.86364312055793,35,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Jun 13 2015,2015-06-13,156.241,27.241739205992708,42.13938358986324,27.241739205992708,56.9231470220063,23.31328054503898,61.86364312055793,27,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Jun 14 2015,2015-06-14,155.368,26.86233890538641,41.647888673964474,26.86233890538641,56.9231470220063,23.31328054503898,61.86364312055793,17,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Jun 15 2015,2015-06-15,144.509,26.97324940102694,41.78909010501318,26.97324940102694,56.9231470220063,23.31328054503898,61.86364312055793,33,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Jun 16 2015,2015-06-16,136.461,27.452248872576995,42.325815267266044,27.452248872576995,56.9231470220063,23.31328054503898,61.86364312055793,25,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Jun 17 2015,2015-06-17,129.537,28.208057499095798,43.122266718479004,28.208057499095798,56.9231470220063,23.31328054503898,61.86364312055793,37,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Jun 18 2015,2015-06-18,136.951,28.361467256694766,43.0352407490169,28.361467256694766,56.9231470220063,23.31328054503898,61.86364312055793,34,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Jun 19 2015,2015-06-19,129.17,28.829912555729592,43.31327034830753,28.829912555729592,56.9231470220063,23.31328054503898,61.86364312055793,42,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Jun 20 2015,2015-06-20,129.843,29.137925022382777,43.30956722313623,29.137925022382777,56.9231470220063,23.31328054503898,61.86364312055793,47,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Jun 21 2015,2015-06-21,123.622,29.659716461661503,43.54476224458407,29.659716461661503,56.9231470220063,23.31328054503898,61.86364312055793,33,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Jun 22 2015,2015-06-22,123.394,30.067964670846845,43.56911441029785,30.067964670846845,56.9231470220063,23.31328054503898,61.86364312055793,42,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Jun 23 2015,2015-06-23,124.392,30.330999981138447,43.34622628527657,30.330999981138447,56.9231470220063,23.31328054503898,61.86364312055793,37,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Jun 24 2015,2015-06-24,134.864,30.155046307629366,42.458615878837115,30.155046307629366,56.9231470220063,23.31328054503898,61.86364312055793,27,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Jun 25 2015,2015-06-25,129.186,30.138664302085346,41.799254555497235,30.138664302085346,56.9231470220063,23.31328054503898,61.86364312055793,31,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Jun 26 2015,2015-06-26,131.311,25.657400606752883,40.98507365485498,30.027800218127627,56.9231470220063,23.31328054503898,61.86364312055793,34,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Jun 27 2015,2015-06-27,126.567,26.16140144528978,40.3520062694264,30.041081286093917,56.9231470220063,23.31328054503898,61.86364312055793,27,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Jun 28 2015,2015-06-28,134.527,26.056860186222917,39.343284196324454,29.814891858723033,56.9231470220063,23.31328054503898,61.86364312055793,32,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Jun 29 2015,2015-06-29,134.081,25.11765722785653,38.351302809932434,29.596259635723133,56.9231470220063,23.31328054503898,61.86364312055793,37,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Jun 30 2015,2015-06-30,132.956,22.671078634703754,37.39917496091383,29.399571481413755,56.9231470220063,23.31328054503898,61.86364312055793,35,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Jul 01 2015,2015-07-01,129.291,18.894877430109265,36.57702764712944,29.281499789359945,56.9231470220063,23.31328054503898,61.86364312055793,35,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Jul 02 2015,2015-07-02,130.256,16.584779120052268,35.70541890736403,29.13196706688697,56.9231470220063,23.31328054503898,61.86364312055793,22,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Jul 03 2015,2015-07-03,135.703,15.42723379399188,34.67298206271811,28.87608200960551,56.9231470220063,23.31328054503898,61.86364312055793,30,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Jul 04 2015,2015-07-04,128.537,15.167253813215007,33.872928682781165,28.756802363183503,56.9231470220063,23.31328054503898,61.86364312055793,20,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Jul 05 2015,2015-07-05,122.866,15.493283142526158,33.29004591959279,28.761071289023786,56.9231470220063,23.31328054503898,61.86364312055793,28,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Jul 06 2015,2015-07-06,122.604,15.790855770160954,32.68014464907938,28.75376494039627,56.9231470220063,23.31328054503898,61.86364312055793,34,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Jul 07 2015,2015-07-07,122.647,15.008267315165028,32.036556965144214,28.729436517917485,56.9231470220063,23.31328054503898,61.86364312055793,36,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Jul 08 2015,2015-07-08,122.849,14.02393600533074,31.360575151850217,28.686930836678062,56.9231470220063,23.31328054503898,61.86364312055793,27,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Jul 09 2015,2015-07-09,117.05,14.006558095382074,30.916931594032704,28.76833763808355,56.9231470220063,23.31328054503898,61.86364312055793,38,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Jul 10 2015,2015-07-10,114.515,12.841821939926767,30.546373064692126,28.892118867373945,56.9231470220063,23.31328054503898,61.86364312055793,32,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Jul 11 2015,2015-07-11,118.642,10.978290209035105,29.93123281801905,28.8937145326823,56.9231470220063,23.31328054503898,61.86364312055793,46,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Jul 12 2015,2015-07-12,121.005,9.642757740052186,29.209947199960187,28.83395777547978,56.9231470220063,23.31328054503898,61.86364312055793,26,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Jul 13 2015,2015-07-13,110.648,8.924806424765935,28.933691911993655,28.997086484851028,56.9231470220063,23.31328054503898,61.86364312055793,35,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Jul 14 2015,2015-07-14,107.548,8.190682043653815,28.756582794903924,29.213940755342026,56.9231470220063,23.31328054503898,61.86364312055793,30,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Jul 15 2015,2015-07-15,108.222,8.17244923297297,28.457792137194993,29.38325262972161,56.9231470220063,23.31328054503898,61.86364312055793,44,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Jul 16 2015,2015-07-16,105.574,8.691497267676397,28.235375769567643,29.593060361908,56.9231470220063,23.31328054503898,61.86364312055793,35,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Jul 17 2015,2015-07-17,104.393,9.384867821530015,28.001037490903176,29.803997099672237,56.9231470220063,23.31328054503898,61.86364312055793,37,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Jul 18 2015,2015-07-18,106.702,9.543917119441158,27.57885898214955,29.93273085928656,56.9231470220063,23.31328054503898,61.86364312055793,37,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Jul 19 2015,2015-07-19,111.766,9.6693240589751,26.916577464925,29.937856799266786,56.9231470220063,23.31328054503898,61.86364312055793,37,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Jul 20 2015,2015-07-20,112.299,9.72061473039566,26.234285545865696,29.922929592459486,56.9231470220063,23.31328054503898,61.86364312055793,32,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Jul 21 2015,2015-07-21,109.402,9.962340687718145,25.650174411037387,29.95171628026961,56.9231470220063,23.31328054503898,61.86364312055793,27,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Jul 22 2015,2015-07-22,110.579,10.135010156332802,25.01674006212191,29.94801084440071,56.9231470220063,23.31328054503898,61.86364312055793,31,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Jul 23 2015,2015-07-23,107.034,10.408714881091981,24.508242692319588,29.999241945095896,56.9231470220063,23.31328054503898,61.86364312055793,33,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Jul 24 2015,2015-07-24,106.858,10.296123143616212,23.990039035721022,30.041428840329118,56.9231470220063,23.31328054503898,61.86364312055793,33,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Jul 25 2015,2015-07-25,109.86,10.253456654939168,23.35995116820969,30.021377971226514,56.9231470220063,23.31328054503898,61.86364312055793,29,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Jul 26 2015,2015-07-26,107.881,10.139082019704869,22.795097045537535,30.026390370641717,56.9231470220063,23.31328054503898,61.86364312055793,32,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Jul 27 2015,2015-07-27,104.875,10.262239817358063,22.33619199821047,30.07408744453654,56.9231470220063,23.31328054503898,61.86364312055793,33,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Jul 28 2015,2015-07-28,106.122,9.896968118408054,21.816039261223974,30.09003280186665,56.9231470220063,23.31328054503898,61.86364312055793,38,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Jul 29 2015,2015-07-29,109.299,9.363588253957937,21.199522365839627,30.049304161432943,56.9231470220063,23.31328054503898,61.86364312055793,26,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Jul 30 2015,2015-07-30,105.816,8.894876362007865,20.692600579344543,30.055405885902587,56.9231470220063,23.31328054503898,61.86364312055793,28,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Jul 31 2015,2015-07-31,101.526,8.730852586772844,20.349190965387777,30.124012479170553,56.9231470220063,23.31328054503898,61.86364312055793,34,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Aug 01 2015,2015-08-01,103.465,8.311158748831597,19.902616567541212,30.149953751326848,56.9231470220063,23.31328054503898,61.86364312055793,27,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Aug 02 2015,2015-08-02,103.367,7.230534975597415,19.451050003294323,30.16925669634879,56.9231470220063,23.31328054503898,61.86364312055793,29,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Aug 03 2015,2015-08-03,101.043,6.71618693997181,19.081856911341124,30.217087790140404,56.9231470220063,23.31328054503898,61.86364312055793,37,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Aug 04 2015,2015-08-04,100.368,6.547335907192594,18.723601554661762,30.26651936961612,56.9231470220063,23.31328054503898,61.86364312055793,40,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Aug 05 2015,2015-08-05,101.289,6.260034023998076,18.312715872099815,30.293007362717688,56.9231470220063,23.31328054503898,61.86364312055793,28,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Aug 06 2015,2015-08-06,100.176,5.916675676308874,17.935688874172246,30.32860881207289,56.9231470220063,23.31328054503898,61.86364312055793,33,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Aug 07 2015,2015-08-07,98.15,5.534064898738784,17.630646803807707,30.38709089645083,56.9231470220063,23.31328054503898,61.86364312055793,37,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Aug 08 2015,2015-08-08,96.444,5.588413400978345,17.382342541692992,30.463139775661446,56.9231470220063,23.31328054503898,61.86364312055793,32,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Aug 09 2015,2015-08-09,94.888,5.802348502828863,17.18131450253606,30.553997738648462,56.9231470220063,23.31328054503898,61.86364312055793,32,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Aug 10 2015,2015-08-10,90.595,5.981069385411606,17.18694219051957,30.70538944920248,56.9231470220063,23.31328054503898,61.86364312055793,41,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Aug 11 2015,2015-08-11,89.993,5.840665349045843,17.158864842508184,30.85329701668965,56.9231470220063,23.31328054503898,61.86364312055793,46,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Aug 12 2015,2015-08-12,88.867,6.344322764778188,17.134280231209253,31.006871226932137,56.9231470220063,23.31328054503898,61.86364312055793,37,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Aug 13 2015,2015-08-13,90.59,6.714064813731927,16.94937941393494,31.11905472589797,56.9231470220063,23.31328054503898,61.86364312055793,35,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Aug 14 2015,2015-08-14,89.661,7.054695765249877,16.775151556242072,31.234891172525256,56.9231470220063,23.31328054503898,61.86364312055793,39,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Aug 15 2015,2015-08-15,87.842,7.499396849310815,16.660151260614178,31.36841533763615,56.9231470220063,23.31328054503898,61.86364312055793,55,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Aug 16 2015,2015-08-16,84.976,8.075194899680184,16.666080567450884,31.536521698884293,56.9231470220063,23.31328054503898,61.86364312055793,44,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Aug 17 2015,2015-08-17,81.938,8.718432036941245,16.801842127973917,31.742097036442626,56.9231470220063,23.31328054503898,61.86364312055793,51,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Aug 18 2015,2015-08-18,75.337,9.553541769670165,17.352069259940933,32.05114089760408,56.9231470220063,23.31328054503898,61.86364312055793,45,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Aug 19 2015,2015-08-19,81.994,9.701854007258921,17.25943738735203,32.22260059403306,56.9231470220063,23.31328054503898,61.86364312055793,49,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Aug 20 2015,2015-08-20,78.94,10.055839414141102,17.297283066842585,32.430716106340356,56.9231470220063,23.31328054503898,61.86364312055793,33,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Aug 21 2015,2015-08-21,78.018,10.293236791727857,17.3165308133336,32.63900425200119,56.9231470220063,23.31328054503898,61.86364312055793,61,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Aug 22 2015,2015-08-22,84.574,10.272805894103927,16.94045712029924,32.73346467058627,56.9231470220063,23.31328054503898,61.86364312055793,51,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Aug 23 2015,2015-08-23,79.631,10.405394622364492,16.778570580032515,32.890745080752744,56.9231470220063,23.31328054503898,61.86364312055793,54,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Aug 24 2015,2015-08-24,79.719,10.300887664238937,16.572128755748427,33.03497865611714,56.9231470220063,23.31328054503898,61.86364312055793,47,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Aug 25 2015,2015-08-25,87.573,9.967876457002994,16.071935521538926,33.06473871311472,56.9231470220063,23.31328054503898,61.86364312055793,56,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Aug 26 2015,2015-08-26,91.542,9.693750328249765,15.54523528205539,33.0456221213854,56.9231470220063,23.31328054503898,61.86364312055793,38,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Aug 27 2015,2015-08-27,86.732,9.369285946676,15.092024941316803,33.07589201312295,56.9231470220063,23.31328054503898,61.86364312055793,41,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Aug 28 2015,2015-08-28,87.729,8.76257496277017,14.629432367391878,33.089847281782156,56.9231470220063,23.31328054503898,61.86364312055793,55,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Aug 29 2015,2015-08-29,89.891,8.288544931160587,14.15447168846702,33.07675244658654,56.9231470220063,23.31328054503898,61.86364312055793,38,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Aug 30 2015,2015-08-30,89.764,8.009202580882507,13.695465332740556,33.06183676208052,56.9231470220063,23.31328054503898,61.86364312055793,46,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Aug 31 2015,2015-08-31,91.591,7.595179446398508,13.24671139097213,33.02655653553242,56.9231470220063,23.31328054503898,61.86364312055793,31,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Sep 01 2015,2015-09-01,91.311,7.138114943536026,12.812299886340037,32.991747710196904,56.9231470220063,23.31328054503898,61.86364312055793,26,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Sep 02 2015,2015-09-02,86.806,6.776628025032886,12.440893776654274,32.99845099332352,56.9231470220063,23.31328054503898,61.86364312055793,42,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Sep 03 2015,2015-09-03,90.223,6.410527939598563,12.034167622649091,32.96864902770851,56.9231470220063,23.31328054503898,61.86364312055793,32,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Sep 04 2015,2015-09-04,87.677,5.916773436887229,11.667002939659165,32.96046691897784,56.9231470220063,23.31328054503898,61.86364312055793,47,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Sep 05 2015,2015-09-05,89.304,5.445005690127727,11.289568831963742,32.93431020518752,56.9231470220063,23.31328054503898,61.86364312055793,51,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Sep 06 2015,2015-09-06,86.213,5.055314713420941,10.973858502196588,32.93481479687646,56.9231470220063,23.31328054503898,61.86364312055793,46,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Sep 07 2015,2015-09-07,87.99,4.737026611050358,10.629699232646026,32.91565119450829,56.9231470220063,23.31328054503898,61.86364312055793,33,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Sep 08 2015,2015-09-08,87.882,4.4870903765282675,10.29676157725233,32.89515069458162,56.9231470220063,23.31328054503898,61.86364312055793,25,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Sep 09 2015,2015-09-09,86.887,4.420890369702206,9.98955951686318,32.881319013543894,56.9231470220063,23.31328054503898,61.86364312055793,35,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Sep 10 2015,2015-09-10,84.948,4.374153648185808,9.737921132600313,32.88286291125438,56.9231470220063,23.31328054503898,61.86364312055793,44,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Sep 11 2015,2015-09-11,85.578,4.346261512701209,9.469231325070314,32.87572487940745,56.9231470220063,23.31328054503898,61.86364312055793,42,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Sep 12 2015,2015-09-12,86.428,4.2634824399894224,9.185606283632172,32.85856925044375,56.9231470220063,23.31328054503898,61.86364312055793,43,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Sep 13 2015,2015-09-13,81.113,4.292913303461964,9.103522874787696,32.88851279332269,56.9231470220063,23.31328054503898,61.86364312055793,39,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Sep 14 2015,2015-09-14,81.504,4.338140978642922,8.979090962548087,32.910853176558824,56.9231470220063,23.31328054503898,61.86364312055793,47,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Sep 15 2015,2015-09-15,78.246,4.533660151463915,9.026377801255164,32.96217054128437,56.9231470220063,23.31328054503898,61.86364312055793,48,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Sep 16 2015,2015-09-16,78.535,4.659840979478731,9.010491994978551,33.00606867932311,56.9231470220063,23.31328054503898,61.86364312055793,60,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Sep 17 2015,2015-09-17,80.039,4.390651727603744,8.881107131462137,33.03118686621473,56.9231470220063,23.31328054503898,61.86364312055793,48,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Sep 18 2015,2015-09-18,75.751,4.689512291016255,8.995489365336278,33.0954236393799,56.9231470220063,23.31328054503898,61.86364312055793,54,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Sep 19 2015,2015-09-19,76.656,4.80949056792867,8.992333530011805,33.14566685117375,56.9231470220063,23.31328054503898,61.86364312055793,64,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Sep 20 2015,2015-09-20,79.171,4.7561232227888235,8.825376715653068,33.16770394781291,56.9231470220063,23.31328054503898,61.86364312055793,57,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Sep 21 2015,2015-09-21,74.469,5.132709089638429,8.916068996801718,33.23194972755982,56.9231470220063,23.31328054503898,61.86364312055793,56,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Sep 22 2015,2015-09-22,75.755,5.310330840290437,8.872872542389342,33.278845327036436,56.9231470220063,23.31328054503898,61.86364312055793,46,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Sep 23 2015,2015-09-23,75.393,5.501814938685838,8.82191094281637,33.32526964543422,56.9231470220063,23.31328054503898,61.86364312055793,44,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Sep 24 2015,2015-09-24,74.739,5.742177417618581,8.781372692479547,33.37406044423221,56.9231470220063,23.31328054503898,61.86364312055793,45,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Sep 25 2015,2015-09-25,74.308,5.8226826875004045,8.73709629643559,33.42303395254858,56.9231470220063,23.31328054503898,61.86364312055793,67,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Sep 26 2015,2015-09-26,74.507,6.007819069547654,8.654403229139737,33.4662631170755,56.9231470220063,23.31328054503898,61.86364312055793,64,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Sep 27 2015,2015-09-27,71.543,6.289919658131879,8.7323471659374,33.53414384079701,56.9231470220063,23.31328054503898,61.86364312055793,54,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Sep 28 2015,2015-09-28,72.385,6.389357048941419,8.707132376340084,33.58947157369793,56.9231470220063,23.31328054503898,61.86364312055793,44,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Sep 29 2015,2015-09-29,70.834,6.518417523916283,8.748044838147509,33.65562382543013,56.9231470220063,23.31328054503898,61.86364312055793,59,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Sep 30 2015,2015-09-30,71.089,6.4724688075242875,8.730304955417312,33.71505105972158,56.9231470220063,23.31328054503898,61.86364312055793,56,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Oct 01 2015,2015-10-01,72.409,6.309401594301006,8.609977125618252,33.75835048792161,56.9231470220063,23.31328054503898,61.86364312055793,54,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Oct 02 2015,2015-10-02,76.636,6.200384114538656,8.34368480108273,33.76274995234901,56.9231470220063,23.31328054503898,61.86364312055793,56,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Oct 03 2015,2015-10-03,77.409,5.876775745919133,8.075298463070688,33.75904860159329,56.9231470220063,23.31328054503898,61.86364312055793,60,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
Oct 04 2015,2015-10-04,76.394,5.671696359288054,7.82815570762172,33.761202857426056,56.9231470220063,23.31328054503898,61.86364312055793,40,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,0,1,0
