date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
May 27 2015,2015-05-27,3.252,,,,0.9690906994115946,0.6151860608456209,0.8364904614435444,197,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
May 28 2015,2015-05-28,2.408,0.5967981233214462,0.5967981233214461,0.5967981233214462,0.9690906994115946,0.6151860608456209,0.8364904614435444,191,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
May 29 2015,2015-05-29,2.557,0.45047419459942434,0.5358125016304124,0.45047419459942434,0.9690906994115946,0.6151860608456209,0.8364904614435444,162,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
May 30 2015,2015-05-30,2.719,0.3679465540899476,0.4763210367394165,0.3679465540899476,0.9690906994115946,0.6151860608456209,0.8364904614435444,141,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
May 31 2015,2015-05-31,2.616,0.3229911763500669,0.4570235601759547,0.3229911763500669,0.9690906994115946,0.6151860608456209,0.8364904614435444,100,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Jun 01 2015,2015-06-01,2.636,0.29048442299028704,0.43933577917592886,0.29048442299028704,0.9690906994115946,0.6151860608456209,0.8364904614435444,120,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Jun 02 2015,2015-06-02,3.111,0.30770873674087756,0.3997349012662722,0.30770873674087756,0.9690906994115946,0.6151860608456209,0.8364904614435444,67,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Jun 03 2015,2015-06-03,2.293,0.3287404534192373,0.44441391867591545,0.3287404534192373,0.9690906994115946,0.6151860608456209,0.8364904614435444,94,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Jun 04 2015,2015-06-04,1.669,0.46091135566156083,0.586699222760016,0.46091135566156083,0.9690906994115946,0.6151860608456209,0.8364904614435444,165,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Jun 05 2015,2015-06-05,1.491,0.5553569022609596,0.6982196412836394,0.5553569022609596,0.9690906994115946,0.6151860608456209,0.8364904614435444,155,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Jun 06 2015,2015-06-06,1.615,0.5872365792421315,0.7480900974403374,0.5872365792421315,0.9690906994115946,0.6151860608456209,0.8364904614435444,156,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Jun 07 2015,2015-06-07,1.674,0.5975431707492699,0.7724916519064031,0.5975431707492699,0.9690906994115946,0.6151860608456209,0.8364904614435444,151,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Jun 08 2015,2015-06-08,1.738,0.5957181079189756,0.7803230626397634,0.5957181079189756,0.9690906994115946,0.6151860608456209,0.8364904614435444,99,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Jun 09 2015,2015-06-09,1.86,0.5838075900481274,0.7726010125075274,0.5838075900481274,0.9690906994115946,0.6151860608456209,0.8364904614435444,120,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Jun 10 2015,2015-06-10,1.612,0.5869187661808389,0.7828237010254273,0.5869187661808389,0.9690906994115946,0.6151860608456209,0.8364904614435444,137,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Jun 11 2015,2015-06-11,1.382,0.6041998531115348,0.808297340455259,0.6041998531115348,0.9690906994115946,0.6151860608456209,0.8364904614435444,129,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Jun 12 2015,2015-06-12,1.122,0.637321595567317,0.8503234222709619,0.637321595567317,0.9690906994115946,0.6151860608456209,0.8364904614435444,168,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Jun 13 2015,2015-06-13,1.122,0.6601333916499317,0.8784087112160333,0.6601333916499317,0.9690906994115946,0.6151860608456209,0.8364904614435444,195,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Jun 14 2015,2015-06-14,1.104,0.6771558166330702,0.8978766239435904,0.6771558166330702,0.9690906994115946,0.6151860608456209,0.8364904614435444,171,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Jun 15 2015,2015-06-15,1.193,0.6832921160012561,0.902204509530731,0.6832921160012561,0.9690906994115946,0.6151860608456209,0.8364904614435444,152,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Jun 16 2015,2015-06-16,1.136,0.6897637000486196,0.9058686295047099,0.6897637000486196,0.9690906994115946,0.6151860608456209,0.8364904614435444,140,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Jun 17 2015,2015-06-17,1.161,0.6922938047687646,0.9032191450862115,0.6922938047687646,0.9690906994115946,0.6151860608456209,0.8364904614435444,121,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Jun 18 2015,2015-06-18,1.168,0.6927049945584096,0.8967847905688289,0.6927049945584096,0.9690906994115946,0.6151860608456209,0.8364904614435444,147,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Jun 19 2015,2015-06-19,1.109,0.6943309990428803,0.8913073425037988,0.6943309990428803,0.9690906994115946,0.6151860608456209,0.8364904614435444,170,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Jun 20 2015,2015-06-20,1.034,0.6977811571928075,0.8876787460586041,0.6977811571928075,0.9690906994115946,0.6151860608456209,0.8364904614435444,168,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Jun 21 2015,2015-06-21,0.978,0.702041309325883,0.8844617775506083,0.702041309325883,0.9690906994115946,0.6151860608456209,0.8364904614435444,176,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Jun 22 2015,2015-06-22,1.007,0.7034956308066901,0.8764462400256323,0.7034956308066901,0.9690906994115946,0.6151860608456209,0.8364904614435444,160,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Jun 23 2015,2015-06-23,1.078,0.7013251808250289,0.8625369398749345,0.7013251808250289,0.9690906994115946,0.6151860608456209,0.8364904614435444,171,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Jun 24 2015,2015-06-24,1.111,0.6975754810227622,0.8459466700801889,0.6975754810227622,0.9690906994115946,0.6151860608456209,0.8364904614435444,153,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Jun 25 2015,2015-06-25,1.044,0.6954583372500289,0.8316655368836327,0.6954583372500289,0.9690906994115946,0.6151860608456209,0.8364904614435444,179,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Jun 26 2015,2015-06-26,1.096,0.6347315696554267,0.8141533978895013,0.6914082714644529,0.9690906994115946,0.6151860608456209,0.8364904614435444,199,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Jun 27 2015,2015-06-27,1.067,0.622591267371216,0.7973713779246979,0.6878827900615798,0.9690906994115946,0.6151860608456209,0.8364904614435444,207,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Jun 28 2015,2015-06-28,1.056,0.5987390159288124,0.780542851046,0.6843852389575849,0.9690906994115946,0.6151860608456209,0.8364904614435444,169,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Jun 29 2015,2015-06-29,1.012,0.5586759645208783,0.765070344680546,0.6817643103494861,0.9690906994115946,0.6151860608456209,0.8364904614435444,205,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Jun 30 2015,2015-06-30,1.009,0.5178978464044287,0.7491553981341994,0.6789287223884654,0.9690906994115946,0.6151860608456209,0.8364904614435444,202,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Jul 01 2015,2015-07-01,1.032,0.46486673903116754,0.7319361829901436,0.6753251397989303,0.9690906994115946,0.6151860608456209,0.8364904614435444,194,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Jul 02 2015,2015-07-02,1.053,0.32460933903464034,0.7138124269330016,0.6711396217568235,0.9690906994115946,0.6151860608456209,0.8364904614435444,165,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Jul 03 2015,2015-07-03,1.021,0.26333599009281133,0.6967598708574839,0.6675328367904135,0.9690906994115946,0.6151860608456209,0.8364904614435444,179,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Jul 04 2015,2015-07-04,1.041,0.2515312279234727,0.6789734249131791,0.6634318161114073,0.9690906994115946,0.6151860608456209,0.8364904614435444,170,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Jul 05 2015,2015-07-05,1.016,0.24777735881276602,0.6620494944949078,0.6597543593971851,0.9690906994115946,0.6151860608456209,0.8364904614435444,196,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Jul 06 2015,2015-07-06,1.012,0.23616066029562308,0.6452680850842646,0.6560827840388707,0.9690906994115946,0.6151860608456209,0.8364904614435444,203,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Jul 07 2015,2015-07-07,1.069,0.2164980449063598,0.6269739481810628,0.651403411244664,0.9690906994115946,0.6151860608456209,0.8364904614435444,203,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Jul 08 2015,2015-07-08,0.957,0.1882291218139502,0.6123021949419554,0.6486706194487241,0.9690906994115946,0.6151860608456209,0.8364904614435444,165,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Jul 09 2015,2015-07-09,0.958,0.12901857658278756,0.5974722579293598,0.6458108375904359,0.9690906994115946,0.6151860608456209,0.8364904614435444,205,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Jul 10 2015,2015-07-10,1.004,0.08463916649960272,0.5812253903862485,0.6420958368003673,0.9690906994115946,0.6151860608456209,0.8364904614435444,189,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Jul 11 2015,2015-07-11,0.996,0.062215827531285364,0.56539379864916,0.6384929724322821,0.9690906994115946,0.6151860608456209,0.8364904614435444,229,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Jul 12 2015,2015-07-12,0.951,0.06403882622572159,0.5510488390638504,0.6355868732522008,0.9690906994115946,0.6151860608456209,0.8364904614435444,207,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Jul 13 2015,2015-07-13,0.941,0.06583141129160178,0.5370542753400465,0.6327859958769746,0.9690906994115946,0.6151860608456209,0.8364904614435444,229,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Jul 14 2015,2015-07-14,0.987,0.06581200149083936,0.5218603265812405,0.6292461874781464,0.9690906994115946,0.6151860608456209,0.8364904614435444,173,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Jul 15 2015,2015-07-15,0.924,0.06296684038846248,0.5086464269006327,0.6266330163204437,0.9690906994115946,0.6151860608456209,0.8364904614435444,205,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Jul 16 2015,2015-07-16,0.903,0.06434055405847923,0.4961250083375281,0.6242899426941138,0.9690906994115946,0.6151860608456209,0.8364904614435444,181,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Jul 17 2015,2015-07-17,0.899,0.06322629490818243,0.4837149487648882,0.621942231049796,0.9690906994115946,0.6151860608456209,0.8364904614435444,193,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Jul 18 2015,2015-07-18,0.92,0.05897617870948219,0.47070900035120156,0.6192315911072805,0.9690906994115946,0.6151860608456209,0.8364904614435444,193,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Jul 19 2015,2015-07-19,0.891,0.05971927623492566,0.45867171584032496,0.6169015828258848,0.9690906994115946,0.6151860608456209,0.8364904614435444,208,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Jul 20 2015,2015-07-20,0.907,0.06185299591328332,0.44623344609516796,0.6143015211787768,0.9690906994115946,0.6151860608456209,0.8364904614435444,230,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Jul 21 2015,2015-07-21,0.896,0.06452154589792343,0.43423807699763417,0.6118220807077485,0.9690906994115946,0.6151860608456209,0.8364904614435444,198,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Jul 22 2015,2015-07-22,0.904,0.06658315171238435,0.4221638407246872,0.6092098548473325,0.9690906994115946,0.6151860608456209,0.8364904614435444,194,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Jul 23 2015,2015-07-23,0.873,0.0679406434653303,0.4111002661889335,0.6069809367119866,0.9690906994115946,0.6151860608456209,0.8364904614435444,191,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Jul 24 2015,2015-07-24,0.871,0.06671142175897482,0.40017511432961445,0.6047423310523965,0.9690906994115946,0.6151860608456209,0.8364904614435444,187,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Jul 25 2015,2015-07-25,0.879,0.06779011727383552,0.3891386372484714,0.602372802289291,0.9690906994115946,0.6151860608456209,0.8364904614435444,200,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Jul 26 2015,2015-07-26,0.877,0.06567968247224973,0.37830625660844064,0.6000077827364095,0.9690906994115946,0.6151860608456209,0.8364904614435444,188,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Jul 27 2015,2015-07-27,0.907,0.06350440296076072,0.36698338084343496,0.5972863384689364,0.9690906994115946,0.6151860608456209,0.8364904614435444,208,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Jul 28 2015,2015-07-28,0.902,0.06157694000378927,0.35602129899960366,0.5946248943468132,0.9690906994115946,0.6151860608456209,0.8364904614435444,223,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Jul 29 2015,2015-07-29,0.837,0.06410409099861726,0.3469116786071857,0.5927057375037308,0.9690906994115946,0.6151860608456209,0.8364904614435444,182,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Jul 30 2015,2015-07-30,0.772,0.07059012336893714,0.3401193898464624,0.5915792667480445,0.9690906994115946,0.6151860608456209,0.8364904614435444,205,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Jul 31 2015,2015-07-31,0.761,0.07557480118870993,0.33350098619944957,0.5905264091132081,0.9690906994115946,0.6151860608456209,0.8364904614435444,206,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Aug 01 2015,2015-08-01,0.743,0.07940966819159517,0.3273511913051199,0.5896391275762515,0.9690906994115946,0.6151860608456209,0.8364904614435444,199,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Aug 02 2015,2015-08-02,0.73,0.08434654841714302,0.32143130002318826,0.5888453344633271,0.9690906994115946,0.6151860608456209,0.8364904614435444,187,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Aug 03 2015,2015-08-03,0.733,0.08668147530424211,0.3150623094937425,0.5879314907082381,0.9690906994115946,0.6151860608456209,0.8364904614435444,189,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Aug 04 2015,2015-08-04,0.711,0.09049052150782985,0.3093572110111347,0.5872301399511787,0.9690906994115946,0.6151860608456209,0.8364904614435444,187,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Aug 05 2015,2015-08-05,0.739,0.09157118956648476,0.302267197874301,0.5860994713715859,0.9690906994115946,0.6151860608456209,0.8364904614435444,221,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Aug 06 2015,2015-08-06,0.72,0.08905042482167021,0.2957749143450048,0.5851434034672898,0.9690906994115946,0.6151860608456209,0.8364904614435444,183,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Aug 07 2015,2015-08-07,0.682,0.093789051636622,0.2906658396125513,0.5845978499094242,0.9690906994115946,0.6151860608456209,0.8364904614435444,219,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Aug 08 2015,2015-08-08,0.703,0.09618206514300268,0.2843859869232285,0.5837150677056128,0.9690906994115946,0.6151860608456209,0.8364904614435444,183,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Aug 09 2015,2015-08-09,0.704,0.09543705273363776,0.2779342607046336,0.5827607631155577,0.9690906994115946,0.6151860608456209,0.8364904614435444,226,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Aug 10 2015,2015-08-10,0.684,0.09508694750704372,0.2721266698040158,0.5819853600377297,0.9690906994115946,0.6151860608456209,0.8364904614435444,191,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Aug 11 2015,2015-08-11,0.662,0.097199735111509,0.26703260476731583,0.5814094363463589,0.9690906994115946,0.6151860608456209,0.8364904614435444,254,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Aug 12 2015,2015-08-12,0.689,0.09745567810755147,0.26069151035132887,0.5804557261181512,0.9690906994115946,0.6151860608456209,0.8364904614435444,201,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Aug 13 2015,2015-08-13,0.706,0.09365127905675343,0.25379043270581364,0.5792718279856406,0.9690906994115946,0.6151860608456209,0.8364904614435444,190,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Aug 14 2015,2015-08-14,0.643,0.09530420743085466,0.24916374043418577,0.5787441308448337,0.9690906994115946,0.6151860608456209,0.8364904614435444,204,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Aug 15 2015,2015-08-15,0.482,0.10887270326965232,0.2539969822382675,0.5802565455399668,0.9690906994115946,0.6151860608456209,0.8364904614435444,209,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Aug 16 2015,2015-08-16,0.462,0.12107687308236317,0.2583810967017632,0.5818962445193536,0.9690906994115946,0.6151860608456209,0.8364904614435444,234,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Aug 17 2015,2015-08-17,0.433,0.1319248349211243,0.2630585278995782,0.5837935091270321,0.9690906994115946,0.6151860608456209,0.8364904614435444,239,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Aug 18 2015,2015-08-18,0.501,0.13669103090925483,0.26137447889323906,0.5845670831468321,0.9690906994115946,0.6151860608456209,0.8364904614435444,226,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Aug 19 2015,2015-08-19,0.507,0.1390355160117157,0.2586070413003883,0.5851447844486928,0.9690906994115946,0.6151860608456209,0.8364904614435444,205,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Aug 20 2015,2015-08-20,0.502,0.14080274373632973,0.2555184257965033,0.5856778112853611,0.9690906994115946,0.6151860608456209,0.8364904614435444,236,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Aug 21 2015,2015-08-21,0.464,0.14286730842320902,0.2539321194292739,0.5865876638745343,0.9690906994115946,0.6151860608456209,0.8364904614435444,285,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Aug 22 2015,2015-08-22,0.501,0.14311550274668763,0.24975325381864563,0.5869223837399673,0.9690906994115946,0.6151860608456209,0.8364904614435444,273,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Aug 23 2015,2015-08-23,0.431,0.14576607381644896,0.24887860632365708,0.5880324510025563,0.9690906994115946,0.6151860608456209,0.8364904614435444,271,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Aug 24 2015,2015-08-24,0.416,0.14725716031612246,0.24802948030187633,0.5892109844061116,0.9690906994115946,0.6151860608456209,0.8364904614435444,279,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Aug 25 2015,2015-08-25,0.508,0.14329980227946482,0.24214598620640476,0.589175013333896,0.9690906994115946,0.6151860608456209,0.8364904614435444,222,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Aug 26 2015,2015-08-26,0.518,0.13582046973855,0.23591007072681117,0.5889635988409431,0.9690906994115946,0.6151860608456209,0.8364904614435444,264,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Aug 27 2015,2015-08-27,0.518,0.12693077124817115,0.22970559301342064,0.588692292890161,0.9690906994115946,0.6151860608456209,0.8364904614435444,232,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Aug 28 2015,2015-08-28,0.511,0.1211271014787527,0.22375046366381984,0.5884363479775357,0.9690906994115946,0.6151860608456209,0.8364904614435444,256,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Aug 29 2015,2015-08-29,0.532,0.11755812453283923,0.21729542231527657,0.5879180011156612,0.9690906994115946,0.6151860608456209,0.8364904614435444,239,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Aug 30 2015,2015-08-30,0.54,0.11375960234827281,0.21080082194084612,0.5872808870982246,0.9690906994115946,0.6151860608456209,0.8364904614435444,252,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Aug 31 2015,2015-08-31,0.527,0.11047561232933088,0.20472544280773583,0.5867266748124091,0.9690906994115946,0.6151860608456209,0.8364904614435444,240,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Sep 01 2015,2015-09-01,0.533,0.10717874210225209,0.19864158762498982,0.5860777786558079,0.9690906994115946,0.6151860608456209,0.8364904614435444,299,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Sep 02 2015,2015-09-02,0.558,0.10298566466473454,0.19231687377485068,0.5851759864048895,0.9690906994115946,0.6151860608456209,0.8364904614435444,218,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Sep 03 2015,2015-09-03,0.549,0.0995022381773356,0.18629144757371155,0.5843253427343508,0.9690906994115946,0.6151860608456209,0.8364904614435444,247,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Sep 04 2015,2015-09-04,0.555,0.09386508415267561,0.18036303506788595,0.5833993803816587,0.9690906994115946,0.6151860608456209,0.8364904614435444,235,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Sep 05 2015,2015-09-05,0.552,0.08874049082940687,0.1746457106623539,0.5824757895638861,0.9690906994115946,0.6151860608456209,0.8364904614435444,278,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Sep 06 2015,2015-09-06,0.535,0.08533250717991099,0.16934533449200398,0.581669289203638,0.9690906994115946,0.6151860608456209,0.8364904614435444,265,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Sep 07 2015,2015-09-07,0.551,0.08013769758804533,0.16395182273034406,0.5807102614617643,0.9690906994115946,0.6151860608456209,0.8364904614435444,221,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Sep 08 2015,2015-09-08,0.625,0.07582879233593792,0.15900659216016746,0.5792055981328437,0.9690906994115946,0.6151860608456209,0.8364904614435444,186,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Sep 09 2015,2015-09-09,0.571,0.07107836051382793,0.15381278724075345,0.5780715764757861,0.9690906994115946,0.6151860608456209,0.8364904614435444,212,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Sep 10 2015,2015-09-10,0.58,0.0675580635751451,0.1487684125269995,0.5768627134732605,0.9690906994115946,0.6151860608456209,0.8364904614435444,222,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Sep 11 2015,2015-09-11,0.514,0.06087848269440335,0.14484491812558753,0.5761367324177338,0.9690906994115946,0.6151860608456209,0.8364904614435444,242,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Sep 12 2015,2015-09-12,0.536,0.050761839681166446,0.14045397774849983,0.5752190463121257,0.9690906994115946,0.6151860608456209,0.8364904614435444,282,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Sep 13 2015,2015-09-13,0.541,0.04551065304113132,0.13609155472148157,0.5742485651662498,0.9690906994115946,0.6151860608456209,0.8364904614435444,237,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Sep 14 2015,2015-09-14,0.531,0.04503480135776869,0.13201655215096253,0.5733365792339029,0.9690906994115946,0.6151860608456209,0.8364904614435444,258,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Sep 15 2015,2015-09-15,0.522,0.043679027819592334,0.1282230841747161,0.5724748233969978,0.9690906994115946,0.6151860608456209,0.8364904614435444,216,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Sep 16 2015,2015-09-16,0.951,0.08757945489405947,0.156977462681829,0.5699240306905244,0.9690906994115946,0.6151860608456209,0.8364904614435444,702,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Sep 17 2015,2015-09-17,1.253,0.15662773788784176,0.22458532758010513,0.5679405584003546,0.9690906994115946,0.6151860608456209,0.8364904614435444,461,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Sep 18 2015,2015-09-18,1.343,0.21099614857301088,0.2803922269619153,0.5664014403313773,0.9690906994115946,0.6151860608456209,0.8364904614435444,573,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Sep 19 2015,2015-09-19,1.584,0.27714210637583964,0.35307186966739434,0.5665962130042037,0.9690906994115946,0.6151860608456209,0.8364904614435444,640,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Sep 20 2015,2015-09-20,1.61,0.3280197358794699,0.40513848645724115,0.5669773144714506,0.9690906994115946,0.6151860608456209,0.8364904614435444,566,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
Sep 21 2015,2015-09-21,1.474,0.3578361678037956,0.4271169258158812,0.5662089692987787,0.9690906994115946,0.6151860608456209,0.8364904614435444,393,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Well-Worn,0,1,0
