date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Nov 12 2014,2014-11-12,16.822,73,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Nov 13 2014,2014-11-13,18.456,45,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Nov 14 2014,2014-11-14,19.463,31,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Nov 15 2014,2014-11-15,17.339,31,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Nov 16 2014,2014-11-16,16.317,28,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Nov 17 2014,2014-11-17,16.651,24,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Nov 18 2014,2014-11-18,17.982,19,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Nov 19 2014,2014-11-19,16.229,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Nov 20 2014,2014-11-20,13.141,28,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Nov 21 2014,2014-11-21,13.575,26,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Nov 22 2014,2014-11-22,13.264,28,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Nov 23 2014,2014-11-23,12.682,36,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Nov 24 2014,2014-11-24,13.796,32,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Nov 25 2014,2014-11-25,14.656,22,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Nov 26 2014,2014-11-26,14.384,27,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Nov 27 2014,2014-11-27,13.576,45,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Nov 28 2014,2014-11-28,14.677,26,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Nov 29 2014,2014-11-29,18.688,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Nov 30 2014,2014-11-30,13.284,54,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Dec 01 2014,2014-12-01,13.295,35,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Dec 02 2014,2014-12-02,13.729,25,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Dec 03 2014,2014-12-03,14.021,30,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Dec 04 2014,2014-12-04,14.738,33,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Dec 05 2014,2014-12-05,15.342,30,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Dec 06 2014,2014-12-06,15.874,34,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Dec 07 2014,2014-12-07,14.383,22,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Dec 08 2014,2014-12-08,14.19,26,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Dec 09 2014,2014-12-09,13.393,39,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Dec 10 2014,2014-12-10,12.488,51,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Dec 11 2014,2014-12-11,12.787,32,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Dec 12 2014,2014-12-12,12.009,47,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Dec 13 2014,2014-12-13,12.316,36,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Dec 14 2014,2014-12-14,10.993,39,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Dec 15 2014,2014-12-15,11.381,33,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Dec 16 2014,2014-12-16,10.531,43,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Dec 17 2014,2014-12-17,10.861,40,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Dec 18 2014,2014-12-18,10.511,35,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Dec 19 2014,2014-12-19,10.66,48,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Dec 20 2014,2014-12-20,10.604,47,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Dec 21 2014,2014-12-21,10.686,30,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Dec 22 2014,2014-12-22,10.93,39,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Dec 23 2014,2014-12-23,11.315,40,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Dec 24 2014,2014-12-24,11.912,45,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Dec 25 2014,2014-12-25,12.877,53,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Dec 26 2014,2014-12-26,12.526,59,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Dec 27 2014,2014-12-27,12.122,43,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Dec 28 2014,2014-12-28,11.792,41,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Dec 29 2014,2014-12-29,11.777,37,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Dec 30 2014,2014-12-30,11.691,49,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Dec 31 2014,2014-12-31,11.475,40,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 01 2015,2015-01-01,10.671,40,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 02 2015,2015-01-02,10.898,52,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 03 2015,2015-01-03,10.389,62,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 04 2015,2015-01-04,10.352,60,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 05 2015,2015-01-05,10.905,39,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 06 2015,2015-01-06,10.834,56,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 07 2015,2015-01-07,10.613,46,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 08 2015,2015-01-08,10.842,51,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 09 2015,2015-01-09,9.973,71,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 10 2015,2015-01-10,10.011,67,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 11 2015,2015-01-11,9.134,82,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 12 2015,2015-01-12,9.334,66,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 13 2015,2015-01-13,9.609,51,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 14 2015,2015-01-14,9.591,68,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 15 2015,2015-01-15,9.684,45,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 16 2015,2015-01-16,9.125,70,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 17 2015,2015-01-17,9.479,59,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 18 2015,2015-01-18,8.958,53,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 19 2015,2015-01-19,8.939,62,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 20 2015,2015-01-20,9.042,50,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 21 2015,2015-01-21,9.393,37,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 22 2015,2015-01-22,9.029,36,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 23 2015,2015-01-23,9.367,63,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 24 2015,2015-01-24,9.634,54,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 25 2015,2015-01-25,9.041,53,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 26 2015,2015-01-26,8.768,58,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 27 2015,2015-01-27,8.692,53,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 28 2015,2015-01-28,8.691,47,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 29 2015,2015-01-29,8.73,59,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 30 2015,2015-01-30,9.057,60,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 31 2015,2015-01-31,9.045,65,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Feb 01 2015,2015-02-01,8.766,61,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Feb 02 2015,2015-02-02,8.85,40,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Feb 03 2015,2015-02-03,8.879,45,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Feb 04 2015,2015-02-04,8.917,70,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Feb 05 2015,2015-02-05,8.827,54,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Feb 06 2015,2015-02-06,8.978,53,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Feb 07 2015,2015-02-07,8.988,68,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Feb 08 2015,2015-02-08,8.417,56,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Feb 09 2015,2015-02-09,8.153,66,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Feb 10 2015,2015-02-10,8.882,31,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Feb 11 2015,2015-02-11,8.637,52,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Feb 12 2015,2015-02-12,8.823,44,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Feb 13 2015,2015-02-13,8.434,69,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Feb 14 2015,2015-02-14,8.629,74,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Feb 15 2015,2015-02-15,8.693,55,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Feb 16 2015,2015-02-16,8.69,63,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Feb 17 2015,2015-02-17,8.707,46,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Feb 18 2015,2015-02-18,8.622,48,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Feb 19 2015,2015-02-19,8.799,58,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Feb 20 2015,2015-02-20,8.804,60,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Feb 21 2015,2015-02-21,8.714,70,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Feb 22 2015,2015-02-22,8.814,60,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Feb 23 2015,2015-02-23,9.118,41,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Feb 24 2015,2015-02-24,8.853,69,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Feb 25 2015,2015-02-25,9.054,45,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Feb 26 2015,2015-02-26,8.686,58,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Feb 27 2015,2015-02-27,8.812,60,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Feb 28 2015,2015-02-28,9.183,54,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Mar 01 2015,2015-03-01,8.904,74,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Mar 02 2015,2015-03-02,9.303,49,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Mar 03 2015,2015-03-03,8.967,46,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Mar 04 2015,2015-03-04,9.35,41,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Mar 05 2015,2015-03-05,9.204,48,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Mar 06 2015,2015-03-06,8.677,73,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Mar 07 2015,2015-03-07,8.998,72,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Mar 08 2015,2015-03-08,8.647,54,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Mar 09 2015,2015-03-09,8.55,62,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Mar 10 2015,2015-03-10,8.73,51,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Mar 11 2015,2015-03-11,8.922,41,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Mar 12 2015,2015-03-12,8.891,55,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Mar 13 2015,2015-03-13,9.166,55,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Mar 14 2015,2015-03-14,9.234,77,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Mar 15 2015,2015-03-15,8.897,71,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Mar 16 2015,2015-03-16,9.072,55,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Mar 17 2015,2015-03-17,9.767,54,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Mar 18 2015,2015-03-18,9.735,58,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Mar 19 2015,2015-03-19,9.816,52,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Mar 20 2015,2015-03-20,9.936,60,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Mar 21 2015,2015-03-21,9.3,59,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Mar 22 2015,2015-03-22,9.547,54,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Mar 23 2015,2015-03-23,9.322,56,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Mar 24 2015,2015-03-24,10.201,47,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Mar 25 2015,2015-03-25,10.44,44,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Mar 26 2015,2015-03-26,9.694,48,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Mar 27 2015,2015-03-27,9.839,70,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Mar 28 2015,2015-03-28,10.265,58,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Mar 29 2015,2015-03-29,10.026,47,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Mar 30 2015,2015-03-30,10.033,39,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Mar 31 2015,2015-03-31,10.008,55,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Apr 01 2015,2015-04-01,8.877,74,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Apr 02 2015,2015-04-02,8.758,52,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Apr 03 2015,2015-04-03,8.588,82,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Apr 04 2015,2015-04-04,8.534,88,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Apr 05 2015,2015-04-05,8.764,83,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Apr 06 2015,2015-04-06,9.222,63,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Apr 07 2015,2015-04-07,9.416,73,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Apr 08 2015,2015-04-08,9.599,61,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Apr 09 2015,2015-04-09,9.687,61,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Apr 10 2015,2015-04-10,9.594,52,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Apr 11 2015,2015-04-11,9.25,76,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Apr 12 2015,2015-04-12,9.189,53,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Apr 13 2015,2015-04-13,9.308,39,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Apr 14 2015,2015-04-14,8.394,39,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Apr 15 2015,2015-04-15,8.097,61,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Apr 16 2015,2015-04-16,7.674,86,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Apr 17 2015,2015-04-17,7.533,95,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Apr 18 2015,2015-04-18,7.995,80,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Apr 19 2015,2015-04-19,8.236,37,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Apr 20 2015,2015-04-20,8.105,53,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Apr 21 2015,2015-04-21,7.874,57,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Apr 22 2015,2015-04-22,8.502,44,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Apr 23 2015,2015-04-23,8.359,49,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Apr 24 2015,2015-04-24,8.857,67,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Apr 25 2015,2015-04-25,8.523,75,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Apr 26 2015,2015-04-26,8.676,64,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Apr 27 2015,2015-04-27,8.765,52,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Apr 28 2015,2015-04-28,9.224,60,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Apr 29 2015,2015-04-29,9.291,50,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Apr 30 2015,2015-04-30,9.5,54,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
May 01 2015,2015-05-01,9.302,51,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
May 02 2015,2015-05-02,9.668,48,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
May 03 2015,2015-05-03,9.137,57,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
May 04 2015,2015-05-04,9.259,68,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
May 05 2015,2015-05-05,9.198,54,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
May 06 2015,2015-05-06,9.831,49,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
May 07 2015,2015-05-07,9.891,45,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
May 08 2015,2015-05-08,9.852,60,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
May 09 2015,2015-05-09,9.957,63,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
May 10 2015,2015-05-10,9.745,45,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
May 11 2015,2015-05-11,9.717,62,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
May 12 2015,2015-05-12,9.905,45,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
May 13 2015,2015-05-13,9.79,43,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
May 14 2015,2015-05-14,9.971,42,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
May 15 2015,2015-05-15,10.357,42,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
May 16 2015,2015-05-16,10.378,59,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
May 17 2015,2015-05-17,9.823,61,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
May 18 2015,2015-05-18,10.061,50,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
May 19 2015,2015-05-19,10.303,44,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
May 20 2015,2015-05-20,10.377,40,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
May 21 2015,2015-05-21,10.209,56,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
May 22 2015,2015-05-22,10.351,58,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
May 23 2015,2015-05-23,10.447,55,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
May 24 2015,2015-05-24,10.038,56,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
May 25 2015,2015-05-25,10.097,54,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
May 26 2015,2015-05-26,10.399,42,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
May 27 2015,2015-05-27,6.694,132,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
May 28 2015,2015-05-28,8.009,70,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
May 29 2015,2015-05-29,8.939,70,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
May 30 2015,2015-05-30,9.245,56,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
May 31 2015,2015-05-31,9.046,65,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jun 01 2015,2015-06-01,9.728,68,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jun 02 2015,2015-06-02,9.67,51,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jun 03 2015,2015-06-03,9.492,57,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jun 04 2015,2015-06-04,9.296,47,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jun 05 2015,2015-06-05,8.839,53,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jun 06 2015,2015-06-06,8.9,55,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jun 07 2015,2015-06-07,8.966,46,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jun 08 2015,2015-06-08,9.142,61,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jun 09 2015,2015-06-09,9.333,61,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jun 10 2015,2015-06-10,9.477,50,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jun 11 2015,2015-06-11,8.77,58,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jun 12 2015,2015-06-12,8.421,55,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jun 13 2015,2015-06-13,8.406,68,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jun 14 2015,2015-06-14,7.882,51,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jun 15 2015,2015-06-15,7.973,63,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jun 16 2015,2015-06-16,8.145,42,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jun 17 2015,2015-06-17,8.149,61,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jun 18 2015,2015-06-18,8.412,45,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jun 19 2015,2015-06-19,8.323,58,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jun 20 2015,2015-06-20,8.352,64,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jun 21 2015,2015-06-21,8.021,61,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
