date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
May 27 2015,2015-05-27,1.017,,,,0.6604087955370003,0.709803246123491,0.3926561800545779,74,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
May 28 2015,2015-05-28,0.9,0.08273149339882593,0.082731493398826,0.08273149339882593,0.6604087955370003,0.709803246123491,0.3926561800545779,58,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
May 29 2015,2015-05-29,0.82,0.09907741081262324,0.11395247466240918,0.09907741081262324,0.6604087955370003,0.709803246123491,0.3926561800545779,71,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
May 30 2015,2015-05-30,0.878,0.08269774281482327,0.10637738178916283,0.08269774281482327,0.6604087955370003,0.709803246123491,0.3926561800545779,57,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
May 31 2015,2015-05-31,0.891,0.07184497198830263,0.09954648846031175,0.07184497198830263,0.6604087955370003,0.709803246123491,0.3926561800545779,48,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Jun 01 2015,2015-06-01,1.007,0.07742717008044821,0.08915151831527061,0.07742717008044821,0.6604087955370003,0.709803246123491,0.3926561800545779,18,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Jun 02 2015,2015-06-02,1.051,0.08655193871449725,0.08407160059943967,0.08655193871449725,0.6604087955370003,0.709803246123491,0.3926561800545779,36,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Jun 03 2015,2015-06-03,0.825,0.08949371486311197,0.0936356515801451,0.08949371486311197,0.6604087955370003,0.709803246123491,0.3926561800545779,14,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Jun 04 2015,2015-06-04,0.583,0.14106627677954936,0.14989791222536483,0.14106627677954936,0.6604087955370003,0.709803246123491,0.3926561800545779,45,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Jun 05 2015,2015-06-05,0.495,0.18154708602575922,0.1961062484334441,0.18154708602575922,0.6604087955370003,0.709803246123491,0.3926561800545779,50,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Jun 06 2015,2015-06-06,0.518,0.19870974721025542,0.21924680231369087,0.19870974721025542,0.6604087955370003,0.709803246123491,0.3926561800545779,66,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Jun 07 2015,2015-06-07,0.582,0.2012235866348222,0.22606936652052062,0.2012235866348222,0.6604087955370003,0.709803246123491,0.3926561800545779,45,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Jun 08 2015,2015-06-08,0.581,0.20177691413272,0.23007132463194377,0.20177691413272,0.6604087955370003,0.709803246123491,0.3926561800545779,25,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Jun 09 2015,2015-06-09,0.595,0.20010751231154833,0.23073497222859526,0.20010751231154833,0.6604087955370003,0.709803246123491,0.3926561800545779,36,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Jun 10 2015,2015-06-10,0.523,0.20288788834746943,0.23656850225691264,0.20288788834746943,0.6604087955370003,0.709803246123491,0.3926561800545779,42,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Jun 11 2015,2015-06-11,0.415,0.2132558615841543,0.2510919885381066,0.2132558615841543,0.6604087955370003,0.709803246123491,0.3926561800545779,49,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Jun 12 2015,2015-06-12,0.372,0.2240030691754021,0.2654647988922921,0.2240030691754021,0.6604087955370003,0.709803246123491,0.3926561800545779,46,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Jun 13 2015,2015-06-13,0.323,0.2355914265448509,0.28029366968557295,0.2355914265448509,0.6604087955370003,0.709803246123491,0.3926561800545779,74,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Jun 14 2015,2015-06-14,0.328,0.2433598639706491,0.28984254003624976,0.2433598639706491,0.6604087955370003,0.709803246123491,0.3926561800545779,69,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Jun 15 2015,2015-06-15,0.347,0.24754658785346792,0.2943612884355173,0.24754658785346792,0.6604087955370003,0.709803246123491,0.3926561800545779,51,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Jun 16 2015,2015-06-16,0.338,0.250852261586092,0.2973683524828891,0.250852261586092,0.6604087955370003,0.709803246123491,0.3926561800545779,51,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Jun 17 2015,2015-06-17,0.335,0.2531633457941327,0.2987117022397513,0.2531633457941327,0.6604087955370003,0.709803246123491,0.3926561800545779,38,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Jun 18 2015,2015-06-18,0.327,0.2549684317435606,0.2990725320387681,0.2549684317435606,0.6604087955370003,0.709803246123491,0.3926561800545779,36,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Jun 19 2015,2015-06-19,0.294,0.2576182681826917,0.3003613698468397,0.2576182681826917,0.6604087955370003,0.709803246123491,0.3926561800545779,66,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Jun 20 2015,2015-06-20,0.287,0.25973729035315657,0.30061264336926247,0.25973729035315657,0.6604087955370003,0.709803246123491,0.3926561800545779,53,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Jun 21 2015,2015-06-21,0.277,0.26157250208336846,0.30020665271428604,0.26157250208336846,0.6604087955370003,0.709803246123491,0.3926561800545779,60,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Jun 22 2015,2015-06-22,0.275,0.2628440819117131,0.2987486404166311,0.2628440819117131,0.6604087955370003,0.709803246123491,0.3926561800545779,53,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Jun 23 2015,2015-06-23,0.324,0.26183493730122104,0.2937087704349639,0.26183493730122104,0.6604087955370003,0.709803246123491,0.3926561800545779,46,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Jun 24 2015,2015-06-24,0.324,0.2606356146909324,0.2883169951048416,0.2606356146909324,0.6604087955370003,0.709803246123491,0.3926561800545779,44,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Jun 25 2015,2015-06-25,0.288,0.26039602906730924,0.28435353492449894,0.26039602906730924,0.6604087955370003,0.709803246123491,0.3926561800545779,53,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Jun 26 2015,2015-06-26,0.295,0.24758459833627233,0.27956855950170084,0.2596926222758669,0.6604087955370003,0.709803246123491,0.3926561800545779,67,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Jun 27 2015,2015-06-27,0.288,0.23970840523483916,0.27476453236616744,0.2590127016906637,0.6604087955370003,0.709803246123491,0.3926561800545779,70,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Jun 28 2015,2015-06-28,0.297,0.23404784116505534,0.2692572039801403,0.25792393757803395,0.6604087955370003,0.709803246123491,0.3926561800545779,54,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Jun 29 2015,2015-06-29,0.333,0.22259440977789133,0.26227189016159425,0.2558998122385855,0.6604087955370003,0.709803246123491,0.3926561800545779,53,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Jun 30 2015,2015-06-30,0.293,0.2087597750481661,0.25674207770323737,0.2547578088625952,0.6604087955370003,0.709803246123491,0.3926561800545779,51,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Jul 01 2015,2015-07-01,0.302,0.18014038267768934,0.25073934447654145,0.25333016288742927,0.6604087955370003,0.709803246123491,0.3926561800545779,49,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Jul 02 2015,2015-07-02,0.294,0.1352320100853497,0.24497096696193962,0.2520282856283333,0.6604087955370003,0.709803246123491,0.3926561800545779,52,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Jul 03 2015,2015-07-03,0.37,0.10721286700100273,0.23724057883996308,0.24939198324861425,0.6604087955370003,0.709803246123491,0.3926561800545779,36,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Jul 04 2015,2015-07-04,0.306,0.10024363424625297,0.23122433792959252,0.2478321582794753,0.6604087955370003,0.709803246123491,0.3926561800545779,44,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Jul 05 2015,2015-07-05,0.268,0.09858358376781469,0.22658579079456387,0.2470190016567292,0.6604087955370003,0.709803246123491,0.3926561800545779,51,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Jul 06 2015,2015-07-06,0.281,0.09462300271962494,0.22130330237312548,0.24586698019705597,0.6604087955370003,0.709803246123491,0.3926561800545779,42,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Jul 07 2015,2015-07-07,0.3,0.08406948412426193,0.21538017768857265,0.2443351273794759,0.6604087955370003,0.709803246123491,0.3926561800545779,59,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Jul 08 2015,2015-07-08,1.144,0.16436740804547048,0.28080383766940714,0.26236914472992495,0.6604087955370003,0.709803246123491,0.3926561800545779,42,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Jul 09 2015,2015-07-09,0.277,0.15871982471834034,0.2745836957369056,0.2612047061599093,0.6604087955370003,0.709803246123491,0.3926561800545779,53,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Jul 10 2015,2015-07-10,0.334,0.15522606428845237,0.26660007003232217,0.25914871905116293,0.6604087955370003,0.709803246123491,0.3926561800545779,64,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Jul 11 2015,2015-07-11,0.281,0.15495693135420768,0.2602618719704411,0.2578910800682024,0.6604087955370003,0.709803246123491,0.3926561800545779,45,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Jul 12 2015,2015-07-12,0.266,0.1553331014748405,0.2544042717935071,0.2568627291173648,0.6604087955370003,0.709803246123491,0.3926561800545779,55,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Jul 13 2015,2015-07-13,0.271,0.1557404413037001,0.24828881772466713,0.25571951056793923,0.6604087955370003,0.709803246123491,0.3926561800545779,65,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Jul 14 2015,2015-07-14,0.261,0.15627135624166444,0.24248105827815802,0.2547144109045442,0.6604087955370003,0.709803246123491,0.3926561800545779,54,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Jul 15 2015,2015-07-15,0.236,0.15714779630989886,0.237538103352512,0.2540991779697407,0.6604087955370003,0.709803246123491,0.3926561800545779,55,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Jul 16 2015,2015-07-16,0.251,0.1577115401137706,0.23189663444703704,0.2531833715073783,0.6604087955370003,0.709803246123491,0.3926561800545779,68,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Jul 17 2015,2015-07-17,0.261,0.15808969155107058,0.22590533852715874,0.2520888443484702,0.6604087955370003,0.709803246123491,0.3926561800545779,58,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Jul 18 2015,2015-07-18,0.229,0.1589537668631983,0.22101247839182023,0.25146942180232673,0.6604087955370003,0.709803246123491,0.3926561800545779,45,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Jul 19 2015,2015-07-19,0.227,0.1597552726091905,0.2160888422456145,0.2508379701752134,0.6604087955370003,0.709803246123491,0.3926561800545779,58,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Jul 20 2015,2015-07-20,0.258,0.16001597980546645,0.21013556410545825,0.24971950324920622,0.6604087955370003,0.709803246123491,0.3926561800545779,71,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Jul 21 2015,2015-07-21,0.251,0.1602917777772413,0.204447653703847,0.24868608230551936,0.6604087955370003,0.709803246123491,0.3926561800545779,45,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Jul 22 2015,2015-07-22,0.239,0.1607189629678815,0.1991620472496505,0.24780290696792562,0.6604087955370003,0.709803246123491,0.3926561800545779,45,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Jul 23 2015,2015-07-23,0.223,0.16150689818369846,0.19440592254407377,0.24712473858080822,0.6604087955370003,0.709803246123491,0.3926561800545779,57,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Jul 24 2015,2015-07-24,0.236,0.16200964920887154,0.18922930705821467,0.2462415493837279,0.6604087955370003,0.709803246123491,0.3926561800545779,44,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Jul 25 2015,2015-07-25,0.222,0.16269979406411597,0.1845137506179998,0.24552906325719326,0.6604087955370003,0.709803246123491,0.3926561800545779,39,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Jul 26 2015,2015-07-26,0.224,0.16333732460523345,0.17974038021627792,0.24476733794927782,0.6604087955370003,0.709803246123491,0.3926561800545779,55,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Jul 27 2015,2015-07-27,0.221,0.16397471069383363,0.17508162040020894,0.24402585503799135,0.6604087955370003,0.709803246123491,0.3926561800545779,67,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Jul 28 2015,2015-07-28,0.223,0.16455413810602298,0.170394199384223,0.2432413204818609,0.6604087955370003,0.709803246123491,0.3926561800545779,51,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Jul 29 2015,2015-07-29,0.224,0.16491349526203194,0.16572800599998808,0.2424305312867998,0.6604087955370003,0.709803246123491,0.3926561800545779,54,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Jul 30 2015,2015-07-30,0.294,0.16491371481272665,0.1602946141953587,0.2409436676103742,0.6604087955370003,0.709803246123491,0.3926561800545779,45,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Jul 31 2015,2015-07-31,0.188,0.16599633010761233,0.15710642486817114,0.24058635055753286,0.6604087955370003,0.709803246123491,0.3926561800545779,56,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Aug 01 2015,2015-08-01,0.2,0.16677751715949324,0.15336723560355528,0.2400394491172633,0.6604087955370003,0.709803246123491,0.3926561800545779,59,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Aug 02 2015,2015-08-02,0.197,0.16674711047144034,0.14970415288885547,0.23950761744618854,0.6604087955370003,0.709803246123491,0.3926561800545779,65,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Aug 03 2015,2015-08-03,0.216,0.16706816352724965,0.14548229558533626,0.23873470813764225,0.6604087955370003,0.709803246123491,0.3926561800545779,67,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Aug 04 2015,2015-08-04,0.209,0.16752156834888152,0.1415050895394748,0.23803011448916864,0.6604087955370003,0.709803246123491,0.3926561800545779,57,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Aug 05 2015,2015-08-05,0.205,0.16799854952849497,0.1376842836677228,0.2373587933502446,0.6604087955370003,0.709803246123491,0.3926561800545779,50,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Aug 06 2015,2015-08-06,0.191,0.16855582996767562,0.1343184528172013,0.23683301533316614,0.6604087955370003,0.709803246123491,0.3926561800545779,50,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Aug 07 2015,2015-08-07,0.19,0.03398791198234421,0.1309765886245689,0.23630095707285328,0.6604087955370003,0.709803246123491,0.3926561800545779,57,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Aug 08 2015,2015-08-08,0.18,0.03464260880516398,0.12796477376141877,0.23586627339728672,0.6604087955370003,0.709803246123491,0.3926561800545779,54,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Aug 09 2015,2015-08-09,0.187,0.03004267080280246,0.12469354496168786,0.23533308041739215,0.6604087955370003,0.709803246123491,0.3926561800545779,63,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Aug 10 2015,2015-08-10,0.197,0.02889260733510795,0.12116898693816082,0.234680907661984,0.6604087955370003,0.709803246123491,0.3926561800545779,76,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Aug 11 2015,2015-08-11,0.199,0.028268824467629607,0.11765858623993754,0.23400076604556483,0.6604087955370003,0.709803246123491,0.3926561800545779,46,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Aug 12 2015,2015-08-12,0.19,0.02744836322402864,0.11443178312753848,0.23340287472823026,0.6604087955370003,0.709803246123491,0.3926561800545779,64,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Aug 13 2015,2015-08-13,0.195,0.026765499323252628,0.1111283769252048,0.23274709449691167,0.6604087955370003,0.709803246123491,0.3926561800545779,57,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Aug 14 2015,2015-08-14,0.187,0.02716962468911148,0.10808040559858097,0.23216189483072458,0.6604087955370003,0.709803246123491,0.3926561800545779,52,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Aug 15 2015,2015-08-15,0.182,0.027124341191216466,0.10520624809087593,0.23161667193025937,0.6604087955370003,0.709803246123491,0.3926561800545779,58,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Aug 16 2015,2015-08-16,0.159,0.027527645456302093,0.1031400927410443,0.23129694035174678,0.6604087955370003,0.709803246123491,0.3926561800545779,61,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Aug 17 2015,2015-08-17,0.152,0.029361872219426672,0.1012814654964523,0.231033421108539,0.6604087955370003,0.709803246123491,0.3926561800545779,61,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Aug 18 2015,2015-08-18,0.157,0.030625359486514066,0.09912059631382707,0.23069607651383134,0.6604087955370003,0.709803246123491,0.3926561800545779,60,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Aug 19 2015,2015-08-19,0.146,0.030959818229887023,0.09734763101381791,0.2304570741487666,0.6604087955370003,0.709803246123491,0.3926561800545779,73,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Aug 20 2015,2015-08-20,0.148,0.031140929197190446,0.0953912912420908,0.2301763747101171,0.6604087955370003,0.709803246123491,0.3926561800545779,54,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Aug 21 2015,2015-08-21,0.116,0.03373214299839888,0.09492338014270185,0.23022918279517035,0.6604087955370003,0.709803246123491,0.3926561800545779,48,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Aug 22 2015,2015-08-22,0.127,0.035516808389282166,0.09358283734116105,0.23012581062265391,0.6604087955370003,0.709803246123491,0.3926561800545779,80,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Aug 23 2015,2015-08-23,0.12,0.03685797532187102,0.09242672298649199,0.23007396443608766,0.6604087955370003,0.709803246123491,0.3926561800545779,61,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Aug 24 2015,2015-08-24,0.128,0.03786722113889105,0.09072956261804048,0.22991053028315422,0.6604087955370003,0.709803246123491,0.3926561800545779,75,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Aug 25 2015,2015-08-25,0.146,0.037779517652069855,0.08832235665668273,0.2295495924296434,0.6604087955370003,0.709803246123491,0.3926561800545779,74,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Aug 26 2015,2015-08-26,0.153,0.0374261571815673,0.08576396007696772,0.22911311459309253,0.6604087955370003,0.709803246123491,0.3926561800545779,72,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Aug 27 2015,2015-08-27,0.269,0.040087777252643245,0.08578489921322192,0.22797574415976515,0.6604087955370003,0.709803246123491,0.3926561800545779,107,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Aug 28 2015,2015-08-28,0.171,0.03932138431398222,0.08306937580462949,0.22739167588586565,0.6604087955370003,0.709803246123491,0.3926561800545779,97,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Aug 29 2015,2015-08-29,0.182,0.032916491342470315,0.08035153581702335,0.22672411618533747,0.6604087955370003,0.709803246123491,0.3926561800545779,67,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Aug 30 2015,2015-08-30,0.177,0.032842081219841224,0.0777476317032434,0.22609293229795513,0.6604087955370003,0.709803246123491,0.3926561800545779,68,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Aug 31 2015,2015-08-31,0.161,0.03262502036816317,0.0754417504568555,0.22558079392454686,0.6604087955370003,0.709803246123491,0.3926561800545779,66,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Sep 01 2015,2015-09-01,0.181,0.03237547319141282,0.07297066855972427,0.22492020980440092,0.6604087955370003,0.709803246123491,0.3926561800545779,58,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Sep 02 2015,2015-09-02,0.176,0.03139640875575892,0.07060253803076061,0.22429490840614333,0.6604087955370003,0.709803246123491,0.3926561800545779,65,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Sep 03 2015,2015-09-03,2.993,0.5160528407854748,0.705439018363088,0.3476647164302197,0.6604087955370003,0.709803246123491,0.3926561800545779,70,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Sep 04 2015,2015-09-04,0.2,0.5160738608814222,0.6835377923614443,0.3462601588744544,0.6604087955370003,0.709803246123491,0.3926561800545779,61,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Sep 05 2015,2015-09-05,0.196,0.5160498338673143,0.6622941191486152,0.34488881230877316,0.6604087955370003,0.709803246123491,0.3926561800545779,67,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Sep 06 2015,2015-09-06,5.58,1.0984742108734382,1.456822243040372,0.6190909340462944,0.6604087955370003,0.709803246123491,0.3926561800545779,57,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Sep 07 2015,2015-09-07,0.204,1.0982831581164754,1.414084409770529,0.6163825215735915,0.6604087955370003,0.709803246123491,0.3926561800545779,58,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Sep 08 2015,2015-09-08,0.186,1.0982913040290117,1.3726258084991858,0.6137659612003628,0.6604087955370003,0.709803246123491,0.3926561800545779,49,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Sep 09 2015,2015-09-09,0.182,1.0984119471979201,1.3321252364675844,0.6111948991622107,0.6604087955370003,0.709803246123491,0.3926561800545779,40,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Sep 10 2015,2015-09-10,0.172,1.098631868101957,1.2927102670199095,0.6086886764009157,0.6604087955370003,0.709803246123491,0.3926561800545779,68,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Sep 11 2015,2015-09-11,0.187,1.0986559714843227,1.2538807810979709,0.6061631515979343,0.6604087955370003,0.709803246123491,0.3926561800545779,69,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Sep 12 2015,2015-09-12,0.187,1.0987195708652409,1.2159764134873743,0.6036681819262968,0.6604087955370003,0.709803246123491,0.3926561800545779,70,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Sep 13 2015,2015-09-13,0.191,1.0986875289211655,1.1789317170946665,0.601191037763016,0.6604087955370003,0.709803246123491,0.3926561800545779,77,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Sep 14 2015,2015-09-14,0.203,1.0985213258959865,1.1426295583751485,0.5987091599007469,0.6604087955370003,0.709803246123491,0.3926561800545779,48,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Sep 15 2015,2015-09-15,0.197,1.0982020394901069,1.1073828689372895,0.5962741060316217,0.6604087955370003,0.709803246123491,0.3926561800545779,58,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Sep 16 2015,2015-09-16,1.135,1.103769949898461,1.0842717748572022,0.5977903562709664,0.6604087955370003,0.709803246123491,0.3926561800545779,64,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Sep 17 2015,2015-09-17,0.184,1.1035092904108188,1.051743655361545,0.5954554102130007,0.6604087955370003,0.709803246123491,0.3926561800545779,48,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Sep 18 2015,2015-09-18,0.156,1.1034064475549104,1.020521997714583,0.5932370179112981,0.6604087955370003,0.709803246123491,0.3926561800545779,75,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Sep 19 2015,2015-09-19,0.168,1.1032047964854512,0.9897769137947245,0.591002825420634,0.6604087955370003,0.709803246123491,0.3926561800545779,137,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Sep 20 2015,2015-09-20,0.196,1.1023886479071177,0.9592992879233819,0.5887102634072933,0.6604087955370003,0.709803246123491,0.3926561800545779,130,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Sep 21 2015,2015-09-21,0.192,1.101727285966758,0.9296913912186743,0.5864547336691118,0.6604087955370003,0.709803246123491,0.3926561800545779,85,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Sep 22 2015,2015-09-22,0.207,1.1008454535690642,0.9006542916582578,0.5841850971612811,0.6604087955370003,0.709803246123491,0.3926561800545779,67,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Sep 23 2015,2015-09-23,0.207,1.1000471510270633,0.8724291275283769,0.5819413163956408,0.6604087955370003,0.709803246123491,0.3926561800545779,83,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Sep 24 2015,2015-09-24,0.193,1.09957178917078,0.8451954406416297,0.5797586766409761,0.6604087955370003,0.709803246123491,0.3926561800545779,60,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Sep 25 2015,2015-09-25,0.211,1.09900445231441,0.818486082958903,0.5775551619656155,0.6604087955370003,0.709803246123491,0.3926561800545779,61,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Sep 26 2015,2015-09-26,0.195,1.0996116033222454,0.792757320234074,0.5754155263709908,0.6604087955370003,0.709803246123491,0.3926561800545779,95,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Sep 27 2015,2015-09-27,0.196,1.099369132050626,0.7677521678413993,0.573296638686914,0.6604087955370003,0.709803246123491,0.3926561800545779,104,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Sep 28 2015,2015-09-28,0.2,1.0991983500004348,0.7434228848765259,0.571190847152655,0.6604087955370003,0.709803246123491,0.3926561800545779,79,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Sep 29 2015,2015-09-29,0.195,1.0990243787366463,0.7198685353397192,0.5691199828306355,0.6604087955370003,0.709803246123491,0.3926561800545779,64,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Sep 30 2015,2015-09-30,0.185,1.098782055617549,0.6971272722761186,0.5670962568025292,0.6604087955370003,0.709803246123491,0.3926561800545779,57,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Oct 01 2015,2015-10-01,0.183,1.0987623973121425,0.6750725692496449,0.5650987222453845,0.6604087955370003,0.709803246123491,0.3926561800545779,68,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
Oct 02 2015,2015-10-02,0.195,1.0985775044726402,0.6535285436278337,0.5630922645330318,0.6604087955370003,0.709803246123491,0.3926561800545779,113,USP-S | Torque,USP-S,Torque,Battle-Scarred,0,1,0
