date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Sep 18 2015,2015-09-18,66.726,,,,20.11426044144365,4.881513380106211,18.013212661148582,107,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Sep 19 2015,2015-09-19,50.205,11.682111131982952,11.682111131982953,11.682111131982952,20.11426044144365,4.881513380106211,18.013212661148582,137,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Sep 20 2015,2015-09-20,42.959,12.181394597226268,14.335243156664989,12.181394597226268,20.11426044144365,4.881513380106211,18.013212661148582,168,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Sep 21 2015,2015-09-21,41.829,11.480465767990426,15.205425079407538,11.480465767990426,20.11426044144365,4.881513380106211,18.013212661148582,142,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Sep 22 2015,2015-09-22,42.912,10.49543394529259,15.229944797939648,10.49543394529259,20.11426044144365,4.881513380106211,18.013212661148582,118,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Sep 23 2015,2015-09-23,42.254,9.77461077315443,15.222178597103692,9.77461077315443,20.11426044144365,4.881513380106211,18.013212661148582,102,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Sep 24 2015,2015-09-24,39.967,9.402980403903353,15.430314419108559,9.402980403903353,20.11426044144365,4.881513380106211,18.013212661148582,126,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Sep 25 2015,2015-09-25,40.034,9.018214928687383,15.455156447132675,9.018214928687383,20.11426044144365,4.881513380106211,18.013212661148582,145,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Sep 26 2015,2015-09-26,41.227,8.576007993881017,15.250507681579187,8.576007993881017,20.11426044144365,4.881513380106211,18.013212661148582,153,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Sep 27 2015,2015-09-27,37.052,8.500281292731174,15.44299543071056,8.500281292731174,20.11426044144365,4.881513380106211,18.013212661148582,169,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Sep 28 2015,2015-09-28,37.326,8.35042531633188,15.47063033614807,8.35042531633188,20.11426044144365,4.881513380106211,18.013212661148582,133,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Sep 29 2015,2015-09-29,35.025,8.36059013068655,15.627091639099545,8.36059013068655,20.11426044144365,4.881513380106211,18.013212661148582,129,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Sep 30 2015,2015-09-30,36.665,8.20280196421336,15.52487228200635,8.20280196421336,20.11426044144365,4.881513380106211,18.013212661148582,150,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Oct 01 2015,2015-10-01,36.373,8.056421678619875,15.391872006766098,8.056421678619875,20.11426044144365,4.881513380106211,18.013212661148582,136,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Oct 02 2015,2015-10-02,39.684,7.790117804598582,15.00565238912641,7.790117804598582,20.11426044144365,4.881513380106211,18.013212661148582,141,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Oct 03 2015,2015-10-03,38.743,7.5703160367208815,14.676935667540398,7.5703160367208815,20.11426044144365,4.881513380106211,18.013212661148582,144,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Oct 04 2015,2015-10-04,36.143,7.457735303716144,14.498554577534026,7.457735303716144,20.11426044144365,4.881513380106211,18.013212661148582,153,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Oct 05 2015,2015-10-05,34.228,7.434125621190026,14.414806622797736,7.434125621190026,20.11426044144365,4.881513380106211,18.013212661148582,139,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Oct 06 2015,2015-10-06,34.851,7.364428161917719,14.244316021629848,7.364428161917719,20.11426044144365,4.881513380106211,18.013212661148582,142,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Oct 07 2015,2015-10-07,33.591,7.3444626982724746,14.120463818076727,7.3444626982724746,20.11426044144365,4.881513380106211,18.013212661148582,143,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Oct 08 2015,2015-10-08,33.204,7.32822291977426,13.982303674568787,7.32822291977426,20.11426044144365,4.881513380106211,18.013212661148582,132,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Oct 09 2015,2015-10-09,34.5,7.24875417568889,13.739109402227932,7.24875417568889,20.11426044144365,4.881513380106211,18.013212661148582,140,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Oct 10 2015,2015-10-10,34.204,7.177418029153479,13.495472442224324,7.177418029153479,20.11426044144365,4.881513380106211,18.013212661148582,157,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Oct 11 2015,2015-10-11,34.112,7.106948540546149,13.242135238338383,7.106948540546149,20.11426044144365,4.881513380106211,18.013212661148582,142,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Oct 12 2015,2015-10-12,33.249,7.062661131613212,13.018297510051713,7.062661131613212,20.11426044144365,4.881513380106211,18.013212661148582,137,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Oct 13 2015,2015-10-13,32.523,7.038524790367326,12.814467016482581,7.038524790367326,20.11426044144365,4.881513380106211,18.013212661148582,105,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Oct 14 2015,2015-10-14,30.349,7.092216575141934,12.708608063566857,7.092216575141934,20.11426044144365,4.881513380106211,18.013212661148582,141,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Oct 15 2015,2015-10-15,30.152,7.136883272125664,12.579900110481777,7.136883272125664,20.11426044144365,4.881513380106211,18.013212661148582,145,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Oct 16 2015,2015-10-16,30.039,7.17094203023461,12.427899291139163,7.17094203023461,20.11426044144365,4.881513380106211,18.013212661148582,151,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Oct 17 2015,2015-10-17,28.999,7.232647203408001,12.306513977926455,7.232647203408001,20.11426044144365,4.881513380106211,18.013212661148582,192,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Oct 18 2015,2015-10-18,30.258,4.845937042228416,12.093396074250242,7.233543907097961,20.11426044144365,4.881513380106211,18.013212661148582,168,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Oct 19 2015,2015-10-19,30.077,4.225495004533014,11.874699600281378,7.232693357918437,20.11426044144365,4.881513380106211,18.013212661148582,107,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Oct 20 2015,2015-10-20,28.729,4.18697463391619,11.706640400591555,7.26887426142516,20.11426044144365,4.881513380106211,18.013212661148582,138,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Oct 21 2015,2015-10-21,27.533,4.228840913585419,11.579824387659633,7.336498193505918,20.11426044144365,4.881513380106211,18.013212661148582,175,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Oct 22 2015,2015-10-22,25.854,4.24727244524508,11.5203629102987,7.454152472212497,20.11426044144365,4.881513380106211,18.013212661148582,155,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Oct 23 2015,2015-10-23,28.086,4.109937340602455,11.31231263291812,7.4742926989251925,20.11426044144365,4.881513380106211,18.013212661148582,165,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Oct 24 2015,2015-10-24,26.8,4.127166217697804,11.15157337086119,7.526730882712686,20.11426044144365,4.881513380106211,18.013212661148582,179,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Oct 25 2015,2015-10-25,26.16,4.126250362081169,11.003697042323552,7.588917364317967,20.11426044144365,4.881513380106211,18.013212661148582,196,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Oct 26 2015,2015-10-26,25.655,4.015093543806612,10.860986661738629,7.655696127703228,20.11426044144365,4.881513380106211,18.013212661148582,171,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Oct 27 2015,2015-10-27,26.001,4.074271432084413,10.68212515325329,7.69983749062611,20.11426044144365,4.881513380106211,18.013212661148582,166,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Oct 28 2015,2015-10-28,26.595,4.0589010482568515,10.464738754534713,7.718319987567757,20.11426044144365,4.881513380106211,18.013212661148582,161,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Oct 29 2015,2015-10-29,26.348,4.116115634162075,10.250118309228391,7.736960542870056,20.11426044144365,4.881513380106211,18.013212661148582,160,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Oct 30 2015,2015-10-30,27.959,4.032589594532452,9.97533320542771,7.713024085443775,20.11426044144365,4.881513380106211,18.013212661148582,208,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Oct 31 2015,2015-10-31,28.846,3.921536236626254,9.681863721030718,7.670974486388587,20.11426044144365,4.881513380106211,18.013212661148582,206,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Nov 01 2015,2015-11-01,26.987,3.5996538730477323,9.444777937119099,7.663605513903192,20.11426044144365,4.881513380106211,18.013212661148582,186,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Nov 02 2015,2015-11-02,27.023,3.280193778443335,9.20613684011362,7.652417248991141,20.11426044144365,4.881513380106211,18.013212661148582,176,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Nov 03 2015,2015-11-03,26.096,3.1378530503383506,8.999001893605808,7.658025119796245,20.11426044144365,4.881513380106211,18.013212661148582,185,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Nov 04 2015,2015-11-04,27.416,3.0388291272080896,8.748811389413861,7.634018911731945,20.11426044144365,4.881513380106211,18.013212661148582,148,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Nov 05 2015,2015-11-05,27.001,2.8880865964347793,8.513264395741873,7.6159432251254,20.11426044144365,4.881513380106211,18.013212661148582,152,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Nov 06 2015,2015-11-06,26.851,2.7908085023075695,8.284398663215535,7.598797471995704,20.11426044144365,4.881513380106211,18.013212661148582,179,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Nov 07 2015,2015-11-07,26.816,2.6947346351771815,8.058951964274781,7.580566201316968,20.11426044144365,4.881513380106211,18.013212661148582,174,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Nov 08 2015,2015-11-08,25.02,2.5436245105312305,7.895503579611643,7.5948151092035525,20.11426044144365,4.881513380106211,18.013212661148582,193,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Nov 09 2015,2015-11-09,24.953,2.3694306947538957,7.729285890302047,7.606591538658714,20.11426044144365,4.881513380106211,18.013212661148582,161,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Nov 10 2015,2015-11-10,23.627,2.217892314167203,7.6149006391537215,7.643062015406447,20.11426044144365,4.881513380106211,18.013212661148582,160,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Nov 11 2015,2015-11-11,24.765,2.022652945497972,7.4425312858496255,7.650722925811799,20.11426044144365,4.881513380106211,18.013212661148582,147,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Nov 12 2015,2015-11-12,23.565,1.9058567627187004,7.315221191871243,7.679311900908097,20.11426044144365,4.881513380106211,18.013212661148582,148,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Nov 13 2015,2015-11-13,24.128,1.8843287377617102,7.156803392885265,7.692220953290133,20.11426044144365,4.881513380106211,18.013212661148582,181,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Nov 14 2015,2015-11-14,24.555,1.8321749075769624,6.98042716534981,7.69417307391046,20.11426044144365,4.881513380106211,18.013212661148582,171,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Nov 15 2015,2015-11-15,23.89,1.796068740524787,6.826479944896002,7.70555519507887,20.11426044144365,4.881513380106211,18.013212661148582,187,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Nov 16 2015,2015-11-16,24.415,1.7756847566989649,6.652408244446357,7.704921356410769,20.11426044144365,4.881513380106211,18.013212661148582,163,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Nov 17 2015,2015-11-17,24.861,1.6395469222762384,6.466833080977292,7.69521342464391,20.11426044144365,4.881513380106211,18.013212661148582,155,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Nov 18 2015,2015-11-18,24.445,1.4991569661633402,6.295013940608276,7.690404974279936,20.11426044144365,4.881513380106211,18.013212661148582,147,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Nov 19 2015,2015-11-19,24.166,1.4467189437826293,6.132751144551107,7.688233759652612,20.11426044144365,4.881513380106211,18.013212661148582,138,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Nov 20 2015,2015-11-20,25.606,1.4132128798163568,5.940614494836733,7.664427563037425,20.11426044144365,4.881513380106211,18.013212661148582,178,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Nov 21 2015,2015-11-21,25.655,1.4134969877871826,5.75327538380362,7.6395737191034145,20.11426044144365,4.881513380106211,18.013212661148582,159,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Nov 22 2015,2015-11-22,25.203,1.349977333143296,5.578099086032336,7.619789999614729,20.11426044144365,4.881513380106211,18.013212661148582,108,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Nov 23 2015,2015-11-23,25.871,1.3347667620959438,5.3986948622421975,7.5917343824991015,20.11426044144365,4.881513380106211,18.013212661148582,109,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Nov 24 2015,2015-11-24,25.143,1.3351393555922408,5.234410832967034,7.5717412803002935,20.11426044144365,4.881513380106211,18.013212661148582,172,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Nov 25 2015,2015-11-25,24.35,1.3560238194262173,5.091489121849782,7.561058744826097,20.11426044144365,4.881513380106211,18.013212661148582,161,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Nov 26 2015,2015-11-26,23.78,1.3937747653593173,4.966951869302616,7.55699322326001,20.11426044144365,4.881513380106211,18.013212661148582,165,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Nov 27 2015,2015-11-27,23.266,1.4379785544260415,4.859899754715106,7.558799072691915,20.11426044144365,4.881513380106211,18.013212661148582,210,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Nov 28 2015,2015-11-28,23.389,1.4731971940017063,4.746137099373381,7.557316223201008,20.11426044144365,4.881513380106211,18.013212661148582,204,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Nov 29 2015,2015-11-29,22.207,1.4922904573829185,4.679723784665921,7.5715853841485705,20.11426044144365,4.881513380106211,18.013212661148582,235,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Nov 30 2015,2015-11-30,22.93,1.3701764883386853,4.575594066406554,7.573216996962422,20.11426044144365,4.881513380106211,18.013212661148582,183,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Dec 01 2015,2015-12-01,23.821,1.327760929180478,4.443957386534926,7.562107095843671,20.11426044144365,4.881513380106211,18.013212661148582,167,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Dec 02 2015,2015-12-02,23.62,1.278129699047381,4.319511583405538,7.5526008631743045,20.11426044144365,4.881513380106211,18.013212661148582,167,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Dec 03 2015,2015-12-03,25.079,1.2534513016140616,4.177995727720542,7.527097773012128,20.11426044144365,4.881513380106211,18.013212661148582,165,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Dec 04 2015,2015-12-04,25.12,1.14612284752113,4.0410345873200395,7.501190730341455,20.11426044144365,4.881513380106211,18.013212661148582,176,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Dec 05 2015,2015-12-05,24.676,1.05324306011429,3.9107645418345296,7.479306666330993,20.11426044144365,4.881513380106211,18.013212661148582,224,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Dec 06 2015,2015-12-06,24.261,0.9579089181143773,3.789381790747795,7.461236470973919,20.11426044144365,4.881513380106211,18.013212661148582,219,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Dec 07 2015,2015-12-07,24.092,0.8476213567204278,3.6740129993287467,7.444520548657443,20.11426044144365,4.881513380106211,18.013212661148582,194,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Dec 08 2015,2015-12-08,24.598,0.8395588202409892,3.5553062234271207,7.422729649672219,20.11426044144365,4.881513380106211,18.013212661148582,159,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Dec 09 2015,2015-12-09,21.694,0.9591125184196458,3.537729601952795,7.433004747750172,20.11426044144365,4.881513380106211,18.013212661148582,233,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Dec 10 2015,2015-12-10,20.356,1.1881312870104843,3.5978228365400033,7.460617461274317,20.11426044144365,4.881513380106211,18.013212661148582,213,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Dec 11 2015,2015-12-11,20.698,1.3346253079589276,3.608409465058334,7.480841402930457,20.11426044144365,4.881513380106211,18.013212661148582,241,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Dec 12 2015,2015-12-12,20.499,1.4773634888414262,3.6151718578875025,7.501850237328838,20.11426044144365,4.881513380106211,18.013212661148582,243,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Dec 13 2015,2015-12-13,21.426,1.5425913248177872,3.5565753253171044,7.508680647474496,20.11426044144365,4.881513380106211,18.013212661148582,219,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Dec 14 2015,2015-12-14,21.349,1.5977646971901118,3.496722521616093,7.515155117758098,20.11426044144365,4.881513380106211,18.013212661148582,193,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Dec 15 2015,2015-12-15,21.946,1.6281780297475246,3.410283755039309,7.5134977561326135,20.11426044144365,4.881513380106211,18.013212661148582,196,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Dec 16 2015,2015-12-16,21.665,1.6588484151267795,3.333171959618289,7.514078275815429,20.11426044144365,4.881513380106211,18.013212661148582,174,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Dec 17 2015,2015-12-17,22.101,1.658775741599918,3.2417383191239924,7.509056455671169,20.11426044144365,4.881513380106211,18.013212661148582,156,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Dec 18 2015,2015-12-18,22.017,1.6669457803070802,3.15370291124752,7.504209022923275,20.11426044144365,4.881513380106211,18.013212661148582,164,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Dec 19 2015,2015-12-19,22.067,1.6756642138185351,3.065455204646241,7.498187107636234,20.11426044144365,4.881513380106211,18.013212661148582,194,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Dec 20 2015,2015-12-20,21.068,1.663498612363162,3.012743490319917,7.5020340259060685,20.11426044144365,4.881513380106211,18.013212661148582,176,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Dec 21 2015,2015-12-21,21.723,1.6119231553090643,2.9333034793542154,7.49800457244601,20.11426044144365,4.881513380106211,18.013212661148582,171,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Dec 22 2015,2015-12-22,21.157,1.590406659844899,2.8735507298810448,7.4991052018197975,20.11426044144365,4.881513380106211,18.013212661148582,189,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Dec 23 2015,2015-12-23,18.966,1.6393650733375464,2.945121443315078,7.5253864692518055,20.11426044144365,4.881513380106211,18.013212661148582,234,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Dec 24 2015,2015-12-24,20.823,1.6007891315470084,2.8834531656992515,7.527797131013672,20.11426044144365,4.881513380106211,18.013212661148582,217,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Dec 25 2015,2015-12-25,23.643,1.577519557778375,2.8035244100372667,7.50543956185764,20.11426044144365,4.881513380106211,18.013212661148582,259,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Dec 26 2015,2015-12-26,23.021,1.561758306172059,2.7139015291181625,7.4874343567113035,20.11426044144365,4.881513380106211,18.013212661148582,252,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Dec 27 2015,2015-12-27,22.431,1.5539991497655756,2.625239540026372,7.473818170913806,20.11426044144365,4.881513380106211,18.013212661148582,233,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Dec 28 2015,2015-12-28,23.654,1.5604676045430912,2.553026128207738,7.451406659321596,20.11426044144365,4.881513380106211,18.013212661148582,221,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Dec 29 2015,2015-12-29,22.157,1.5607336014559021,2.472475163062741,7.439689273715322,20.11426044144365,4.881513380106211,18.013212661148582,243,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Dec 30 2015,2015-12-30,21.455,1.5673951525919319,2.40922722414342,7.43357855777849,20.11426044144365,4.881513380106211,18.013212661148582,244,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Dec 31 2015,2015-12-31,21.778,1.5465460813083025,2.3381977640119627,7.424284599087104,20.11426044144365,4.881513380106211,18.013212661148582,202,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Jan 01 2016,2016-01-01,21.085,1.541445986691046,2.2890155976173823,7.420575772712159,20.11426044144365,4.881513380106211,18.013212661148582,222,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Jan 02 2016,2016-01-02,20.58,1.470961857495896,2.2606441014910548,7.42095676018035,20.11426044144365,4.881513380106211,18.013212661148582,251,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Jan 03 2016,2016-01-03,19.154,1.4475262926168142,2.3227928095572534,7.435149061517086,20.11426044144365,4.881513380106211,18.013212661148582,236,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Jan 04 2016,2016-01-04,19.3,1.4208649559298026,2.3522171820808166,7.446602723842707,20.11426044144365,4.881513380106211,18.013212661148582,225,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Jan 05 2016,2016-01-05,20.715,1.3452782799761587,2.2945544007109957,7.443472993900493,20.11426044144365,4.881513380106211,18.013212661148582,228,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Jan 06 2016,2016-01-06,21.482,1.258408379889301,2.221025109075281,7.433636214037768,20.11426044144365,4.881513380106211,18.013212661148582,197,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Jan 07 2016,2016-01-07,20.772,1.1183209273516406,2.1637685622670784,7.429168795597847,20.11426044144365,4.881513380106211,18.013212661148582,186,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Jan 08 2016,2016-01-08,20.873,1.1198948375304474,2.1040531631685364,7.423445535339412,20.11426044144365,4.881513380106211,18.013212661148582,215,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Jan 09 2016,2016-01-09,20.673,1.1118345076560194,2.050742420188862,7.418956146462679,20.11426044144365,4.881513380106211,18.013212661148582,232,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Jan 10 2016,2016-01-10,20.275,1.1229179891451282,2.011799632518596,7.417351226735034,20.11426044144365,4.881513380106211,18.013212661148582,223,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Jan 11 2016,2016-01-11,20.162,1.1331412832550949,1.975797949201442,7.416198427479023,20.11426044144365,4.881513380106211,18.013212661148582,177,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Jan 12 2016,2016-01-12,20.595,1.14052458236963,1.922784422949047,7.411025608391117,20.11426044144365,4.881513380106211,18.013212661148582,173,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Jan 13 2016,2016-01-13,21.347,1.140521046987561,1.8597572229398809,7.399990188924292,20.11426044144365,4.881513380106211,18.013212661148582,178,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Jan 14 2016,2016-01-14,20.297,1.1475052921024873,1.8193031068228676,7.396518415366164,20.11426044144365,4.881513380106211,18.013212661148582,198,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Jan 15 2016,2016-01-15,20.894,1.1461649722788942,1.7628175188676511,7.388165178568528,20.11426044144365,4.881513380106211,18.013212661148582,198,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Jan 16 2016,2016-01-16,20.8,1.1358104119768153,1.7093991466121952,7.380236569750477,20.11426044144365,4.881513380106211,18.013212661148582,218,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Jan 17 2016,2016-01-17,19.976,1.1441418914702042,1.6841133714931784,7.378241899240613,20.11426044144365,4.881513380106211,18.013212661148582,198,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Jan 18 2016,2016-01-18,20.169,1.1411519915493378,1.6481958932635883,7.374328258006338,20.11426044144365,4.881513380106211,18.013212661148582,190,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
Jan 19 2016,2016-01-19,19.732,1.1655930112251973,1.6309509162127531,7.373436856787935,20.11426044144365,4.881513380106211,18.013212661148582,171,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,0,1,0
