date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Feb 13 2014,2014-02-13,1.227,,,,2.5065816532088436,0.9302862236520931,2.2175465579187823,24,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Feb 14 2014,2014-02-14,1.04,0.1322289680818845,0.13222896808188445,0.1322289680818845,2.5065816532088436,0.9302862236520931,2.2175465579187823,37,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Feb 15 2014,2014-02-15,0.904,0.1621696642408809,0.18574881598952242,0.1621696642408809,2.5065816532088436,0.9302862236520931,2.2175465579187823,48,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Feb 16 2014,2014-02-16,0.848,0.16867992372142782,0.2137677712376059,0.16867992372142782,2.5065816532088436,0.9302862236520931,2.2175465579187823,60,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Feb 17 2014,2014-02-17,0.686,0.2041078146470635,0.26426275634594215,0.2041078146470635,2.5065816532088436,0.9302862236520931,2.2175465579187823,47,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Feb 18 2014,2014-02-18,0.677,0.21200000000000005,0.2883222043586594,0.21200000000000005,2.5065816532088436,0.9302862236520931,2.2175465579187823,35,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Feb 19 2014,2014-02-19,0.602,0.22335056792064847,0.31321533963800324,0.22335056792064847,2.5065816532088436,0.9302862236520931,2.2175465579187823,30,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Feb 20 2014,2014-02-20,0.67,0.21686516548307158,0.3169294679243828,0.21686516548307158,2.5065816532088436,0.9302862236520931,2.2175465579187823,40,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Feb 21 2014,2014-02-21,0.521,0.22777443764488686,0.3372929572567604,0.22777443764488686,2.5065816532088436,0.9302862236520931,2.2175465579187823,40,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Feb 22 2014,2014-02-22,0.56,0.2274731974443485,0.34438410854661505,0.2274731974443485,2.5065816532088436,0.9302862236520931,2.2175465579187823,46,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Feb 23 2014,2014-02-23,0.638,0.21963324802124934,0.3401193071540044,0.21963324802124934,2.5065816532088436,0.9302862236520931,2.2175465579187823,45,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Feb 24 2014,2014-02-24,0.827,0.21027226218030814,0.3242674311776787,0.21027226218030814,2.5065816532088436,0.9302862236520931,2.2175465579187823,34,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Feb 25 2014,2014-02-25,0.678,0.2028167671215598,0.3176334436359554,0.2028167671215598,2.5065816532088436,0.9302862236520931,2.2175465579187823,24,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Feb 26 2014,2014-02-26,0.526,0.20463733667256218,0.32312046270090655,0.20463733667256218,2.5065816532088436,0.9302862236520931,2.2175465579187823,32,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Feb 27 2014,2014-02-27,0.527,0.20493848089702665,0.32568773699048836,0.20493848089702665,2.5065816532088436,0.9302862236520931,2.2175465579187823,35,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Feb 28 2014,2014-02-28,0.64,0.19922825059045554,0.31847632151757227,0.19922825059045554,2.5065816532088436,0.9302862236520931,2.2175465579187823,32,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Mar 01 2014,2014-03-01,0.585,0.1957918124527413,0.3144346203202334,0.1957918124527413,2.5065816532088436,0.9302862236520931,2.2175465579187823,42,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Mar 02 2014,2014-03-02,0.537,0.19452725500858867,0.31290794793698884,0.19452725500858867,2.5065816532088436,0.9302862236520931,2.2175465579187823,52,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Mar 03 2014,2014-03-03,0.558,0.19203770341306353,0.30896956669775355,0.19203770341306353,2.5065816532088436,0.9302862236520931,2.2175465579187823,35,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Mar 04 2014,2014-03-04,0.523,0.1909414625094905,0.30655554522438927,0.1909414625094905,2.5065816532088436,0.9302862236520931,2.2175465579187823,37,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Mar 05 2014,2014-03-05,0.477,0.1917546547519711,0.3062685571377147,0.1917546547519711,2.5065816532088436,0.9302862236520931,2.2175465579187823,29,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Mar 06 2014,2014-03-06,0.419,0.19514771849712217,0.30883437752578896,0.19514771849712217,2.5065816532088436,0.9302862236520931,2.2175465579187823,34,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Mar 07 2014,2014-03-07,0.519,0.1931362541011432,0.30348052397179515,0.1931362541011432,2.5065816532088436,0.9302862236520931,2.2175465579187823,32,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Mar 08 2014,2014-03-08,0.417,0.19531540823921748,0.3037689178804946,0.19531540823921748,2.5065816532088436,0.9302862236520931,2.2175465579187823,53,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Mar 09 2014,2014-03-09,0.405,0.19739429238624576,0.3035119661182885,0.19739429238624576,2.5065816532088436,0.9302862236520931,2.2175465579187823,41,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Mar 10 2014,2014-03-10,0.442,0.19728274516151062,0.29985947046365324,0.19728274516151062,2.5065816532088436,0.9302862236520931,2.2175465579187823,28,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Mar 11 2014,2014-03-11,0.384,0.19928955726612382,0.29896190982047016,0.19928955726612382,2.5065816532088436,0.9302862236520931,2.2175465579187823,34,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Mar 12 2014,2014-03-12,0.383,0.20078014510072126,0.2970477411431519,0.20078014510072126,2.5065816532088436,0.9302862236520931,2.2175465579187823,36,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Mar 13 2014,2014-03-13,0.364,0.20259658646505044,0.2953595817034779,0.20259658646505044,2.5065816532088436,0.9302862236520931,2.2175465579187823,43,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Mar 14 2014,2014-03-14,0.488,0.2002420259723649,0.2873295172549868,0.2002420259723649,2.5065816532088436,0.9302862236520931,2.2175465579187823,25,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Mar 15 2014,2014-03-15,0.396,0.16528619901917677,0.2830381332433148,0.20033604564030838,2.5065816532088436,0.9302862236520931,2.2175465579187823,66,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Mar 16 2014,2014-03-16,0.352,0.1449826822793659,0.2805956441381198,0.20173357549964505,2.5065816532088436,0.9302862236520931,2.2175465579187823,48,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Mar 17 2014,2014-03-17,0.365,0.13270511774555677,0.27675645249346476,0.2023197991704313,2.5065816532088436,0.9302862236520931,2.2175465579187823,50,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Mar 18 2014,2014-03-18,0.382,0.12145552139841538,0.27165880394272907,0.20214325103597686,2.5065816532088436,0.9302862236520931,2.2175465579187823,32,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Mar 19 2014,2014-03-19,0.383,0.1196105990382912,0.26625944462309376,0.20178905701105743,2.5065816532088436,0.9302862236520931,2.2175465579187823,56,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Mar 20 2014,2014-03-20,0.373,0.11767561588839322,0.2610765813321294,0.20157742023650954,2.5065816532088436,0.9302862236520931,2.2175465579187823,33,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Mar 21 2014,2014-03-21,0.345,0.11919087367670442,0.2569085076836385,0.2020080388196167,2.5065816532088436,0.9302862236520931,2.2175465579187823,51,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Mar 22 2014,2014-03-22,0.38,0.11575461560768442,0.2509787676519308,0.2013547077918192,2.5065816532088436,0.9302862236520931,2.2175465579187823,52,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Mar 23 2014,2014-03-23,0.351,0.1178109922081021,0.2460972091251636,0.2013264112992622,2.5065816532088436,0.9302862236520931,2.2175465579187823,54,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Mar 24 2014,2014-03-24,0.341,0.11908504157297342,0.24143122387817204,0.20142352369431907,2.5065816532088436,0.9302862236520931,2.2175465579187823,46,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Mar 25 2014,2014-03-25,0.399,0.11516936054869553,0.2346399031748154,0.20016599209217315,2.5065816532088436,0.9302862236520931,2.2175465579187823,46,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Mar 26 2014,2014-03-26,0.403,0.0921509007321532,0.22786724326325303,0.19883640606364478,2.5065816532088436,0.9302862236520931,2.2175465579187823,46,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Mar 27 2014,2014-03-27,0.395,0.08129391121111118,0.22141739804847022,0.19764015311119393,2.5065816532088436,0.9302862236520931,2.2175465579187823,59,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Mar 28 2014,2014-03-28,0.357,0.08064495765639863,0.2161913703056742,0.1971308523257819,2.5065816532088436,0.9302862236520931,2.2175465579187823,40,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Mar 29 2014,2014-03-29,0.374,0.07910040905484439,0.21040490190475253,0.19625006723282645,2.5065816532088436,0.9302862236520931,2.2175465579187823,56,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Mar 30 2014,2014-03-30,0.345,0.0690995949553146,0.20559297274560773,0.19588278684860214,2.5065816532088436,0.9302862236520931,2.2175465579187823,56,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Mar 31 2014,2014-03-31,0.315,0.06351591347345838,0.20189024329759966,0.19608112265207875,2.5065816532088436,0.9302862236520931,2.2175465579187823,54,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Apr 01 2014,2014-04-01,0.407,0.058487015947839185,0.19548844910273988,0.1946398918515935,2.5065816532088436,0.9302862236520931,2.2175465579187823,47,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Apr 02 2014,2014-04-02,0.343,0.05137669089982468,0.19072323674990266,0.19416841697263712,2.5065816532088436,0.9302862236520931,2.2175465579187823,44,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Apr 03 2014,2014-04-03,0.331,0.04651146194169841,0.18634965136656392,0.19387032169120955,2.5065816532088436,0.9302862236520931,2.2175465579187823,62,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Apr 04 2014,2014-04-04,0.34,0.044118909335109105,0.18163093263971766,0.19336128330757674,2.5065816532088436,0.9302862236520931,2.2175465579187823,44,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Apr 05 2014,2014-04-05,0.297,0.046281298822415225,0.17852841347836162,0.19361439885749,2.5065816532088436,0.9302862236520931,2.2175465579187823,68,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Apr 06 2014,2014-04-06,0.326,0.039023143737101376,0.17412963978942556,0.1932426169315367,2.5065816532088436,0.9302862236520931,2.2175465579187823,51,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Apr 07 2014,2014-04-07,0.288,0.04103634497851191,0.171167311654033,0.19352408359018264,2.5065816532088436,0.9302862236520931,2.2175465579187823,47,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Apr 08 2014,2014-04-08,0.318,0.04143768344388281,0.16688819377366199,0.19318211257652357,2.5065816532088436,0.9302862236520931,2.2175465579187823,57,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Apr 09 2014,2014-04-09,0.297,0.04066425468633895,0.16333456400426516,0.1931565939987419,2.5065816532088436,0.9302862236520931,2.2175465579187823,52,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Apr 10 2014,2014-04-10,0.284,0.04273704683777097,0.16020372124470067,0.19330436056782668,2.5065816532088436,0.9302862236520931,2.2175465579187823,56,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Apr 11 2014,2014-04-11,0.298,0.04378606559431804,0.1564193134903249,0.19314307110666806,2.5065816532088436,0.9302862236520931,2.2175465579187823,68,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Apr 12 2014,2014-04-12,0.316,0.04430340792786742,0.15208169453773634,0.19266178806944495,2.5065816532088436,0.9302862236520931,2.2175465579187823,63,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Apr 13 2014,2014-04-13,0.3,0.03728469224577434,0.1482544298148918,0.19239176353983065,2.5065816532088436,0.9302862236520931,2.2175465579187823,78,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Apr 14 2014,2014-04-14,0.335,0.036149434424281646,0.14364659014779832,0.19161662259481774,2.5065816532088436,0.9302862236520931,2.2175465579187823,58,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Apr 15 2014,2014-04-15,0.312,0.03660444040647665,0.13961572313364162,0.19112632284704892,2.5065816532088436,0.9302862236520931,2.2175465579187823,81,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Apr 16 2014,2014-04-16,0.31,0.03685830276557315,0.13569799314281458,0.19064312692388877,2.5065816532088436,0.9302862236520931,2.2175465579187823,52,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Apr 17 2014,2014-04-17,0.302,0.036720832510033344,0.1320482315944043,0.1902472806054735,2.5065816532088436,0.9302862236520931,2.2175465579187823,59,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Apr 18 2014,2014-04-18,0.302,0.036337245386777565,0.12843780951253148,0.18982902479295982,2.5065816532088436,0.9302862236520931,2.2175465579187823,95,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Apr 19 2014,2014-04-19,0.371,0.03626904572994658,0.12430628996635296,0.18869635022281855,2.5065816532088436,0.9302862236520931,2.2175465579187823,71,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Apr 20 2014,2014-04-20,0.289,0.03722198089931543,0.12132306698331208,0.1884323303010088,2.5065816532088436,0.9302862236520931,2.2175465579187823,50,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Apr 21 2014,2014-04-21,0.269,0.038020638678450396,0.1190707954239725,0.18842177285651354,2.5065816532088436,0.9302862236520931,2.2175465579187823,45,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Apr 22 2014,2014-04-22,0.264,0.03968461875232366,0.11691530573539934,0.1884442871530305,2.5065816532088436,0.9302862236520931,2.2175465579187823,53,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Apr 23 2014,2014-04-23,0.27,0.04095471286368839,0.11440432390025985,0.18834207513744972,2.5065816532088436,0.9302862236520931,2.2175465579187823,89,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Apr 24 2014,2014-04-24,0.293,0.038891670945917896,0.11114765323525823,0.18791743766953,2.5065816532088436,0.9302862236520931,2.2175465579187823,77,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Apr 25 2014,2014-04-25,0.291,0.036093254058144765,0.1079953136908136,0.18750157380664492,2.5065816532088436,0.9302862236520931,2.2175465579187823,56,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Apr 26 2014,2014-04-26,0.317,0.03303235961310108,0.10450048902017457,0.186802008787546,2.5065816532088436,0.9302862236520931,2.2175465579187823,93,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Apr 27 2014,2014-04-27,0.326,0.03215837246410747,0.10107528789749298,0.18602292319122973,2.5065816532088436,0.9302862236520931,2.2175465579187823,67,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Apr 28 2014,2014-04-28,0.348,0.03081729623322709,0.09788005052700385,0.18508175257203274,2.5065816532088436,0.9302862236520931,2.2175465579187823,68,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Apr 29 2014,2014-04-29,0.297,0.03036642126148421,0.09502514380104608,0.18458388051877234,2.5065816532088436,0.9302862236520931,2.2175465579187823,67,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Apr 30 2014,2014-04-30,0.306,0.030378853050168193,0.09206888434048173,0.1839914622153638,2.5065816532088436,0.9302862236520931,2.2175465579187823,91,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
May 01 2014,2014-05-01,0.281,0.024955800007674025,0.08976696256683017,0.1836479315716972,2.5065816532088436,0.9302862236520931,2.2175465579187823,70,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
May 02 2014,2014-05-02,0.267,0.02507104846759309,0.08795969006368287,0.18344714740476206,2.5065816532088436,0.9302862236520931,2.2175465579187823,52,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
May 03 2014,2014-05-03,0.297,0.024611673709007575,0.08526493657576126,0.18291735700493514,2.5065816532088436,0.9302862236520931,2.2175465579187823,81,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
May 04 2014,2014-05-04,0.236,0.026568951718167817,0.08499413224232813,0.1830638684674603,2.5065816532088436,0.9302862236520931,2.2175465579187823,86,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
May 05 2014,2014-05-05,0.223,0.03008228179777846,0.08522675197226684,0.18334828427170488,2.5065816532088436,0.9302862236520931,2.2175465579187823,96,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
May 06 2014,2014-05-06,0.238,0.03149174312510352,0.08422501468827917,0.18339865513642073,2.5065816532088436,0.9302862236520931,2.2175465579187823,85,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
May 07 2014,2014-05-07,0.255,0.032304513758845466,0.08233092608325038,0.18322404294726574,2.5065816532088436,0.9302862236520931,2.2175465579187823,105,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
May 08 2014,2014-05-08,0.31,0.03212983717328245,0.07967275064147114,0.1825369138831157,2.5065816532088436,0.9302862236520931,2.2175465579187823,75,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
May 09 2014,2014-05-09,0.302,0.03216174996668518,0.07706090084595814,0.18191287281787846,2.5065816532088436,0.9302862236520931,2.2175465579187823,73,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
May 10 2014,2014-05-10,0.241,0.03353474780499864,0.07599815128311127,0.18186276701163154,2.5065816532088436,0.9302862236520931,2.2175465579187823,91,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
May 11 2014,2014-05-11,0.231,0.03531872936103725,0.07531055601695716,0.18190458761907355,2.5065816532088436,0.9302862236520931,2.2175465579187823,87,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
May 12 2014,2014-05-12,0.207,0.03804927235095061,0.07589901274961551,0.18221221380033334,2.5065816532088436,0.9302862236520931,2.2175465579187823,61,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
May 13 2014,2014-05-13,0.268,0.038101437508707175,0.07356076268830755,0.18182978588835425,2.5065816532088436,0.9302862236520931,2.2175465579187823,101,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
May 14 2014,2014-05-14,0.325,0.03769289088128607,0.07182495808005093,0.1810437868231129,2.5065816532088436,0.9302862236520931,2.2175465579187823,64,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
May 15 2014,2014-05-15,0.29,0.03736068374180544,0.06947086893418121,0.18048410110067714,2.5065816532088436,0.9302862236520931,2.2175465579187823,66,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
May 16 2014,2014-05-16,0.269,0.037133573741973826,0.06736518549159126,0.18008826208608786,2.5065816532088436,0.9302862236520931,2.2175465579187823,65,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
May 17 2014,2014-05-17,0.267,0.037060373235679234,0.065348143377009,0.1797042538492659,2.5065816532088436,0.9302862236520931,2.2175465579187823,85,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
May 18 2014,2014-05-18,0.282,0.03686134317533327,0.06321193966412937,0.17919939347101801,2.5065816532088436,0.9302862236520931,2.2175465579187823,90,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
May 19 2014,2014-05-19,0.302,0.03300276895384269,0.06127749105235876,0.17856275986477785,2.5065816532088436,0.9302862236520931,2.2175465579187823,61,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
May 20 2014,2014-05-20,0.396,0.039329670587303175,0.06527063137377126,0.1776320820464731,2.5065816532088436,0.9302862236520931,2.2175465579187823,69,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
May 21 2014,2014-05-21,0.443,0.04895735888000681,0.07333699942032197,0.17675859463815533,2.5065816532088436,0.9302862236520931,2.2175465579187823,39,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
May 22 2014,2014-05-22,0.425,0.05471410543299935,0.07717820652540727,0.17586695815803036,2.5065816532088436,0.9302862236520931,2.2175465579187823,43,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
May 23 2014,2014-05-23,0.38,0.05673796393706928,0.07660523264305884,0.174993419789708,2.5065816532088436,0.9302862236520931,2.2175465579187823,57,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
May 24 2014,2014-05-24,0.349,0.05751430606639436,0.07456230442003516,0.17420255309538518,2.5065816532088436,0.9302862236520931,2.2175465579187823,71,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
May 25 2014,2014-05-25,0.378,0.05926546551153451,0.07367281512759231,0.1733564855249954,2.5065816532088436,0.9302862236520931,2.2175465579187823,49,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
May 26 2014,2014-05-26,0.322,0.0593164996138243,0.07125671158784573,0.17269052360421924,2.5065816532088436,0.9302862236520931,2.2175465579187823,57,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
May 27 2014,2014-05-27,0.337,0.05950346266365979,0.06902657722162739,0.1719702112210817,2.5065816532088436,0.9302862236520931,2.2175465579187823,57,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
May 28 2014,2014-05-28,0.32,0.058980846296785995,0.0667660220328184,0.17132789771312357,2.5065816532088436,0.9302862236520931,2.2175465579187823,52,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
May 29 2014,2014-05-29,0.332,0.05923505679935679,0.0646203477544251,0.17064215590781232,2.5065816532088436,0.9302862236520931,2.2175465579187823,64,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
May 30 2014,2014-05-30,0.38,0.06089751141509611,0.06409910092469424,0.1698468420204308,2.5065816532088436,0.9302862236520931,2.2175465579187823,56,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
May 31 2014,2014-05-31,0.353,0.061332193267765345,0.06234295580626172,0.16911246209426214,2.5065816532088436,0.9302862236520931,2.2175465579187823,45,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Jun 01 2014,2014-06-01,0.388,0.06254363074787452,0.06210763875686184,0.16833152318845884,2.5065816532088436,0.9302862236520931,2.2175465579187823,69,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Jun 02 2014,2014-06-02,0.365,0.06322723114782687,0.0606244263003985,0.16759027144368735,2.5065816532088436,0.9302862236520931,2.2175465579187823,39,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Jun 03 2014,2014-06-03,0.385,0.06275550990143053,0.05998407983295643,0.1668323571158646,2.5065816532088436,0.9302862236520931,2.2175465579187823,38,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Jun 04 2014,2014-06-04,0.304,0.060182901302574664,0.058623318297780946,0.16632295938291056,2.5065816532088436,0.9302862236520931,2.2175465579187823,46,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Jun 05 2014,2014-06-05,0.362,0.05848701594783923,0.05708637756475035,0.16561422280849,2.5065816532088436,0.9302862236520931,2.2175465579187823,64,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Jun 06 2014,2014-06-06,0.329,0.05694700097055394,0.05525217305713859,0.16500674406244464,2.5065816532088436,0.9302862236520931,2.2175465579187823,45,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Jun 07 2014,2014-06-07,0.335,0.05685635257019438,0.053441759097185085,0.16438475638330202,2.5065816532088436,0.9302862236520931,2.2175465579187823,46,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Jun 08 2014,2014-06-08,0.341,0.05666562541301665,0.051700983624838465,0.16375089411157065,2.5065816532088436,0.9302862236520931,2.2175465579187823,44,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Jun 09 2014,2014-06-09,0.382,0.054829736457510395,0.05126230981015119,0.1630490280820551,2.5065816532088436,0.9302862236520931,2.2175465579187823,59,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Jun 10 2014,2014-06-10,0.401,0.052454698572186056,0.051888615446974075,0.16235130840783352,2.5065816532088436,0.9302862236520931,2.2175465579187823,39,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Jun 11 2014,2014-06-11,0.39,0.04671286711413718,0.051502361808751874,0.16166297382463735,2.5065816532088436,0.9302862236520931,2.2175465579187823,29,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Jun 12 2014,2014-06-12,0.399,0.04520412197663187,0.05149904214115266,0.1609824694250429,2.5065816532088436,0.9302862236520931,2.2175465579187823,38,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Jun 13 2014,2014-06-13,0.362,0.04497350433259648,0.04989916311847695,0.16034071720023738,2.5065816532088436,0.9302862236520931,2.2175465579187823,60,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Jun 14 2014,2014-06-14,0.419,0.04498174597839018,0.05117934239194298,0.1596902767459461,2.5065816532088436,0.9302862236520931,2.2175465579187823,56,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Jun 15 2014,2014-06-15,0.433,0.043925864922565346,0.05317762671993552,0.15906897170168052,2.5065816532088436,0.9302862236520931,2.2175465579187823,50,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Jun 16 2014,2014-06-16,0.464,0.04395420814658319,0.057596767143604004,0.15853677572665043,2.5065816532088436,0.9302862236520931,2.2175465579187823,53,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Jun 17 2014,2014-06-17,0.352,0.04095408137914038,0.0558329307860411,0.15794773247358881,2.5065816532088436,0.9302862236520931,2.2175465579187823,50,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Jun 18 2014,2014-06-18,0.289,0.041769275954858985,0.05732567186492008,0.1576071880159205,2.5065816532088436,0.9302862236520931,2.2175465579187823,57,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Jun 19 2014,2014-06-19,0.294,0.043727486818342674,0.05791926700059356,0.15724062070088696,2.5065816532088436,0.9302862236520931,2.2175465579187823,36,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
Jun 20 2014,2014-06-20,0.267,0.0449817459783902,0.06033663396662605,0.15702894107970725,2.5065816532088436,0.9302862236520931,2.2175465579187823,67,USP-S | Stainless,USP-S,Stainless,Well-Worn,0,1,0
