date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
May 27 2015,2015-05-27,45.442,,,,7.6304215246664775,6.867253970251722,7.101954602002111,110,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Jun 08 2015,2015-06-08,40.029,5.905459880266388,5.062838241512863,5.905459880266388,7.6304215246664775,6.867253970251722,7.101954602002111,80,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Jun 09 2015,2015-06-09,42.838,5.711554008044851,4.855578955479069,5.711554008044851,7.6304215246664775,6.867253970251722,7.101954602002111,58,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Jun 10 2015,2015-06-10,41.743,5.572287243476374,4.708301731675822,5.572287243476374,7.6304215246664775,6.867253970251722,7.101954602002111,80,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Jun 11 2015,2015-06-11,36.943,5.7383846449443725,4.950329796834352,5.7383846449443725,7.6304215246664775,6.867253970251722,7.101954602002111,97,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Jun 12 2015,2015-06-12,38.534,5.7351099161219246,4.968168661275251,5.7351099161219246,7.6304215246664775,6.867253970251722,7.101954602002111,102,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Jun 13 2015,2015-06-13,38.079,5.739111939967469,4.994525268886091,5.739111939967469,7.6304215246664775,6.867253970251722,7.101954602002111,95,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Jun 14 2015,2015-06-14,36.668,5.807209069375636,5.108454780028451,5.807209069375636,7.6304215246664775,6.867253970251722,7.101954602002111,78,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Jun 15 2015,2015-06-15,37.396,5.80685733716703,5.118741075645223,5.80685733716703,7.6304215246664775,6.867253970251722,7.101954602002111,94,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Jun 16 2015,2015-06-16,38.845,5.733713766586444,5.01898410766545,5.733713766586444,7.6304215246664775,6.867253970251722,7.101954602002111,73,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Jun 17 2015,2015-06-17,38.24,5.681174165267594,4.94656994299674,5.681174165267594,7.6304215246664775,6.867253970251722,7.101954602002111,92,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Jun 18 2015,2015-06-18,35.463,5.748751179045508,5.059166232492787,5.748751179045508,7.6304215246664775,6.867253970251722,7.101954602002111,105,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Jun 19 2015,2015-06-19,34.069,5.869693609143277,5.248339441710239,5.869693609143277,7.6304215246664775,6.867253970251722,7.101954602002111,138,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Jun 20 2015,2015-06-20,34.218,5.952312466036487,5.362198066406382,5.952312466036487,7.6304215246664775,6.867253970251722,7.101954602002111,138,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Jun 21 2015,2015-06-21,34.059,6.020184685258038,5.443002186436447,6.020184685258038,7.6304215246664775,6.867253970251722,7.101954602002111,116,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Jun 22 2015,2015-06-22,35.658,6.005117055158365,5.38226683007106,6.005117055158365,7.6304215246664775,6.867253970251722,7.101954602002111,108,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Jun 23 2015,2015-06-23,35.253,5.9979585596766105,5.332065617203442,5.9979585596766105,7.6304215246664775,6.867253970251722,7.101954602002111,104,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Jun 24 2015,2015-06-24,36.982,5.93595283601787,5.193317777580898,5.93595283601787,7.6304215246664775,6.867253970251722,7.101954602002111,120,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Jun 25 2015,2015-06-25,37.833,5.8581501533794995,5.033169168371856,5.8581501533794995,7.6304215246664775,6.867253970251722,7.101954602002111,104,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Jun 26 2015,2015-06-26,38.828,5.79848291385763,4.8637737209599825,5.769706957766109,7.6304215246664775,6.867253970251722,7.101954602002111,106,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Jun 27 2015,2015-06-27,37.545,5.815995819695253,4.7210847096494915,5.702523074510318,7.6304215246664775,6.867253970251722,7.101954602002111,113,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Jun 28 2015,2015-06-28,36.318,5.756184438667166,4.620765650385078,5.6611286920703225,7.6304215246664775,6.867253970251722,7.101954602002111,112,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Jun 29 2015,2015-06-29,36.22,5.480383240647302,4.521897866109899,5.621331516132123,7.6304215246664775,6.867253970251722,7.101954602002111,133,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Jun 30 2015,2015-06-30,39.195,5.0974457728255,4.370955202015069,5.541251264361682,7.6304215246664775,6.867253970251722,7.101954602002111,122,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Jul 01 2015,2015-07-01,38.257,4.479146258579544,4.2277840588318,5.471890712382146,7.6304215246664775,6.867253970251722,7.101954602002111,95,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Jul 02 2015,2015-07-02,37.641,3.142821926377557,4.098030706817394,5.412010474849426,7.6304215246664775,6.867253970251722,7.101954602002111,113,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Jul 03 2015,2015-07-03,37.009,2.0950543229453378,3.986282812598322,5.362664216798748,7.6304215246664775,6.867253970251722,7.101954602002111,133,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Jul 04 2015,2015-07-04,36.915,2.057419072862722,3.878600752922228,5.315680604348743,7.6304215246664775,6.867253970251722,7.101954602002111,125,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Jul 05 2015,2015-07-05,36.982,2.060057028560018,3.770417918801998,5.268573929503225,7.6304215246664775,6.867253970251722,7.101954602002111,131,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Jul 06 2015,2015-07-06,36.518,2.049255004803608,3.6774158599972693,5.2292503718238175,7.6304215246664775,6.867253970251722,7.101954602002111,122,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Jul 07 2015,2015-07-07,36.892,1.9912351795380356,3.573757936866821,5.184945941285545,7.6304215246664775,6.867253970251722,7.101954602002111,118,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Jul 08 2015,2015-07-08,35.832,1.9450476225591424,3.507440920694539,5.15775648418633,7.6304215246664775,6.867253970251722,7.101954602002111,114,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Jul 09 2015,2015-07-09,36.237,1.6382198833510953,3.42272522925083,5.123619718630733,7.6304215246664775,6.867253970251722,7.101954602002111,124,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Jul 10 2015,2015-07-10,37.086,1.3738077736170193,3.3169835880927723,5.078808367853011,7.6304215246664775,6.867253970251722,7.101954602002111,114,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Jul 11 2015,2015-07-11,36.135,1.3799735300643043,3.237932493008354,5.047022384463475,7.6304215246664775,6.867253970251722,7.101954602002111,136,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Jul 12 2015,2015-07-12,34.675,1.3954519129584095,3.2265958968809723,5.0404482929125,7.6304215246664775,6.867253970251722,7.101954602002111,126,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Jul 13 2015,2015-07-13,33.598,1.48018038703426,3.275943287831789,5.05540611412411,7.6304215246664775,6.867253970251722,7.101954602002111,149,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Jul 14 2015,2015-07-14,33.168,1.603534730940775,3.3346686485952253,5.077105392176267,7.6304215246664775,6.867253970251722,7.101954602002111,130,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Jul 15 2015,2015-07-15,32.612,1.7370478990080394,3.4114468795142123,5.108509772079191,7.6304215246664775,6.867253970251722,7.101954602002111,127,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Jul 16 2015,2015-07-16,33.446,1.7413956498152188,3.402568747586105,5.116309846969406,7.6304215246664775,6.867253970251722,7.101954602002111,131,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Jul 17 2015,2015-07-17,32.859,1.7894229600306966,3.418270230988329,5.134180006778693,7.6304215246664775,6.867253970251722,7.101954602002111,157,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Jul 18 2015,2015-07-18,33.564,1.838931487601405,3.3769873768670435,5.134444384817482,7.6304215246664775,6.867253970251722,7.101954602002111,139,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Jul 19 2015,2015-07-19,31.591,1.9726406201059314,3.45854970037241,5.17603253907494,7.6304215246664775,6.867253970251722,7.101954602002111,137,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Jul 20 2015,2015-07-20,32.842,2.0252864590914714,3.428352253421206,5.184965230329966,7.6304215246664775,6.867253970251722,7.101954602002111,142,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Jul 21 2015,2015-07-21,30.776,2.1996045676491374,3.5329101703202155,5.238401175113319,7.6304215246664775,6.867253970251722,7.101954602002111,144,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Jul 22 2015,2015-07-22,31.079,2.350269800115147,3.5790449496516787,5.2785984548214255,7.6304215246664775,6.867253970251722,7.101954602002111,146,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Jul 23 2015,2015-07-23,31.108,2.481225693821124,3.60006910620977,5.313523152930948,7.6304215246664775,6.867253970251722,7.101954602002111,151,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Jul 24 2015,2015-07-24,32.091,2.528809014118111,3.5475828740508275,5.324223198280492,7.6304215246664775,6.867253970251722,7.101954602002111,150,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Jul 25 2015,2015-07-25,31.394,2.5672304995716666,3.5254259207654552,5.346184986580103,7.6304215246664775,6.867253970251722,7.101954602002111,146,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Jul 26 2015,2015-07-26,31.094,2.5523530070140654,3.5099006726914017,5.371219185408928,7.6304215246664775,6.867253970251722,7.101954602002111,128,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Jul 27 2015,2015-07-27,30.601,2.5988892864045687,3.5125215333189748,5.4032601132221085,7.6304215246664775,6.867253970251722,7.101954602002111,198,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Jul 28 2015,2015-07-28,30.98,2.6493840318601984,3.4788762810026395,5.42417936072612,7.6304215246664775,6.867253970251722,7.101954602002111,142,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Jul 29 2015,2015-07-29,31.192,2.6812650276083856,3.4265219206094635,5.438480634593384,7.6304215246664775,6.867253970251722,7.101954602002111,139,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Jul 30 2015,2015-07-30,30.709,2.571960793439207,3.3928376836408622,5.459362047692798,7.6304215246664775,6.867253970251722,7.101954602002111,149,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Jul 31 2015,2015-07-31,31.321,2.4699558516692823,3.323553908383126,5.466994470123751,7.6304215246664775,6.867253970251722,7.101954602002111,143,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Aug 01 2015,2015-08-01,30.698,2.4024436180545337,3.2792938222735812,5.483456273863435,7.6304215246664775,6.867253970251722,7.101954602002111,151,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Aug 02 2015,2015-08-02,29.936,2.3796371424830673,3.270350148210097,5.511547866822824,7.6304215246664775,6.867253970251722,7.101954602002111,149,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Aug 03 2015,2015-08-03,30.798,2.3051284612768166,3.2072135324308078,5.521718152988263,7.6304215246664775,6.867253970251722,7.101954602002111,151,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Aug 04 2015,2015-08-04,30.02,2.23212232289535,3.177926505795707,5.5432194774290044,7.6304215246664775,6.867253970251722,7.101954602002111,135,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Aug 05 2015,2015-08-05,30.538,2.1442371512776877,3.1167769864356023,5.553744870383579,7.6304215246664775,6.867253970251722,7.101954602002111,163,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Aug 06 2015,2015-08-06,30.467,2.0064328732136922,3.055876070869776,5.563690843569307,7.6304215246664775,6.867253970251722,7.101954602002111,159,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Aug 07 2015,2015-08-07,30.385,1.918600495691813,2.995833223083894,5.573275836819176,7.6304215246664775,6.867253970251722,7.101954602002111,137,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Aug 08 2015,2015-08-08,30.995,1.7610744356261583,2.913588456404298,5.572626939650223,7.6304215246664775,6.867253970251722,7.101954602002111,127,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Aug 09 2015,2015-08-09,29.339,1.5312287714690471,2.9034729098016414,5.595985722151421,7.6304215246664775,6.867253970251722,7.101954602002111,145,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Aug 10 2015,2015-08-10,30.333,1.2957489774811979,2.837398807250463,5.6017790226808675,7.6304215246664775,6.867253970251722,7.101954602002111,126,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Aug 11 2015,2015-08-11,29.138,1.2159072938042295,2.826881738752783,5.624476979284298,7.6304215246664775,6.867253970251722,7.101954602002111,139,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Aug 12 2015,2015-08-12,28.81,1.2166222243496518,2.8264492959248786,5.650392712328042,7.6304215246664775,6.867253970251722,7.101954602002111,154,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Aug 13 2015,2015-08-13,28.475,1.2468076887168926,2.8357804585859503,5.679567837163546,7.6304215246664775,6.867253970251722,7.101954602002111,150,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Aug 14 2015,2015-08-14,27.686,1.3440915425344069,2.887394805681895,5.719972728853623,7.6304215246664775,6.867253970251722,7.101954602002111,185,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Aug 15 2015,2015-08-15,26.091,1.507349611262956,3.0566992794575087,5.788060091208842,7.6304215246664775,6.867253970251722,7.101954602002111,187,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Aug 16 2015,2015-08-16,25.836,1.674650507714482,3.200658446571847,5.856473567291522,7.6304215246664775,6.867253970251722,7.101954602002111,163,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Aug 17 2015,2015-08-17,27.098,1.660047786668459,3.2054831076178747,5.896323666954135,7.6304215246664775,6.867253970251722,7.101954602002111,156,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Aug 18 2015,2015-08-18,26.153,1.7853776512186774,3.262034888206462,5.950139689260706,7.6304215246664775,6.867253970251722,7.101954602002111,162,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Aug 19 2015,2015-08-19,25.988,1.8380205084968515,3.3067369483415416,6.003199890025978,7.6304215246664775,6.867253970251722,7.101954602002111,157,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Aug 20 2015,2015-08-20,26.283,1.928507672703951,3.30994036360187,6.047334693002608,7.6304215246664775,6.867253970251722,7.101954602002111,182,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Aug 21 2015,2015-08-21,27.315,1.9482473809737586,3.246539638552902,6.07187505768348,7.6304215246664775,6.867253970251722,7.101954602002111,210,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Aug 22 2015,2015-08-22,27.867,1.941786122022197,3.161420301065326,6.086635909419503,7.6304215246664775,6.867253970251722,7.101954602002111,211,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Aug 23 2015,2015-08-23,26.328,1.9433700542655092,3.1431418438717853,6.122487548969211,7.6304215246664775,6.867253970251722,7.101954602002111,211,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Aug 24 2015,2015-08-24,27.663,1.9125569576072208,3.0598203979315897,6.136548954118448,7.6304215246664775,6.867253970251722,7.101954602002111,192,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Aug 25 2015,2015-08-25,28.902,1.871408979610109,2.9595087753633664,6.134568856444334,7.6304215246664775,6.867253970251722,7.101954602002111,174,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Aug 26 2015,2015-08-26,29.26,1.845999540478845,2.8634364139797386,6.12829462691547,7.6304215246664775,6.867253970251722,7.101954602002111,187,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Aug 27 2015,2015-08-27,29.631,1.8093188103457871,2.774323616285122,6.11809860801317,7.6304215246664775,6.867253970251722,7.101954602002111,159,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Aug 28 2015,2015-08-28,30.089,1.7707098699894317,2.6965869742103945,6.103747493979302,7.6304215246664775,6.867253970251722,7.101954602002111,167,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Aug 29 2015,2015-08-29,30.098,1.7514650055074095,2.6202970791570577,6.089209557151662,7.6304215246664775,6.867253970251722,7.101954602002111,170,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Aug 30 2015,2015-08-30,29.81,1.6968894327935051,2.539649228846175,6.076872264222765,7.6304215246664775,6.867253970251722,7.101954602002111,171,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Aug 31 2015,2015-08-31,29.999,1.673636212342513,2.4645243900198563,6.0628669845173295,7.6304215246664775,6.867253970251722,7.101954602002111,154,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Sep 01 2015,2015-09-01,30.024,1.675932750756216,2.3915604729233078,6.04857074537909,7.6304215246664775,6.867253970251722,7.101954602002111,174,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Sep 02 2015,2015-09-02,28.807,1.6293333860074324,2.316385509445155,6.044479018034898,7.6304215246664775,6.867253970251722,7.101954602002111,181,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Sep 03 2015,2015-09-03,29.687,1.620773181816745,2.2428758237533786,6.032406678377497,7.6304215246664775,6.867253970251722,7.101954602002111,188,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Sep 04 2015,2015-09-04,29.815,1.5967207904823073,2.1732219931977896,6.019217494717479,7.6304215246664775,6.867253970251722,7.101954602002111,169,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Sep 05 2015,2015-09-05,30.076,1.5825937785218025,2.110251996829117,6.004066249819937,7.6304215246664775,6.867253970251722,7.101954602002111,188,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Sep 06 2015,2015-09-06,29.522,1.5566479149230588,2.0413709805174376,5.992912771258568,7.6304215246664775,6.867253970251722,7.101954602002111,176,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Sep 07 2015,2015-09-07,28.622,1.4879823355921618,1.983612342086818,5.989066443069693,7.6304215246664775,6.867253970251722,7.101954602002111,157,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Sep 08 2015,2015-09-08,29.183,1.4851884392223844,1.9189389983050624,5.9801033695140555,7.6304215246664775,6.867253970251722,7.101954602002111,156,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Sep 09 2015,2015-09-09,28.469,1.4436775139786715,1.8683226976927974,5.976907009294516,7.6304215246664775,6.867253970251722,7.101954602002111,138,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Sep 10 2015,2015-09-10,29.133,1.4435925492588562,1.807377679495928,5.967817037279436,7.6304215246664775,6.867253970251722,7.101954602002111,161,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Sep 11 2015,2015-09-11,28.907,1.4445951988379198,1.7503517999313722,5.960291318945569,7.6304215246664775,6.867253970251722,7.101954602002111,197,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Sep 12 2015,2015-09-12,29.056,1.449145017849643,1.6935653225543417,5.951375791680068,7.6304215246664775,6.867253970251722,7.101954602002111,206,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Sep 13 2015,2015-09-13,29.165,1.4475340350950106,1.6380972165674705,5.941468133746101,7.6304215246664775,6.867253970251722,7.101954602002111,200,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Sep 14 2015,2015-09-14,28.326,1.3752003390101448,1.6001577103726308,5.937970955536594,7.6304215246664775,6.867253970251722,7.101954602002111,182,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Sep 15 2015,2015-09-15,29.537,1.28445473963108,1.5504626259376943,5.925159468167451,7.6304215246664775,6.867253970251722,7.101954602002111,179,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Sep 16 2015,2015-09-16,29.98,1.2686669105343942,1.5125718251722673,5.909619486684582,7.6304215246664775,6.867253970251722,7.101954602002111,171,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Sep 17 2015,2015-09-17,29.757,1.1777464888310436,1.4686507028244706,5.895418994019369,7.6304215246664775,6.867253970251722,7.101954602002111,171,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Sep 18 2015,2015-09-18,26.911,1.10882195745447,1.5382795364553647,5.903918685539426,7.6304215246664775,6.867253970251722,7.101954602002111,272,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
Sep 19 2015,2015-09-19,25.849,1.146871123846299,1.697694400607341,5.922963772806071,7.6304215246664775,6.867253970251722,7.101954602002111,295,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,0,1,0
