date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Oct 17 2014,2014-10-17,15.714,1.258868313162714,1.161190552457012,7.94431361818411,18.597966089647294,5.31875064408754,24.218389348126163,7,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Oct 18 2014,2014-10-18,14.798,1.2886149188937253,1.1827344662509924,7.935343282334159,18.597966089647294,5.31875064408754,24.218389348126163,8,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Oct 19 2014,2014-10-19,14.237,1.337079620906608,1.2433135877843595,7.927567383687037,18.597966089647294,5.31875064408754,24.218389348126163,3,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Oct 20 2014,2014-10-20,15.505,1.2656070625520746,1.2105209300138335,7.917350128360516,18.597966089647294,5.31875064408754,24.218389348126163,5,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Oct 21 2014,2014-10-21,14.404,1.1680438903933104,1.238870956478331,7.90924295600641,18.597966089647294,5.31875064408754,24.218389348126163,6,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Oct 22 2014,2014-10-22,15.254,1.1704745554934346,1.209743988414874,7.899508754296365,18.597966089647294,5.31875064408754,24.218389348126163,8,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Oct 23 2014,2014-10-23,16.097,1.1616765376648537,1.1713589319509905,7.888490041062557,18.597966089647294,5.31875064408754,24.218389348126163,7,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Oct 24 2014,2014-10-24,15.239,0.9773310854438202,1.1446066835156876,7.8788483564245535,18.597966089647294,5.31875064408754,24.218389348126163,10,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Oct 25 2014,2014-10-25,15.955,0.8620793660292634,1.1073839513295902,7.8681078481445015,18.597966089647294,5.31875064408754,24.218389348126163,11,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Oct 26 2014,2014-10-26,14.488,0.8925969737072538,1.1242905994755086,7.859939487610212,18.597966089647294,5.31875064408754,24.218389348126163,16,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Oct 27 2014,2014-10-27,14.504,0.9041487900134814,1.1323399788382293,7.851752155789166,18.597966089647294,5.31875064408754,24.218389348126163,8,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Oct 28 2014,2014-10-28,14.67,0.8100251904697079,1.1242551903577265,7.84325161904813,18.597966089647294,5.31875064408754,24.218389348126163,7,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Oct 29 2014,2014-10-29,15.515,0.8072457188333655,1.0877047891413143,7.833291477263808,18.597966089647294,5.31875064408754,24.218389348126163,7,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Oct 30 2014,2014-10-30,17.217,0.8360275912512801,1.1257158034005517,7.8213090805041094,18.597966089647294,5.31875064408754,24.218389348126163,11,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Oct 31 2014,2014-10-31,15.536,0.8359203778835661,1.0897387961872644,7.811395990808673,18.597966089647294,5.31875064408754,24.218389348126163,7,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Nov 01 2014,2014-11-01,16.013,0.8397658923908929,1.056795238111125,7.8008287067670325,18.597966089647294,5.31875064408754,24.218389348126163,8,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Nov 02 2014,2014-11-02,15.88,0.8419308302874946,1.022866297606077,7.790483160137472,18.597966089647294,5.31875064408754,24.218389348126163,3,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Nov 03 2014,2014-11-03,15.807,0.8338625985936875,0.9894823279056425,7.780278068730368,18.597966089647294,5.31875064408754,24.218389348126163,4,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Nov 04 2014,2014-11-04,14.838,0.8310608232579051,0.9832128875254342,7.771667204239432,18.597966089647294,5.31875064408754,24.218389348126163,10,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Nov 05 2014,2014-11-05,15.929,0.825583001250696,0.9529712124005528,7.761361299461757,18.597966089647294,5.31875064408754,24.218389348126163,4,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Nov 06 2014,2014-11-06,15.371,0.825773398546605,0.9253269588092101,7.751906086080771,18.597966089647294,5.31875064408754,24.218389348126163,8,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Nov 07 2014,2014-11-07,15.233,0.8275644649682856,0.9018203088126912,7.742700356593946,18.597966089647294,5.31875064408754,24.218389348126163,6,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Nov 08 2014,2014-11-08,14.841,0.727684818724689,0.8952522830547701,7.734185139699526,18.597966089647294,5.31875064408754,24.218389348126163,4,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Nov 09 2014,2014-11-09,13.424,0.8027046779483009,1.0219137068339228,7.728598316041607,18.597966089647294,5.31875064408754,24.218389348126163,3,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Nov 10 2014,2014-11-10,13.976,0.8434223829683677,1.0553031318358062,7.721777400030965,18.597966089647294,5.31875064408754,24.218389348126163,9,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Nov 11 2014,2014-11-11,13.923,0.8793993796709224,1.0820401247225309,7.7150710179276905,18.597966089647294,5.31875064408754,24.218389348126163,7,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Nov 12 2014,2014-11-12,11.52,1.117570567084638,1.4043385442116898,7.714590251799463,18.597966089647294,5.31875064408754,24.218389348126163,8,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Nov 13 2014,2014-11-13,12.429,1.1996072829611444,1.505315256499508,7.711427028354494,18.597966089647294,5.31875064408754,24.218389348126163,6,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Nov 14 2014,2014-11-14,13.3,1.2071388610616192,1.5071158597066683,7.706049790688934,18.597966089647294,5.31875064408754,24.218389348126163,11,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Nov 15 2014,2014-11-15,13.26,1.2045681636668077,1.5049655923589886,7.7007537138982345,18.597966089647294,5.31875064408754,24.218389348126163,8,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Nov 16 2014,2014-11-16,14.207,1.19780272971405,1.460025787225134,7.693434052176029,18.597966089647294,5.31875064408754,24.218389348126163,6,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Nov 17 2014,2014-11-17,13.5,1.2203240082279607,1.4401852089060323,7.687584391803018,18.597966089647294,5.31875064408754,24.218389348126163,6,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Nov 18 2014,2014-11-18,13.83,1.2282960747012592,1.4048074028556214,7.681026554800823,18.597966089647294,5.31875064408754,24.218389348126163,7,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Nov 19 2014,2014-11-19,13.97,1.2265315830169297,1.3654635863995157,7.674187593392807,18.597966089647294,5.31875064408754,24.218389348126163,4,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Nov 20 2014,2014-11-20,13.969,1.2323543419560852,1.3267645818693221,7.667356105153429,18.597966089647294,5.31875064408754,24.218389348126163,4,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Nov 21 2014,2014-11-21,14.387,1.2280175669865927,1.2833315040991617,7.659739034939754,18.597966089647294,5.31875064408754,24.218389348126163,4,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Nov 22 2014,2014-11-22,12.742,1.2422717977722562,1.311786974264834,7.6556345558606305,18.597966089647294,5.31875064408754,24.218389348126163,9,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Nov 23 2014,2014-11-23,13.164,1.2582777391997366,1.301834100938129,7.65051283735191,18.597966089647294,5.31875064408754,24.218389348126163,2,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Nov 24 2014,2014-11-24,12.802,1.2596206530758598,1.3104754160159036,7.646223533543248,18.597966089647294,5.31875064408754,24.218389348126163,11,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Nov 25 2014,2014-11-25,13.475,1.2691000866303417,1.2790611989708194,7.640394523582828,18.597966089647294,5.31875064408754,24.218389348126163,3,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Nov 26 2014,2014-11-26,13.863,1.2710762066015509,1.2387462444549282,7.633771245928446,18.597966089647294,5.31875064408754,24.218389348126163,9,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Nov 27 2014,2014-11-27,15.752,1.297415060892222,1.2671493348137801,7.624166245257733,18.597966089647294,5.31875064408754,24.218389348126163,15,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Nov 28 2014,2014-11-28,15.158,1.2877004024371757,1.2483890602847008,7.615380362106568,18.597966089647294,5.31875064408754,24.218389348126163,12,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Nov 29 2014,2014-11-29,17.971,1.3521313273631614,1.5210659490314657,7.604144759821615,18.597966089647294,5.31875064408754,24.218389348126163,7,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Nov 30 2014,2014-11-30,12.11,1.3913657079766684,1.5884959972096595,7.601591706874769,18.597966089647294,5.31875064408754,24.218389348126163,16,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Dec 01 2014,2014-12-01,13.203,1.3608508595981585,1.563041984667765,7.596389924180468,18.597966089647294,5.31875064408754,24.218389348126163,9,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Dec 02 2014,2014-12-02,13.51,1.3239150248801956,1.5239380557688011,7.5905331170555455,18.597966089647294,5.31875064408754,24.218389348126163,5,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Dec 03 2014,2014-12-03,14.185,1.2820964225758098,1.4740006622131068,7.583388876358507,18.597966089647294,5.31875064408754,24.218389348126163,10,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Dec 04 2014,2014-12-04,15.481,1.301901449825428,1.4597197055480937,7.57429290604853,18.597966089647294,5.31875064408754,24.218389348126163,5,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Dec 05 2014,2014-12-05,16.35,1.3252899851834945,1.5012736282116337,7.564279781766331,18.597966089647294,5.31875064408754,24.218389348126163,5,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Dec 06 2014,2014-12-06,16.218,1.3633152210527484,1.518547449389664,7.554430239531176,18.597966089647294,5.31875064408754,24.218389348126163,6,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Dec 07 2014,2014-12-07,16.948,1.4476160092873072,1.585899936786529,7.5440165417816365,18.597966089647294,5.31875064408754,24.218389348126163,12,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Dec 08 2014,2014-12-08,17.908,1.600804907093552,1.729743950666258,7.533169406450758,18.597966089647294,5.31875064408754,24.218389348126163,4,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Dec 09 2014,2014-12-09,15.611,1.6131573652491424,1.6820361409849849,7.524094410605615,18.597966089647294,5.31875064408754,24.218389348126163,5,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Dec 10 2014,2014-12-10,14.991,1.6169682078066827,1.6268911535841069,7.515859853558013,18.597966089647294,5.31875064408754,24.218389348126163,14,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Dec 11 2014,2014-12-11,16.067,1.645732128941393,1.5975888885672187,7.506344539628455,18.597966089647294,5.31875064408754,24.218389348126163,7,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Dec 12 2014,2014-12-12,16.105,1.58106087765483,1.568238970810374,7.496826587692296,18.597966089647294,5.31875064408754,24.218389348126163,11,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Dec 13 2014,2014-12-13,16.432,1.5648187545153103,1.5527769085713683,7.487042962607978,18.597966089647294,5.31875064408754,24.218389348126163,9,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Dec 14 2014,2014-12-14,15.084,1.5442395223212428,1.5020769536249137,7.478794531579532,18.597966089647294,5.31875064408754,24.218389348126163,9,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Dec 15 2014,2014-12-15,16.057,1.5361060038853125,1.4692017814975322,7.46942557356902,18.597966089647294,5.31875064408754,24.218389348126163,7,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Dec 16 2014,2014-12-16,14.511,1.5328195730999299,1.4325744270376555,7.4620703309320655,18.597966089647294,5.31875064408754,24.218389348126163,16,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Dec 18 2014,2014-12-18,14.918,1.511626678050237,1.387268523106183,7.454125044506184,18.597966089647294,5.31875064408754,24.218389348126163,13,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Dec 19 2014,2014-12-19,17.414,1.5654353307347884,1.4539015296878768,7.44387076552382,18.597966089647294,5.31875064408754,24.218389348126163,7,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Dec 20 2014,2014-12-20,17.452,1.613858792552479,1.5039361922011893,7.4336414565539215,18.597966089647294,5.31875064408754,24.218389348126163,8,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Dec 21 2014,2014-12-21,16.519,1.6178621042925267,1.4786862585866216,7.424032106465214,18.597966089647294,5.31875064408754,24.218389348126163,6,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Dec 22 2014,2014-12-22,17.978,1.6860527353665067,1.5560840446970912,7.413704966961626,18.597966089647294,5.31875064408754,24.218389348126163,11,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Dec 23 2014,2014-12-23,18.332,1.6987181472152058,1.6442262645145802,7.403358937234084,18.597966089647294,5.31875064408754,24.218389348126163,8,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Dec 24 2014,2014-12-24,16.942,1.6576576400826077,1.6133977871906258,7.393568777640447,18.597966089647294,5.31875064408754,24.218389348126163,14,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Dec 25 2014,2014-12-25,18.687,1.6578433005551245,1.706424353234205,7.383293790117103,18.597966089647294,5.31875064408754,24.218389348126163,19,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Dec 26 2014,2014-12-26,19.053,1.6956943039398062,1.8076961922234476,7.37309659573773,18.597966089647294,5.31875064408754,24.218389348126163,9,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Dec 27 2014,2014-12-27,18.755,1.7155210515062278,1.8535384310939291,7.362909361723298,18.597966089647294,5.31875064408754,24.218389348126163,12,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Dec 28 2014,2014-12-28,17.358,1.7264030096487473,1.8070126052357105,7.353056179962547,18.597966089647294,5.31875064408754,24.218389348126163,7,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Dec 29 2014,2014-12-29,18.979,1.7835529338419447,1.8534640463102319,7.342973958307753,18.597966089647294,5.31875064408754,24.218389348126163,10,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Dec 30 2014,2014-12-30,18.129,1.7886665556012817,1.8294212753480716,7.332951899251804,18.597966089647294,5.31875064408754,24.218389348126163,8,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Dec 31 2014,2014-12-31,18.155,1.6244437760690016,1.80327646101097,7.322966216565554,18.597966089647294,5.31875064408754,24.218389348126163,8,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jan 01 2015,2015-01-01,17.439,1.500351014868259,1.7502723325527645,7.3132377281237835,18.597966089647294,5.31875064408754,24.218389348126163,11,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jan 02 2015,2015-01-02,18.571,1.4088347957121592,1.7441535265466466,7.303294753080151,18.597966089647294,5.31875064408754,24.218389348126163,11,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jan 03 2015,2015-01-03,18.248,1.3333358976987315,1.7155691978353855,7.293415924481244,18.597966089647294,5.31875064408754,24.218389348126163,9,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jan 04 2015,2015-01-04,17.635,1.3051303207048397,1.6650956304158742,7.283727940849436,18.597966089647294,5.31875064408754,24.218389348126163,10,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jan 05 2015,2015-01-05,18.511,1.322126457251971,1.6477993326048874,7.273906567876357,18.597966089647294,5.31875064408754,24.218389348126163,6,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jan 06 2015,2015-01-06,17.376,1.3103190648556822,1.594326939994708,7.2644013563136385,18.597966089647294,5.31875064408754,24.218389348126163,10,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jan 07 2015,2015-01-07,22.102,1.584571021030547,1.966730546515186,7.256916195318972,18.597966089647294,5.31875064408754,24.218389348126163,9,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jan 08 2015,2015-01-08,19.251,1.618684884102871,1.950132587495169,7.247283594212703,18.597966089647294,5.31875064408754,24.218389348126163,11,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jan 09 2015,2015-01-09,18.487,1.5926825112398681,1.8979375423700784,7.237616944800231,18.597966089647294,5.31875064408754,24.218389348126163,10,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jan 10 2015,2015-01-10,18.414,1.5266536423427224,1.8444105936631454,7.227993176670705,18.597966089647294,5.31875064408754,24.218389348126163,8,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jan 11 2015,2015-01-11,16.326,1.518207049014824,1.8187395272948899,7.2193569937667945,18.597966089647294,5.31875064408754,24.218389348126163,13,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jan 12 2015,2015-01-12,17.28,1.4921566683792444,1.7615462041152512,7.210122282708946,18.597966089647294,5.31875064408754,24.218389348126163,12,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jan 13 2015,2015-01-13,17.787,1.4734736111511335,1.7042380823330994,7.200725062214292,18.597966089647294,5.31875064408754,24.218389348126163,10,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jan 14 2015,2015-01-14,16.892,1.3967037040051662,1.6588589940343452,7.191775865901253,18.597966089647294,5.31875064408754,24.218389348126163,11,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jan 15 2015,2015-01-15,18.352,1.3611781074606024,1.6157105244401007,7.1823423505532205,18.597966089647294,5.31875064408754,24.218389348126163,12,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jan 16 2015,2015-01-16,16.893,1.2212643274375157,1.5738071615817943,7.173461683258752,18.597966089647294,5.31875064408754,24.218389348126163,8,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jan 17 2015,2015-01-17,17.426,1.0854730633528,1.522751751513814,7.164336712676878,18.597966089647294,5.31875064408754,24.218389348126163,12,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jan 18 2015,2015-01-18,16.723,1.1060171768116636,1.4883138894801389,7.155632247035609,18.597966089647294,5.31875064408754,24.218389348126163,9,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jan 19 2015,2015-01-19,16.599,1.1313121204129508,1.4579854852117853,7.147045542571528,18.597966089647294,5.31875064408754,24.218389348126163,14,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jan 20 2015,2015-01-20,16.999,1.1132855738603913,1.4149765595403,7.13823205263104,18.597966089647294,5.31875064408754,24.218389348126163,11,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jan 21 2015,2015-01-21,18.259,1.1143687971637117,1.3839613152845065,7.12902130680329,18.597966089647294,5.31875064408754,24.218389348126163,5,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jan 22 2015,2015-01-22,16.612,1.1405660522479057,1.356368927999987,7.120521620956327,18.597966089647294,5.31875064408754,24.218389348126163,6,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jan 23 2015,2015-01-23,16.494,1.1569170267986786,1.3326530595734585,7.112137662298159,18.597966089647294,5.31875064408754,24.218389348126163,9,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jan 24 2015,2015-01-24,17.04,1.1586559618502708,1.291604448959865,7.103430236896881,18.597966089647294,5.31875064408754,24.218389348126163,14,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jan 25 2015,2015-01-25,16.704,1.155425176258149,1.2596304214568672,7.09495822033034,18.597966089647294,5.31875064408754,24.218389348126163,14,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jan 26 2015,2015-01-26,16.638,1.159298999941131,1.2297793587243093,7.086560828011878,18.597966089647294,5.31875064408754,24.218389348126163,11,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jan 27 2015,2015-01-27,15.23,1.244360634886571,1.2935852506119296,7.079512386571857,18.597966089647294,5.31875064408754,24.218389348126163,3,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jan 28 2015,2015-01-28,17.424,1.219300102612159,1.253260777376501,7.070745181901645,18.597966089647294,5.31875064408754,24.218389348126163,10,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jan 29 2015,2015-01-29,18.55,1.2279918103175744,1.2614532593697594,7.0617892327043865,18.597966089647294,5.31875064408754,24.218389348126163,8,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jan 30 2015,2015-01-30,17.618,1.223738872303378,1.2236819972174164,7.053017822229131,18.597966089647294,5.31875064408754,24.218389348126163,5,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jan 31 2015,2015-01-31,17.194,1.2256387802041702,1.1836904040276648,7.044449610834239,18.597966089647294,5.31875064408754,24.218389348126163,8,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Feb 01 2015,2015-02-01,16.853,1.2182307884892432,1.1494265161649253,7.036095576544376,18.597966089647294,5.31875064408754,24.218389348126163,12,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Feb 02 2015,2015-02-02,16.611,1.2216448493449998,1.122637696512706,7.02792554304407,18.597966089647294,5.31875064408754,24.218389348126163,15,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Feb 03 2015,2015-02-03,19.024,1.2537774688434327,1.178030887082511,7.019179948358907,18.597966089647294,5.31875064408754,24.218389348126163,8,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Feb 04 2015,2015-02-04,16.426,1.25486939559467,1.1607734341680753,7.011202535843813,18.597966089647294,5.31875064408754,24.218389348126163,7,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Feb 05 2015,2015-02-05,18.684,1.2746756883007384,1.1780276447682003,7.0024815994428025,18.597966089647294,5.31875064408754,24.218389348126163,7,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Feb 06 2015,2015-02-06,18.416,0.952317888585356,1.1702098539997219,6.993790109220883,18.597966089647294,5.31875064408754,24.218389348126163,8,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Feb 07 2015,2015-02-07,17.455,0.8842414763546639,1.1318712620128635,6.9853287573996665,18.597966089647294,5.31875064408754,24.218389348126163,9,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Feb 08 2015,2015-02-08,17.656,0.8588699264585067,1.0963426445804128,6.976829913187054,18.597966089647294,5.31875064408754,24.218389348126163,7,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Feb 09 2015,2015-02-09,16.448,0.8447190793326691,1.0886817956595127,6.9689843567375025,18.597966089647294,5.31875064408754,24.218389348126163,7,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Feb 10 2015,2015-02-10,15.995,0.8588481299653355,1.1077049930476504,6.961529600438114,18.597966089647294,5.31875064408754,24.218389348126163,9,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Feb 11 2015,2015-02-11,15.339,0.923987093132792,1.1762899145321137,6.954751860686133,18.597966089647294,5.31875064408754,24.218389348126163,5,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Feb 12 2015,2015-02-12,16.861,0.9172328356054247,1.1401146581440753,6.946712814041642,18.597966089647294,5.31875064408754,24.218389348126163,5,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Feb 13 2015,2015-02-13,16.331,0.9275717923078414,1.1210057960399051,6.939053494180463,18.597966089647294,5.31875064408754,24.218389348126163,9,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Feb 14 2015,2015-02-14,17.689,0.9041972047388747,1.0946646034232643,6.930717632731876,18.597966089647294,5.31875064408754,24.218389348126163,9,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Feb 15 2015,2015-02-15,17.821,0.9136501436860802,1.0729605284534776,6.922378119357415,18.597966089647294,5.31875064408754,24.218389348126163,4,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Feb 16 2015,2015-02-16,16.675,0.9148100964920542,1.0451078712543784,6.914562449469357,18.597966089647294,5.31875064408754,24.218389348126163,9,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Feb 17 2015,2015-02-17,17.267,0.9129010949689599,1.0113481383237721,6.906461938792108,18.597966089647294,5.31875064408754,24.218389348126163,11,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Feb 18 2015,2015-02-18,17.159,0.9080782259078455,0.9781854074439852,6.898437260373566,18.597966089647294,5.31875064408754,24.218389348126163,10,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
