date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Jan 09 2015,2015-01-09,115.761,,,,14.877425471446054,7.5897263651587235,14.123272630670844,48,M4A4 | 龍王 (Dragon King),M4A4,龍王 (Dragon King),Factory New,0,1,0
Jan 10 2015,2015-01-10,95.625,14.238302145972318,14.23830214597232,14.238302145972318,14.877425471446054,7.5897263651587235,14.123272630670844,70,M4A4 | 龍王 (Dragon King),M4A4,龍王 (Dragon King),Factory New,0,1,0
Jan 11 2015,2015-01-11,73.443,21.167241766465462,23.44757147379805,21.167241766465462,14.877425471446054,7.5897263651587235,14.123272630670844,93,M4A4 | 龍王 (Dragon King),M4A4,龍王 (Dragon King),Factory New,0,1,0
Jan 12 2015,2015-01-12,77.881,19.27380027394701,24.149288274072727,19.27380027394701,14.877425471446054,7.5897263651587235,14.123272630670844,60,M4A4 | 龍王 (Dragon King),M4A4,龍王 (Dragon King),Factory New,0,1,0
Jan 13 2015,2015-01-13,71.628,18.73996325503334,25.557045960752028,18.73996325503334,14.877425471446054,7.5897263651587235,14.123272630670844,57,M4A4 | 龍王 (Dragon King),M4A4,龍王 (Dragon King),Factory New,0,1,0
Jan 14 2015,2015-01-14,61.567,19.68846629290018,28.03401794844967,19.68846629290018,14.877425471446054,7.5897263651587235,14.123272630670844,85,M4A4 | 龍王 (Dragon King),M4A4,龍王 (Dragon King),Factory New,0,1,0
Jan 15 2015,2015-01-15,65.382,19.121494575726125,28.648526961514587,19.121494575726125,14.877425471446054,7.5897263651587235,14.123272630670844,60,M4A4 | 龍王 (Dragon King),M4A4,龍王 (Dragon King),Factory New,0,1,0
Jan 16 2015,2015-01-16,60.772,18.986863887115664,29.485100610591626,18.986863887115664,14.877425471446054,7.5897263651587235,14.123272630670844,88,M4A4 | 龍王 (Dragon King),M4A4,龍王 (Dragon King),Factory New,0,1,0
Jan 17 2015,2015-01-17,57.413,19.0112217482494,30.293491513950737,19.0112217482494,14.877425471446054,7.5897263651587235,14.123272630670844,103,M4A4 | 龍王 (Dragon King),M4A4,龍王 (Dragon King),Factory New,0,1,0
Jan 18 2015,2015-01-18,48.964,19.790590335364485,31.728362276673334,19.790590335364485,14.877425471446054,7.5897263651587235,14.123272630670844,101,M4A4 | 龍王 (Dragon King),M4A4,龍王 (Dragon King),Factory New,0,1,0
