date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Jan 09 2017,2017-01-09,1.358,0.09364066804905963,0.1007844631353443,1.770691119724578,1.1409184229292675,1.3690852492278562,0.9075835597984729,1213,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Jan 10 2017,2017-01-10,1.38,0.09304405087016229,0.10266111514253692,1.7694214001325332,1.1409184229292675,1.3690852492278562,0.9075835597984729,1002,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Jan 11 2017,2017-01-11,1.355,0.09299504992404342,0.10212540735676848,1.7681664089348441,1.1409184229292675,1.3690852492278562,0.9075835597984729,1225,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Jan 12 2017,2017-01-12,1.379,0.09665712002023027,0.10276019653477284,1.7669025068397666,1.1409184229292675,1.3690852492278562,0.9075835597984729,1010,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Jan 13 2017,2017-01-13,1.361,0.09965351468230424,0.10179805861013973,1.7656498605626327,1.1409184229292675,1.3690852492278562,0.9075835597984729,1334,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Jan 14 2017,2017-01-14,1.381,0.10275564699098637,0.10173006067563863,1.7643903393630405,1.1409184229292675,1.3690852492278562,0.9075835597984729,1305,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Jan 15 2017,2017-01-15,1.387,0.10476623677428969,0.10162835905271148,1.7631307033378054,1.1409184229292675,1.3690852492278562,0.9075835597984729,1257,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Jan 16 2017,2017-01-16,1.393,0.10604280202870621,0.10149769061120409,1.7618709950982447,1.1409184229292675,1.3690852492278562,0.9075835597984729,1088,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Jan 17 2017,2017-01-17,1.399,0.10804075965651494,0.10134227853799874,1.7606112568706944,1.1409184229292675,1.3690852492278562,0.9075835597984729,1085,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Jan 18 2017,2017-01-18,1.401,0.10993908449173542,0.10092317452197341,1.7593532990559169,1.1409184229292675,1.3690852492278562,0.9075835597984729,1090,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Jan 19 2017,2017-01-19,1.377,0.1098377120507164,0.09899641107187179,1.758108888359868,1.1409184229292675,1.3690852492278562,0.9075835597984729,1034,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Jan 20 2017,2017-01-20,1.356,0.10846994922598512,0.09628929257475122,1.7568769964065678,1.1409184229292675,1.3690852492278562,0.9075835597984729,1271,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Jan 21 2017,2017-01-21,1.399,0.10676464609224677,0.09531108621720927,1.755627815111644,1.1409184229292675,1.3690852492278562,0.9075835597984729,1382,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Jan 22 2017,2017-01-22,1.387,0.10226885909337281,0.0935567993666901,1.7543866265748853,1.1409184229292675,1.3690852492278562,0.9075835597984729,1326,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Jan 23 2017,2017-01-23,1.392,0.09794859078522693,0.09192377849076172,1.753145793665693,1.1409184229292675,1.3690852492278562,0.9075835597984729,1288,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Jan 24 2017,2017-01-24,1.426,0.09496574700110814,0.09199619402296093,1.7518929262194598,1.1409184229292675,1.3690852492278562,0.9075835597984729,1291,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Jan 25 2017,2017-01-25,1.456,0.09050842343491486,0.0937744810140859,1.75063067830585,1.1409184229292675,1.3690852492278562,0.9075835597984729,1252,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Jan 26 2017,2017-01-26,1.494,0.0864391088585486,0.09802715647993544,1.7493570540032286,1.1409184229292675,1.3690852492278562,0.9075835597984729,1220,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Jan 27 2017,2017-01-27,1.477,0.08361268808754745,0.09961004632004404,1.7480923244471964,1.1409184229292675,1.3690852492278562,0.9075835597984729,1238,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Jan 28 2017,2017-01-28,1.516,0.08181914454345732,0.1036829359400232,1.7468166659634317,1.1409184229292675,1.3690852492278562,0.9075835597984729,1507,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Jan 29 2017,2017-01-29,1.486,0.07678736875313559,0.10421231211251367,1.745554149242585,1.1409184229292675,1.3690852492278562,0.9075835597984729,1467,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Jan 30 2017,2017-01-30,1.538,0.07612081292885359,0.10826253671519509,1.7442769360346673,1.1409184229292675,1.3690852492278562,0.9075835597984729,1470,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Jan 31 2017,2017-01-31,1.513,0.0707036961106568,0.10912423488641906,1.7430105763170316,1.1409184229292675,1.3690852492278562,0.9075835597984729,1093,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Feb 01 2017,2017-02-01,1.463,0.06521396261208293,0.10678769915367539,1.7417646812122538,1.1409184229292675,1.3690852492278562,0.9075835597984729,1167,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Feb 02 2017,2017-02-02,1.46,0.060934381514910034,0.10429055491631839,1.7405225692194854,1.1409184229292675,1.3690852492278562,0.9075835597984729,1170,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Feb 03 2017,2017-02-03,1.48,0.057747179858752135,0.10255440233499363,1.739275728780036,1.1409184229292675,1.3690852492278562,0.9075835597984729,1384,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Feb 04 2017,2017-02-04,1.537,0.058346852292507044,0.1040901416827546,1.738012513470163,1.1409184229292675,1.3690852492278562,0.9075835597984729,1297,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Feb 05 2017,2017-02-05,1.544,0.06139905274668932,0.1054211080505039,1.7367499017725896,1.1409184229292675,1.3690852492278562,0.9075835597984729,1325,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Feb 06 2017,2017-02-06,1.558,0.06552437468752155,0.10709467848721907,1.7354858929899526,1.1409184229292675,1.3690852492278562,0.9075835597984729,1078,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Feb 07 2017,2017-02-07,1.591,0.07046825322564368,0.11064043547147893,1.7342155747392225,1.1409184229292675,1.3690852492278562,0.9075835597984729,890,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Feb 08 2017,2017-02-08,1.568,0.07229762877485343,0.11130883649909297,1.732954239589832,1.1409184229292675,1.3690852492278562,0.9075835597984729,945,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Feb 09 2017,2017-02-09,1.561,0.07392109026682847,0.11096901611784533,1.7316976220756413,1.1409184229292675,1.3690852492278562,0.9075835597984729,958,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Feb 10 2017,2017-02-10,1.565,0.0741167531903412,0.11047347602163583,1.730442598853474,1.1409184229292675,1.3690852492278562,0.9075835597984729,1054,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Feb 11 2017,2017-02-11,1.586,0.07578808932007897,0.11090835557593257,1.7291846010752823,1.1409184229292675,1.3690852492278562,0.9075835597984729,1277,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Feb 12 2017,2017-02-12,1.549,0.0743604146330387,0.108865369457721,1.7279396068675588,1.1409184229292675,1.3690852492278562,0.9075835597984729,1300,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Feb 13 2017,2017-02-13,1.545,0.07325709725944766,0.10655936060624022,1.7266984707035276,1.1409184229292675,1.3690852492278562,0.9075835597984729,1011,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Feb 14 2017,2017-02-14,1.55,0.07214768538059074,0.10438652109793035,1.7254585321130673,1.1409184229292675,1.3690852492278562,0.9075835597984729,947,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Feb 15 2017,2017-02-15,1.527,0.07034470954484853,0.10143221402883495,1.7242281685947591,1.1409184229292675,1.3690852492278562,0.9075835597984729,964,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Feb 16 2017,2017-02-16,1.481,0.06824736111294069,0.098134484064251,1.7230155890398897,1.1409184229292675,1.3690852492278562,0.9075835597984729,1073,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Feb 17 2017,2017-02-17,1.449,0.06656367619456798,0.09546479280690981,1.7218171513131098,1.1409184229292675,1.3690852492278562,0.9075835597984729,1138,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Feb 18 2017,2017-02-18,1.447,0.06346226138989372,0.09288047821126713,1.720621948074101,1.1409184229292675,1.3690852492278562,0.9075835597984729,1309,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Feb 19 2017,2017-02-19,1.465,0.0580156538529348,0.08996870251769434,1.719422581805761,1.1409184229292675,1.3690852492278562,0.9075835597984729,1230,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Feb 20 2017,2017-02-20,1.449,0.055675166258939486,0.08744156856405376,1.7182315764202416,1.1409184229292675,1.3690852492278562,0.9075835597984729,1056,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Feb 21 2017,2017-02-21,1.476,0.05155478059625857,0.08458374985491991,1.7170332735297653,1.1409184229292675,1.3690852492278562,0.9075835597984729,963,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Feb 22 2017,2017-02-22,1.524,0.047013925547988354,0.08251733202467129,1.7158217052777327,1.1409184229292675,1.3690852492278562,0.9075835597984729,949,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Feb 23 2017,2017-02-23,1.48,0.04468825606257805,0.07981625857572901,1.7146270292588561,1.1409184229292675,1.3690852492278562,0.9075835597984729,1070,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Feb 24 2017,2017-02-24,1.469,0.04419517839236463,0.0772823689545661,1.7134386697496728,1.1409184229292675,1.3690852492278562,0.9075835597984729,1076,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Feb 25 2017,2017-02-25,1.495,0.04418182129974746,0.07481340427021155,1.7122438877206778,1.1409184229292675,1.3690852492278562,0.9075835597984729,1226,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Feb 26 2017,2017-02-26,1.496,0.04380279737072448,0.07242965712491682,1.7110512632548895,1.1409184229292675,1.3690852492278562,0.9075835597984729,1134,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Feb 27 2017,2017-02-27,1.483,0.04411902657331203,0.07005480052034474,1.7098654546627068,1.1409184229292675,1.3690852492278562,0.9075835597984729,988,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Feb 28 2017,2017-02-28,1.489,0.044063381727063214,0.06776869412700177,1.708680083037976,1.1409184229292675,1.3690852492278562,0.9075835597984729,979,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Mar 01 2017,2017-03-01,1.507,0.04377740192804638,0.06579012201892401,1.7074913171592192,1.1409184229292675,1.3690852492278562,0.9075835597984729,1040,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Mar 02 2017,2017-03-02,1.529,0.04390953343485068,0.06454121445617139,1.7062982662666943,1.1409184229292675,1.3690852492278562,0.9075835597984729,897,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Mar 03 2017,2017-03-03,1.557,0.04373694879257871,0.06472228942179555,1.7050997247943778,1.1409184229292675,1.3690852492278562,0.9075835597984729,995,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Mar 04 2017,2017-03-04,1.59,0.04464317017985649,0.06712730412477358,1.7038951714240484,1.1409184229292675,1.3690852492278562,0.9075835597984729,1143,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Mar 05 2017,2017-03-05,1.545,0.04429960691070807,0.06592384414254353,1.702705001190975,1.1409184229292675,1.3690852492278562,0.9075835597984729,1216,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Mar 06 2017,2017-03-06,1.496,0.04440214606009611,0.06378072990114747,1.7015321342792764,1.1409184229292675,1.3690852492278562,0.9075835597984729,893,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Mar 07 2017,2017-03-07,1.556,0.04468794740987356,0.06315727672423344,1.7003438572589626,1.1409184229292675,1.3690852492278562,0.9075835597984729,937,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Mar 08 2017,2017-03-08,1.54,0.04427117325798652,0.06169787538036361,1.6991625058418744,1.1409184229292675,1.3690852492278562,0.9075835597984729,892,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Mar 09 2017,2017-03-09,1.532,0.042217608137021224,0.05998638632881124,1.697985906600114,1.1409184229292675,1.3690852492278562,0.9075835597984729,934,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Mar 10 2017,2017-03-10,1.538,0.04131020858532195,0.05846593454604173,1.696810017520104,1.1409184229292675,1.3690852492278562,0.9075835597984729,1008,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Mar 11 2017,2017-03-11,1.554,0.04106553495267066,0.05756069143592679,1.6956321217272092,1.1409184229292675,1.3690852492278562,0.9075835597984729,1235,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Mar 12 2017,2017-03-12,1.546,0.04041935350745373,0.05625261105026708,1.6944588600562522,1.1409184229292675,1.3690852492278562,0.9075835597984729,1027,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Mar 13 2017,2017-03-13,1.565,0.03931407574589054,0.055776952067750504,1.6932829274512515,1.1409184229292675,1.3690852492278562,0.9075835597984729,950,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Mar 14 2017,2017-03-14,1.587,0.04104470509239201,0.056559044333064516,1.692103926542986,1.1409184229292675,1.3690852492278562,0.9075835597984729,866,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Mar 15 2017,2017-03-15,1.578,0.0422842053610799,0.05637963805248587,1.6909295820473675,1.1409184229292675,1.3690852492278562,0.9075835597984729,912,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Mar 16 2017,2017-03-16,1.585,0.043694932503280624,0.056428473490680565,1.6897559631433794,1.1409184229292675,1.3690852492278562,0.9075835597984729,1221,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Mar 17 2017,2017-03-17,1.652,0.05009095176082521,0.06243265716954319,1.6885705116364713,1.1409184229292675,1.3690852492278562,0.9075835597984729,1416,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Mar 18 2017,2017-03-18,1.761,0.06580815028328624,0.08208125387843178,1.6873724663140917,1.1409184229292675,1.3690852492278562,0.9075835597984729,1631,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Mar 19 2017,2017-03-19,1.727,0.07299532342149531,0.09053251910022708,1.6861805907372687,1.1409184229292675,1.3690852492278562,0.9075835597984729,1510,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Mar 20 2017,2017-03-20,1.711,0.07711907496960327,0.09494675937851561,1.6849932749628107,1.1409184229292675,1.3690852492278562,0.9075835597984729,1229,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Mar 21 2017,2017-03-21,1.762,0.08461032381796588,0.10319964850714733,1.683802732973137,1.1409184229292675,1.3690852492278562,0.9075835597984729,1135,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Mar 22 2017,2017-03-22,1.785,0.09146687736662758,0.11154559015135432,1.6826128467042256,1.1409184229292675,1.3690852492278562,0.9075835597984729,1102,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Mar 23 2017,2017-03-23,1.748,0.09518210616162354,0.11416489157257695,1.6814286901176578,1.1409184229292675,1.3690852492278562,0.9075835597984729,1107,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Mar 24 2017,2017-03-24,1.725,0.09816345739553649,0.11421121708407507,1.6802496003387537,1.1409184229292675,1.3690852492278562,0.9075835597984729,1273,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Mar 25 2017,2017-03-25,1.735,0.0996731497527713,0.11441344360384459,1.67907181788097,1.1409184229292675,1.3690852492278562,0.9075835597984729,1563,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Mar 26 2017,2017-03-26,1.772,0.10181820626226884,0.11672058340602479,1.6778929190388017,1.1409184229292675,1.3690852492278562,0.9075835597984729,1529,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Mar 27 2017,2017-03-27,1.753,0.10310614996666612,0.11680469096664943,1.6767181964197828,1.1409184229292675,1.3690852492278562,0.9075835597984729,1270,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Mar 28 2017,2017-03-28,1.842,0.10871252822528095,0.12365796711115498,1.6755406157288182,1.1409184229292675,1.3690852492278562,0.9075835597984729,1288,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Mar 29 2017,2017-03-29,1.879,0.11474992299611889,0.13218336685051166,1.6743652527037771,1.1409184229292675,1.3690852492278562,0.9075835597984729,1248,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Mar 30 2017,2017-03-30,1.857,0.11787741538352553,0.13626695232034058,1.6731923764974777,1.1409184229292675,1.3690852492278562,0.9075835597984729,1186,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Mar 31 2017,2017-03-31,1.817,0.1184533663516108,0.13614209291159202,1.6720230273395147,1.1409184229292675,1.3690852492278562,0.9075835597984729,1349,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Apr 01 2017,2017-04-01,1.805,0.11858185009706451,0.1348150647956194,1.670856705644726,1.1409184229292675,1.3690852492278562,0.9075835597984729,1486,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Apr 02 2017,2017-04-02,1.749,0.11744862413146306,0.1310459986803052,1.6696971063626502,1.1409184229292675,1.3690852492278562,0.9075835597984729,1208,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Apr 03 2017,2017-04-03,1.745,0.11692487518407042,0.12724361456884173,1.6685403233448033,1.1409184229292675,1.3690852492278562,0.9075835597984729,1284,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Apr 04 2017,2017-04-04,1.692,0.11404921301146521,0.12310126638266689,1.667392558775726,1.1409184229292675,1.3690852492278562,0.9075835597984729,1067,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Apr 05 2017,2017-04-05,1.723,0.10836543644594775,0.11917640735447715,1.666243013739835,1.1409184229292675,1.3690852492278562,0.9075835597984729,1219,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Apr 06 2017,2017-04-06,1.699,0.10518273098080547,0.11527372262090523,1.6650989761178052,1.1409184229292675,1.3690852492278562,0.9075835597984729,966,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Apr 07 2017,2017-04-07,1.669,0.10102145555666565,0.11182275620204053,1.6639618727368934,1.1409184229292675,1.3690852492278562,0.9075835597984729,1007,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Apr 08 2017,2017-04-08,1.67,0.09597778119329159,0.10843454597273482,1.6628269307771733,1.1409184229292675,1.3690852492278562,0.9075835597984729,1129,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Apr 09 2017,2017-04-09,1.665,0.09090120948087652,0.10522407593637947,1.6616951361113954,1.1409184229292675,1.3690852492278562,0.9075835597984729,1049,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Apr 10 2017,2017-04-10,1.618,0.0877637633704723,0.10366548403647245,1.6605744356771361,1.1409184229292675,1.3690852492278562,0.9075835597984729,1011,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Apr 11 2017,2017-04-11,1.615,0.08403221194105788,0.10208640754049793,1.6594566200004255,1.1409184229292675,1.3690852492278562,0.9075835597984729,1248,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Apr 12 2017,2017-04-12,1.643,0.08031167018463002,0.09934478800414169,1.6583355557553772,1.1409184229292675,1.3690852492278562,0.9075835597984729,982,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Apr 13 2017,2017-04-13,1.651,0.0774856382690349,0.09644052979333421,1.6572153100444913,1.1409184229292675,1.3690852492278562,0.9075835597984729,894,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Apr 14 2017,2017-04-14,1.606,0.07585398102150143,0.09518618643308245,1.6561061560994805,1.1409184229292675,1.3690852492278562,0.9075835597984729,1130,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Apr 15 2017,2017-04-15,1.646,0.07281053984604399,0.09238984356889644,1.6549913142595467,1.1409184229292675,1.3690852492278562,0.9075835597984729,1054,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Apr 16 2017,2017-04-16,1.633,0.07353801894199857,0.08997408637278068,1.6538811407975118,1.1409184229292675,1.3690852492278562,0.9075835597984729,1050,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Apr 17 2017,2017-04-17,1.622,0.0754436990355499,0.08792601458630366,1.6527753504211462,1.1409184229292675,1.3690852492278562,0.9075835597984729,1068,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Apr 18 2017,2017-04-18,1.649,0.07648817803647212,0.08518983299856482,1.6516666781823588,1.1409184229292675,1.3690852492278562,0.9075835597984729,1239,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Apr 19 2017,2017-04-19,1.641,0.07771021915390705,0.08266673528066652,1.6505616773950322,1.1409184229292675,1.3690852492278562,0.9075835597984729,1003,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Apr 20 2017,2017-04-20,1.616,0.07915022817856178,0.08092694733537596,1.6494637339796892,1.1409184229292675,1.3690852492278562,0.9075835597984729,1029,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Apr 21 2017,2017-04-21,1.641,0.07874769837924635,0.07846222009663129,1.648363144058594,1.1409184229292675,1.3690852492278562,0.9075835597984729,1047,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Apr 22 2017,2017-04-22,1.652,0.07885691975427533,0.07592528656348639,1.647262793815159,1.1409184229292675,1.3690852492278562,0.9075835597984729,1157,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Apr 23 2017,2017-04-23,1.628,0.07982164745435684,0.07389087508293347,1.646169038483576,1.1409184229292675,1.3690852492278562,0.9075835597984729,1094,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Apr 24 2017,2017-04-24,1.566,0.08300342050855951,0.0751254194678264,1.6450909774975584,1.1409184229292675,1.3690852492278562,0.9075835597984729,1014,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Apr 25 2017,2017-04-25,1.538,0.08617357516953844,0.07810911817499892,1.644022155223308,1.1409184229292675,1.3690852492278562,0.9075835597984729,901,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Apr 26 2017,2017-04-26,1.587,0.08693850383060839,0.07693888810484298,1.642943386164372,1.1409184229292675,1.3690852492278562,0.9075835597984729,1019,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Apr 27 2017,2017-04-27,1.597,0.08247193183295005,0.07524300233220262,1.6418645285738556,1.1409184229292675,1.3690852492278562,0.9075835597984729,796,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Apr 28 2017,2017-04-28,1.591,0.07367378391809747,0.0737433079742886,1.6407891034347406,1.1409184229292675,1.3690852492278562,0.9075835597984729,991,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Apr 29 2017,2017-04-29,1.618,0.06404520673536827,0.07146006548929675,1.6397101277960526,1.1409184229292675,1.3690852492278562,0.9075835597984729,1034,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
Apr 30 2017,2017-04-30,1.598,0.05678494417613203,0.06971401833934193,1.6386374029522217,1.1409184229292675,1.3690852492278562,0.9075835597984729,957,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
May 01 2017,2017-05-01,1.57,0.04984661530636006,0.06919006876228914,1.6375730930945473,1.1409184229292675,1.3690852492278562,0.9075835597984729,957,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
May 02 2017,2017-05-02,1.559,0.047251053628406245,0.06911198731910355,1.63651350223528,1.1409184229292675,1.3690852492278562,0.9075835597984729,934,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
May 03 2017,2017-05-03,1.6,0.04242045971377341,0.06710578609807433,1.6354466051636989,1.1409184229292675,1.3690852492278562,0.9075835597984729,878,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
May 04 2017,2017-05-04,1.61,0.04067828645032604,0.06497550101541887,1.6343797204392272,1.1409184229292675,1.3690852492278562,0.9075835597984729,744,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
May 05 2017,2017-05-05,1.571,0.037247988451824,0.0640904941714111,1.633323436835877,1.1409184229292675,1.3690852492278562,0.9075835597984729,924,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
May 06 2017,2017-05-06,1.6,0.03417130610539501,0.06215303705212792,1.632262757777339,1.1409184229292675,1.3690852492278562,0.9075835597984729,1040,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
May 07 2017,2017-05-07,1.582,0.03316591866583252,0.06074445902068013,1.631208048514853,1.1409184229292675,1.3690852492278562,0.9075835597984729,941,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
May 08 2017,2017-05-08,1.566,0.03240386311625014,0.059997367975376976,1.6301590666508303,1.1409184229292675,1.3690852492278562,0.9075835597984729,1042,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
May 09 2017,2017-05-09,1.59,0.0308124471047144,0.058278386677216146,1.6291066608906228,1.1409184229292675,1.3690852492278562,0.9075835597984729,781,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
May 10 2017,2017-05-10,1.605,0.03074083360294273,0.05638169876010531,1.6280531316755313,1.1409184229292675,1.3690852492278562,0.9075835597984729,739,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
May 11 2017,2017-05-11,1.62,0.030802746556620544,0.054592096116431885,1.626998673952105,1.1409184229292675,1.3690852492278562,0.9075835597984729,752,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
May 12 2017,2017-05-12,1.607,0.030024511060080892,0.05280878551312125,1.6259488181831174,1.1409184229292675,1.3690852492278562,0.9075835597984729,875,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
May 13 2017,2017-05-13,1.625,0.029019295998679764,0.051209887942839524,1.624897493963014,1.1409184229292675,1.3690852492278562,0.9075835597984729,1062,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
May 14 2017,2017-05-14,1.625,0.029260247247667296,0.04965046363460114,1.62384820537638,1.1409184229292675,1.3690852492278562,0.9075835597984729,905,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
May 15 2017,2017-05-15,1.592,0.028302735338043162,0.04828357170348396,1.6228075320829274,1.1409184229292675,1.3690852492278562,0.9075835597984729,832,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
May 16 2017,2017-05-16,1.651,0.029132692857553637,0.047768868700846574,1.6217577249104855,1.1409184229292675,1.3690852492278562,0.9075835597984729,892,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
May 17 2017,2017-05-17,1.667,0.031183107717571316,0.04810563757945974,1.6207074241261457,1.1409184229292675,1.3690852492278562,0.9075835597984729,818,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
May 18 2017,2017-05-18,1.665,0.03207849567991888,0.048058972419026645,1.6196594649249887,1.1409184229292675,1.3690852492278562,0.9075835597984729,810,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
May 19 2017,2017-05-19,1.694,0.035367187208818006,0.05003038829169814,1.6186094516938159,1.1409184229292675,1.3690852492278562,0.9075835597984729,821,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
May 20 2017,2017-05-20,1.694,0.03870770216540425,0.051392462621086814,1.617561477738975,1.1409184229292675,1.3690852492278562,0.9075835597984729,845,AWP | Worm God,AWP,Worm God,Factory New,0,1,0
