date,py_date,median_price,volume_sold,item,treated_unit,post_treat
Aug 14 2016,2016-08-14,0.552,11280,Jade Reckoning,0,0
Aug 15 2016,2016-08-15,0.641,5911,Jade Reckoning,0,0
Aug 16 2016,2016-08-16,0.727,3428,Jade Reckoning,0,0
Aug 17 2016,2016-08-17,0.761,2238,Jade Reckoning,0,0
Aug 18 2016,2016-08-18,0.754,1882,Jade Reckoning,0,0
Aug 19 2016,2016-08-19,0.742,2205,Jade Reckoning,0,0
Aug 20 2016,2016-08-20,0.747,2037,Jade Reckoning,0,0
Aug 21 2016,2016-08-21,0.743,1776,Jade Reckoning,0,0
Aug 22 2016,2016-08-22,0.779,1777,Jade Reckoning,0,0
Aug 23 2016,2016-08-23,0.783,1644,Jade Reckoning,0,0
Aug 24 2016,2016-08-24,0.749,1506,Jade Reckoning,0,0
Aug 25 2016,2016-08-25,0.752,1076,Jade Reckoning,0,0
Aug 26 2016,2016-08-26,0.756,1210,Jade Reckoning,0,0
Aug 27 2016,2016-08-27,0.763,1579,Jade Reckoning,0,0
Aug 28 2016,2016-08-28,0.768,1235,Jade Reckoning,0,0
Aug 29 2016,2016-08-29,0.777,1301,Jade Reckoning,0,0
Aug 30 2016,2016-08-30,0.795,1645,Jade Reckoning,0,0
Aug 31 2016,2016-08-31,0.668,2771,Jade Reckoning,0,0
Sep 01 2016,2016-09-01,0.613,1125,Jade Reckoning,0,0
Sep 02 2016,2016-09-02,0.595,895,Jade Reckoning,0,0
Sep 03 2016,2016-09-03,0.572,1066,Jade Reckoning,0,0
Sep 04 2016,2016-09-04,0.585,851,Jade Reckoning,0,0
Sep 05 2016,2016-09-05,0.593,710,Jade Reckoning,0,0
Sep 06 2016,2016-09-06,0.591,611,Jade Reckoning,0,0
Sep 07 2016,2016-09-07,0.589,567,Jade Reckoning,0,0
Sep 08 2016,2016-09-08,0.539,546,Jade Reckoning,0,0
Sep 09 2016,2016-09-09,0.594,721,Jade Reckoning,0,0
Sep 10 2016,2016-09-10,0.606,709,Jade Reckoning,0,0
Sep 11 2016,2016-09-11,0.603,623,Jade Reckoning,0,0
Sep 12 2016,2016-09-12,0.59,536,Jade Reckoning,0,0
Sep 13 2016,2016-09-13,0.595,504,Jade Reckoning,0,0
Sep 14 2016,2016-09-14,0.57,488,Jade Reckoning,0,0
Sep 15 2016,2016-09-15,0.575,508,Jade Reckoning,0,0
Sep 16 2016,2016-09-16,0.573,501,Jade Reckoning,0,0
Sep 17 2016,2016-09-17,0.56,662,Jade Reckoning,0,0
Sep 18 2016,2016-09-18,0.577,708,Jade Reckoning,0,0
Sep 19 2016,2016-09-19,0.58,617,Jade Reckoning,0,0
Sep 20 2016,2016-09-20,0.58,652,Jade Reckoning,0,0
Sep 21 2016,2016-09-21,0.578,527,Jade Reckoning,0,0
Sep 22 2016,2016-09-22,0.586,420,Jade Reckoning,0,0
Sep 23 2016,2016-09-23,0.571,566,Jade Reckoning,0,0
Sep 24 2016,2016-09-24,0.574,679,Jade Reckoning,0,0
Sep 25 2016,2016-09-25,0.573,584,Jade Reckoning,0,0
Sep 26 2016,2016-09-26,0.582,436,Jade Reckoning,0,0
Sep 27 2016,2016-09-27,0.579,516,Jade Reckoning,0,0
Sep 28 2016,2016-09-28,0.571,401,Jade Reckoning,0,0
Sep 29 2016,2016-09-29,0.568,365,Jade Reckoning,0,0
Sep 30 2016,2016-09-30,0.563,447,Jade Reckoning,0,0
Oct 01 2016,2016-10-01,0.576,539,Jade Reckoning,0,0
Oct 02 2016,2016-10-02,0.559,551,Jade Reckoning,0,0
Oct 03 2016,2016-10-03,0.562,436,Jade Reckoning,0,0
Oct 04 2016,2016-10-04,0.582,429,Jade Reckoning,0,0
Oct 05 2016,2016-10-05,0.581,596,Jade Reckoning,0,0
Oct 06 2016,2016-10-06,0.391,1082,Jade Reckoning,0,0
Oct 07 2016,2016-10-07,0.396,565,Jade Reckoning,0,0
Oct 08 2016,2016-10-08,0.389,593,Jade Reckoning,0,0
Oct 09 2016,2016-10-09,0.381,396,Jade Reckoning,0,0
Oct 10 2016,2016-10-10,0.346,364,Jade Reckoning,0,0
Oct 11 2016,2016-10-11,0.36,332,Jade Reckoning,0,0
Oct 12 2016,2016-10-12,0.353,306,Jade Reckoning,0,0
Oct 13 2016,2016-10-13,0.339,352,Jade Reckoning,0,0
Oct 14 2016,2016-10-14,0.323,357,Jade Reckoning,0,0
Oct 15 2016,2016-10-15,0.326,409,Jade Reckoning,0,0
Oct 16 2016,2016-10-16,0.329,403,Jade Reckoning,0,0
Oct 17 2016,2016-10-17,0.337,296,Jade Reckoning,0,0
Oct 18 2016,2016-10-18,0.334,295,Jade Reckoning,0,0
Oct 19 2016,2016-10-19,0.323,332,Jade Reckoning,0,0
Oct 20 2016,2016-10-20,0.306,365,Jade Reckoning,0,0
Oct 21 2016,2016-10-21,0.32,336,Jade Reckoning,0,0
Oct 22 2016,2016-10-22,0.315,397,Jade Reckoning,0,0
Oct 23 2016,2016-10-23,0.308,364,Jade Reckoning,0,0
Oct 24 2016,2016-10-24,0.3,319,Jade Reckoning,0,0
Oct 25 2016,2016-10-25,0.295,330,Jade Reckoning,0,0
Oct 26 2016,2016-10-26,0.296,305,Jade Reckoning,0,0
Oct 27 2016,2016-10-27,0.293,336,Jade Reckoning,0,0
Oct 28 2016,2016-10-28,0.292,360,Jade Reckoning,0,0
Oct 29 2016,2016-10-29,0.273,566,Jade Reckoning,0,0
Oct 30 2016,2016-10-30,0.276,367,Jade Reckoning,0,0
Oct 31 2016,2016-10-31,0.272,422,Jade Reckoning,0,0
Nov 01 2016,2016-11-01,0.279,360,Jade Reckoning,0,0
Nov 02 2016,2016-11-02,0.277,340,Jade Reckoning,0,0
Nov 03 2016,2016-11-03,0.295,303,Jade Reckoning,0,0
Nov 04 2016,2016-11-04,0.301,320,Jade Reckoning,0,0
Nov 05 2016,2016-11-05,0.298,419,Jade Reckoning,0,0
Nov 06 2016,2016-11-06,0.296,356,Jade Reckoning,0,0
Nov 07 2016,2016-11-07,0.287,346,Jade Reckoning,0,0
Nov 08 2016,2016-11-08,0.292,342,Jade Reckoning,0,0
Nov 09 2016,2016-11-09,0.298,339,Jade Reckoning,0,0
Nov 10 2016,2016-11-10,0.284,344,Jade Reckoning,0,0
Nov 11 2016,2016-11-11,0.28,428,Jade Reckoning,0,0
Nov 12 2016,2016-11-12,0.279,434,Jade Reckoning,0,0
Nov 13 2016,2016-11-13,0.276,380,Jade Reckoning,0,0
Nov 14 2016,2016-11-14,0.284,289,Jade Reckoning,0,0
Nov 15 2016,2016-11-15,0.273,265,Jade Reckoning,0,0
Nov 16 2016,2016-11-16,0.264,273,Jade Reckoning,0,0
Nov 17 2016,2016-11-17,0.255,361,Jade Reckoning,0,0
Nov 18 2016,2016-11-18,0.246,447,Jade Reckoning,0,0
Nov 19 2016,2016-11-19,0.256,485,Jade Reckoning,0,0
Nov 20 2016,2016-11-20,0.267,405,Jade Reckoning,0,0
Nov 21 2016,2016-11-21,0.268,389,Jade Reckoning,0,0
Nov 22 2016,2016-11-22,0.268,326,Jade Reckoning,0,0
Nov 23 2016,2016-11-23,0.257,343,Jade Reckoning,0,0
Nov 24 2016,2016-11-24,0.235,384,Jade Reckoning,0,0
Nov 25 2016,2016-11-25,0.237,389,Jade Reckoning,0,0
Nov 26 2016,2016-11-26,0.242,471,Jade Reckoning,0,0
Nov 27 2016,2016-11-27,0.245,429,Jade Reckoning,0,0
Nov 28 2016,2016-11-28,0.245,340,Jade Reckoning,0,0
Nov 29 2016,2016-11-29,0.237,333,Jade Reckoning,0,0
Nov 30 2016,2016-11-30,0.238,338,Jade Reckoning,0,0
Dec 01 2016,2016-12-01,0.236,363,Jade Reckoning,0,0
Dec 02 2016,2016-12-02,0.23,416,Jade Reckoning,0,0
Dec 03 2016,2016-12-03,0.241,443,Jade Reckoning,0,0
Dec 04 2016,2016-12-04,0.238,427,Jade Reckoning,0,0
Dec 05 2016,2016-12-05,0.249,374,Jade Reckoning,0,0
Dec 06 2016,2016-12-06,0.246,381,Jade Reckoning,0,0
Dec 07 2016,2016-12-07,0.249,384,Jade Reckoning,0,0
Dec 08 2016,2016-12-08,0.252,422,Jade Reckoning,0,0
Dec 09 2016,2016-12-09,0.268,378,Jade Reckoning,0,0
Dec 10 2016,2016-12-10,0.278,517,Jade Reckoning,0,0
Dec 11 2016,2016-12-11,0.313,616,Jade Reckoning,0,0
Dec 12 2016,2016-12-12,0.321,381,Jade Reckoning,0,0
Dec 13 2016,2016-12-13,0.304,405,Jade Reckoning,0,0
Dec 14 2016,2016-12-14,0.289,445,Jade Reckoning,0,0
Dec 15 2016,2016-12-15,0.29,490,Jade Reckoning,0,0
Dec 16 2016,2016-12-16,0.292,434,Jade Reckoning,0,0
Dec 17 2016,2016-12-17,0.306,454,Jade Reckoning,0,0
Dec 18 2016,2016-12-18,0.305,452,Jade Reckoning,0,0
Dec 19 2016,2016-12-19,0.295,374,Jade Reckoning,0,0
Dec 20 2016,2016-12-20,0.29,392,Jade Reckoning,0,0
Dec 21 2016,2016-12-21,0.278,383,Jade Reckoning,0,0
Dec 22 2016,2016-12-22,0.274,403,Jade Reckoning,0,0
Dec 23 2016,2016-12-23,0.264,364,Jade Reckoning,0,0
Dec 24 2016,2016-12-24,0.273,422,Jade Reckoning,0,0
Dec 25 2016,2016-12-25,0.276,427,Jade Reckoning,0,0
Dec 26 2016,2016-12-26,0.28,401,Jade Reckoning,0,0
Dec 27 2016,2016-12-27,0.281,392,Jade Reckoning,0,0
Dec 28 2016,2016-12-28,0.274,408,Jade Reckoning,0,0
Dec 29 2016,2016-12-29,0.288,425,Jade Reckoning,0,0
Dec 30 2016,2016-12-30,0.284,412,Jade Reckoning,0,0
Dec 31 2016,2016-12-31,0.292,413,Jade Reckoning,0,0
Jan 01 2017,2017-01-01,0.288,394,Jade Reckoning,0,0
Jan 02 2017,2017-01-02,0.29,388,Jade Reckoning,0,0
Jan 03 2017,2017-01-03,0.305,366,Jade Reckoning,0,0
Jan 04 2017,2017-01-04,0.306,355,Jade Reckoning,0,0
Jan 05 2017,2017-01-05,0.311,337,Jade Reckoning,0,0
Jan 06 2017,2017-01-06,0.324,334,Jade Reckoning,0,0
Jan 07 2017,2017-01-07,0.323,435,Jade Reckoning,0,0
Jan 08 2017,2017-01-08,0.326,392,Jade Reckoning,0,0
Jan 09 2017,2017-01-09,0.315,374,Jade Reckoning,0,0
Jan 10 2017,2017-01-10,0.326,347,Jade Reckoning,0,0
Jan 11 2017,2017-01-11,0.326,361,Jade Reckoning,0,0
Jan 12 2017,2017-01-12,0.318,319,Jade Reckoning,0,0
Jan 13 2017,2017-01-13,0.315,387,Jade Reckoning,0,0
Jan 14 2017,2017-01-14,0.327,440,Jade Reckoning,0,0
Jan 15 2017,2017-01-15,0.331,420,Jade Reckoning,0,0
Jan 16 2017,2017-01-16,0.329,387,Jade Reckoning,0,0
Jan 17 2017,2017-01-17,0.319,376,Jade Reckoning,0,0
Jan 18 2017,2017-01-18,0.321,338,Jade Reckoning,0,0
Jan 19 2017,2017-01-19,0.309,332,Jade Reckoning,0,0
Jan 20 2017,2017-01-20,0.312,378,Jade Reckoning,0,0
Jan 21 2017,2017-01-21,0.329,544,Jade Reckoning,0,0
Jan 22 2017,2017-01-22,0.346,458,Jade Reckoning,0,0
Jan 23 2017,2017-01-23,0.352,393,Jade Reckoning,0,0
Jan 24 2017,2017-01-24,0.33,371,Jade Reckoning,0,0
Jan 25 2017,2017-01-25,0.35,327,Jade Reckoning,0,0
Jan 26 2017,2017-01-26,0.34,341,Jade Reckoning,0,0
Jan 27 2017,2017-01-27,0.279,423,Jade Reckoning,0,0
Jan 28 2017,2017-01-28,0.298,359,Jade Reckoning,0,0
Jan 29 2017,2017-01-29,0.316,357,Jade Reckoning,0,0
Jan 30 2017,2017-01-30,0.327,301,Jade Reckoning,0,0
Jan 31 2017,2017-01-31,0.341,308,Jade Reckoning,0,0
Feb 01 2017,2017-02-01,0.347,274,Jade Reckoning,0,0
Feb 02 2017,2017-02-02,0.356,313,Jade Reckoning,0,0
Feb 03 2017,2017-02-03,0.347,305,Jade Reckoning,0,0
Feb 04 2017,2017-02-04,0.342,396,Jade Reckoning,0,0
Feb 05 2017,2017-02-05,0.343,382,Jade Reckoning,0,0
Feb 06 2017,2017-02-06,0.344,344,Jade Reckoning,0,0
Feb 07 2017,2017-02-07,0.353,330,Jade Reckoning,0,0
Feb 08 2017,2017-02-08,0.349,314,Jade Reckoning,0,0
Feb 09 2017,2017-02-09,0.347,325,Jade Reckoning,0,0
Feb 10 2017,2017-02-10,0.343,393,Jade Reckoning,0,0
Feb 11 2017,2017-02-11,0.331,477,Jade Reckoning,0,0
Feb 12 2017,2017-02-12,0.334,424,Jade Reckoning,0,0
Feb 13 2017,2017-02-13,0.337,374,Jade Reckoning,0,0
Feb 14 2017,2017-02-14,0.34,326,Jade Reckoning,0,0
Feb 15 2017,2017-02-15,0.341,335,Jade Reckoning,0,0
Feb 16 2017,2017-02-16,0.355,334,Jade Reckoning,0,0
Feb 17 2017,2017-02-17,0.347,394,Jade Reckoning,0,0
Feb 18 2017,2017-02-18,0.354,474,Jade Reckoning,0,0
Feb 19 2017,2017-02-19,0.35,459,Jade Reckoning,0,0
Feb 20 2017,2017-02-20,0.348,429,Jade Reckoning,0,0
Feb 21 2017,2017-02-21,0.337,436,Jade Reckoning,0,0
Feb 22 2017,2017-02-22,0.325,366,Jade Reckoning,0,0
Feb 23 2017,2017-02-23,0.32,389,Jade Reckoning,0,0
Feb 24 2017,2017-02-24,0.322,493,Jade Reckoning,0,0
Feb 25 2017,2017-02-25,0.335,514,Jade Reckoning,0,0
Feb 26 2017,2017-02-26,0.336,531,Jade Reckoning,0,0
Feb 27 2017,2017-02-27,0.336,417,Jade Reckoning,0,0
Feb 28 2017,2017-02-28,0.345,407,Jade Reckoning,0,0
Mar 01 2017,2017-03-01,0.351,383,Jade Reckoning,0,0
Mar 02 2017,2017-03-02,0.346,392,Jade Reckoning,0,0
Mar 03 2017,2017-03-03,0.344,398,Jade Reckoning,0,0
Mar 04 2017,2017-03-04,0.346,557,Jade Reckoning,0,0
Mar 05 2017,2017-03-05,0.348,540,Jade Reckoning,0,0
Mar 06 2017,2017-03-06,0.346,430,Jade Reckoning,0,0
Mar 07 2017,2017-03-07,0.351,424,Jade Reckoning,0,0
Mar 08 2017,2017-03-08,0.351,424,Jade Reckoning,0,0
Mar 09 2017,2017-03-09,0.332,444,Jade Reckoning,0,0
Mar 10 2017,2017-03-10,0.329,454,Jade Reckoning,0,0
Mar 11 2017,2017-03-11,0.337,556,Jade Reckoning,0,0
Mar 12 2017,2017-03-12,0.357,590,Jade Reckoning,0,0
Mar 13 2017,2017-03-13,0.362,544,Jade Reckoning,0,0
Mar 14 2017,2017-03-14,0.346,564,Jade Reckoning,0,0
Mar 15 2017,2017-03-15,0.344,523,Jade Reckoning,0,0
Mar 16 2017,2017-03-16,0.328,518,Jade Reckoning,0,0
Mar 17 2017,2017-03-17,0.333,565,Jade Reckoning,0,0
Mar 18 2017,2017-03-18,0.346,527,Jade Reckoning,0,0
Mar 19 2017,2017-03-19,0.358,587,Jade Reckoning,0,0
Mar 20 2017,2017-03-20,0.359,508,Jade Reckoning,0,0
Mar 21 2017,2017-03-21,0.362,461,Jade Reckoning,0,0
Mar 22 2017,2017-03-22,0.361,529,Jade Reckoning,0,0
Mar 23 2017,2017-03-23,0.363,509,Jade Reckoning,0,0
Mar 24 2017,2017-03-24,0.358,505,Jade Reckoning,0,0
Mar 25 2017,2017-03-25,0.362,603,Jade Reckoning,0,0
Mar 26 2017,2017-03-26,0.356,503,Jade Reckoning,0,0
Mar 27 2017,2017-03-27,0.355,488,Jade Reckoning,0,0
Mar 28 2017,2017-03-28,0.36,453,Jade Reckoning,0,0
Mar 29 2017,2017-03-29,0.361,459,Jade Reckoning,0,0
Mar 30 2017,2017-03-30,0.359,472,Jade Reckoning,0,0
Mar 31 2017,2017-03-31,0.36,544,Jade Reckoning,0,0
Apr 01 2017,2017-04-01,0.36,608,Jade Reckoning,0,0
Apr 02 2017,2017-04-02,0.366,514,Jade Reckoning,0,0
Apr 03 2017,2017-04-03,0.371,406,Jade Reckoning,0,0
Apr 04 2017,2017-04-04,0.376,490,Jade Reckoning,0,0
Apr 05 2017,2017-04-05,0.37,452,Jade Reckoning,0,0
Apr 06 2017,2017-04-06,0.379,463,Jade Reckoning,0,0
Apr 07 2017,2017-04-07,0.382,408,Jade Reckoning,0,0
Apr 08 2017,2017-04-08,0.376,500,Jade Reckoning,0,0
Apr 09 2017,2017-04-09,0.373,434,Jade Reckoning,0,0
Apr 10 2017,2017-04-10,0.36,427,Jade Reckoning,0,0
Apr 11 2017,2017-04-11,0.349,366,Jade Reckoning,0,0
Apr 12 2017,2017-04-12,0.343,413,Jade Reckoning,0,0
Apr 13 2017,2017-04-13,0.329,403,Jade Reckoning,0,0
Apr 14 2017,2017-04-14,0.323,437,Jade Reckoning,0,0
Apr 15 2017,2017-04-15,0.315,522,Jade Reckoning,0,0
Apr 16 2017,2017-04-16,0.314,437,Jade Reckoning,0,0
Apr 17 2017,2017-04-17,0.311,352,Jade Reckoning,0,0
Apr 18 2017,2017-04-18,0.31,382,Jade Reckoning,0,0
Apr 19 2017,2017-04-19,0.309,329,Jade Reckoning,0,0
Apr 20 2017,2017-04-20,0.311,323,Jade Reckoning,0,0
Apr 21 2017,2017-04-21,0.318,364,Jade Reckoning,0,0
Apr 22 2017,2017-04-22,0.333,473,Jade Reckoning,0,0
Apr 23 2017,2017-04-23,0.327,459,Jade Reckoning,0,0
Apr 24 2017,2017-04-24,0.327,389,Jade Reckoning,0,0
Apr 25 2017,2017-04-25,0.342,385,Jade Reckoning,0,0
Apr 26 2017,2017-04-26,0.33,377,Jade Reckoning,0,0
Apr 27 2017,2017-04-27,0.326,365,Jade Reckoning,0,0
Apr 28 2017,2017-04-28,0.326,359,Jade Reckoning,0,0
Apr 29 2017,2017-04-29,0.323,411,Jade Reckoning,0,0
Apr 30 2017,2017-04-30,0.325,447,Jade Reckoning,0,0
May 01 2017,2017-05-01,0.336,504,Jade Reckoning,0,0
May 02 2017,2017-05-02,0.335,371,Jade Reckoning,0,0
May 03 2017,2017-05-03,0.33,399,Jade Reckoning,0,0
May 04 2017,2017-05-04,0.327,376,Jade Reckoning,0,0
May 05 2017,2017-05-05,0.243,814,Jade Reckoning,0,0
May 06 2017,2017-05-06,0.271,522,Jade Reckoning,0,0
May 07 2017,2017-05-07,0.287,419,Jade Reckoning,0,0
May 08 2017,2017-05-08,0.285,451,Jade Reckoning,0,0
May 09 2017,2017-05-09,0.283,378,Jade Reckoning,0,0
May 10 2017,2017-05-10,0.285,393,Jade Reckoning,0,0
May 11 2017,2017-05-11,0.287,377,Jade Reckoning,0,0
May 12 2017,2017-05-12,0.278,362,Jade Reckoning,0,0
May 13 2017,2017-05-13,0.271,461,Jade Reckoning,0,0
May 14 2017,2017-05-14,0.268,474,Jade Reckoning,0,0
May 15 2017,2017-05-15,0.276,431,Jade Reckoning,0,0
May 16 2017,2017-05-16,0.281,371,Jade Reckoning,0,0
May 17 2017,2017-05-17,0.279,424,Jade Reckoning,0,0
May 18 2017,2017-05-18,0.275,369,Jade Reckoning,0,0
May 19 2017,2017-05-19,0.273,330,Jade Reckoning,0,0
May 20 2017,2017-05-20,0.264,496,Jade Reckoning,0,0
May 21 2017,2017-05-21,0.278,400,Jade Reckoning,0,0
May 22 2017,2017-05-22,0.275,356,Jade Reckoning,0,0
May 23 2017,2017-05-23,0.284,333,Jade Reckoning,0,0
May 24 2017,2017-05-24,0.281,380,Jade Reckoning,0,0
May 25 2017,2017-05-25,0.283,338,Jade Reckoning,0,0
May 26 2017,2017-05-26,0.282,414,Jade Reckoning,0,0
May 27 2017,2017-05-27,0.254,559,Jade Reckoning,0,0
May 28 2017,2017-05-28,0.259,386,Jade Reckoning,0,0
May 29 2017,2017-05-29,0.263,417,Jade Reckoning,0,0
May 30 2017,2017-05-30,0.266,332,Jade Reckoning,0,0
May 31 2017,2017-05-31,0.28,349,Jade Reckoning,0,0
Jun 01 2017,2017-06-01,0.288,322,Jade Reckoning,0,0
Jun 02 2017,2017-06-02,0.296,309,Jade Reckoning,0,0
Jun 03 2017,2017-06-03,0.286,431,Jade Reckoning,0,0
Jun 04 2017,2017-06-04,0.294,354,Jade Reckoning,0,0
Jun 05 2017,2017-06-05,0.299,390,Jade Reckoning,0,0
Jun 06 2017,2017-06-06,0.307,365,Jade Reckoning,0,0
Jun 07 2017,2017-06-07,0.312,391,Jade Reckoning,0,0
Jun 08 2017,2017-06-08,0.308,352,Jade Reckoning,0,0
Jun 09 2017,2017-06-09,0.312,365,Jade Reckoning,0,0
Jun 10 2017,2017-06-10,0.309,422,Jade Reckoning,0,0
Jun 11 2017,2017-06-11,0.311,412,Jade Reckoning,0,0
Jun 12 2017,2017-06-12,0.31,374,Jade Reckoning,0,0
Jun 13 2017,2017-06-13,0.306,348,Jade Reckoning,0,0
Jun 14 2017,2017-06-14,0.311,322,Jade Reckoning,0,0
Jun 15 2017,2017-06-15,0.307,381,Jade Reckoning,0,0
Jun 16 2017,2017-06-16,0.301,432,Jade Reckoning,0,0
Jun 17 2017,2017-06-17,0.297,483,Jade Reckoning,0,0
Jun 18 2017,2017-06-18,0.308,397,Jade Reckoning,0,0
Jun 19 2017,2017-06-19,0.31,374,Jade Reckoning,0,0
Jun 20 2017,2017-06-20,0.309,355,Jade Reckoning,0,0
Jun 21 2017,2017-06-21,0.307,374,Jade Reckoning,0,0
Jun 22 2017,2017-06-22,0.282,497,Jade Reckoning,0,0
Jun 23 2017,2017-06-23,0.235,544,Jade Reckoning,0,0
Jun 24 2017,2017-06-24,0.242,504,Jade Reckoning,0,0
Jun 25 2017,2017-06-25,0.253,483,Jade Reckoning,0,0
Jun 26 2017,2017-06-26,0.274,424,Jade Reckoning,0,0
Jun 27 2017,2017-06-27,0.285,403,Jade Reckoning,0,0
Jun 28 2017,2017-06-28,0.289,426,Jade Reckoning,0,0
Jun 29 2017,2017-06-29,0.298,370,Jade Reckoning,0,0
Jun 30 2017,2017-06-30,0.299,365,Jade Reckoning,0,0
Jul 01 2017,2017-07-01,0.298,438,Jade Reckoning,0,0
Jul 02 2017,2017-07-02,0.304,390,Jade Reckoning,0,0
Jul 03 2017,2017-07-03,0.307,378,Jade Reckoning,0,0
Jul 04 2017,2017-07-04,0.306,362,Jade Reckoning,0,0
Jul 05 2017,2017-07-05,0.303,363,Jade Reckoning,0,0
Jul 06 2017,2017-07-06,0.309,347,Jade Reckoning,0,0
Jul 07 2017,2017-07-07,0.308,332,Jade Reckoning,0,0
Jul 08 2017,2017-07-08,0.302,408,Jade Reckoning,0,0
Jul 09 2017,2017-07-09,0.307,348,Jade Reckoning,0,0
Jul 10 2017,2017-07-10,0.308,353,Jade Reckoning,0,0
Jul 11 2017,2017-07-11,0.309,327,Jade Reckoning,0,0
Jul 12 2017,2017-07-12,0.31,321,Jade Reckoning,0,0
Jul 13 2017,2017-07-13,0.306,352,Jade Reckoning,0,0
Jul 14 2017,2017-07-14,0.304,362,Jade Reckoning,0,0
Jul 15 2017,2017-07-15,0.304,505,Jade Reckoning,0,0
Jul 16 2017,2017-07-16,0.306,375,Jade Reckoning,0,0
Jul 17 2017,2017-07-17,0.31,347,Jade Reckoning,0,0
Jul 18 2017,2017-07-18,0.31,347,Jade Reckoning,0,0
Jul 19 2017,2017-07-19,0.309,334,Jade Reckoning,0,0
Jul 20 2017,2017-07-20,0.309,339,Jade Reckoning,0,0
Jul 21 2017,2017-07-21,0.306,302,Jade Reckoning,0,0
Jul 22 2017,2017-07-22,0.306,427,Jade Reckoning,0,0
Jul 23 2017,2017-07-23,0.301,334,Jade Reckoning,0,0
Jul 24 2017,2017-07-24,0.29,374,Jade Reckoning,0,0
Jul 25 2017,2017-07-25,0.287,337,Jade Reckoning,0,0
Jul 26 2017,2017-07-26,0.297,341,Jade Reckoning,0,0
Jul 27 2017,2017-07-27,0.3,333,Jade Reckoning,0,0
Jul 28 2017,2017-07-28,0.304,321,Jade Reckoning,0,0
Jul 29 2017,2017-07-29,0.295,392,Jade Reckoning,0,0
Jul 30 2017,2017-07-30,0.306,358,Jade Reckoning,0,0
Jul 31 2017,2017-07-31,0.306,327,Jade Reckoning,0,0
Aug 01 2017,2017-08-01,0.313,290,Jade Reckoning,0,0
Aug 02 2017,2017-08-02,0.314,341,Jade Reckoning,0,0
Aug 03 2017,2017-08-03,0.317,352,Jade Reckoning,0,0
Aug 04 2017,2017-08-04,0.321,407,Jade Reckoning,0,0
Aug 05 2017,2017-08-05,0.332,478,Jade Reckoning,0,0
Aug 06 2017,2017-08-06,0.326,578,Jade Reckoning,0,0
Aug 07 2017,2017-08-07,0.338,474,Jade Reckoning,0,0
Aug 08 2017,2017-08-08,0.351,484,Jade Reckoning,0,0
Aug 09 2017,2017-08-09,0.355,427,Jade Reckoning,0,0
Aug 10 2017,2017-08-10,0.368,727,Jade Reckoning,0,0
Aug 11 2017,2017-08-11,0.371,617,Jade Reckoning,0,0
Aug 12 2017,2017-08-12,0.392,687,Jade Reckoning,0,0
Aug 13 2017,2017-08-13,0.372,759,Jade Reckoning,0,0
Aug 14 2017,2017-08-14,0.356,763,Jade Reckoning,0,0
Aug 15 2017,2017-08-15,0.353,703,Jade Reckoning,0,0
Aug 16 2017,2017-08-16,0.347,632,Jade Reckoning,0,0
Aug 17 2017,2017-08-17,0.343,620,Jade Reckoning,0,0
Aug 18 2017,2017-08-18,0.351,566,Jade Reckoning,0,0
Aug 19 2017,2017-08-19,0.352,582,Jade Reckoning,0,0
Aug 20 2017,2017-08-20,0.356,502,Jade Reckoning,0,0
Aug 21 2017,2017-08-21,0.355,529,Jade Reckoning,0,0
Aug 22 2017,2017-08-22,0.353,509,Jade Reckoning,0,0
Aug 23 2017,2017-08-23,0.36,478,Jade Reckoning,0,0
Aug 24 2017,2017-08-24,0.369,435,Jade Reckoning,0,0
Aug 25 2017,2017-08-25,0.361,489,Jade Reckoning,0,0
Aug 26 2017,2017-08-26,0.374,588,Jade Reckoning,0,0
Aug 27 2017,2017-08-27,0.384,478,Jade Reckoning,0,0
Aug 28 2017,2017-08-28,0.375,498,Jade Reckoning,0,0
Aug 29 2017,2017-08-29,0.376,438,Jade Reckoning,0,0
Aug 30 2017,2017-08-30,0.365,428,Jade Reckoning,0,0
Aug 31 2017,2017-08-31,0.378,410,Jade Reckoning,0,0
Sep 01 2017,2017-09-01,0.397,454,Jade Reckoning,0,0
Sep 02 2017,2017-09-02,0.389,465,Jade Reckoning,0,0
Sep 03 2017,2017-09-03,0.4,467,Jade Reckoning,0,0
Sep 04 2017,2017-09-04,0.392,403,Jade Reckoning,0,0
Sep 05 2017,2017-09-05,0.394,381,Jade Reckoning,0,0
Sep 06 2017,2017-09-06,0.389,373,Jade Reckoning,0,0
Sep 07 2017,2017-09-07,0.39,365,Jade Reckoning,0,0
Sep 08 2017,2017-09-08,0.392,378,Jade Reckoning,0,0
Sep 09 2017,2017-09-09,0.384,433,Jade Reckoning,0,0
Sep 10 2017,2017-09-10,0.384,409,Jade Reckoning,0,0
Sep 11 2017,2017-09-11,0.38,377,Jade Reckoning,0,0
Sep 12 2017,2017-09-12,0.373,376,Jade Reckoning,0,0
Sep 13 2017,2017-09-13,0.369,393,Jade Reckoning,0,0
Sep 14 2017,2017-09-14,0.36,359,Jade Reckoning,0,0
Sep 15 2017,2017-09-15,0.355,415,Jade Reckoning,0,0
Sep 16 2017,2017-09-16,0.351,440,Jade Reckoning,0,0
Sep 17 2017,2017-09-17,0.352,391,Jade Reckoning,0,0
